,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
326,326,5.0,0.02,1550,500000.0,17.15,2.43,0.81,,1.5500000000000005,500000.0,100.0,1550.0,1.549529716315942,0.0445790564735108,0.0267905725586719,-6.538470108751229e-06,-1.2082066240389285e-05,23450000000000.0,905274268415741.8,891625145332269.6,848430566801619.6,808497457751653.1,1.000303623725592,100.03036237255915,23457119976365.125,905549131161800.4,891895863880726.6,848688170451217.6,808742936761907.2,0.001580328850571,0.0610077204288714,0.0600878866125045,0.0571769425340292,0.0544857935223165,0.0010314402336464,0.0398181792293774,0.0392178272164867,0.0373179284458293,0.0355614842953505
327,327,5.0,0.02,1560,500000.0,17.15,2.43,0.81,,1.5600000000000005,500000.0,100.0,1560.0,1.509816021128166,0.0441585807282444,0.0264050851945545,-2.9858015339379895e-07,-2.431426129899128e-06,23450000000000.0,899017961654894.1,887806611193434.2,845621862348178.1,806307891256429.1,1.0471363762276968,104.7136376227697,24555348022539.49,941394410530916.4,929654597636084.6,885481412598187.6,844314323374053.2,0.0015895867458638,0.0609410249953173,0.0601810499805296,0.0573215055181835,0.0546565602143575,0.0010370278648723,0.0397572143819576,0.0392614155405339,0.0373958820639807,0.0356573028102096
328,328,5.0,0.02,1570,500000.0,17.15,2.43,0.81,,1.57,500000.0,100.0,1570.0,1.569622907056555,0.0440445199074797,0.026841310515151,-5.691826787558308e-07,-2.0626015673248103e-06,23450000000000.0,892752658086178.0,883988077054599.2,842813157894736.9,804098029217199.8,1.000240268256383,100.02402682563826,23455634290612.18,892967158210717.4,884200471328536.2,843015659142640.8,804291228448640.4,0.0015988326184039,0.060868318546484,0.0602707450693014,0.05746341868069,0.0548238020258775,0.0010425604751763,0.0396907733658554,0.0393011100070066,0.0374705196750384,0.0357492888455898
329,329,5.0,0.02,1580,500000.0,17.15,2.43,0.81,,1.58,500000.0,100.0,1580.0,1.5790266063782157,0.0440732930427311,0.0264437221696137,5.53698290883877e-06,6.661886214725395e-06,23450000000000.0,886429210968103.0,880169542915764.1,840004453441295.6,801851612458654.9,1.000616789540928,100.0616789540928,23464463714734.76,886975951234201.2,880712422284078.1,840522559402511.0,802346186146595.6,0.0016077696564839,0.0607750101499183,0.0603458372563485,0.0575920542240664,0.0549762341796933,0.0010480259570778,0.0396162397529474,0.0393364830535213,0.0375414273461611,0.0358363029245802
330,330,5.0,0.02,1590,500000.0,17.15,2.43,0.81,,1.59,500000.0,100.0,1590.0,1.589135036327616,0.043896179766003,0.0262806812453232,1.1923641059711893e-06,-1.0903109829192374e-06,23450000000000.0,880105763850028.0,876351008776929.1,837195748987854.1,799605195700110.1,1.0005444739080385,100.05444739080389,23462767913143.508,880584958474758.8,876828159035491.6,837651580229099.0,800040559865901.0,0.0016169298669111,0.0606852578085168,0.0604263590613684,0.0577265164601053,0.0551345638663029,0.0010534212606913,0.03953612466084,0.0393674534956932,0.0376085203131897,0.0359198769002062
331,331,5.0,0.02,1600,500000.0,17.15,2.43,0.81,,1.6,500000.0,100.0,1600.0,1.5473869730980667,0.0434854558454843,0.0266033575605108,-5.599253207343245e-06,1.7419870426830722e-06,23450000000000.0,873782316731953.0,872521538623892.0,834387044534413.0,797358778941565.8,1.048049040326578,104.8049040326578,24576749995658.25,915766718505257.2,914445361219039.2,874478541285221.0,835671103065679.8,0.0016258368481093,0.0605811295423957,0.0604937171967508,0.0578497740976172,0.055282528100925,0.0010587624444093,0.0394510832215251,0.0393941593617577,0.0376723951750417,0.0360005769664565
332,332,5.0,0.02,1610,500000.0,17.15,2.43,0.81,,1.61,500000.0,100.0,1610.0,1.608316481485349,0.0442639956532484,0.0261932548724115,-1.337077913023219e-05,5.288529422942319e-06,23450000000000.0,867458869613878.1,868648596454200.1,831578340080971.8,795112362183021.0,1.0010490236048566,100.10490236048568,23474599603533.89,868368854444345.4,869559829336206.2,832450685389004.2,795946453819464.5,0.0016345465810209,0.0604649010449375,0.06054782914469,0.057963903310471,0.0554220977882243,0.0010640470086439,0.0393610667519965,0.0394150507727023,0.0377329827384337,0.0360783339239522
333,333,5.0,0.02,1620,500000.0,17.15,2.43,0.81,,1.6200000000000006,500000.0,100.0,1620.0,1.6188189066074077,0.0437368669372842,0.0262607533364672,1.1926908461573418e-05,-4.5683728298976726e-06,23450000000000.0,861135422495803.1,864775654284508.1,828769635627530.2,792865945424476.1,1.0007303619096255,100.07303619096255,23467126986780.72,861764363007423.2,865407253482769.2,829374937401247.0,793445024510453.5,0.0016432991449892,0.0603455481239816,0.0606006436372413,0.0580774598558562,0.0555614469171509,0.0010692626875199,0.039265670625863,0.0394316562985959,0.0377898698475914,0.0361527493239923
334,334,5.0,0.02,1630,500000.0,17.15,2.43,0.81,,1.6299999999999994,500000.0,100.0,1630.0,1.6284516675571694,0.0436096277707554,0.0261785514773829,-1.9298081171159577e-05,-7.044811284696189e-07,23450000000000.0,854811975377728.1,860902712114816.2,825920796981843.9,790619528665931.8,1.0009520668864715,100.09520668864714,23472325968487.758,855625813553644.5,861722349079494.4,826707128823498.4,791372251338972.0,0.0016520956671471,0.0602230772173566,0.0606521808324132,0.0581876405160084,0.0557006011799949,0.0010744115935653,0.0391650275763074,0.0394440876259313,0.0378413168291728,0.0362239141875446
335,335,5.0,0.02,1640,500000.0,17.15,2.43,0.81,,1.64,500000.0,100.0,1640.0,1.6393226241204502,0.0433193125083926,0.0259429306487132,-4.209746456234052e-06,-1.0630857274000605e-06,23450000000000.0,848488528259653.1,857029769945124.4,823067696298042.9,788367846074380.1,1.000413380824876,100.0413380824876,23459693780343.344,848839277147362.8,857384049618367.6,823407936701267.4,788693742224896.0,0.0016606291915895,0.0600863462156428,0.0606912005983854,0.0582861510928307,0.0558288553902637,0.0010794910510422,0.0390590948046167,0.0394522800482951,0.0378888790002413,0.0362915153418639
336,336,5.0,0.02,1650,500000.0,17.15,2.43,0.81,,1.65,500000.0,100.0,1650.0,1.6485726504503415,0.0433923234538156,0.0260042935439291,-1.0042994064411869e-05,2.6923866612986537e-06,23450000000000.0,842165081141578.1,853156827775432.8,820214595614241.9,786069292355371.9,1.000866607990653,100.0866607990653,23470321957380.81,842894908130344.2,853896180299662.9,820925400136851.2,786750506285334.0,0.0016689572021028,0.0599376323040862,0.0607199246157392,0.0583753968708024,0.0559452454937501,0.0010845134257673,0.0389483725889383,0.0394567178681302,0.0379332085694709,0.0363540597502322
337,337,5.0,0.02,1660,500000.0,17.15,2.43,0.81,,1.6599999999999997,500000.0,100.0,1660.0,1.6059178317117593,0.0433585897075381,0.0259635533067998,1.6423419860059976e-05,7.489633970610772e-06,23450000000000.0,835841634023503.1,849283885605740.9,817361494930440.9,783770738636363.8,1.0476665336359496,104.76665336359494,24567780213763.02,875683307386011.4,889766304505436.8,856322284121272.8,821130372912446.8,0.0016773257894066,0.0597858732881634,0.0607473673285293,0.0584640304782437,0.0560613591853768,0.0010894713856961,0.0388326457672528,0.0394571638251707,0.0379740708100854,0.0364134666392415
338,338,5.0,0.02,1670,500000.0,17.15,2.43,0.81,,1.67,500000.0,100.0,1670.0,1.6688290656800064,0.0434380210657936,0.0256390883965971,1.3599354164672346e-05,-1.6342893461504052e-06,23450000000000.0,829518186905428.1,845410943436049.0,814508394246640.0,781472184917355.2,1.0007020008086105,100.07020008086104,23466461918961.914,830100509343392.8,846004422601949.2,815080179798021.0,782020779023073.9,0.0016855478494118,0.0596244177392949,0.0607667632229372,0.0585455382622741,0.0561709492819886,0.0010943574091962,0.0387117003796616,0.0394533786680129,0.0380112279785253,0.0364695042919043
339,339,5.0,0.02,1680,500000.0,17.15,2.43,0.81,,1.6800000000000002,500000.0,100.0,1680.0,1.6791309754266877,0.0430432387008452,0.0257643979190972,-4.759862487172758e-06,5.601485808903638e-06,23450000000000.0,823193665314576.9,841538001266357.1,811655293562839.0,779173631198347.1,1.0005179152096555,100.05179152096557,23462145111666.414,823620009834335.2,841973846596716.0,812075662184372.4,779577177072907.2,0.0016937473667556,0.0594576589746928,0.0607826342716315,0.0586242650825328,0.0562781785112021,0.0010991740960522,0.0385856355201776,0.0394454913362749,0.0380447963159076,0.0365222802447874
340,340,5.0,0.02,1690,500000.0,17.15,2.43,0.81,,1.69,500000.0,100.0,1690.0,1.688834955612333,0.043641674166608,0.0256459449108685,-8.9264258711327e-06,-3.0975540998164147e-06,23450000000000.0,816867610252869.8,837665059096665.1,808802192879038.0,776875077479338.9,1.0006903647257306,100.06903647257306,23466189052818.383,817431546836580.0,838243353505442.4,809360561383095.2,777411404629129.8,0.0017016703607874,0.0592767335204496,0.0607859191186363,0.0586914592478513,0.0563746393765886,0.0011039346207078,0.038454943944265,0.0394340067929247,0.0380752555233939,0.03657225134305
341,341,5.0,0.02,1700,500000.0,17.15,2.43,0.81,,1.6999999999999995,500000.0,100.0,1700.0,1.6993737512360212,0.0433716798241465,0.0255024330735934,-8.110317074012505e-06,7.656904789809008e-06,23450000000000.0,810541555191162.8,833740765326044.4,805949092195237.0,774576523760330.8,1.0003686011530342,100.03686011530344,23458643697038.65,810840321742988.2,834048083133475.2,806246165959907.1,774862033560101.9,0.0017095678064695,0.0590906502584477,0.060781934812056,0.0587558474059855,0.0564687031414832,0.0011086160028365,0.0383189483602959,0.0394157080877458,0.0381018362933571,0.0366186750388999
342,342,5.0,0.02,1710,500000.0,17.15,2.43,0.81,,1.7100000000000004,500000.0,100.0,1710.0,1.7083062881292337,0.0432315660459091,0.0258067419771482,-5.27962894360782e-06,3.4374249651354865e-06,23450000000000.0,804215500129455.6,829796993361968.0,803073121228743.9,772277970041322.2,1.0009919747793588,100.09919747793587,23473261808575.96,805013261622753.4,830620131051370.8,803869749510983.6,773044050310257.8,0.0017173112106327,0.0588950232041339,0.0607684298187575,0.0588113634986764,0.0565561456578538,0.0011132421218536,0.038178531760843,0.0393929622856341,0.0381242995940461,0.0366623610247202
343,343,5.0,0.02,1720,500000.0,17.15,2.43,0.81,,1.7200000000000002,500000.0,100.0,1720.0,1.6637799916429723,0.0432362268498854,0.02533189269649,-6.917809955447101e-07,-1.0722357336425677e-06,23450000000000.0,797889445067748.2,825853221397891.6,800165825562260.0,769967359516616.2,1.0478139930289043,104.78139930289042,24571238136527.805,836039725432054.0,865340561568708.2,838424948767661.4,806782573477027.8,0.0017250921858981,0.05869649666938,0.0607536434512705,0.0588639579147196,0.0566424168570885,0.0011177951074416,0.0380331308305407,0.03936608487606,0.0381416394437365,0.0367021640664201
344,344,5.0,0.02,1730,500000.0,17.15,2.43,0.81,,1.73,500000.0,100.0,1730.0,1.7290403018711231,0.0433682650875237,0.0253878322027195,1.4308240152499006e-05,-7.667637624954185e-06,23450000000000.0,791563390006041.1,821909449433814.9,797258529895776.1,767635033232628.2,1.0005552473601973,100.05552473601972,23463020550596.63,792002903488771.0,822365812485934.2,797701205589895.8,768061260558425.8,0.0017324568733511,0.058479720072882,0.0607216492513369,0.058900469934147,0.0567119227952659,0.0011222995415083,0.0378836345278704,0.0393359743394855,0.0381561996829695,0.0367384411873224
345,345,5.0,0.02,1740,500000.0,17.15,2.43,0.81,,1.7399999999999998,500000.0,100.0,1740.0,1.7393654925190731,0.0436816244861624,0.0252038577257291,-3.640855375876342e-06,4.280376974925657e-07,23450000000000.0,785237334944334.1,817965677469738.2,794351234229292.2,765302706948640.4,1.0003651421633568,100.03651421633568,23458562583730.72,785524058203564.4,818264351226761.2,794641285357424.0,765582151234678.5,0.0017397907525003,0.0582579383306675,0.0606861032633054,0.058934112219588,0.0567789583118426,0.0011267158994267,0.0377287586398849,0.0393012765027958,0.0381666595025773,0.0367709478803154
346,346,5.0,0.02,1750,500000.0,17.15,2.43,0.81,,1.75,500000.0,100.0,1750.0,1.6929016504581356,0.0431414862461274,0.0252056368665175,-1.814904942149215e-05,5.774874470476946e-06,23450000000000.0,778911279882627.1,814021905505661.9,791443938562808.4,762970380664652.8,1.0477277858109757,104.77277858109758,24569216577267.38,816086990614618.1,852873368657078.5,829217805343929.2,799385267573133.8,0.0017469623244879,0.0580268085319276,0.0606424562996312,0.0589604581071919,0.0568392541459037,0.0011315874555446,0.0375866197568234,0.0392808945334269,0.0381913873196002,0.0368173864269655
347,347,5.0,0.02,1760,500000.0,17.15,2.43,0.81,,1.7600000000000002,500000.0,100.0,1760.0,1.758725520961843,0.043455052560671,0.0250994736079095,-2.45499735749732e-06,-3.0521899843474502e-06,23450000000000.0,772585224820920.0,810078133541585.2,788536642896324.9,760638054380664.8,1.0007255513571818,100.07255513571816,23467014179325.902,773145775079327.2,810665886830799.6,789108766727765.5,761189936353344.4,0.0017541015853278,0.0577907448895203,0.0605952809503079,0.0589839392491916,0.0568970753539368,0.0011363911705555,0.0374396173982176,0.0392565304228917,0.0382126259550931,0.0368606553938922
348,348,5.0,0.02,1770,500000.0,17.15,2.43,0.81,,1.77,500000.0,100.0,1770.0,1.7692318399541818,0.0426521794954508,0.0250849833201301,1.9490011581745204e-05,-2.4951596906300413e-06,23450000000000.0,766259169759212.9,806134361577508.9,785629347229840.9,758305728096676.9,1.0004344500001296,100.04344500001298,23460187852503.043,766592071055614.1,806484586651000.8,785970663899846.8,758635174020346.8,0.0017608095299143,0.0575367355435534,0.0605308770258912,0.0589912000674944,0.0569395288964314,0.0011411691996243,0.0372891839428107,0.0392296675561221,0.0382318129372985,0.036902138200538
349,349,5.0,0.02,1780,500000.0,17.15,2.43,0.81,,1.78,500000.0,100.0,1780.0,1.722647541610692,0.042788252131355,0.0251257740538509,9.143491148746844e-07,-1.8363927494526624e-06,23450000000000.0,759933114697505.9,802190589613432.1,782722051563357.1,755973401812688.9,1.0473205071268026,104.73205071268028,24559665892123.523,795893535067442.8,840150655126288.8,819760855982666.8,791746446560839.6,0.0017676144079446,0.0572822482990862,0.0604675327982227,0.0590000330814238,0.0569837730092556,0.0011458755808782,0.037133850713546,0.0391987466033428,0.0382474236887595,0.0369403608072773
350,350,5.0,0.02,1790,500000.0,17.15,2.43,0.81,,1.7899999999999996,500000.0,100.0,1790.0,1.7324348075936338,0.0430101801348166,0.0251433403654408,8.878843081434901e-06,-6.87789178308026e-07,23450000000000.0,753607059635798.9,798246817649355.9,779814755896873.1,753641075528700.9,1.0472421588002745,104.72421588002746,24557828623866.44,789209084020121.0,835957720570560.4,816654888429750.6,789244706897237.2,0.00177418221232,0.0570164708010505,0.060393829633883,0.0589992950454976,0.0570190443785397,0.0011505419076916,0.0369746910039788,0.0391648791636298,0.0382605354752976,0.0369763599468494
351,351,5.0,0.02,1800,500000.0,17.15,2.43,0.81,,1.8000000000000005,500000.0,100.0,1800.0,1.7989014061687385,0.0429491772500724,0.0248690122284458,-1.0340293913710884e-05,-3.5948573065558817e-07,23450000000000.0,747304553092742.1,794290581017683.1,776891901264789.9,751306372161337.9,1.0006110644653698,100.061106446537,23464329461712.93,747761204349946.5,794775943766921.2,777366632299086.6,751765468787971.6,0.0017804419336573,0.0567391199803583,0.0603065355203822,0.0589855402529056,0.0570429582098098,0.0011551382717751,0.0368119441342986,0.0391264583814114,0.0382694058926725,0.0370090722521174
352,352,5.0,0.02,1810,500000.0,17.15,2.43,0.81,,1.81,500000.0,100.0,1810.0,1.807944073925205,0.043044595698209,0.0247294751795744,2.13383106767897e-06,-9.646761450459217e-06,23450000000000.0,741007041690005.8,790320894983760.2,773933924928600.8,748945057055699.9,1.0011398690703446,100.11398690703447,23476729929699.586,741851692697735.8,791221757327599.6,774816108272117.5,749798756361625.2,0.0017867970855942,0.0564618005329021,0.0602193207608213,0.0589706985716409,0.0570666458514873,0.0011597084161695,0.0366461451040031,0.0390849378843238,0.0382745282003798,0.0370387158173198
353,353,5.0,0.02,1820,500000.0,17.15,2.43,0.81,,1.82,500000.0,100.0,1820.0,1.8193151808970245,0.0428230533697544,0.0245571916842485,-8.027857374194533e-06,-1.734641114712157e-06,23450000000000.0,734709530287269.0,786351208949837.8,770975948592411.1,746583741950062.1,1.0003765487923189,100.03765487923188,23458830069179.87,734986184273603.8,786647308547906.0,771266258654760.6,746864867156458.1,0.0017929764047729,0.0561755587277985,0.0601240581454893,0.0589484726854423,0.057083455586505,0.0011642108189689,0.0364757690388071,0.0390395985061282,0.038276270384483,0.0370652822876151
354,354,5.0,0.02,1830,500000.0,17.15,2.43,0.81,,1.83,500000.0,100.0,1830.0,1.8286995416966192,0.0431549639694839,0.0246821207159394,2.2466909942661803e-06,-4.441467126773309e-06,23450000000000.0,728412018884532.1,782381522915914.9,768017972256222.0,744222426844424.2,1.0007114708446332,100.07114708446336,23466683991306.65,728930262798849.2,782938164558849.4,768564394651636.9,744751919403046.4,0.0017989088818101,0.0558783305069777,0.060018467826762,0.0589166034832202,0.0570911869378557,0.001168672597244,0.0363017128346929,0.0389913793783317,0.0382755461990093,0.037089652729532
355,355,5.0,0.02,1840,500000.0,17.15,2.43,0.81,,1.8400000000000003,500000.0,100.0,1840.0,1.8395321129233024,0.0424530349449158,0.0245564777916193,2.8499764720775654e-06,-8.163544614882989e-07,23450000000000.0,722114507481795.8,778411836881992.1,765059995920032.8,741861111738786.8,1.000254410787371,100.02544107873707,23455965932963.85,722298221202216.1,778609873250312.2,765254635435980.8,742049849208344.1,0.0018303769341677,0.0563642532333721,0.0607585105122362,0.0597163398629635,0.0579055636367894,0.0011730748066552,0.0361234258527576,0.0389396722835185,0.0382717529549495,0.0371112400945856
356,356,5.0,0.02,1850,500000.0,17.15,2.43,0.81,,1.85,500000.0,100.0,1850.0,1.8488573150465528,0.0426380351168363,0.0245798218495705,-7.486879903010744e-06,-3.6940179503274543e-06,23450000000000.0,715816996079059.0,774442150848069.1,762102019583843.2,739499796633148.9,1.000618304315897,100.0618304315897,23464499236207.785,716259588817127.0,774920991772351.0,762573230551705.8,739957032549011.9,0.0018405331545141,0.0561827255372368,0.0607840705709632,0.0598155238450415,0.0580415306379423,0.0011774216223815,0.0359410835331214,0.0388846453600081,0.0382650488835252,0.037130194042756
