,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
229,229,5.0,0.02,580,500000.0,17.15,2.43,0.81,,0.58,252.8,0.0505599999999999,580.0,0.0142368785164989,0.0129888409455933,0.0057790208674721,0.0004466708384448,-8.265243274926847e-05,971651562975.4292,711094292447.6995,600414335193.5193,522790400000.0,466213760000.0,41.95148590877948,2.1162454556453225,40669564964743.41,29763648436071.406,25131014801376.445,21881978011372.64,19513899346505.523,2.442581225994852e-05,1.7875806871817544e-05,1.5093484525161584e-05,1.3142139269142822e-05,1.1719890348236556e-05,1.3986836761367357e-05,1.0236138312739488e-05,8.642910293706823e-06,7.525520735867797e-06,6.711105097237617e-06
230,230,5.0,0.02,590,500000.0,17.15,2.43,0.81,,0.59,338.3,0.06766,590.0,0.0149337436403129,0.0148751861058652,0.0057275396700502,-1.5272305464938918e-06,-4.385128891237369e-05,1291341595805.608,949387109060.5852,801959181278.1278,699604400000.0,623892860000.0,40.31271126061434,2.7286397239350717,52078125561408.34,38287546248515.98,32341969834613.45,28214134745488.64,25160786894405.293,3.303666699088119e-05,2.4288372549405136e-05,2.0516692483398875e-05,1.7898128321140593e-05,1.596118387323379e-05,1.8888845595727776e-05,1.3886973494749312e-05,1.173050043337962e-05,1.0233325970923844e-05,9.125870287996982e-06
231,231,5.0,0.02,600,500000.0,17.15,2.43,0.81,,0.5999999999999999,381.0,0.0761999999999999,600.0,0.0162534254202227,0.0132776764531977,0.0056303142395129,0.0004013312092865,-1.734676807331551e-05,1444121308030.2483,1066728975732.1042,901467261926.1926,787908000000.0,702640200000.0,37.89374176280798,2.8868508912828537,54710799018473.52,40413221710622.97,34152251555826.02,29850038215864.707,26619652068519.19,3.759366570906329e-05,2.776931016310732e-05,2.3467182918824463e-05,2.051098463597784e-05,1.8291275563670367e-05,2.145589665233296e-05,1.5848825532929273e-05,1.3393465147143185e-05,1.1706269082480887e-05,1.0439410755276236e-05
232,232,5.0,0.02,610,500000.0,17.15,2.43,0.81,,0.6100000000000001,397.7,0.0795399999999999,610.0,0.0148967942234548,0.0148742845896682,0.0054044756259083,0.0001729939185738,-1.937094046187277e-05,1496344994507.262,1110789956954.989,939620147723.8856,822443600000.0,733438340000.0,42.58832220853201,3.3877912863598967,63732770100326.25,47311095513555.4,40020580197978.1,35029761900961.336,31238823451524.605,3.961261990313731e-05,2.9405852606583964e-05,2.487448810384307e-05,2.1772482841963885e-05,1.941625379939545e-05,2.257250642636003e-05,1.6756372049053546e-05,1.417425921207359e-05,1.240663985542445e-05,1.1063987050954436e-05
233,233,5.0,0.02,620,500000.0,17.15,2.43,0.81,,0.62,425.2,0.0850399999999999,620.0,0.0165154790779069,0.0139005652924572,0.006049580471377,0.0002302681498423,3.458340500119413e-05,1587972774245.5889,1184716094088.937,1003144087382.3616,879313600000.0,784153840000.0,38.16307635019312,3.2448293988436427,60591495089785.8,45204628544014.52,38276474906096.7,33551535984043.26,29920571886737.227,4.274162347322947e-05,3.188763059258421e-05,2.7000467242055057e-05,2.366746547272821e-05,2.1106160456869136e-05,2.431263979235285e-05,1.8138582801252043e-05,1.5358626578432752e-05,1.3462721255705072e-05,1.2005778790991922e-05
234,234,5.0,0.02,630,500000.0,17.15,2.43,0.81,,0.63,427.3,0.08546,630.0,0.0182804458055328,0.0151451522753856,0.0056913857351576,9.858484894038692e-05,-2.584355750691291e-05,1583916173419.7576,1187643738583.2756,1006253724202.8984,883656400000.0,788026660000.0,35.262416288565895,3.0160221981383115,55898974245545.05,41913876422269.27,35512328213846.1,31185669528750.145,27810740689033.367,4.333604421491048e-05,3.249400595214883e-05,2.753116396893988e-05,2.4176893615846797e-05,2.156045803014732e-05,2.4603911567553383e-05,1.8448376251359584e-05,1.5630737320748508e-05,1.3726360199202818e-05,1.2240886595439955e-05
235,235,5.0,0.02,640,500000.0,17.15,2.43,0.81,,0.6399999999999999,446.3,0.08926,640.0,0.0189922560855961,0.0143607322820607,0.0058106943966099,0.0001801257713534,-9.43940647718844e-06,1641794471987.8577,1237062346673.4192,1048841005845.4104,922948400000.0,823066460000.0,34.13323464684302,3.0503245352285178,56105825226384.84,42274721349600.01,35842543733856.3,31540355694262.875,28127042539342.164,4.5656176349391305e-05,3.440110051444441e-05,2.916690897818128e-05,2.5665998778012816e-05,2.288841148279073e-05,2.5887482134894408e-05,1.9505748097984544e-05,1.6537912183546787e-05,1.4552863116599707e-05,1.297794495146672e-05
236,236,5.0,0.02,650,500000.0,17.15,2.43,0.81,,0.6500000000000001,454.8,0.0909599999999999,650.0,0.0188222439431683,0.0142440020354458,0.0055576434160049,0.0005490980180666,-5.113370583112141e-05,1659257431900.3618,1257167965968.2217,1066692232982.2426,940526400000.0,838742160000.0,35.22845738337605,3.1984699356650146,58345261779486.0,44206397792771.49,37508608594998.73,33072179134776.25,29493091276767.1,4.687140412472629e-05,3.5513011213738614e-05,3.0132372329684237e-05,2.6568386639006605e-05,2.369314247565569e-05,2.661365236799673e-05,2.0164340126619336e-05,1.710920543517947e-05,1.5085569105365053e-05,1.3453001230229316e-05
237,237,5.0,0.02,660,500000.0,17.15,2.43,0.81,,0.66,465.6,0.09312,660.0,0.0189484190127245,0.0139945022643395,0.0058881652156182,0.0003557795058886,8.977294411204665e-05,1684525668675.506,1283484684737.6084,1090252245880.0717,962860800000.0,858659520000.0,36.177112369382414,3.384353290235245,61222401087496.5,46646967523177.305,39624127744099.93,34994213021032.43,31207121689259.195,4.83297407894418e-05,3.682370846231143e-05,3.127978956825307e-05,2.7624876097556625e-05,2.4635298113691448e-05,2.746886939359877e-05,2.0929258502461613e-05,1.7778296350749396e-05,1.5700976275542235e-05,1.4001808726960828e-05
238,238,5.0,0.02,670,500000.0,17.15,2.43,0.81,,0.67,472.0,0.0943999999999999,670.0,0.0199922523393979,0.0137735423378631,0.0054843764000693,0.0002765591018649,5.091518518075865e-05,1693352728896.0315,1297507125649.504,1103443785999.4675,976096000000.0,870462400000.0,34.76837003244616,3.266351137484757,58591998010513.46,44895274107625.36,38180454084214.5,33774070761592.395,30119023838746.95,4.9333640735758826e-05,3.7801191267817576e-05,3.214740696469838e-05,2.843729399426729e-05,2.535979573705404e-05,2.805919420599794e-05,2.1499953199946043e-05,1.828428475557244e-05,1.6174106410513462e-05,1.4423736480787682e-05
239,239,5.0,0.02,680,500000.0,17.15,2.43,0.81,,0.6799999999999999,484.2,0.09684,680.0,0.0186354443200229,0.0143705697703171,0.0058176505041186,0.0004145224773499,6.831467476960022e-06,1722423319405.3833,1327327687942.8435,1129995873617.739,1001325600000.0,892961640000.0,37.45105978385178,3.618168140661546,64353750299515.33,49592056513142.8,42219279936004.89,37411858574440.38,33363128425040.117,5.093892132334727e-05,3.925436906518559e-05,3.341848095843957e-05,2.961318822312624e-05,2.640843410110706e-05,2.898770461695622e-05,2.23384010855574e-05,1.901738453826697e-05,1.685191462004642e-05,1.5028191945014312e-05
240,240,5.0,0.02,690,500000.0,17.15,2.43,0.81,,0.6899999999999998,480.8,0.09616,690.0,0.0191788780778096,0.0155885519466918,0.0059727776789235,0.0003017497518664,3.475928403987663e-05,1694960737828.324,1314316736655.645,1119991056165.9077,994294400000.0,886691360000.0,37.124379889518565,3.573670154624979,62991166826520.54,48844992673776.79,41623113673741.8,36951749398822.28,32952812495796.93,5.088451297760904e-05,3.9457177709456056e-05,3.3623315372661146e-05,2.984976888915316e-05,2.661941188847982e-05,2.895824342962939e-05,2.245497677573063e-05,1.913494095740233e-05,1.698742550981357e-05,1.5149037778142258e-05
241,241,5.0,0.02,700,500000.0,17.15,2.43,0.81,,0.7000000000000001,490.7,0.0981399999999999,700.0,0.0196809858054166,0.015145031064296,0.0056138962598685,0.0003123829842409,6.10401920634072e-06,1713711955354.2046,1337462820845.024,1140939702400.3442,1014767600000.0,904948940000.0,36.045052211300266,3.540506063611339,61824002131799.52,48250409894604.98,41160627007981.83,36608832697741.234,32647006412560.16,5.220074737007011e-05,4.073996135095069e-05,3.475374317335227e-05,3.0910461330115263e-05,2.756531566005734e-05,2.97111424303466e-05,2.318799740018523e-05,1.978081666323407e-05,1.7593332766981453e-05,1.5689373447227852e-05
242,242,5.0,0.02,710,500000.0,17.15,2.43,0.81,,0.71,488.6,0.0977199999999999,710.0,0.0206627950691767,0.0155724615068726,0.0057427901165004,0.0003986491549816,-9.003967159048695e-06,1690297884371.6802,1327706995708.8628,1133798151007.983,1010424800000.0,901076120000.0,35.51641139756667,3.464599621169424,59928422122979.96,47072995848924.67,40198082730913.32,35823960082891.84,31947073106803.258,5.223653583700148e-05,4.103111925041796e-05,3.503860964073203e-05,3.1225910985160415e-05,2.7846627194793443e-05,2.97120527827145e-05,2.3338430877315468e-05,1.992990159850767e-05,1.7761245084752316e-05,1.583911420952622e-05
243,243,5.0,0.02,720,500000.0,17.15,2.43,0.81,,0.7199999999999999,498.6,0.0997199999999999,720.0,0.0206777444309863,0.0151910530920302,0.0061055012225842,0.0003376474783939,3.6382638899240606e-05,1708483428332.1875,1350766155636.2437,1154642074022.4597,1031104800000.0,919518120000.0,35.44149517756333,3.535212288157456,60568106798569.27,47886533411877.81,40933662740752.21,36554095059548.1,32598192509099.9,5.354809119203543e-05,4.233634817970331e-05,3.618933496725375e-05,3.231737161936933e-05,2.8819969410271244e-05,3.0421767637267647e-05,2.4052146738798388e-05,2.0559902599941597e-05,1.8360160897722395e-05,1.6373215052021103e-05
244,244,5.0,0.02,730,500000.0,17.15,2.43,0.81,,0.7300000000000001,501.3,0.1002599999999999,730.0,0.021784591781386,0.0141391287171177,0.0057320569773695,3.792133191090294e-05,-5.326412613808297e-07,1701237112028.9946,1353943952549.9255,1158520747740.495,1036688400000.0,924497460000.0,34.12322705867717,3.4182431171644354,58001616286233.9,46161077167666.0,39498359984601.45,35344633831480.26,31519619783373.258,5.407945057956829e-05,4.303958839817572e-05,3.682741522615504e-05,3.295457094005379e-05,2.9388210700022825e-05,3.06751949979714e-05,2.4413113531986755e-05,2.088941605779503e-05,1.8692643487072597e-05,1.6669716208345878e-05
245,245,5.0,0.02,740,500000.0,17.15,2.43,0.81,,0.7400000000000001,511.1,0.10222,740.0,0.0212870904314172,0.0133999955303561,0.0052905057264266,0.0002701207416782,3.188410741697458e-05,1716556769399.3552,1376222325853.1094,1178604154485.2192,1056954800000.0,942570620000.0,35.75950044656973,3.65182227715299,61324205150560.89,49165714614221.14,42105780740502.71,37759842345761.92,33673453217627.72,5.5313922010626495e-05,4.434706486762959e-05,3.797906334633355e-05,3.4059063130440315e-05,3.037317419011511e-05,3.1331289722241385e-05,2.5119367551478343e-05,2.151236061067472e-05,1.9291967298990827e-05,1.7204180895937562e-05
246,246,5.0,0.02,750,500000.0,17.15,2.43,0.81,,0.75,516.1,0.1032199999999999,750.0,0.0233334995155359,0.0149389138849997,0.0056053897588347,0.000269478626864,-2.238365010461581e-05,1715002003699.58,1385457825942.7078,1187503749286.4426,1067294800000.0,951791620000.0,32.92034045213293,3.402651762595968,56535115198062.336,45671677130849.98,39146112435563.21,35183419225242.32,31375851902897.43,5.602917725472332e-05,4.526295709348072e-05,3.879579027656555e-05,3.48685595720853e-05,3.109506651974841e-05,3.167640975927028e-05,2.5589666778276617e-05,2.193341772891383e-05,1.9713135813140803e-05,1.757977034168001e-05
247,247,5.0,0.02,760,500000.0,17.15,2.43,0.81,,0.7599999999999999,533.0,0.1065999999999999,760.0,0.0231353923182154,0.0141362139647949,0.0060205644443526,0.000310842479674,-3.833011947535239e-05,1752212424689.9111,1426459182448.8645,1223672646788.9907,1100656567867.631,982958600000.0,33.625853122056164,3.582492048397203,58886370342911.73,47938824376043.46,41123804192896.055,36989619159492.92,33034159178270.613,5.801450840012799e-05,4.72290500036059e-05,4.0514931891725386e-05,3.644195692398025e-05,3.254506083460167e-05,3.273902805069283e-05,2.66525259890372e-05,2.286358237368398e-05,2.056510143510408e-05,1.836598618102189e-05
248,248,5.0,0.02,770,500000.0,17.15,2.43,0.81,,0.7699999999999999,531.8,0.1063599999999999,770.0,0.0245074371064446,0.014889220012679,0.0056674647578144,0.0005185322730795,6.911239042455928e-05,1729361806762.3792,1418891192238.1792,1218310126219.8777,1096273950462.0012,980745560000.0,31.7729768824071,3.375179332667056,54878772366379.67,45026440648228.86,38661293332045.17,34788653446226.16,31122528626522.92,5.801560158379833e-05,4.760011801912174e-05,4.087114368542969e-05,3.67771466259976e-05,3.290146887802597e-05,3.2677497808332986e-05,2.681093895061193e-05,2.3020819775101097e-05,2.071486109700864e-05,1.8531871562164016e-05
249,249,5.0,0.02,780,500000.0,17.15,2.43,0.81,,0.7800000000000001,534.8,0.1069599999999999,780.0,0.0226698136306026,0.0142261313515765,0.0055633779411431,0.0001869887158505,5.01184065251079e-06,1720105189163.0044,1422315790361.5032,1222618199352.5957,1100546875492.1929,986278160000.0,35.01767332359945,3.7465494724726014,60251114332984.65,49820273691738.41,42825351251120.69,38549488741647.766,34546932685669.863,5.846523059866784e-05,4.834356712107538e-05,4.155597890734793e-05,3.740685585141674e-05,3.352293826105388e-05,3.28732981781854e-05,2.7182181284416964e-05,2.3365717909932583e-05,2.1032786730170544e-05,1.8848972867809644e-05
250,250,5.0,0.02,790,500000.0,17.15,2.43,0.81,,0.79,547.8,0.1095599999999999,790.0,0.0247401929253555,0.0146351862106904,0.0055287114201069,0.0002656953434163,-4.146597457143874e-06,1741501784360.1377,1452196354201.671,1249710765951.3247,1125439666395.112,1010252760000.0,32.50039922411307,3.572074302381508,56779607260536.586,47347145663160.84,40745342391970.05,36693630076768.87,32938097142259.875,5.996899871399383e-05,5.000670230698842e-05,4.3034066338172106e-05,3.875476356834389e-05,3.478827699709101e-05,3.367263971492146e-05,2.8078802485018355e-05,2.4163661931129702e-05,2.176083007651236e-05,1.9533644762232544e-05
251,251,5.0,0.02,800,500000.0,17.15,2.43,0.81,,0.7999999999999999,555.4,0.1110799999999999,800.0,0.024395254999922,0.0129163224610318,0.0056331765554063,0.0003684566858285,6.611515920025482e-06,1744571418338.6792,1467585237859.064,1264242728987.5488,1139168384114.0532,1024268680000.0,33.51283378190855,3.719474101197464,58416350451926.95,49141567190461.9,42332715953334.46,38144646215476.99,34297270687141.82,6.083961369275053e-05,5.118008812591655e-05,4.408878790340195e-05,3.9726986061994e-05,3.572001131838208e-05,3.411597231603023e-05,2.869936811981782e-05,2.472290299468185e-05,2.2277011217311565e-05,2.0030089661983123e-05
252,252,5.0,0.02,810,500000.0,17.15,2.43,0.81,,0.8100000000000003,546.6,0.1093199999999999,810.0,0.0235884681145307,0.014324036736454,0.005975881230174,0.0002386374036286,-1.0903551726588383e-05,1696172450259.9272,1439649152488.16,1241131905301.707,1119239857421.1594,1008039720000.0,40.3550943282133,4.465540729625877,69285832062797.55,58807280706250.04,50698180332628.44,45719092293586.23,41176751067880.21,5.9895563407523816e-05,5.0837164042033925e-05,4.3827085341297335e-05,3.952281021786665e-05,3.559608986533778e-05,3.3534847195892535e-05,2.8463152043878727e-05,2.4538288419825205e-05,2.21283735556602e-05,1.992984732914981e-05
253,253,5.0,0.02,820,500000.0,17.15,2.43,0.81,,0.8200000000000001,537.9,0.1075799999999999,820.0,0.0261314466240832,0.0137734446043089,0.005614414686613,0.0003615638500037,-7.487407216929342e-05,1648748360601.7036,1412011073022.6084,1218346742734.8022,1099350360729.0964,991995180000.0,31.856997217213525,3.4238607515286503,52473366806203.56,44938922603141.52,38775326214932.734,34988125602149.26,31571419989845.688,5.895052220310246e-05,5.048604875086466e-05,4.356163646613381e-05,3.930695514110968e-05,3.546850161089415e-05,3.2944658126557634e-05,2.821426433726188e-05,2.4344537879846585e-05,2.196679776064214e-05,1.982166766574751e-05
254,254,5.0,0.02,830,500000.0,17.15,2.43,0.81,,0.8299999999999998,568.5,0.1136999999999999,830.0,0.0265603081117319,0.0155153480198331,0.0057825999513716,0.0001640437128278,-1.1614980599755582e-05,1720953315230.6162,1487311888616.3228,1284452929855.2031,1159697015719.9346,1048427700000.0,31.97790870937559,3.635522351429107,55026950248785.64,47556337859374.5,41069985363651.66,37080953575509.71,33523151602527.797,6.229860186152074e-05,5.384076974824748e-05,4.649726461417118e-05,4.198109386404152e-05,3.79531386963494e-05,3.4742939991210385e-05,3.0026141463044963e-05,2.593078537840152e-05,2.341218873781258e-05,2.1165862167121907e-05
255,255,5.0,0.02,840,500000.0,17.15,2.43,0.81,,0.8400000000000001,572.4,0.1144799999999999,840.0,0.0257448450789751,0.0127484643040567,0.0059370418317811,0.0002628840633528,1.203825866617921e-06,1710580656208.7834,1492455082304.5813,1290188509916.1528,1165444600482.2068,1055620080000.0,32.85488970350334,3.763640619143036,56236991963903.96,49065902952550.52,42416193940182.23,38315117380640.805,34704530149117.93,6.267377693358614e-05,5.468189796970182e-05,4.727107522189322e-05,4.270059681427794e-05,3.8676748261123385e-05,3.487905879324317e-05,3.043143763670766e-05,2.6307184480542724e-05,2.376363288860039e-05,2.1524290421505932e-05
256,256,5.0,0.02,850,500000.0,17.15,2.43,0.81,,0.8499999999999999,572.4,0.11448,850.0,0.027378428558029,0.0138894064938187,0.0056496236874507,0.0001043083787047,-4.013691266695384e-05,1687289509863.8977,1487395080978.5852,1287160499230.3013,1163353239712.8604,1055620080000.0,31.292942700378468,3.5858996503912133,52851597340406.3,46590229742092.24,40318207409043.65,36440146537105.45,33065580676257.383,6.255867034145196e-05,5.514729866716367e-05,4.772331533927595e-05,4.313298422611984e-05,3.913862333907593e-05,3.473790475714193e-05,3.0622479638033954e-05,2.650005145413616e-05,2.395110845163593e-05,2.173309890471877e-05
257,257,5.0,0.02,860,500000.0,17.15,2.43,0.81,,0.8600000000000001,581.8,0.1163599999999999,860.0,0.0274487026939368,0.0133194687024366,0.0054771563309442,4.451243690466594e-05,4.431627219927116e-05,1691324681857.724,1506588096699.3315,1305220618160.6582,1180334306533.641,1072955560000.0,32.09256782541868,3.744291199440402,54424304930184.03,48479757233181.27,42000052199270.48,37981397012302.37,34526109150039.945,6.345534631274109e-05,5.652437432752585e-05,4.896944225336016e-05,4.42839408596781e-05,4.0255290641887774e-05,3.5146599930545785e-05,3.1307678332141885e-05,2.7123158184627785e-05,2.4527956164200185e-05,2.229657038360833e-05
258,258,5.0,0.02,870,500000.0,17.15,2.43,0.81,,0.8699999999999999,586.4,0.11728,870.0,0.0272730123621044,0.0141712337663298,0.0056795683746457,0.000490493940493,2.859549043274325e-06,1680836324512.4175,1512969897051.95,1312438270119.29,1187526209903.881,1081438880000.0,32.46761214050481,3.817486466939759,54711544355106.74,49247459983655.0,42720117111819.73,38654205622820.0,35201042711651.52,6.379746286653496e-05,5.742596076590437e-05,4.981462536326584e-05,4.507349000882457e-05,4.104686207875766e-05,3.5245269408539327e-05,3.1725297014909926e-05,2.7520371697018224e-05,2.490110463902858e-05,2.267657125123454e-05
