,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
1215,1215,0.02,3956,2,100000.0,4.10132238023408,,3.956,3111.0,1.7743673808603393,3956.0,0.2764366941601111,0.0090178050607531,0.0058975208365385,-0.0003881394197864,3.0729711739280336e-05,2343265050511.781,22812493670.28668,1479793706875.899,2542616583302.8003,3174420138413.095,14.310690597785475,25.392422594295297,33533741126478.254,326462538679.41223,21176869887651.043,36386599232444.81,45428144428209.15,0.0003999881308766,3.894022446082551e-06,0.0002525962305318,0.0004340168238625,0.0005418637458463,0.0001278729998849,1.2448877688159784e-06,8.075299056236468e-05,0.0001387517003222,0.0001732294969813
1216,1216,0.02,3960,2,100000.0,4.1015731454845,,3.96,3202.0,1.826278015052195,3960.0,0.2856696192538948,0.0099038666568672,0.0061557585253911,-0.0002885733901587,-3.712038549502629e-05,2411819272238.229,22456081201.52179,1514932798576.026,2608203728801.283,3258805435182.488,13.86216710878334,25.316171031750663,33433041787950.555,311289950223.9032,21000251612437.684,36155355942395.21,45174105517511.055,0.0004120702510315,3.836723225662214e-06,0.0002588331330588,0.0004456234252872,0.0005567816748111,0.0001315281902741,1.224638908513532e-06,8.261662541520247e-05,0.0001422379861809,0.0001777184494207
1217,1217,0.02,3964,2,100000.0,4.12144208579147,,3.964,3234.0,1.845231970393446,3964.0,0.2516771152018009,0.0090292794753775,0.0061727993961091,-0.0002289217333484,4.0857991321961766e-05,2436850244740.9927,21710690233.02276,1522583716054.796,2626382271111.305,3284053681184.715,15.750339464998904,29.06302992536558,38381218580036.29,341950741189.5446,23981210391742.54,41366412334857.84,51724960299938.54,0.000416711179997,3.712615235621421e-06,0.0002603679312385,0.0004491219178035,0.0005615863706083,0.0001328028655322,1.1831838586929236e-06,8.297739302661976e-05,0.0001431319353085,0.0001789735501245
1218,1218,0.02,3968,2,100000.0,4.1216130639037,,3.968,3217.0,1.837177705171102,3968.0,0.2968738226700225,0.0090443277656805,0.0062075846805197,-0.0002794841077584,-3.057404944091782e-05,2426213621003.0605,20641745409.18448,1507901259137.069,2606066565775.351,3261183375074.219,13.365947742756902,24.555621201474995,32428644471091.902,275896490458.4519,20154529430863.4,34832549532299.285,43588806570789.6,0.0004152555936865,3.532912423875784e-06,0.0002580829763559,0.0004460381021644,0.0005581638099852,0.0001321333253277,1.1241641864813522e-06,8.212137872400014e-05,0.0001419282450566,0.0001776063740315
1219,1219,0.02,3972,2,100000.0,4.14163220717085,,3.972,3143.0,1.7971177632296735,3972.0,0.2533682778434922,0.0097668075981481,0.0062404566178981,-0.0003171551588288,3.195699031493265e-05,2373309660476.371,19258992494.807755,1467159957043.98,2540582106853.492,3181723175017.295,15.67678493064368,28.173028669191023,37205865121107.05,301919083321.98193,23000351105430.9,39828159287783.8,49879189923590.89,0.0004065650359352,3.29920410561013e-06,0.0002513350662123,0.0004352200105914,0.0005450520926659,0.0001291643487862,1.0481460827876132e-06,7.984830785998192e-05,0.0001382679381601,0.0001731612223904
1220,1220,0.02,3976,2,100000.0,4.14177134419615,,3.976,3156.0,1.8065867864848475,3976.0,0.2957941722706891,0.0077946372477816,0.0064172296797019,-0.0002133522707033,-9.400645311268692e-06,2385814641967.619,18490199649.078537,1466987726065.6724,2545368595943.732,3190094101800.0723,13.44177936122912,24.283740980841262,32069594014118.586,248541184027.9898,19718925339405.992,34214283059677.2,42880541057954.96,0.0004090821514925,3.170410023024253e-06,0.000251536093641,0.0004364399661457,0.0005469874045,0.0001297567845863,1.0056224866006486e-06,7.978474396691067e-05,0.00013843441095,0.0001734989575032
1221,1221,0.02,3980,2,100000.0,4.14181347894905,,3.98,3090.0,1.7706598590629703,3980.0,0.3055349487885905,0.0099680933290835,0.006325231774395,-0.0004094791998844,-3.100910191513646e-05,2338368823075.74,17269529974.265118,1430068733764.9963,2486334929590.977,3118461166357.6045,13.026333045631024,23.065205034684347,30460371072904.844,224958648986.2852,18628551604166.688,32387826855837.63,40622113742841.13,0.0004013150261366,2.963827521388897e-06,0.0002454309455397,0.0004267092331229,0.000535195864798,0.000127090097073,9.385971191439412e-07,7.772408372954385e-05,0.0001351320392401,0.0001694880330424
1222,1222,0.02,3984,2,100000.0,4.16199708672126,,3.984,3264.0,1.873037993791118,3984.0,0.3242603895123466,0.0090384310875313,0.0059929374802682,-0.0003378840648712,2.9813987882341123e-05,2473571435360.4263,17375237989.97996,1504560774572.2678,2621191426740.738,3290153927993.269,12.286422051091458,23.012935309447297,30391342628362.293,213479507183.05185,18485668677911.96,32205064145639.28,40424219772381.68,0.0004249069076713,2.9846959496845555e-06,0.0002584515073986,0.0004502648792064,0.0005651783940101,0.000134345759411,9.436919869552304e-07,8.171640282969392e-05,0.0001423633648711,0.0001786963666044
1223,1223,0.02,3988,2,100000.0,4.16200523414098,,3.988,3184.0,1.829166060027682,3988.0,0.2863924123025754,0.008911610043904,0.0057625636815848,-0.0002034247100301,-2.7082836746779974e-05,2415633282193.7573,16171251671.561436,1461418546481.059,2551102688461.0933,3204676669059.942,13.92494992425516,25.47104578903258,33637572489912.207,225183869739.0205,20350180078126.51,35523977188453.44,44624962140088.52,0.0004153341365568,2.780419072530763e-06,0.0002512703458033,0.0004386261938805,0.0005509990390922,0.0001311087033461,8.776960699172433e-07,7.931861681469612e-05,0.0001384613169774,0.0001739341007682
1224,1224,0.02,3992,2,100000.0,4.16196568156518,,3.992,3293.0,1.89337192131378,3992.0,0.3062516696099919,0.0088062158404485,0.0062000069906771,-0.0002914351587486,5.535510432207169e-06,2500424826725.404,15913897237.84459,1504629759435.0378,2631651335558.6426,3308456874903.4204,13.035030976594404,24.68016164453918,32593115071011.33,207438143453.64435,19612895522541.508,34303656678602.94,43125837849092.805,0.0004303024822655,2.738650412830586e-06,0.0002589343672544,0.0004528854817168,0.0005693581308756,0.000135617438672,8.631341200978335e-07,8.16077459891198e-05,0.0001427348704074,0.000179443286011
1225,1225,0.02,3996,2,100000.0,4.18226138489476,,3.996,3040.0,1.7488739448928652,3996.0,0.3217869730883649,0.0084687209738552,0.006136656298755,-0.0003825970260736,5.4646737690533576e-05,2309597909104.4155,13941043251.350672,1382330574288.8943,2422498178124.6694,3047919599986.516,12.41815341885413,21.717784957916244,28680941171123.348,173122013914.15363,17165993147092.225,30082954032846.76,37849533200965.06,0.0003978194197967,2.401291461059854e-06,0.0002381011624851,0.0004172660599844,0.0005249925114991,0.0001251813227901,7.556112812533901e-07,7.492298513979357e-05,0.0001313005719302,0.000165198715231
1226,1226,0.02,4000,2,100000.0,4.18213500302417,,4.0,3121.0,1.7976350121681846,4000.0,0.2912567865496385,0.0081545931283382,0.0064575928235234,-0.0003139952857148,1.473969884407276e-05,2373992749769.5483,13622180400.184444,1413194491274.646,2481537544506.5337,3124632504434.684,13.733585566832057,24.687974257544948,32603432563999.01,187081380132.7556,19408227468496.047,34080408204786.8,42912407864558.48,0.0004092784639766,2.3484760308307497e-06,0.0002436359886715,0.0004278192823522,0.0005386894260863,0.0001285831839205,7.378216837290559e-07,7.654321909984164e-05,0.0001344081604806,0.0001692402792893
1227,1227,0.02,4004,2,100000.0,4.18201145721676,,4.004,3151.0,1.8160737958101685,4004.0,0.3021038483648226,0.009470854182723,0.0064941607430568,-0.0003485488592661,3.0674660980508525e-05,2398343376222.824,13047090084.663954,1419933819907.827,2498483253751.166,3148345829895.636,13.253720605256056,24.069734688194806,31786973023923.82,172922486693.7426,18819406127012.3,33114198982129.023,41727295998159.75,0.0004138340744081,2.251274985240156e-06,0.0002450095361273,0.0004311132071375,0.0005432469742858,0.0001298113932009,7.061795061954121e-07,7.685454436704772e-05,0.000135231508246,0.0001704056068487
1228,1228,0.02,4008,2,100000.0,4.18183944788278,,4.008,3046.0,1.7557745910669842,4008.0,0.3129030877676086,0.0108010165440285,0.0061849728612794,-0.0003739216253864,4.1469962070328485e-06,2318711040454.8804,11927021456.820477,1365289047853.2266,2407300429824.402,3035811576751.3325,12.80907781573801,22.489853363872584,29700550149397.41,152774145950.3904,17488093654926.836,30835298531480.324,38885946720526.125,0.0004004397849991,2.0597883153702693e-06,0.0002357844695804,0.0004157391109666,0.0005242825491759,0.0001254136917789,6.451048736685223e-07,7.384531183455806e-05,0.000130205285979,0.0001641999933337
1229,1229,0.02,4012,2,100000.0,4.18156759404698,,4.0120000000000005,3167.0,1.8247765015591224,4012.0,0.307447665924883,0.0097042159866461,0.0063051033440712,-0.000133593052157,3.013473487061965e-05,2409836343489.0083,11750555888.83277,1411151561339.0452,2493358492871.288,3146804994445.605,13.049375372328342,23.812193539449083,31446859032067.25,153337414626.90213,18414646431160.42,32536770911260.297,41063839596038.31,0.000416542831455,2.031096358194685e-06,0.0002439190812938,0.000430979725764,0.000543928663855,0.000130251567097,6.351171202629406e-07,7.627269078767256e-05,0.0001347659362465,0.000170084695993
1230,1230,0.02,4016,2,100000.0,4.20194187461122,,4.016,3094.0,1.7833626155903868,4016.0,0.2872631479231131,0.0088959764983202,0.0058310031086681,-0.0001902128604599,1.3206786289568996e-05,2355144337400.9766,10853318924.915472,1371673187400.912,2428416141258.683,3067262012638.431,13.980213017351236,24.93178925313428,32925419523474.184,151731710515.5678,19176283350053.89,33949774949570.5,42880976316714.75,0.0004074525164813,1.877681990824847e-06,0.0002373067684731,0.0004201289288755,0.0005306526678259,0.0001272067719222,5.862127612124397e-07,7.408722919045882e-05,0.000131164350867,0.000165669888283
1231,1231,0.02,4020,2,100000.0,4.20163096522017,,4.02,3194.0,1.8411130492217145,4020.0,0.2754248866699527,0.0090353965132023,0.0064414566576465,-0.000369832669927,7.005258130321775e-05,2431410715063.18,10562937836.28922,1408418715119.1812,2498429935933.12,3158200462675.331,14.595630948982649,26.872206601796268,35487973482464.18,154172742395.5227,20556759787519.89,36466161296770.18,46095928416115.38,0.0004210226970418,1.829076654539684e-06,0.0002438815632135,0.0004326277347878,0.0005468734954389,0.0001312346558067,5.70131365575436e-07,7.601897292192998e-05,0.0001348519979237,0.0001704629119713
1232,1232,0.02,4024,2,100000.0,4.20132273654813,,4.024,3145.0,1.8121164818144693,4024.0,0.3371707831433923,0.0092255587427535,0.0066177367408014,-0.0002774415511827,-1.2385427985798685e-05,2393117268213.824,9822424962.434322,1378684493356.0608,2450591480259.776,3100204214445.556,11.934604660833466,21.62689380983611,28560908503145.76,117226758737.35564,16454054380226.07,29246840502107.105,36999711667257.484,0.0004147542180454,1.702337047463226e-06,0.000238941574894,0.0004247151473285,0.0005373003620935,0.0001290770696471,5.297900975519341e-07,7.436181951217735e-05,0.0001321770442993,0.0001672150715819
1233,1233,0.02,4028,2,100000.0,4.20091330955041,,4.0280000000000005,3136.0,1.80549683108635,4028.0,0.2948391058134803,0.009175445199204,0.0063104812508523,-0.0003936516647757,-2.944526364271276e-05,2384375225069.2554,9214488948.200218,1366123392075.1702,2433273005187.804,3080653103847.704,13.661688427952887,24.666135163958,32574591420226.207,125885477033.1267,18663552136669.098,33242617657024.367,42086922859373.32,0.0004136008398456,1.5983727425338563e-06,0.0002369718391444,0.0004220827946616,0.0005343792779038,0.0001285153011047,4.96651202064988e-07,7.363260498302023e-05,0.0001311508397017,0.0001660439418585
1234,1234,0.02,4032,2,100000.0,4.2213995174621,,4.032,3142.0,1.808876789253127,4032.0,0.3086051661466626,0.0085317940292965,0.0061242579842143,-0.0002522794704897,1.47132972136064e-05,2388838865423.4644,8675777973.867632,1361141964901.1409,2429480567731.554,3078256305537.023,13.065238182318106,23.633406094058937,31210748755936.11,113351105645.4898,17783643971381.875,31741742276726.17,40218151818063.78,0.0004147403124261,1.506252648306566e-06,0.0002363158319091,0.000421796356497,0.0005344341137299,0.0001286655936857,4.67287325173063e-07,7.331266312661467e-05,0.0001308546022586,0.0001657984055774
1235,1235,0.02,4036,2,100000.0,4.22089625575483,,4.0360000000000005,3128.0,1.800667986664792,4036.0,0.3078489529871149,0.0083354897392571,0.0063980795440741,-0.0002738852384661,1.600469633629476e-05,2377998156549.2573,8126906660.794672,1347460362741.031,2410145689858.5405,3056165055670.864,13.1103255698548,23.607343548390386,31176330036875.305,106546392198.83968,17665644048009.562,31597794664827.76,40067318875058.445,0.0004132245353025,1.4122118720340896e-06,0.0002341480714351,0.0004188108094029,0.0005310695390824,0.0001279919435279,4.374177395891914e-07,7.252489669895879e-05,0.000129722233039,0.000164493191107
1236,1236,0.02,4040,2,100000.0,4.22039555750173,,4.04,3080.0,1.7719623830275413,4040.0,0.3017943695799658,0.0091356675924636,0.0059645163338426,-0.0003123104378738,8.690687984798801e-06,2340088962273.8315,7495972636.586234,1318635355000.7402,2363546747670.917,2999452325463.87,13.386598317333847,23.72054865501536,31325830964786.383,100345574683.70584,17652041824429.83,31639850915311.383,40152463452977.73,0.0004069981999808,1.3037313620895508e-06,0.000229342655159,0.000411078077535,0.0005216774734093,0.0001258633392465,4.031761878081912e-07,7.092373482574723e-05,0.0001271250328184,0.0001613276638965
1237,1237,0.02,4044,2,100000.0,4.24098013698919,,4.0440000000000005,3121.0,1.7951889211943497,4044.0,0.2832478011296189,0.0083632226037277,0.0062822836529844,-0.0002352019057805,4.208277742506294e-05,2370762393107.682,7338983636.291469,1328623438006.266,2386243209154.6924,3030671357300.78,14.277251169725409,25.63036312500012,33847970150137.66,104780512705.83798,18969090534399.55,34068993649153.137,43269656181075.84,0.0004126793331304,1.2774991208248583e-06,0.0002312738872406,0.0004153740835031,0.0005275498878775,0.000127419925567,3.944438934043217e-07,7.140871648274289e-05,0.000128251963579,0.0001628876516213
1238,1238,0.02,4048,2,100000.0,4.2403833394166,,4.048,3051.0,1.7545498946755198,4048.0,0.3117205258558897,0.0092337812143051,0.0067987547248201,-0.0004960945875073,-6.023383729069867e-05,2317093681906.385,7172845606.418779,1291415241102.3013,2324127139014.047,2954149892955.043,12.985991181958338,22.78456946056223,30089758121007.69,93146509794.50288,16770306933201.086,30181094532986.48,38362564460097.35,0.0004036762140566,1.2496288695715684e-06,0.0002249859897224,0.000404901559134,0.0005146619896537,0.0001244444631653,3.852329872670469e-07,6.935821268574888e-05,0.0001248222099956,0.0001586589270901
1239,1239,0.02,4052,2,100000.0,4.26111048795061,,4.0520000000000005,3130.0,1.7997211378464346,4052.0,0.2997148022000147,0.0088228357247496,0.0062200755996867,-0.0003740862137244,2.5398108665647227e-05,2376747729062.7583,7357511972.475523,1317348235277.466,2375665976498.493,3022087433316.813,13.519519123703134,24.33136434044764,32132486375281.96,99470023814.7576,17809914659410.277,32117861600802.258,40857168848229.57,0.0004144225444213,1.2828954436178554e-06,0.0002296999386501,0.0004142339242137,0.0005269474535577,0.0001275551426795,3.9486247443933233e-07,7.069935948808659e-05,0.0001274970872532,0.0001621891919925
1240,1240,0.02,4056,2,100000.0,4.26046906476449,,4.056,3076.0,1.76887249183079,4056.0,0.285964645200238,0.0095135195654694,0.0061061446509066,-0.0003270603363572,2.839961875338834e-05,2336008390161.5776,7231398388.753125,1287578470273.4192,2326901131420.031,2962361722554.517,14.183571529130498,25.08892951379331,33132942094505.723,102567056302.51898,18262461332491.465,33003768638710.69,42016869387010.23,0.0004076723510352,1.2619993981320328e-06,0.000224703877062,0.0004060829827785,0.0005169814342862,0.000125277308594,3.878111616936576e-07,6.905127825692584e-05,0.0001247888973073,0.000158867881317
1241,1241,0.02,4060,2,100000.0,4.28133904167396,,4.06,3142.0,1.8080763912588755,4060.0,0.3114398648240239,0.0085774679742022,0.0063875066108419,-0.0002589126998142,4.258300974272594e-05,2387781843824.296,7391669418.161059,1308766635073.229,2370250408723.246,3019948735977.286,13.036224512536512,23.57048977226752,31127660203051.92,96359462057.5977,17061375689331.56,30899116479047.668,39368729738550.76,0.0004170694761248,1.291089342978959e-06,0.0002285998682297,0.0004140072925035,0.0005274889079567,0.0001279605281707,3.9611739458428105e-07,7.01364198364029e-05,0.0001270210237093,0.0001618381663733
1242,1242,0.02,4064,2,100000.0,4.28059757400758,,4.064,3163.0,1.821946924164395,4064.0,0.2966500256206927,0.0088121523170766,0.0061906997181849,-0.000163185409689,-9.484057818645324e-06,2406099546989.9834,7448374098.55343,1311401660330.269,2380148213424.653,3034985724069.862,13.699644864337126,24.960025822723576,32962709302005.207,102040079966.90916,17965737021026.746,32607185248404.23,41578226588090.17,0.0004206323744204,1.302118728448242e-06,0.0002292581763268,0.0004160955833011,0.0005305737466451,0.0001288475713285,3.9886334467995233e-07,7.02260715610083e-05,0.0001274578672713,0.000162524671954
1243,1243,0.02,4068,2,100000.0,4.30161000550157,,4.0680000000000005,2987.0,1.722530204861881,4068.0,0.2959408306332989,0.0095011516571793,0.0061132805463285,-0.0004114477501674,2.541349867169822e-05,2274807839144.6973,7041944631.704049,1232931992012.2136,2242439267136.256,2861691389735.0034,13.745991018862384,23.677884725750594,31269488126520.76,96798507662.73004,16947872089067.996,30824550026399.32,39336784142053.17,0.0003980242094557,1.232132401178468e-06,0.0002157266969933,0.0003923606650177,0.0005007115034093,0.0001217275448099,3.768224357039148e-07,6.59755877936939e-05,0.0001199954658484,0.0001531323485359
1244,1244,0.02,4072,2,100000.0,4.30076617119006,,4.072,3059.0,1.7653577609794884,4072.0,0.3047432826679142,0.0079527872805204,0.0062640516710338,-0.0003660496372962,-5.0986555997058265e-05,2331366766304.732,7217029676.970686,1256590587053.9883,2290165344250.7163,2924964287057.753,13.362066472314512,23.58882774962424,31151877702708.76,96434430276.34885,16790646952700.11,30601341562469.12,39083567232811.72,0.0004082697456762,1.2638487059781482e-06,0.0002200545734847,0.0004010545385511,0.0005122207465803,0.0001246626865531,3.85908524333509e-07,6.71923271548648e-05,0.0001224595668907,0.000156403493164
1245,1245,0.02,4076,2,100000.0,4.32197620856376,,4.0760000000000005,3067.0,1.7714393214493052,4076.0,0.3010540830073296,0.0093317290527375,0.0063596845340402,-0.00034993238247,2.941417037539969e-05,2339398196692.3813,7241891947.589762,1253899372782.5151,2289999116926.771,2927135676092.482,13.539095564768555,23.983686260290902,31673335749065.37,98048667148.14566,16976663436705.822,31004516887307.152,39630769649659.53,0.0004100234721737,1.269277579873287e-06,0.0002197694156179,0.0004013653556391,0.00051303550423,0.0001250005715541,3.869544884927018e-07,6.69993413223822e-05,0.0001223610409202,0.0001564050246107
1246,1246,0.02,4080,2,100000.0,4.32108323347417,,4.08,2947.0,1.7036304872813,4080.0,0.3241988995446263,0.0077883501702019,0.0062059806298534,-0.0003709807068839,4.883658950473877e-05,2249848494113.4307,6964679940.274175,1199150045792.4883,2194637978758.1,2807507074280.944,12.584866900322046,21.43996292976595,28314043844307.51,87649570051.69339,15091143719813.557,27619226857062.49,35332102851538.24,0.0003946627384649,1.2217265584559962e-06,0.0002103518713109,0.0003849778493538,0.0004924857976412,0.000120127744122,3.718700578934141e-07,6.402706237412373e-05,0.0001171798502177,0.0001499032011811
1247,1247,0.02,4084,2,100000.0,4.32008157302564,,4.0840000000000005,3039.0,1.758435377863656,4084.0,0.2881807959029174,0.0083853677336955,0.0063957902656706,-0.0003223001895167,-1.3664521323022091e-05,2322224928714.3013,7188730005.659526,1230757501733.3364,2257366360906.1,2890056609993.3,14.171659104501265,24.9199467323786,32909780053713.824,101876231034.50624,17441875754872.469,31990626540729.81,40956897069535.59,0.0004076908384837,1.2620566282799649e-06,0.0002160723328939,0.000396304239552,0.0005073796203049,0.0001239011601784,3.8355112672225814e-07,6.566645654240062e-05,0.0001204406634369,0.0001541975381161
1248,1248,0.02,4088,2,100000.0,4.31902679905411,,4.088,3046.0,1.762501653154267,4088.0,0.3026748089346256,0.0090549986540859,0.0065365031529508,-0.0002783871765845,1.6903890659991527e-05,2327594933188.5884,7205353508.326086,1226618873516.7146,2254696221030.2026,2888955251225.641,13.506244587678792,23.804778413689743,31437066468686.96,97317266824.1416,16567014521579.783,30452478632149.004,39018936225912.54,0.000408966918212,1.2660068884460156e-06,0.0002155214094042,0.0003961583486332,0.0005075999733028,0.0001240965676203,3.841560342501134e-07,6.539762989310881e-05,0.0001202099463556,0.0001540256964706
1249,1249,0.02,4092,2,100000.0,4.34032786804654,,4.0920000000000005,3119.0,1.8054411836923527,4092.0,0.2915955391063107,0.0080313246807606,0.0061472469863138,-0.0004200724125047,-7.465144419679968e-05,2384301736007.796,7380896320.700057,1249347935294.5618,2301544615271.403,2951364290205.655,14.033136489471902,25.336002554468507,33459231693482.203,103577125483.02489,17532270098828.496,32297889722712.69,41416897914609.31,0.0004192778889625,1.2979257538000387e-06,0.00021969701107,0.00040472510382,0.0005189954654098,0.0001270267221028,3.932266842069963e-07,6.656060790868029e-05,0.0001226177307327,0.0001572377043787
1250,1250,0.02,4096,2,100000.0,4.33916476461335,,4.096,3048.0,1.7653830326896576,4096.0,0.2901902711100774,0.0082708154459288,0.0065139655742297,-0.0003557179182173,4.1092317580724616e-05,2331400140630.615,7217132991.259896,1214769413121.8254,2242576128194.252,2878083852251.41,14.114877057495391,24.918164465802885,32907426356828.6,101868944879.2274,17146320919420.396,31653686341535.89,40623799735691.39,0.0004103206840313,1.2701976353651785e-06,0.0002137964255238,0.0003946878765582,0.0005065356711508,0.0001241173338694,3.842203187026666e-07,6.467098384152684e-05,0.0001193885876473,0.0001532212717022
1251,1251,0.02,4100,2,100000.0,4.33800413641743,,4.1,3076.0,1.7822825992318734,4100.0,0.3149909002404456,0.0080557031666213,0.0063139835522427,-0.0002089458084556,-1.6471585177092955e-05,2353718046197.5967,7286220785.223791,1219515802205.5713,2256065028006.957,2897763217020.358,13.016249030909464,23.19863415505867,30636580237853.586,94839264234.66154,15873521378637.045,29365504234464.29,37718007665346.32,0.0004145979820676,1.2834385322121228e-06,0.0002148128113776,0.0003973967950562,0.0005104293541986,0.0001252137531492,3.876144180759135e-07,6.487614388036618e-05,0.0001200187804829,0.0001541560208228
1252,1252,0.02,4104,2,100000.0,4.33678979683325,,4.104,3018.0,1.7485138319554148,4104.0,0.3300987014754355,0.0087252646646538,0.0065101527856623,-0.0002023310490265,-6.712165718065332e-05,2309122336756.96,7148169336.970209,1189657838970.4387,2205491998782.684,2835136867199.7583,12.432645089654804,21.73865190705399,28708498481493.645,88870652407.3037,14790593690045.17,27420099268938.49,35248250450490.375,0.0004070842783059,1.2601789473988509e-06,0.0002097294695475,0.0003888148775586,0.0004998174531989,0.0001227486118689,3.799832731035952e-07,6.323997910728579e-05,0.0001172398174966,0.0001507105575861
1253,1253,0.02,4108,2,100000.0,4.35811743785672,,4.1080000000000005,2916.0,1.689514802400938,4108.0,0.2792482603263124,0.0095330118091412,0.0061960358048054,-0.0003617428392588,4.754188013340133e-05,2231207038346.7266,6906973044.287371,1142991875455.4211,2123581121991.0305,2732083532394.6284,14.710924233510507,24.854324249514672,32823117690394.062,101607957137.41092,16814466879342.78,31239840989323.28,40191473844679.13,0.0003936789615356,1.2186811571932036e-06,0.0002016719411688,0.0003746892137188,0.0004820546858165,0.0001185173185141,3.668847893491645e-07,6.0713474740009626e-05,0.0001128004420477,0.0001451228902791
1254,1254,0.02,4112,2,100000.0,4.35679179301023,,4.112,3035.0,1.758877477286494,4112.0,0.3031375957725686,0.0074585391075672,0.0065411527814185,-0.0003381765443902,3.020572152718421e-06,2322808774054.09,7190537369.994008,1183125253354.9485,2203010246270.1543,2836567852544.04,13.564797165855538,23.85881621898297,31508429875113.293,97538180937.47304,16048854083561.318,29883387144956.1,38477467566946.31,0.0004101853458923,1.2697786796779806e-06,0.0002089283658225,0.0003890300957893,0.0005009101819914,0.0001232900273911,3.816592907715422e-07,6.279791368217686e-05,0.0001169313619956,0.0001505593280614
1255,1255,0.02,4116,2,100000.0,4.3554118701023,,4.1160000000000005,2991.0,1.7324825980252043,4116.0,0.2683104121297219,0.0088956490114774,0.0065814398782892,-0.0003431119962825,2.766615920863609e-05,2287951168604.0454,7082631408.290759,1158680503719.1355,2162312727166.6328,2786434906818.4023,15.340440824972564,26.57704677530038,35098179512397.184,108650688003.97649,17774669702352.8,33170830436184.777,42745139800685.64,0.0004043683731174,1.2517715322168374e-06,0.0002047831075597,0.0003821632610231,0.0004924694921505,0.0001213483944651,3.756487296488225e-07,6.145411700818565e-05,0.0001146847805905,0.0001477869837713
1256,1256,0.02,4120,2,100000.0,4.35397769725037,,4.12,2905.0,1.681693715841457,4120.0,0.2878172497557898,0.0092565099750825,0.0061645413485685,-0.0003014966409342,-1.8097077280632475e-05,2220878355014.545,6874999347.480094,1118219144684.9556,2091509302566.1487,2697404967177.036,14.314638901927458,24.07283828591106,31791071697139.867,98413133110.16444,16006903269387.314,29939200426256.56,38612378077404.75,0.0003928432112985,1.2160939905785552e-06,0.0001977977761553,0.0003699595833448,0.0004771342955753,0.000117702339072,3.643619212596639e-07,5.926349303525198e-05,0.0001108460247483,0.0001429573453874
1257,1257,0.02,4124,2,100000.0,4.37537958711301,,4.1240000000000006,2931.0,1.6958501759968656,4124.0,0.2949689434817628,0.0087162502555361,0.0059169299176084,-0.0004153576210479,-2.14564351193282e-05,2239573659424.9805,6932872938.4998255,1121171647160.6084,2101639386430.389,2712706099514.1284,13.981132899352088,23.7099066880018,31311776970308.94,96929417927.48769,15675249801937.951,29383299568196.05,37926704494190.055,0.0003964632643897,1.2273003056762733e-06,0.0001984767811962,0.000372045281122,0.0004802201128849,0.0001186013842688,3.67145025128147e-07,5.937402808637352e-05,0.0001112967816064,0.0001436571184711
1258,1258,0.02,4128,2,100000.0,4.37383053728514,,4.128,3014.0,1.7432074765918018,4128.0,0.2982545552567899,0.0093884352958439,0.0063257736215002,-0.000409522893488,2.7071786942002263e-05,2302114657736.665,7126476213.354009,1145840904187.5715,2152643543992.9905,2780847146391.1343,13.840526245930738,24.12690883187152,31862478341546.18,98634181071.92725,15859041108069.09,29793719468768.34,38488387915548.086,0.0004078570215947,1.2625710683334378e-06,0.0002030043363969,0.0003813757848496,0.0004926722614904,0.0001218191883571,3.771061294623718e-07,6.063356074186263e-05,0.0001139097431443,0.0001471518984427
1259,1259,0.02,4132,2,100000.0,4.37228408967147,,4.132000000000001,2911.0,1.6819212906014998,4132.0,0.2834037849661399,0.0083388568430718,0.0063301516686422,-0.0002335539578092,4.0618638358420455e-05,2221178894794.153,6875929704.959616,1099149943927.6298,2069547968700.9644,2675767192534.833,14.57990407747616,24.52225108283477,32384575225013.258,100250395541.78017,16025500749228.145,30173810867395.69,39012429000815.56,0.0003938374823071,1.219171877541869e-06,0.0001948904014931,0.0003669517855664,0.0004744405850505,0.0001174456385648,3.635672735855638e-07,5.8117951393140464e-05,0.0001094280984275,0.000141482159458
