,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
182,182,2.25,0.02,1010,1,100000.0,0.01715,0.00243,0.81,,1103.5,1.1035,1010.0,0.060347835477512,0.017222063440012,0.0069524892892525,5.912958912569177e-05,1.812392820666959e-05,13127654040085.004,14357336252752.465,12683183049046.512,16.842551667680333,18.603183645855697,221310520115052.84,242040927027871.2,213817474830463.28,0.000579195378142,0.0006334492647836,0.0005595852069003,0.0003038070385689,0.0003322649877402,0.000293520858334
183,183,2.25,0.02,1015,1,100000.0,0.01715,0.00243,0.81,,1103.2,1.1032000000000002,1015.0,0.0567159475357129,0.017164078530422,0.0069935708448363,9.648626543284053e-05,-1.4695686704578364e-05,13026482547292.834,14320898533456.725,12660214323200.482,17.94936206844094,19.81290543613168,233948936616146.38,257195982962123.72,227370947413642.9,0.0005776616081406,0.0006350627075898,0.0005614193807724,0.0003023157313302,0.0003323562517917,0.0002938154592401
184,184,2.25,0.02,1020,1,100000.0,0.01715,0.00243,0.81,,1117.3,1.1173,1020.0,0.0570994348491239,0.0168231459709965,0.0072209069033642,1.2074873561048586e-05,1.2503486903750238e-05,13094123036718.137,14470983585582.176,12802254391158.234,18.05000397990268,20.142547577908932,236059246628558.6,260881119996176.62,230797474427994.6,0.0005835429356784,0.0006449030775108,0.0005705357349835,0.0003047448196128,0.000336789051855,0.0002979520426172
185,185,2.25,0.02,1025,1,100000.0,0.01715,0.00243,0.81,,1128.1,1.1281,1025.0,0.0641168684598368,0.0171104036914825,0.0068137416382562,4.144431471788639e-05,-3.0245418471937928e-05,13043000712147.164,14577593555047.13,12906041782136.695,16.237278682679044,18.32614920793967,211885450908671.5,236815135699400.2,209660533093999.38,0.000584092573129,0.0006528148175034,0.0005779592687148,0.000304386704165,0.0003401997557775,0.0003011904705504
186,186,2.25,0.02,1030,1,100000.0,0.01715,0.00243,0.81,,1106.0,1.106,1030.0,0.0579374242857738,0.0172569686415102,0.0070670396957571,0.0002456968019087,-3.128038703249001e-05,12655390063151.488,14259394731651.73,12633636271244.98,17.906814536526447,19.79905071282077,226550370389569.9,255264447944034.25,226160945046755.2,0.0005695408936821,0.0006417272307139,0.0005685618899516,0.0002961523625502,0.0003336881295038,0.0002956432959125
187,187,2.25,0.02,1035,1,100000.0,0.01715,0.00243,0.81,,1110.4,1.1103999999999998,1035.0,0.0579095966691738,0.0169167074693811,0.0070210246074563,-4.078138077626748e-05,-2.9332233752450857e-05,12556432680358.922,14283376338544.549,12664248620736.758,18.000191084193553,19.95952452043903,225702833188820.1,256744776894667.25,227640832923749.5,0.0005678513981148,0.0006459505999924,0.0005727272600766,0.0002946163896507,0.0003351363301988,0.000297146116358
188,188,2.25,0.02,1040,1,100000.0,0.01715,0.00243,0.81,,1121.5,1.1215,1040.0,0.0590912891827883,0.0164269405442129,0.0073183342010448,9.25340592205266e-05,2.115229564861312e-05,12522153800686.885,14393084755604.13,12771000998842.771,17.69448357154557,19.85750640033121,221719794242596.25,254846877088648.0,226125933190509.72,0.0005689951959749,0.0006540085844297,0.0005803025846666,0.0002945938574261,0.0003386090305153,0.0003004481902495
189,189,2.25,0.02,1045,1,100000.0,0.01715,0.00243,0.81,,1118.0,1.118,1045.0,0.060513334735674,0.0156139530122865,0.0066645945729627,-5.6318580696372005e-06,2.7250803680260385e-05,12358526903388.023,14315195848525.99,12711362430601.756,17.348430428652826,19.404816797876013,214503533498986.2,248464895229304.25,220627602162102.9,0.0005643013312407,0.0006536445757204,0.0005804121152582,0.0002914963470962,0.0003376476282677,0.0002998185579966
190,190,2.25,0.02,1050,1,100000.0,0.01715,0.00243,0.81,,1136.2,1.1362,1050.0,0.0612710008013891,0.016006153788272,0.0068981327765231,-7.409667430650967e-05,3.313463606400164e-07,12371622090032.893,14514726327213.96,12898186975942.416,17.26777436973945,19.630242855463376,213745771997325.4,250772401675583.6,222843287038307.03,0.0005676229490606,0.0006659508108721,0.0005917822962534,0.0002925618648203,0.0003432416033034,0.0003050139752913
191,191,2.25,0.02,1055,1,100000.0,0.01715,0.00243,0.81,,1131.7,1.1317,1055.0,0.0643983497282533,0.0163547816507695,0.0068567396518791,3.291030181897825e-05,4.251779514726731e-05,12222499372661.012,14423864817306.477,12827077814613.62,16.504850520381776,18.6921819353825,201877866907199.84,238237611890479.1,211863631890135.44,0.0005635340675991,0.000665030855242,0.0005914089349391,0.0002897545619936,0.0003419415706204,0.0003040870938513
192,192,2.25,0.02,1060,1,100000.0,0.01715,0.00243,0.81,,1138.2,1.1382,1060.0,0.0644469767549025,0.0165540452688137,0.0070840224683922,-3.581881713568362e-05,-6.412025834644462e-05,12091442130977.844,14473142711091.844,12880611054973.598,16.530751344380583,18.824260155606638,199975797162176.8,239365844019341.7,213027564102974.72,0.0005600515045284,0.0006703671293133,0.0005966042364873,0.0002873625952942,0.0003439655755262,0.0003061178130481
193,193,2.25,0.02,1065,1,100000.0,0.01715,0.00243,0.81,,1136.5,1.1365000000000005,1065.0,0.0665952593371456,0.0167311928520947,0.0069977551668572,0.0001040285741093,2.6852813727732192e-05,11959590545727.045,14418009350314.225,12841262836510.03,16.11688800050542,18.31385810141505,192719968504593.12,232335571796330.9,206927466283166.9,0.0005565777540345,0.0006709881271574,0.0005976091908151,0.0002849122494002,0.0003434789393638,0.0003059162490472
194,194,2.25,0.02,1070,1,100000.0,0.01715,0.00243,0.81,,1149.2,1.1492,1070.0,0.0622126799223906,0.0161366053468843,0.0069811678619477,0.0001213542825565,-6.091076026460264e-05,11916520767955.385,14545234681530.11,12964425023539.023,17.299263167541824,19.85755122687085,205911000344365.03,251333747646486.8,224018216178082.62,0.0005572587106261,0.0006801866821883,0.0006062624245202,0.0002845702324259,0.0003473447405172,0.0003095945128664
195,195,2.25,0.02,1075,1,100000.0,0.01715,0.00243,0.81,,1133.7,1.1337,1075.0,0.062445971975876,0.0157696326247867,0.0068146943956499,0.000118923242067,2.4551765848593103e-05,11555193935940.377,14315619842889.88,12769505197922.098,17.27833388333644,19.579686866723723,199565210328991.2,247239440616424.44,220537102600613.5,0.0005428868434943,0.0006725773459326,0.0005999376910778,0.0002765773424831,0.0003426490385272,0.0003056422793113
196,196,2.25,0.02,1080,1,100000.0,0.01715,0.00243,0.81,,1158.4,1.1584,1080.0,0.0610310796026396,0.016423182497248,0.0068245639878942,5.432542018579638e-05,-2.839330762291638e-05,11646014494496.02,14593352913012.244,13027217950910.436,18.04777318936092,20.84505030117048,209566434690892.7,262602879432383.4,234420764391435.6,0.0005496785302341,0.0006887895240215,0.0006148697496194,0.0002793948250964,0.0003501032294463,0.00031253071878
197,197,2.25,0.02,1085,1,100000.0,0.01715,0.00243,0.81,,1171.2,1.1712,1085.0,0.0627854784791224,0.0160901568265619,0.006868109744952,-6.751352155788614e-05,-2.1408709825942466e-05,11642731049659.469,14720065602648.053,13150441284240.23,17.380886484638584,20.392804320638163,202721939936410.25,256304147388796.4,228974023087049.7,0.0005521081245561,0.0006980379241396,0.0006236050153146,0.0002799406359619,0.0003539328108354,0.0003161923848097
198,198,2.25,0.02,1090,1,100000.0,0.01715,0.00243,0.81,,1159.3,1.1593,1090.0,0.0612067472351554,0.0177288684293414,0.0070730535485604,-5.819566216807514e-05,-2.5006450643995743e-05,11360329462939.86,14536313208411.531,12996312712545.738,17.906527729739704,20.75868889239097,203420637484888.8,260290523191381.5,232714924823568.3,0.0005411989672377,0.0006925008400065,0.0006191361827026,0.0002737626686974,0.0003502979301735,0.0003131868017578
199,199,2.25,0.02,1095,1,100000.0,0.01715,0.00243,0.81,,1176.7,1.1767,1095.0,0.068719517232921,0.0158135607882632,0.0072675392079423,0.0001399924578212,-1.2460328654187216e-05,11364268528871.762,14719787535586.76,13170553928032.502,16.032027194151187,18.867969700642718,182222039834044.38,236026604250318.1,211185189474630.88,0.0005438501094218,0.0007044323214959,0.0006302919696687,0.0002744432242421,0.0003554778682994,0.0003180644029909
200,200,2.25,0.02,1100,1,100000.0,0.01715,0.00243,0.81,,1175.5,1.1755,1100.0,0.0686842978943331,0.0149755606454476,0.0069973173462373,-7.628432234670414e-05,1.061347471138168e-05,11186277105843.36,14670109653510.75,13136322573644.947,16.070792351790697,18.907049827231667,179923010311698.2,235957885316784.38,211288052272644.1,0.0005378159939065,0.0007053123688398,0.000631570657009,0.0002707237216411,0.0003550373948995,0.0003179175790271
201,201,2.25,0.02,1105,1,100000.0,0.01715,0.00243,0.81,,1180.8,1.1808,1105.0,0.0661114690389694,0.016368237552493,0.0072274139795042,0.0001427210282825,8.217964411096165e-06,11069560221284.79,14701430144263.863,13174656780034.824,16.82871408854145,19.86477820102956,186224897170360.7,247324397911358.1,221639257122359.38,0.0005346235681279,0.0007100310114576,0.0006362928495623,0.0002684496169235,0.0003565266561237,0.0003195006391399
202,202,2.25,0.02,1110,1,100000.0,0.01715,0.00243,0.81,,1166.5,1.1665,1110.0,0.068444059115427,0.0164708082771344,0.0067982749213698,0.0001552254219114,4.5584404554787154e-05,10770380687016.62,14488988249741.22,12994465216794.305,16.32348098908446,19.037685803102807,175776359622142.3,236465328678458.44,212074192864704.8,0.0005226045210456,0.0007030402160082,0.0006305223991806,0.000261732101924,0.0003520983574822,0.0003157798032775
203,203,2.25,0.02,1115,1,100000.0,0.01715,0.00243,0.81,,1189.2,1.1892,1115.0,0.0663075841015142,0.0165449899210279,0.0070911355299904,6.315973051532555e-05,-3.157879129056285e-05,10811632157745.82,14735872191592.24,13226294082754.129,17.088985139841515,20.300134649244093,184559021678723.2,251547418149490.56,225778296998325.97,0.0005269692313711,0.000718240421898,0.0006446621495242,0.0002930251610648,0.0003993829293645,0.000358469183685
204,204,2.25,0.02,1120,1,100000.0,0.01715,0.00243,0.81,,1202.7,1.2027,1120.0,0.0658884663986782,0.0164542046300924,0.0070083945376977,5.1352735139769065e-05,-1.03788703426925e-05,10764117160056.902,14867687516399.932,13355159913622.016,17.220038768101546,20.72045822250613,185447276891261.7,256144756006353.0,230086499580189.25,0.0005269673794697,0.0007278614876439,0.0006538142903346,0.0003297547134453,0.0004554660603991,0.0004091303415644
205,205,2.25,0.02,1125,1,100000.0,0.01715,0.00243,0.81,,1196.1,1.1961,1125.0,0.0680631141854518,0.0160635242454933,0.0069900440536701,3.672138972841544e-05,3.820189379080667e-05,10535732781668.195,14750824655657.488,13260706915816.145,16.84187296664999,20.16860458476952,177653230067937.2,248727990786075.4,223601667335184.62,0.0005181272086361,0.0007254173736462,0.0006521362302191,0.0003240881415881,0.000453747968804,0.0004079106740415
206,206,2.25,0.02,1130,1,100000.0,0.01715,0.00243,0.81,,1210.4,1.2104,1130.0,0.0704469533128758,0.0168497155949984,0.0070028965373337,4.015567191104001e-05,-3.3708256239428435e-05,10487088533845.775,14891482591100.568,13397828040372.012,16.25139864579663,19.687647042758385,170576749471673.94,242216005615473.4,217921108392610.2,0.0005180461194037,0.0007356164433618,0.0006618321951181,0.0003239265151041,0.0004599699949991,0.0004138338045946
207,207,2.25,0.02,1135,1,100000.0,0.01715,0.00243,0.81,,1183.2,1.1832,1135.0,0.070284176150244,0.0167910729850967,0.0071025173331123,-2.203303857255045e-05,-9.460197152475671e-06,10075291194555.77,14521948608648.104,13075816995993.94,16.2315472660409,19.18908328886156,163400610118208.34,235516295949894.9,212062999836071.1,0.0004998695478622,0.0007204833830516,0.0006487358631628,0.0003124615425867,0.0004503642004982,0.000405515817881
208,208,2.25,0.02,1140,1,100000.0,0.01715,0.00243,0.81,,1201.4,1.2014,1140.0,0.0674389584537493,0.0162803281537938,0.0072777123676619,0.000125535310607,4.4286233810402775e-06,10059733940810.713,14709894752129.703,13255691108758.12,17.08832874092115,20.52241625188556,171841224668335.66,251275664328810.3,226434834892918.7,0.000501333115633,0.0007330767801722,0.0006606056345549,0.000313241951269,0.0004580395626991,0.0004127582869246
209,209,2.25,0.02,1145,1,100000.0,0.01715,0.00243,0.81,,1222.0,1.2220000000000002,1145.0,0.0668455939976638,0.0164506023584446,0.0071827951103498,4.893909335042866e-05,1.2140450942111564e-05,10048428334100.11,14926082144809.88,13461359159152.355,17.30188031250241,21.13199871767629,173767082382050.44,258116161001680.4,232786763084605.25,0.0005029660519763,0.0007471131164237,0.0006737975776309,0.0003174211996006,0.0004715020839294,0.0004252327459064
210,210,2.25,0.02,1150,1,100000.0,0.01715,0.00243,0.81,,1224.8,1.2248,1150.0,0.0685660678484736,0.0156144377685991,0.0072621317682896,-2.551466909871528e-05,1.1502556485887011e-05,9897142894054.484,14924162130648.809,13470531175195.96,16.943878507106596,20.759314965089928,167748127524639.7,252951814386190.56,228314009971387.84,0.0004976115775266,0.0007503615882475,0.0006772754864677,0.0003172364540692,0.0004783691945204,0.0004317754719916
211,211,2.25,0.02,1155,1,100000.0,0.01715,0.00243,0.81,,1230.5,1.2305,1155.0,0.0704759991176615,0.0162929140606032,0.0067230253477189,0.0001757753285659,-4.232677812629242e-05,9760486602143.86,14957328123602.871,13511447504877.496,16.684333031914427,20.533810277168527,162876863146092.9,249598486748003.7,225470540134154.1,0.0004928202001972,0.0007552157736347,0.0006822113011092,0.0003141991492626,0.0004814903153134,0.0004349460723
212,212,2.25,0.02,1160,1,100000.0,0.01715,0.00243,0.81,,1212.7,1.2127,1160.0,0.0655270339345178,0.0168152383824272,0.0068776773779552,1.323103866811744e-05,-2.2143486454593856e-05,9436901186237.611,14705196984150.484,13294537291109.951,18.10117008709801,21.91036476006168,170500492450832.75,265685024978392.1,240198038562267.2,0.0004785446262389,0.0007456995528164,0.0006741650943926,0.0003050922911819,0.000475414773519,0.0004298085528609
213,213,2.25,0.02,1165,1,100000.0,0.01715,0.00243,0.81,,1201.4,1.2014,1165.0,0.0717228041216457,0.0162121125390112,0.0069670591129358,9.109058499269286e-05,4.8867703699646566e-05,9168271715272.582,14532742981500.322,13149399918548.568,16.347975972217316,19.64520272973482,149918891732831.25,237638323697939.7,215018001643287.2,0.0004669777586373,0.0007402123273733,0.0006697529798512,0.0002976585960745,0.0004718223900127,0.0004269105498322
214,214,2.25,0.02,1170,1,100000.0,0.01715,0.00243,0.81,,1217.0,1.217,1170.0,0.067147511383905,0.0168948199940651,0.0070970525981289,0.0001080350149263,-4.539812111394005e-06,9104277772817.438,14685557989660.469,13298608681782.744,17.522660315394198,21.29979679569922,159342043165663.56,257024980288599.1,232750749866469.9,0.0004657255577917,0.0007512336350982,0.0006802848178325,0.0002968337753148,0.0004788045498449,0.0004335847740976
215,215,2.25,0.02,1175,1,100000.0,0.01715,0.00243,0.81,,1244.3,1.2443,1175.0,0.0697351289231164,0.0158382061614094,0.0071282914092714,0.0001196422793173,1.0565853876340516e-05,9121360625316.51,14978291918345.44,13574908573095.9,17.31123542336489,21.57564377940197,158160594418783.5,259717343770888.62,235383261039192.4,0.0004685590956394,0.0007694263173857,0.0006973353149468,0.0002986223719033,0.0004903712552821,0.0004444261731323
216,216,2.25,0.02,1180,1,100000.0,0.01715,0.00243,0.81,,1218.1,1.2181,1180.0,0.0686785532365774,0.0167832330396801,0.0070535489730557,0.0001914161190132,-1.3055427989228714e-05,8746094890113.178,14626985838360.066,13267521385740.049,17.279661464002395,21.03421866157943,151028053816241.0,252579606340933.7,229104298435955.6,0.0004512268168886,0.0007546325924247,0.0006844953682879,0.0002875274058744,0.000480861384047,0.0004361690622335
217,217,2.25,0.02,1185,1,100000.0,0.01715,0.00243,0.81,,1248.9,1.2489,1185.0,0.0669351091425141,0.0168685141171419,0.0073204757000797,1.7763070814923183e-05,8.848448998491027e-07,8779399964402.311,14960002020331.066,13580895684916.334,17.986236298859914,22.419397293617003,157601774202500.1,268551708549215.44,243794936314603.3,0.000454864344605,0.0007750838943276,0.0007036318244888,0.000289802734644,0.0004938207068081,0.000448297232654
218,218,2.25,0.02,1190,1,100000.0,0.01715,0.00243,0.81,,1229.2,1.2291999999999998,1190.0,0.076160669184469,0.0148777332006964,0.0072427670212471,5.326256716444915e-05,-5.123210532143994e-05,8456039614855.555,14687774444623.36,13344922135871.342,15.926225504843154,19.589288126348,134760654428260.8,234073418101641.7,212672896797317.8,0.0004399272358948,0.0007641345484615,0.0006942723752325,0.000280275090398,0.0004868256888225,0.000442316903461
219,219,2.25,0.02,1195,1,100000.0,0.01715,0.00243,0.81,,1273.4,1.2734,1195.0,0.0771617725978785,0.0160025651283799,0.0068499172386996,0.0001055328940182,-3.1336912839772995e-05,8568581877154.521,15178368749046.707,13802251260622.027,15.587124957453591,19.86919657007897,133697846430029.42,236832096974990.25,215360172300078.0,0.0004476881163493,0.0007930338312613,0.0007211349505479,0.0002851451045478,0.0005051054662093,0.0004593110546331
220,220,2.25,0.02,1200,1,100000.0,0.01715,0.00243,0.81,,1229.7,1.2297000000000002,1200.0,0.0734891062993028,0.0165185285797915,0.0067272782373215,-3.743572508291316e-05,-2.1619941778607408e-05,8081509948927.433,14621218904652.14,13306832504175.908,16.44414046732817,20.21111569614787,132826162948151.9,240311577539748.62,218708572246206.72,0.000424006454839,0.0007671204060089,0.0006981594913437,0.0002700200121261,0.0004885252546718,0.0004446088783959
221,221,2.25,0.02,1205,1,100000.0,0.01715,0.00243,0.81,,1240.2,1.2402000000000002,1205.0,0.0744807766649273,0.0171103953072125,0.00722372218,4.739511688703104e-05,-1.8342946707978383e-05,7959716764198.472,14709489932217.943,13398510372370.768,16.615045993122315,20.57306252474958,132039792508589.38,244008430964920.38,222261241436292.25,0.000419402594304,0.0007750524825468,0.000705976126595,0.0002670024475266,0.0004934182873738,0.0004494425076436
222,222,2.25,0.02,1210,1,100000.0,0.01715,0.00243,0.81,,1217.3,1.2173,1210.0,0.0723398295067226,0.0161489428139033,0.0071067594386327,-2.6138485893712248e-05,-1.821823195698493e-05,7624479195426.341,14401983313128.084,13129570345573.57,17.05858187541883,20.73442738478701,129868734267959.23,245310833157782.4,223637659511827.9,0.0004034056768587,0.0007619985152593,0.0006946760659138,0.0002567726672647,0.0004850214125356,0.000442169846787
223,223,2.25,0.02,1215,1,100000.0,0.01715,0.00243,0.81,,1258.0,1.2579999999999998,1215.0,0.0795377164358569,0.0164516005732419,0.0070749119600348,6.231339608326784e-05,3.6163190709022446e-05,7682965308051.505,14846408945792.05,13546293032754.98,15.472565916011266,19.46789770503299,118896011676044.44,229752281910783.97,209632628810870.38,0.0004081499753239,0.000788700872894,0.0007196334937574,0.0002597465509995,0.0005019290552252,0.0004579745909304
224,224,2.25,0.02,1220,1,100000.0,0.01715,0.00243,0.81,,1243.7,1.2437,1220.0,0.077264690380025,0.0149589274398866,0.006480804853712,4.716957328413745e-05,-4.35007317887954e-05,7406151402688.198,14640968205711.22,13370302064633.006,16.05179284757225,20.003644602836943,119120383158460.23,235485024224879.3,215047656776952.4,0.0003950925750655,0.0007810450415242,0.0007132593954537,0.0002513635806083,0.0004969120926187,0.00045378588933
225,225,2.25,0.02,1225,1,100000.0,0.01715,0.00243,0.81,,1267.6,1.2676,1225.0,0.0822832708186751,0.0168204306864003,0.0070537395943981,6.709532150609888e-05,1.0122119406269288e-05,7346604657767.334,14884938802018.36,13604807416265.232,14.99106423650566,19.00119507274029,110124856598721.62,223123718699078.62,203934679428462.84,0.0003935221750299,0.0007973143738401,0.0007287439102433,0.0002502961386418,0.0005071244308928,0.0004635108219218
226,226,2.25,0.02,1230,1,100000.0,0.01715,0.00243,0.81,,1238.3,1.2383,1230.0,0.076661940148142,0.0163680046407999,0.0071119016106251,0.0001156909252836,-2.2989349294705417e-06,6979587358929.534,14504361530315.23,13268427130669.557,16.145837004030803,19.98461518756263,112641821477980.58,234082277093302.8,214135839740488.4,0.000375361290303,0.0007800426556845,0.0007135742662048,0.0002387048762604,0.00049605537495,0.0004537858892681
227,227,2.25,0.02,1235,1,100000.0,0.01715,0.00243,0.81,,1248.5,1.2485,1235.0,0.0777819807671221,0.0157231098227026,0.0071999463908349,-0.0001108247509054,-2.5150732851525763e-05,6838255055100.516,14587015924418.176,13355628702711.828,15.955660869084475,19.904018937846768,109017827888303.66,232551254470397.84,212920053364538.4,0.0003692689495948,0.0007877056361206,0.0007212101541241,0.0002347487669146,0.0005007540627878,0.0004584820753348
228,228,2.25,0.02,1240,1,100000.0,0.01715,0.00243,0.81,,1262.5,1.2625,1240.0,0.0784148015507298,0.0159427435318252,0.0072904505951595,0.0001477419704279,-1.6362737128276444e-06,6880625000000.0,14713354433142.191,13483052123112.834,15.96360887392151,20.13937972350211,109759619493086.48,234707193612296.0,215081430922091.6,0.0003730612254365,0.000797744686727,0.0007310388151765,0.0002370928782114,0.0005069934127639,0.0004645996017722
229,229,2.25,0.02,1245,1,100000.0,0.01715,0.00243,0.81,,1263.7,1.2636999999999998,1245.0,0.0797869397104477,0.0165295961050405,0.0067414922038245,3.987128582664196e-05,1.7156607911952883e-05,6887165000000.0,14690071659858.182,13473507127601.936,15.691066364594048,19.82490028110545,108045706532024.69,230457549876538.5,211372109869013.12,0.000374962740984,0.0007997818456262,0.0007335475719303,0.0002381944072172,0.0005080599798318,0.0004659847765221
230,230,2.25,0.02,1250,1,100000.0,0.01715,0.00243,0.81,,1259.3,1.2593,1250.0,0.0744772994790991,0.0167085839547403,0.0070606076943116,0.0001096151874069,2.319595387454505e-05,6863185000000.0,14601785214838.668,13404311830523.264,16.85083912835322,21.227007195897823,115687189217643.16,246130548581223.6,225945702916362.8,0.0003751578123216,0.0007981678764582,0.0007327111686508,0.0002382446463222,0.0005068779515899,0.0004653095510694
231,231,2.25,0.02,1255,1,100000.0,0.01715,0.00243,0.81,,1264.1,1.2640999999999998,1255.0,0.0781723152979566,0.0170239854589726,0.0072725336264872,0.0001306313327991,-2.3639508158955533e-05,6889345000000.0,14620162465467.566,13433036612659.44,16.18578556197534,20.481514614689097,111624254650055.6,236882423230442.9,217648078238935.3,0.000378038719898,0.0008022515207393,0.0007371104169401,0.0002400188479741,0.0005093538721252,0.0004679954295459
232,232,2.25,0.02,1260,1,100000.0,0.01715,0.00243,0.81,,1239.8,1.2398,1260.0,0.0839825242945835,0.0171682548201635,0.0070845841486555,0.0001832096071438,-5.652114666110014e-05,6756910000000.0,14302553815345.324,13152873493284.754,15.048437810626243,18.65325809573458,101660256621753.42,215187310651532.2,197889937063063.8,0.0003722897192894,0.0007880368015907,0.0007246921419205,0.0002362605509206,0.0005000997858466,0.000459900329842
233,233,2.25,0.02,1265,1,100000.0,0.01715,0.00243,0.81,,1278.2,1.2782,1265.0,0.0826757802524525,0.0151885783053718,0.0066791839789257,9.91114760664857e-05,-1.3647786522099408e-05,6966190000000.0,14707847720071.838,13537636847471.736,15.410621912164194,19.70711754083697,107403790597561.44,226763639330454.38,208721483788367.3,0.0003853436484779,0.0008135832789101,0.0007488515780613,0.0002444461599734,0.0005161037664269,0.0004750406380646
234,234,2.25,0.02,1270,1,100000.0,0.01715,0.00243,0.81,,1259.8,1.2597999999999998,1270.0,0.0803188352667802,0.0166111675618213,0.0071155533296202,7.764243448907333e-05,-4.4114889270405705e-06,6865910000000.0,14458971949494.938,13320467702145.848,15.943365261545305,20.108955534000906,109593807660304.92,230794430861851.2,212621600821198.7,0.0003812697639044,0.0008029188878801,0.00073969678832,0.000241788895032,0.0005091850681072,0.0004690916669476
235,235,2.25,0.02,1275,1,100000.0,0.01715,0.00243,0.81,,1283.7,1.2837,1275.0,0.083753354198825,0.0154939614512507,0.0069461860073761,4.290864703261351e-05,-7.669124187523858e-06,6996165000000.0,14695419378713.65,13550459360257.8,15.32816628727068,19.65372634543024,107112808582594.8,224990068552286.8,207460481515447.97,0.0003900467644632,0.000819291823606,0.0007554585734413,0.0002472396464654,0.0005193259867163,0.0004788638892415
236,236,2.25,0.02,1280,1,100000.0,0.01715,0.00243,0.81,,1280.6,1.2806000000000002,1280.0,0.0829670333385365,0.0160061961819229,0.0071562454523988,8.927302957418846e-05,4.685337158391174e-06,6979270000000.0,14622165350783.34,13495076815933.006,15.803516965439773,20.220880242646466,110203797322423.2,230886345811623.03,213089436326953.0,0.0003906164310293,0.0008183747072752,0.0007552937115639,0.0002475102755878,0.0005185551176074,0.0004785844625284
237,237,2.25,0.02,1285,1,100000.0,0.01715,0.00243,0.81,,1280.7,1.2807,1285.0,0.0792317196259772,0.0155062110901063,0.0074217957768557,5.714138332810128e-05,-4.052775212681697e-05,6979815000000.0,14585538090348.494,13473469240104.863,16.340195095737172,20.89528183723935,113879286012954.44,237970585730945.25,219826608180968.4,0.0003921441581344,0.0008194534604969,0.0007569745404873,0.0002483805019695,0.0005190342827679,0.0004794607096505
238,238,2.25,0.02,1290,1,100000.0,0.01715,0.00243,0.81,,1297.9,1.2978999999999998,1290.0,0.0858845561724137,0.0161374534276197,0.0071827783282968,-3.428115196278619e-05,4.912503591373667e-05,7073555000000.0,14743147820689.088,13631454294908.363,15.096721079131658,19.615252253930823,106903124783923.05,222814210277992.9,206013109317017.03,0.0003989716800084,0.0008315618461486,0.0007688586885942,0.000252584566162,0.0005264526247625,0.0004867559479268
239,239,2.25,0.02,1295,1,100000.0,0.01715,0.00243,0.81,,1281.3,1.2813,1295.0,0.0823503505444022,0.0155685033515109,0.0075721605092152,0.0001317451082231,4.735460272715732e-05,6983085000000.0,14516797799025.031,13434437310727.082,15.956820393080728,20.476876263332635,111598975635162.8,231997715031963.7,214700156465509.75,0.0003953954991129,0.0008219685871313,0.0007606832862233,0.0002501974181574,0.0005201233164467,0.0004813433503303
240,240,2.25,0.02,1300,1,100000.0,0.01715,0.00243,0.81,,1287.5,1.2875,1300.0,0.0816591729792207,0.0158393807488971,0.0070059514039498,6.743784539153898e-05,3.389988445981558e-05,7016875000000.0,14549072589777.84,13476662442651.54,15.989115964592164,20.59109873684981,112221488115831.48,232684574932590.9,215533426795987.2,0.0003988719934994,0.0008270373332079,0.0007660765246951,0.0002522612965964,0.0005230487810847,0.0004844949270974
241,241,2.25,0.02,1305,1,100000.0,0.01715,0.00243,0.81,,1285.0,1.285,1305.0,0.0842592186693763,0.0161809543361337,0.007187552245134,0.000164567767473,-1.2130763210533214e-06,7003250000000.0,14445352168322.584,13427756501733.371,15.654775143254124,20.131582445090284,109717124325742.08,226309570525252.8,210367305110694.56,0.0003996139862441,0.0008242694124421,0.0007662041626351,0.0002542466718218,0.0005244254756134,0.000487482583172
242,242,2.25,0.02,1310,1,100000.0,0.01715,0.00243,0.81,,1284.4,1.2843999999999998,1310.0,0.087938295398203,0.0166354802401698,0.0075115755319625,7.458910374138083e-05,2.2715450872317075e-06,6999980000000.0,14362850887494.951,13398759684638.332,15.0666455730581,19.34570049008433,105434067670959.58,216334017014340.7,201812824507653.2,0.0004009283853385,0.0008226415811446,0.0007674226334791,0.0002566511331179,0.0005266074981757,0.000491259525804
243,243,2.25,0.02,1315,1,100000.0,0.01715,0.00243,0.81,,1295.1,1.2951,1315.0,0.082226195874341,0.0158636590022392,0.0069827965882607,4.6048876896154285e-05,2.094573370228256e-05,7058295000000.0,14406116560652.574,13487464861670.066,16.13798373634048,20.90780651526117,113947545508173.4,232569143453342.44,217738634629898.5,0.0004058262948044,0.0008282993139746,0.0007754801819868,0.000259590145696,0.0005298285063028,0.0004960423117073
