,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
350,350,2.25,0.02,100000.0,1850,226.5,18.76,5.23,,466.4,0.4664,1850.0,0.225531085743637,0.0292453509937277,0.0063035768719468,0.0006853571321857,2.585987494106669e-05,1468217872000.0,29590654720.0,204508118645.66928,443009803212.3076,8.348521857221721,3.9067966803583367,12298517813834.438,247865934025.99863,1713060975624.421,3710868843387.743,0.0001152368303396,2.32249812690573e-06,1.6051342120880988e-05,3.4770756101792024e-05,7.371903918378823e-05,1.48574314233496e-06,1.026832754140654e-05,2.2243467856254525e-05
351,351,2.25,0.02,100000.0,1855,226.5,18.76,5.23,,453.0,0.453,1855.0,0.2163589680039421,0.0285191711458629,0.0065486648651036,0.0008517359777496,-5.269922753565818e-05,1426034940000.0,28740494400.0,194892618656.25,425451968861.53845,8.863688458588825,4.010001123182592,12623403335756.332,254413719260.09488,1725208873535.4497,3766143207494.5127,0.0001122369743249,2.2620386370478497e-06,1.5339145782957375e-05,3.348546404173474e-05,7.173141819498797e-05,1.4456843693725415e-06,9.803353017386642e-06,2.1400789170206463e-05
352,352,2.25,0.02,100000.0,1860,226.5,18.76,5.23,,437.2,0.4371999999999999,1860.0,0.2116421444508887,0.0304915640335966,0.0068069143526234,0.0008515375072941,1.0621198120092318e-05,1376296856000.0,27738066560.0,184539441719.68512,405991977932.3077,8.937375267338059,3.917838584782382,12333277508123.242,248566485443.80127,1653695666019.1716,3638177118607.7593,0.0001086470926072,2.189687692122788e-06,1.4567841034296115e-05,3.204966125724662e-05,6.935581818181818e-05,1.3978062164886113e-06,9.29950825033688e-06,2.045918050455088e-05
353,353,2.25,0.02,100000.0,1865,226.5,18.76,5.23,,430.6,0.4306,1865.0,0.1949651419121209,0.02621349026728,0.0067463055636064,0.0012134074987183,1.2447679275064057e-05,1355520188000.0,27319330880.0,178293374800.0,395348917851.9084,10.156381942101897,4.4029341809393445,13860348742913.438,279343278522.86053,1823070121091.3835,4042487839776.007,0.0001073027027914,2.1625926842188733e-06,1.411366733983397e-05,3.129574004633842e-05,6.843158397447549e-05,1.3791790795823994e-06,9.000897336483512e-06,1.9958649757270067e-05
354,354,2.25,0.02,100000.0,1870,226.5,18.76,5.23,,416.3,0.4163,1870.0,0.2055135538343165,0.0283762257214868,0.0067426676334993,0.0010556013474946,-4.672462553769584e-05,1310504074000.0,26412070240.0,169072855674.99994,377890768025.7577,9.471179373065072,3.949764474531277,12433779570534.973,250592017133.742,1604126733011.4548,3585345978384.5234,0.0001040487685755,2.0970124691154627e-06,1.3423706787000952e-05,3.000301170309293e-05,6.627812317931704e-05,1.3357779495063929e-06,8.550779640465686e-06,1.9111646707889504e-05
355,355,2.25,0.02,100000.0,1875,226.5,18.76,5.23,,402.1,0.4021,1875.0,0.2162820222596792,0.0277903223825767,0.0063963770302498,0.0012433201194956,4.867114013815738e-06,1265802758000.0,25511154080.0,160163168316.40625,360851506687.1212,9.104276894301464,3.67168270813253,11558383731547.045,232949175080.9267,1462492752019.5688,3295031676962.6284,0.0001007759841679,2.031052344786257e-06,1.2751276462731972e-05,2.872893544832258e-05,6.413040655184556e-05,1.2924925881360529e-06,8.114478368645491e-06,1.828211676932616e-05
356,356,2.25,0.02,100000.0,1880,226.5,18.76,5.23,,407.7,0.4077,1880.0,0.2219283236810497,0.0268318511728489,0.0064748964322601,0.0008044496568381,3.78980279031733e-05,1283431446000.0,25866444960.0,159251671518.74997,361699097809.0909,8.766206800525364,3.5818103737153377,11275467420248.41,227247242798.2949,1399090726213.7993,3177673732391.662,0.0001024596898472,2.0649859689152022e-06,1.2713477546723196e-05,2.8875385198858047e-05,6.513855413615118e-05,1.3128109261994307e-06,8.08256931745512e-06,1.8357471555698895e-05
357,357,2.25,0.02,100000.0,1885,226.5,18.76,5.23,,396.3,0.3963,1885.0,0.2227935582680174,0.0263578474111458,0.0065265019983274,0.0010702741758611,7.367348656428124e-05,1247544474000.0,25143174240.0,151787494603.125,347559569548.8722,8.589664148353616,3.3921306145066703,10678359331854.707,215213048411.2528,1299225352870.3665,2974936806034.544,9.989352808467464e-05,2.013267209647896e-06,1.2153946148649788e-05,2.7829830795941768e-05,6.342726202278724e-05,1.2783213214770526e-06,7.717131847898204e-06,1.7670513833964898e-05
358,358,2.25,0.02,100000.0,1890,226.5,18.76,5.23,,401.1,0.4011,1890.0,0.2106912163450715,0.0280515063682656,0.0065552324632698,0.0009797036188052,2.290472404445453e-05,1262654778000.0,25447709280.0,150618637416.27908,347723309889.47363,9.243334515116144,3.699873012571541,11647126246114.955,234737703307.99887,1389353856312.114,3207509573926.987,0.0001013754444866,2.0431339463305822e-06,1.209279969639992e-05,2.791784873634852e-05,6.430731195281821e-05,1.2960579626885058e-06,7.671043479975708e-06,1.770963192152025e-05
359,359,2.25,0.02,100000.0,1895,226.5,18.76,5.23,,377.4,0.3774,1895.0,0.2256521424083984,0.03197863109152,0.0067113604701715,0.0012326268027906,-3.593860500431914e-07,1188047652000.0,23944067520.0,138931744172.09302,323407347859.70154,8.68386001730388,3.292680478384568,10365292292345.05,208903454415.01324,1212129946643.7986,2821613833767.2666,9.564497848217686e-05,1.92764138616086e-06,1.1184840658085456e-05,2.6036235815078523e-05,6.061127446929e-05,1.2215675405972117e-06,7.087956501017444e-06,1.649944890132194e-05
360,360,2.25,0.02,100000.0,1900,226.5,18.76,5.23,,358.2,0.3581999999999999,1900.0,0.2271788877810877,0.028796332994354,0.0059795199993781,0.0011457988148072,-1.7395165092352917e-05,1127606436000.0,22725927360.0,129251319139.53488,303404355000.00006,8.555808272763649,3.058865756765873,9629248224983.832,194069126164.85944,1103747722313.626,2590935767624.6143,9.104608064706088e-05,1.834954598643299e-06,1.0436111084876855e-05,2.449771169450988e-05,5.762649474894595e-05,1.1614119003449597e-06,6.605407902876449e-06,1.5505524722115752e-05
361,361,2.25,0.02,100000.0,1905,226.5,18.76,5.23,,345.6,0.3456,1905.0,0.233529125547011,0.0285235982357296,0.0061843555902959,0.0013685778267134,1.757195832060782e-05,1087941888000.0,21926522880.0,122221559630.76917,289331197440.0,8.413795862925301,2.8980122329148355,9122884548971.246,183863806514.83517,1024883029328.4116,2426172886414.981,8.808126280735143e-05,1.7752012727399313e-06,9.895224582585568e-06,2.3424649350460824e-05,5.5693072189858e-05,1.1224454496124824e-06,6.256670708935386e-06,1.4811216889007198e-05
362,362,2.25,0.02,100000.0,1910,226.5,18.76,5.23,,338.2,0.3382,1910.0,0.2144830729386512,0.0285093349502124,0.0066179652297137,0.0008321176741055,1.931494232354057e-05,1064646836000.0,21457031360.0,117209447037.20927,279835129952.2389,9.151538871064322,3.0821616215181136,9702583141306.592,195547127644.8924,1068179950731.657,2550257533682.2134,8.644756176998914e-05,1.7422754486955463e-06,9.517213192352376e-06,2.27221496030061e-05,5.459251429362569e-05,1.100264662055103e-06,6.010216906075331e-06,1.4349268522858972e-05
363,363,2.25,0.02,100000.0,1915,226.5,18.76,5.23,,335.5,0.3355,1915.0,0.2285031487106152,0.0276015053258247,0.0063312916351101,0.0007139988061347,8.893978231843979e-05,1056147290000.0,21285730400.0,113932651461.53848,274355565656.7164,8.550144178362384,2.8607210115958117,9005492530083.38,181497872436.49396,971474008771.5212,2339358364597.3853,8.598838942643068e-05,1.7330212293222984e-06,9.276059594169452e-06,2.233721891290219e-05,5.424652480302423e-05,1.0932915446803703e-06,5.851883029859085e-06,1.4091629205662036e-05
364,364,2.25,0.02,100000.0,1920,226.5,18.76,5.23,,314.4,0.3143999999999999,1920.0,0.2125478883579262,0.0291071445950286,0.0063143488606283,0.0012679386221907,4.305131667003401e-05,989724912000.0,19947045120.0,104606258658.46152,254081691608.88885,11.018029671234508,3.511215329333883,11053235632436.477,222768354326.5223,1168241408860.8633,2837581203817.4766,8.079695785345793e-05,1.6283924394758124e-06,8.539612744470998e-06,2.0742155198230155e-05,5.091937130539021e-05,1.0262356586116245e-06,5.38178322169776e-06,1.3071995905196188e-05
365,365,2.25,0.02,100000.0,1925,226.5,18.76,5.23,,315.5,0.3155,1925.0,0.2410348458761973,0.0277790925490615,0.0065019988647269,0.0008296003538657,6.002457043268598e-05,993187690000.0,20016834400.0,102834084450.38168,251965781525.7353,8.201140029403785,2.582790859602679,8130573970212.042,163864649529.32007,841834971074.6619,2062678026806.0688,8.131223160940429e-05,1.6387773340403476e-06,8.41902187910774e-06,2.0628427226142064e-05,5.118099549609903e-05,1.0315084667154504e-06,5.2992509533625535e-06,1.298431269263892e-05
366,366,2.25,0.02,100000.0,1930,226.5,18.76,5.23,,302.8,0.3028,1930.0,0.22673880161758,0.0295544417994598,0.006958497702866,0.0015530497521431,-3.725461197698074e-05,953208344000.0,19211085440.0,96673609704.61536,238967172841.17645,8.855096130115326,2.69333450985523,8478563170334.065,170878069310.8631,859888933981.889,2125556583010.8315,7.824771840363859e-05,1.5770147347108842e-06,7.935819526596597e-06,1.9616525774128143e-05,4.92011512514388e-05,9.916064272699588e-07,4.989940471082724e-06,1.2334617179019826e-05
367,367,2.25,0.02,100000.0,1935,226.5,18.76,5.23,,280.8,0.2808,1935.0,0.2063287994713619,0.0296266372317847,0.0062385280382614,0.0005706470229991,9.581059983268398e-05,883952784000.0,17815299840.0,87803019755.72516,218976124624.81747,9.821102548007383,2.7673313893343026,8711503866996.599,175572786530.03693,865313577807.5432,2158046663778.6235,7.275608030315294e-05,1.4663355433063355e-06,7.226860610472229e-06,1.802341120029376e-05,4.5699791341391535e-05,9.210395624166346e-07,4.5393597425229895e-06,1.1320925037214102e-05
368,368,2.25,0.02,100000.0,1940,226.5,18.76,5.23,,284.1,0.2840999999999999,1940.0,0.2345924512755345,0.0281953431482885,0.0066976395098673,0.001017731847967,9.910086191547668e-05,894341118000.0,18024667680.0,86993742680.15268,218914038867.1533,8.35432802609065,2.376141568495348,7480046134791.986,150753826584.87366,727593974590.9845,1830942441673.528,7.382078803058181e-05,1.4877938018801435e-06,7.18064562740872e-06,1.8069623027363332e-05,4.631132320120136e-05,9.3336445537633e-07,4.504763621684109e-06,1.1335941737677202e-05
369,369,2.25,0.02,100000.0,1945,226.5,18.76,5.23,,272.7,0.2726999999999999,1945.0,0.2380779081995342,0.0263130150343424,0.006733230487502,0.0010453678915275,4.37205094389298e-05,858454146000.0,17301396960.0,81763586876.33589,207619432397.08035,8.66671002761386,2.3654994685841606,7446545017113.567,150078640684.42834,709247236177.1448,1800966839028.3782,7.104657779772724e-05,1.4318820065760406e-06,6.766841377723192e-06,1.7182804958017105e-05,4.452320521963275e-05,8.973264920738236e-07,4.24061899514476e-06,1.0768056324581928e-05
370,370,2.25,0.02,100000.0,1950,226.5,18.76,5.23,,261.5,0.2614999999999999,1950.0,0.2148745078706951,0.0301645299946658,0.0056740302056301,0.0014004023648915,3.352119041603104e-07,823196770000.0,16590815200.0,76760103160.30536,196703546799.2701,9.481061411357729,2.494388307248573,7852284503452.364,158255967275.72427,732196955205.5831,1876309855183.2576,6.83089215115094e-05,1.376706924285863e-06,6.369558352364118e-06,1.632247310609207e-05,4.276213572563972e-05,8.618336675220514e-07,3.987413543489833e-06,1.0218047582894564e-05
371,371,2.25,0.02,100000.0,1955,226.5,18.76,5.23,,241.4,0.2414,1955.0,0.2268994467862967,0.0276258021713186,0.006788467209011,0.0008433606922925,-1.151630573163905e-06,759922372000.0,15315574720.0,69365344670.22903,179398806507.2464,8.81983455392115,2.1221916149868134,6680616760146.188,134642022574.51538,609803449999.2969,1577127766811.599,6.32367579985641e-05,1.274481878495829e-06,5.772220526754358e-06,1.492862867357453e-05,3.95364590443686e-05,7.968229584616664e-07,3.60886876041731e-06,9.333576464415964e-06
372,372,2.25,0.02,100000.0,1960,226.5,18.76,5.23,,229.8,0.2297999999999999,1960.0,0.2095760796608146,0.0270312758233415,0.006416261226374,0.0011572049478359,3.271045938856408e-05,723405804000.0,14579615040.0,64631586806.10689,168718500573.91302,9.99685370114656,2.299116965887703,7237574226275.169,145867016077.3521,646630016354.065,1688005078888.6748,6.035654311095091e-05,1.2164336515370677e-06,5.39246317049449e-06,1.4076836814409049e-05,3.769505518211662e-05,7.597110645615132e-07,3.3678071390811787e-06,8.791542940644732e-06
373,373,2.25,0.02,100000.0,1965,226.5,18.76,5.23,,217.3,0.2172999999999999,1965.0,0.2402531521052196,0.0284340012335554,0.0061362296547303,0.0007039693959829,-0.0001293053722589,684056054000.0,13786555040.0,59810511322.72728,157607810374.82013,9.261953662651312,2.005107161569441,6312037242477.368,127213622844.34084,551893624437.7847,1454305335029.131,5.723411205536498e-05,1.1535037682991063e-06,5.0042704645570615e-06,1.3186847813195688e-05,3.56991318098081e-05,7.194849642776998e-07,3.121357255500675e-06,8.225147579537315e-06
374,374,2.25,0.02,100000.0,1970,226.5,18.76,5.23,,210.6,0.2105999999999999,1970.0,0.2065775513324751,0.0285808445301581,0.0062730764159593,0.0011405968328333,-3.292999336558781e-05,662964588000.0,13361474880.0,56723693236.36365,150892916723.74103,10.282797391869057,2.1666843662727717,6820679051339.359,137464856281.30273,583581858178.9252,1552408944191.02,5.5614744121305874e-05,1.120866815490386e-06,4.7584346766886616e-06,1.2658098343720843e-05,3.4651407455415955e-05,6.98368990821852e-07,2.96479758087661e-06,7.886774096492915e-06
375,375,2.25,0.02,100000.0,1975,226.5,18.76,5.23,,205.1,0.2050999999999999,1975.0,0.2276181567013736,0.0300047935097994,0.0055022193076335,0.0016604251738932,-9.6441649523802e-05,645650698000.0,13012528480.0,54049278934.84849,145159412194.99997,8.880648604167888,1.8070318589891072,5688500151460.531,114646774887.19212,476200726429.3519,1278925804332.018,5.430182812592032e-05,1.0944061350718203e-06,4.545762382262721e-06,1.220849210926201e-05,3.37971543732366e-05,6.811522626506907e-07,2.829257103851531e-06,7.598497264666005e-06
376,376,2.25,0.02,100000.0,1980,226.5,18.76,5.23,,183.7,0.1837,1980.0,0.2024745605335738,0.0246222310543,0.006616081135407,0.0012380615718508,-8.989444583045746e-05,578283926000.0,11654809760.0,47358878700.00001,128419867557.1429,9.966087953148914,1.813513331766912,5708903698135.603,115057990631.28535,467533793685.25867,1267779759818.289,4.877381598753296e-05,9.829938565574848e-07,3.994358361414483e-06,1.0831231351527208e-05,3.031632639580603e-05,6.109992010484929e-07,2.482772146788991e-06,6.7323652716719724e-06
377,377,2.25,0.02,100000.0,1985,226.5,18.76,5.23,,172.8,0.1727999999999999,1985.0,0.2289139640914072,0.0309404719462468,0.0062770760607229,0.0005754063452627,0.0001834041935422,543970944000.0,10963261440.0,43574974700.75188,119316017565.95744,9.627486986558294,1.6788585816403856,5285013237832.3,106514846940.45792,423357755909.2592,1159228703806.4966,4.599736703444207e-05,9.270369417933948e-07,3.684634495527416e-06,1.0089183463941196e-05,2.855970262721297e-05,5.755959762269778e-07,2.287784546524974e-06,6.264360289705224e-06
378,378,2.25,0.02,100000.0,1990,226.5,18.76,5.23,,167.0,0.1669999999999999,1990.0,0.2504326256735794,0.0278650446757226,0.0058872448090294,0.0009017798351755,-2.312078414641176e-05,525712660000.0,10595281600.0,41186264931.81818,113890381666.6667,8.454870413296872,1.4224023868974016,4477694265905.283,90244034956.22829,350799051176.08936,970047609145.6451,4.456712356284428e-05,8.982116280980002e-07,3.491552511420175e-06,9.655020886044154e-06,2.764202727855889e-05,5.571010274152672e-07,2.165578167258272e-06,5.988368316630387e-06
379,379,2.25,0.02,100000.0,1995,226.5,18.76,5.23,,154.2,0.1542,1995.0,0.2089041004861201,0.0243656557464059,0.0064932245039977,0.000529930912207,2.797426728731896e-05,485418516000.0,9783188160.0,37188604141.35336,103859685365.95747,10.939759537719173,1.6853762954286562,5305530870483.502,106928361988.21202,406464279376.89325,1135166353868.1145,4.126700782546419e-05,8.317006645801468e-07,3.161524267276446e-06,8.829449861255838e-06,2.556051782559588e-05,5.151500140856566e-07,1.9582276895760016e-06,5.468904155187469e-06
380,380,2.25,0.02,100000.0,2000,226.5,18.76,5.23,,140.4,0.1404,2000.0,0.229923815121333,0.0241973561778025,0.005981715467004,0.0016258142114304,7.115329259153148e-05,441976392000.0,8907649920.0,33107928793.98496,93391748569.01408,9.88016684505901,1.4074840652122578,4430731687606.884,89297545020.57866,331900870439.5721,936235028014.224,3.766943778771263e-05,7.591947682494395e-07,2.8217730325854965e-06,7.959734334874104e-06,2.330693455253042e-05,4.69731002515385e-07,1.7458949019413796e-06,4.9248679591112345e-06
381,381,2.25,0.02,100000.0,2005,226.5,18.76,5.23,,126.2,0.1262,2005.0,0.2370587727113843,0.0297192691989334,0.006288796480475,0.0009918833250636,1.8018458153099212e-05,397275076000.0,8006733760.0,29093216207.51881,82899905487.32394,10.054400274713064,1.2680404163839274,3991765869968.275,80450570609.39499,292324675069.17413,832966962538.308,3.39490949425139e-05,6.842144927251145e-07,2.486157372762394e-06,7.084201683255333e-06,2.0979385048411924e-05,4.2282126586556614e-07,1.536360627652955e-06,4.377795494262332e-06
382,382,2.25,0.02,100000.0,2010,226.5,18.76,5.23,,122.5,0.1225,2010.0,0.1916799953533882,0.027701487406906,0.0068321467045435,0.0009422850507925,3.172398477833106e-05,385627550000.0,7771988000.0,27603388488.805977,79462338978.87323,11.308668124955345,1.3852547255645882,4360754170982.812,87887209012.50015,312144688536.4376,898576167958.3616,3.304112197304847e-05,6.659150869305601e-07,2.3650979447087736e-06,6.80844725555701e-06,2.0393215615348817e-05,4.1100753056648485e-07,1.4597552824388655e-06,4.202222097710858e-06
383,383,2.25,0.02,100000.0,2015,226.5,18.76,5.23,,114.9,0.1148999999999999,2015.0,0.2070551596789029,0.0244930617865428,0.0061788662148448,0.0008306705578163,-6.692704330340497e-05,361702902000.0,7289807520.0,25304996355.22388,73597835619.71832,11.14303914392396,1.2605325679447916,3968131313238.8447,79974236666.74371,277613333659.56433,807419223053.9789,3.1073365866229286e-05,6.262566733936505e-07,2.1739151265904693e-06,6.322682125381756e-06,1.915469540465757e-05,3.860462325076456e-07,1.3400763298279627e-06,3.897519527608771e-06
384,384,2.25,0.02,100000.0,2020,226.5,18.76,5.23,,96.1,0.0960999999999999,2020.0,0.2730286787564375,0.0322719567467471,0.0069739494848911,0.0008596131155081,-4.52527610605014e-05,302520878000.0,6097045280.0,20682065400.0,60780359607.69231,7.8445788930525,0.7691188372833853,2421170717391.352,48796590807.67693,165525141447.1065,486444531853.63525,2.605819207459388e-05,5.251802058889171e-07,1.781487731542655e-06,5.2354280322435575e-06,1.604298044747546e-05,3.2333232291628e-07,1.0967903207844343e-06,3.2232423997418616e-06
