,Simulation Number,M3.radius,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
237,237,329.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89738.0,89.738,1000.0,0.0998324992856396,0.1376071185152464,0.0838167017142039,0.0002867149259493,-3.793968927758719e-05,2745982800000000.0,1570415000000000.0,1040960800000000.0,1.0016778174999017,89.88856398680616,2750590057996269.0,1573049869769108.0,1042707342246951.6,0.1199407098725461,0.0685935432277633,0.0454677200824031,0.0631991199018635,0.0361432875255755,0.0239578363026672
238,238,329.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75622.0,75.622,1000.0,0.0996749027247005,0.1356322801433728,0.1568936276273202,0.000713122374687,4.240430501560339e-05,2314033200000000.0,1323385000000000.0,877215200000000.0,1.0032615760478576,75.86864690389108,2321580595259067.5,1327701320818094.0,880076304085136.6,0.1010737520557811,0.0578036163717702,0.0383155399950019,0.0532577486150652,0.0304578627700536,0.0201892118932927
239,239,329.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46248.0,46.248,1000.0,0.099828031489551,0.1385154272151093,0.1922678502421572,0.0007330980219185,-0.0001603700207849,1415188800000000.0,809340000000000.0,536476800000000.0,1.0017226475157632,46.327669002309015,1417626671470656.0,810734207540407.9,537400960426784.6,0.0618134786844538,0.0353508456528739,0.0234325605470478,0.0325707381178696,0.0186270561131607,0.0123470771950094
240,240,330.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90279.0,90.279,1000.0,0.0998647895917201,0.1358446044360848,0.0578375628772797,0.0003188191004002,0.0001214325221757,2762537400000000.0,1579882500000000.0,1047236400000000.0,1.0013539347434928,90.40123187470778,2766277695366058.0,1582021557807386.2,1048654289746610.2,0.1206637917781051,0.0690070704613346,0.0457418295629418,0.0635801259847593,0.0363611831612186,0.0241022699811506
241,241,330.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89863.0,89.863,1000.0,0.0998666412336888,0.1350786487435682,0.0964359235548853,0.0003724508959382,-0.00013069385244,2749807800000000.0,1572602500000000.0,1042410800000000.0,1.0013353684940611,89.98300021898183,2753479806700844.0,1574702503832182.0,1043802802540189.0,0.1201077805531281,0.0686890901856125,0.0455310540658917,0.0632871527306287,0.0361936330975818,0.0239912082246827
242,242,330.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75789.0,75.789,1000.0,0.099820303813999,0.1468772993225334,0.1625781336489745,0.0008894473582301,-0.0001539778853982,2319143400000000.0,1326307500000000.0,879152400000000.1,1.0018001967449002,75.92543511109925,2323318314399637.0,1328695114444236.8,880735047288751.4,0.1012969584850386,0.0579312671074567,0.0384001541969427,0.0533753604742955,0.0305251244542539,0.0202337967811055
243,243,330.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46533.0,46.533,1000.0,0.0998636374331454,0.1315408962097816,0.1985056753392986,0.0005263565545595,-0.0001280428928411,1423909800000000.0,814327500000000.0,539782800000000.0,1.0013654876826,46.59654023833443,1425854131293033.5,815439454170852.5,540519866764679.3,0.0621943998361807,0.03556869271677,0.0235769620294018,0.0327714529674543,0.0187418440173349,0.0124231651772049
244,244,330.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90203.0,90.203,1000.0,0.099835760259566,0.1335826903085877,0.0583623766107886,0.0002910667283956,-3.942015715664522e-07,2760211800000000.0,1578552500000000.0,1046354800000000.0,1.0016450993111778,90.35139289316618,2764752622530884.5,1581149375630408.0,1048076157560727.6,0.1205622128043112,0.0689489779109623,0.0457033225009807,0.0635266020248701,0.0363305730534388,0.0240819798525651
245,245,330.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89831.0,89.831,1000.0,0.099904945456501,0.1407492099527677,0.1024855189950323,0.0006626600910095,6.444266714067578e-05,2748828600000000.0,1572042500000000.0,1042039600000000.0,1.000951449831283,89.91646968979398,2751443972507696.0,1573538219571394.8,1043031048401610.2,0.1200650104588991,0.0686646301644031,0.0455148405661186,0.0632646163264648,0.0361807446311482,0.0239826650126468
246,246,330.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75370.0,75.37,1000.0,0.0999102370282116,0.1390223343911109,0.1719466673445133,0.0007903901773515,0.0001345016667553,2306322000000000.0,1318975000000000.0,874292000000000.0,1.000898436180899,75.43771513495436,2308394083129603.5,1320160014861701.2,875077495565470.5,0.1007369375637278,0.0576109937047462,0.0381878586842889,0.0530802744322745,0.030356366096889,0.0201219340985093
247,247,330.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46354.0,46.354,1000.0,0.0999323862880601,0.1292382620747938,0.209476742024305,0.0005483412939719,-0.0001218073461549,1418432400000000.0,811195000000000.0,537706400000000.0,1.0006765945901162,46.38536286563024,1419392103688285.2,811743850148529.2,538070209241310.8,0.0619551546215873,0.03543186947313,0.0234862677650461,0.0326453899566625,0.018669749158222,0.0123753765848786
248,248,331.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90171.0,90.171,1000.0,0.0996859861736538,0.1348154583522224,0.0600640421475476,0.00032871138968,-7.475145880107674e-05,2759232600000000.0,1577992500000000.0,1045983600000000.0,1.003150029792544,90.45504133642348,2767924264894558.5,1582963223387411.0,1049278479502512.2,0.1205194427100822,0.0689245178897529,0.0456871090012076,0.0635040656207062,0.0363176845870052,0.0240734366405291
249,249,331.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89727.0,89.727,1000.0,0.0997703444115813,0.1465690818227051,0.0957927316794765,0.0004780653885423,-0.0001022441584543,2745646200000000.0,1570222500000000.0,1040833200000000.0,1.00230184219342,89.933537394489,2751966244271363.0,1573836904403557.2,1043229033776072.2,0.1199260076526549,0.0685851350954726,0.0454621466918561,0.0631913730129321,0.036138857115239,0.0239548995735298
250,250,331.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75638.0,75.638,1000.0,0.099704253284699,0.1340289884203552,0.1858613700679068,0.0005489610379855,9.208403220410522e-05,2314522800000000.0,1323665000000000.0,877400800000000.0,1.002966239709519,75.86236043914859,2321388229437947.0,1327591307685100.2,880003381094123.5,0.1010951371028956,0.0578158463823749,0.0383236467448885,0.0532690168171471,0.0304643070032704,0.0201934834993107
251,251,331.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46394.0,46.394000000000005,1000.0,0.0992993195611688,0.1338646200424055,0.2180496258566234,0.0013689482401803,0.0001509463690942,1419656400000000.2,811895000000000.1,538170400000000.06,1.0070562461246222,46.72136748270573,1429673844970795.2,817623930947350.2,541967862799386.4,0.0620086172393735,0.0354624444996417,0.0235065346397625,0.0326735604618674,0.018685859741264,0.0123860555999235
252,252,331.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90192.0,90.192,1000.0,0.0998044265727458,0.1212802325026896,0.0635398853111355,0.0006192938580256,0.0001643500004079,2759875200000000.0,1578360000000000.0,1046227200000000.0,1.0019595666642267,90.36873723657992,2765283359439346.0,1581452901640148.8,1048277351944327.2,0.12054751058442,0.0689405697786715,0.0456977491104337,0.0635188551359388,0.0363261426431022,0.0240790431234277
253,253,331.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89556.0,89.556,1000.0,0.0998152039283013,0.1474880445417075,0.0972628085118059,0.0005189632435782,-9.907333157108552e-05,2740413600000000.0,1567230000000000.0,1038849600000000.0,1.0018513819981911,89.72180236623002,2745487152406639.0,1570131541409025.5,1040772907448268.2,0.1196974549616187,0.0684544268571349,0.0453755058024437,0.0630709441031813,0.0360699843727344,0.0239092467842125
254,254,331.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75727.0,75.727,1000.0,0.0999293556500333,0.1340961449649192,0.1945715098696326,0.0009453157623824,0.0002474772041706,2317246200000000.0,1325222500000000.0,878433200000000.0,1.0007069429148934,75.78053466611613,2318884360783153.0,1326159356657032.2,879054202126947.0,0.10121409142747,0.0578838758163635,0.0383687405411324,0.053331696191228,0.0305001530505388,0.0202172443077857
255,255,331.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46368.0,46.368,1000.0,0.0998639624939414,0.136979957347076,0.2252185817097369,0.0005270271536995,-2.7515410484329453e-05,1418860799999999.8,811439999999999.9,537868800000000.0,1.001362228201858,46.43116379726374,1420793612196270.5,812545366452115.5,538601500048259.4,0.0619738665378125,0.0354425707324091,0.0234933611711969,0.0326552496334842,0.0186753878622867,0.0123791142401443
256,256,332.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90253.0,90.253,1000.0,0.0994986005753162,0.1238648391805059,0.068296847527229,0.0002245940119572,-0.0001160498037194,2761741800000000.0,1579427500000000.0,1046934800000000.0,1.0050392610728651,90.70780842960932,2775658937946045.0,1587386647518163.0,1052210577783468.2,0.120629041076544,0.0689871966941019,0.0457286560943761,0.0635618151563762,0.0363507112822413,0.0240953286213713
257,257,332.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89655.0,89.655,1000.0,0.0682139450946022,0.1482659133711323,0.1005298019512239,0.0009697490830743,0.0001517671970211,2743443000000000.0,1568962500000000.0,1039998000000000.0,1.4659759065586278,131.4320699025138,4021821339016921.5,2300061223293991.5,1524612010869160.0,0.1198297749406397,0.0685301000477514,0.0454256663173666,0.0631406661035634,0.0361098580657633,0.0239356773464488
258,258,332.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75616.0,75.616,1000.0,0.0998782233684778,0.142139053257756,0.2116288934017679,0.0004064779795321,4.105846297168658e-05,2313849600000000.0,1323280000000000.0,877145599999999.9,1.0012192510781144,75.70819488952269,2316670763619394.5,1324893410566647.0,878215060718463.0,0.1010657326631131,0.0577990301177934,0.0383124999637945,0.0532535230392845,0.0304554461825973,0.0201876100410359
259,259,332.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46572.0,46.572,1000.0,0.0997137514558517,0.1313865659852051,0.234680585660367,0.0007331278656731,0.0004680096877674,1425103200000000.0,815010000000000.0,540235200000000.0,1.002870702786416,46.70569437016897,1429194247727170.2,817349651477956.9,541786054693960.0,0.0622465258885223,0.035598503367619,0.0235967222322503,0.032798919210029,0.0187575518358009,0.0124335772168737
260,260,332.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90099.0,90.099,1000.0,0.099671235676169,0.1389849111264477,0.0655933361468522,0.0003494346500421,-9.75009063204618e-05,2757029399999999.5,1576732499999999.8,1045148400000000.0,1.003298487488397,90.39619042421708,2766123426981042.0,1581933332423798.8,1048595808920918.0,0.1204232099980669,0.0688694828420317,0.0456506286267182,0.0634533587113374,0.0362886855375296,0.0240542144134481
261,261,332.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89850.0,89.85,1000.0,0.0993683216804584,0.1376129619491493,0.1139189321351826,0.0002949131655437,-0.0001331048826325,2749410000000000.0,1572375000000000.0,1042260000000000.0,1.0063569385983284,90.4211709330598,2766887830551630.0,1582370491328546.5,1048885582823493.6,0.1200904052023476,0.0686791533019962,0.0455244673316089,0.0632779973164371,0.0361883971580931,0.0239877375447931
262,262,332.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75491.0,75.491,1000.0,0.0999279704747095,0.1315222617926221,0.2189502417629283,0.0008390554086825,0.0001359541234277,2310024600000000.0,1321092500000000.0,875695600000000.0,1.0007208144521322,75.54541500380593,2311689699116461.0,1322044762566603.8,876326814044148.6,0.1008986619825311,0.0577034831599442,0.0382491659803059,0.0531654902105192,0.0304051006105911,0.0201542381190203
263,263,332.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46286.0,46.286,1000.0,0.0999041098518773,0.1344703954846813,0.2637836194991138,0.0009629283635743,0.0001597130878719,1416351600000000.0,810005000000000.0,536917600000000.0,1.0009598218558258,46.33042631441875,1417711045221213.8,810782460502328.0,537432945247257.44,0.0618642681713507,0.03537989192806,0.0234518140780283,0.0325975000978142,0.0186423611670506,0.0123572222593021
264,264,333.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90115.0,90.115,1000.0,0.099772116459917,0.1369034121682005,0.0591982287180291,0.0005780015327848,-0.0001261879240936,2757518999999999.5,1577012499999999.8,1045334000000000.0,1.0022840403528428,90.32082629639643,2763817284669730.5,1580614460186937.5,1047721585038198.4,0.1204445950451814,0.0688817128526364,0.0456587353766047,0.0634646269134194,0.0362951297707463,0.0240584860194661
265,265,333.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89809.0,89.80900000000001,1000.0,0.0997446690580545,0.1222233208723756,0.1191644507304466,0.0003601531311266,7.154593008558264e-05,2748155400000000.5,1571657500000000.2,1041784400000000.2,1.0025598454970743,90.03889716424676,2755190253225951.5,1575680700374318.5,1044451207105262.6,0.1200356060191167,0.0686478138998216,0.0455036937850246,0.0632491225486021,0.0361718838104751,0.023976791554372
266,266,333.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75600.0,75.6,1000.0,0.0997598937553903,0.1375330114654749,0.2286325675513173,0.0007251063898581,0.000395552998117,2313359999999999.5,1322999999999999.8,876959999999999.9,1.0024068414226508,75.7819572115524,2318927890673503.0,1326184251202166.8,879070703654007.6,0.1010443476159986,0.0577868001071887,0.0383043932139079,0.0532422548372025,0.0304490019493805,0.0201833384350179
267,267,333.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46193.0,46.193,1000.0,0.0999257985320127,0.1418241305060835,0.2634755029076331,0.0008556945412391,9.534376038807785e-05,1413505799999999.8,808377499999999.9,535838800000000.0,1.0007425656745037,46.227301336202345,1414555420887791.5,808977773383540.9,536236695499947.1,0.0617399675849977,0.0353088049914202,0.0234046935943128,0.0325320036732129,0.0186049040614779,0.0123323935493225
268,268,333.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90240.0,90.24,1000.0,0.0999298311797929,0.141549883650101,0.0685081548633173,0.0006365608452901,-5.458776374655393e-05,2761344000000000.0,1579200000000000.0,1046784000000000.0,1.000702180914134,90.30336480569144,2763282963054158.0,1580308884099600.2,1047519031746020.8,0.1206116657257635,0.0689772598104856,0.0457220693600933,0.0635526597421846,0.0363454753427526,0.0240918579414817
269,269,333.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89735.0,89.735,1000.0,0.0997922783021749,0.1326050208121869,0.1241979612095036,0.0010834314659631,-9.695061795025891e-06,2745891000000000.0,1570362500000000.0,1040926000000000.0,1.002081540790121,89.92178706280147,2751606684121725.0,1573631273599025.8,1043092729928497.0,0.1199367001762121,0.0685912501007749,0.0454662000667994,0.0631970071139731,0.0361420792318473,0.0239570353765388
270,270,333.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75529.0,75.529,1000.0,0.0995388968181032,0.1230004627451117,0.2365349982366804,0.0007555865228328,0.0002798987254412,2311187400000000.0,1321757500000000.0,876136400000000.0,1.0046323919255342,75.87887992974366,2321893725850156.5,1327880398770514.2,880195007185026.6,0.1009494514694281,0.0577325294351304,0.0382684195112864,0.0531922521904639,0.030420405664481,0.0201643831833131
271,271,333.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46295.0,46.295,1000.0,0.0997469979622565,0.1438060948561059,0.2844228113763465,0.0004012582213215,0.0002502211404712,1416627000000000.0,810162500000000.0,537022000000000.0,1.0025364376162904,46.41242437944616,1420220186011052.5,812217426640307.9,538384122801575.4,0.0618762972603526,0.0353867713090252,0.0234563741248395,0.0326038384614853,0.018645986048235,0.0123596250376872
272,272,334.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90352.0,90.352,1000.0,0.0997889359312012,0.1380517717157266,0.0621157754485277,0.0007311882802319,0.0001115285147043,2764771200000000.0,1581160000000000.0,1048083200000000.0,1.00211510491448,90.54310395923312,2770618981152532.5,1584504319286579.0,1050300005927104.0,0.1207613610555649,0.0690628698847185,0.0457788166092991,0.0636315371567582,0.0363905849752702,0.0241217591836077
273,273,334.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89837.0,89.837,1000.0,0.0996117912253566,0.1298949803045986,0.1287624642199296,0.0004429828798291,-0.0001035823126938,2749012200000000.0,1572147500000000.0,1042109200000000.0,1.0038972170851246,90.18711429127634,2759725697313056.0,1578274500097336.0,1046170525778805.6,0.1200730298515671,0.0686692164183798,0.045517880597326,0.0632688419022455,0.0361831612186045,0.0239842668649035
274,274,334.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75655.0,75.655,1000.0,0.0999329198152736,0.1353608170547432,0.2422911879273107,0.0006878666468699,1.538627140617449e-05,2315043000000000.0,1323962500000000.0,877598000000000.1,1.0006712521244288,75.70578357947366,2316596977531893.0,1324851212640789.0,878187089521894.5,0.1011178587154547,0.0578288407686424,0.0383322601666429,0.0532809892818592,0.0304711540010633,0.0201980220807048
275,275,334.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46609.0,46.609,1000.0,0.0998314560263224,0.1329121777919445,0.2890924334214227,0.0009472008236352,0.0007439379203618,1426235400000000.0,815657500000000.0,540664400000000.0,1.0016882852398057,46.68768928674209,1428643292174308.0,817034562517986.5,541577195726208.25,0.0622959788099746,0.0356267852671423,0.0236154690913629,0.0328249769273435,0.0187724541251147,0.0124434553057903
276,276,334.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90164.0,90.164,1000.0,0.0995365786899356,0.1479367815283199,0.0684474773923896,0.0003752588868264,7.955311041488546e-05,2759018400000000.0,1577870000000000.0,1045902400000000.0,1.0046557890191103,90.58378456111906,2771863807570243.5,1585216229819583.5,1050771900908981.0,0.1205100867519696,0.0689191672601133,0.0456835622981322,0.0634991357822954,0.0363148652349728,0.0240715678128962
277,277,334.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89656.0,89.656,1000.0,0.099588760369329,0.1354918074082456,0.1309810260174396,0.0006062575695722,4.2029780759050274e-05,2743473600000000.0,1568980000000000.0,1040009600000000.0,1.0041293779453206,90.02622350906569,2754802439377410.0,1575458911408649.2,1044304192705162.0,0.1198311115060843,0.0685308644234142,0.0454261729892346,0.0631413703661935,0.0361102608303394,0.023935944321825
278,278,334.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75334.0,75.334,1000.0,0.0998091179333187,0.1395756527723893,0.249543467203877,0.0003964501850612,0.0002938490830158,2305220400000000.0,1318345000000000.0,873874400000000.0,1.0019124712314242,75.47807410774811,2309629067697092.0,1320866296885592.0,875545659649878.1,0.1006888212077201,0.0575834761808857,0.0381696184970442,0.0530549209775901,0.0303418665721512,0.0201123229849688
279,279,334.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46275.0,46.275,1000.0,0.0995706166132777,0.1342922661937595,0.3002845522235595,0.0005641498453549,0.0003547513563706,1416015000000000.0,809812500000000.0,536790000000000.0,1.0043123503833464,46.47455401398935,1422121352828074.0,813304695244813.6,539104826562276.5,0.0618495659514595,0.0353714837957693,0.0234462406874813,0.0325897532088829,0.018637930756714,0.0123542855301647
280,280,335.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90119.0,90.119,1000.0,0.0999322169341212,0.1389657756614227,0.0694656595598688,0.0006622838279138,-3.695716578616426e-05,2757641400000000.0,1577082500000000.0,1045380400000000.0,1.0006782904248332,90.18012685479556,2759511881756743.5,1578152219958922.0,1046089471515628.2,0.1204499413069601,0.0688847703552876,0.0456607620640763,0.0634674439639399,0.0362967408290506,0.0240595539209706
281,281,335.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89742.0,89.742,1000.0,0.0998156715913864,0.1337788095163608,0.1374834907850356,0.0008401756580901,0.0001366822653822,2746105200000000.0,1570485000000000.0,1041007200000000.0,1.0018466880568424,89.90772547959716,2751176399675673.0,1573385195892950.0,1042929615563326.8,0.1199460561343247,0.0685966007304145,0.0454697467698747,0.063201936952384,0.0361448985838797,0.0239589042041717
282,282,335.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75511.0,75.511,1000.0,0.0998880943216136,0.1521024903312909,0.2581469891794148,0.0009243866788474,-0.0006298108991489,2310636600000000.0,1321442500000000.0,875927600000000.0,1.001120310474901,75.59559576427024,2313225230386669.0,1322922925874729.2,876908910865534.9,0.1009253932914242,0.0577187706732001,0.0382592994176641,0.0531795754631217,0.030413155902112,0.0201595776265428
283,283,335.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46330.0,46.33,1000.0,0.0999298586373242,0.1251940769908673,0.3066968454603103,0.0015565690646597,-9.420339929816322e-05,1417698000000000.0,810775000000000.0,537428000000000.0,1.0007019059531574,46.36251930280978,1418693090665979.5,811344087799171.2,537805223912593.5,0.0619230770509156,0.0354135244572229,0.0234741076402163,0.0326284876535396,0.0186600828083968,0.0123689691758516
284,284,335.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90027.0,90.027,1000.0,0.099908980705095,0.1321906086781608,0.0665108191236498,0.0001957534515762,-0.0001512315291544,2754826200000000.0,1575472500000000.0,1044313200000000.0,1.0009110221549915,90.10901659154744,2757335907701352.0,1576907790352080.2,1045264592461950.2,0.1203269772860517,0.0688144477943106,0.0456141482522287,0.0634026518019687,0.036259686488054,0.0240349921863672
285,285,335.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89843.0,89.84299999999999,1000.0,0.0999926609113117,0.1271206680531995,0.1414717808867449,0.0007086836367891,-0.0001920708677772,2749195799999999.5,1572252499999999.8,1042178800000000.0,1.0000733962735,89.84959414140006,2749397580726841.0,1572367897474501.0,1042255292040240.6,0.120081049244235,0.0686738026723566,0.0455209206285335,0.0632730674780263,0.0361855778060608,0.0239858687171603
286,286,335.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75745.0,75.74499999999999,1000.0,0.0999530054124306,0.1334984498388402,0.2797796104575493,0.0012561915419241,-0.0002741965102924,2317797000000000.0,1325537500000000.0,878642000000000.0,1.0004701668286553,75.78061278643648,2318886751264956.5,1326160723762638.8,879055108322663.2,0.1012381496054738,0.0578976345782938,0.0383778606347547,0.0533443729185702,0.0305074028129078,0.020222049864556
287,287,335.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46343.0,46.343,1000.0,0.0995443220870129,0.1411201448819861,0.3184129552572873,0.0012672527203822,-7.712920325925247e-05,1418095800000000.0,811002500000000.0,537578800000000.0,1.004577638417074,46.55514149716246,1424587329813171.0,814714976200343.0,540039641367084.5,0.0619404524016961,0.0354234613408392,0.0234806943744991,0.0326376430677312,0.0186653187478854,0.0123724398557412
288,288,336.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90194.0,90.194,1000.0,0.0998580969149998,0.1323197839771573,0.0765112246549154,3.258765656612108e-05,0.0001843661771244,2759936400000000.0,1578395000000000.2,1046250400000000.0,1.0014210473600451,90.32216994559192,2763858400335112.5,1580637974047859.0,1047737171368866.4,0.1205501837153093,0.0689420985299971,0.0456987624541695,0.063520263661199,0.0363269481722543,0.02407957707418
289,289,336.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89813.0,89.813,1000.0,0.0999309706974145,0.1472313682302144,0.143737024798384,0.000659780749988,0.0003033595175137,2748277800000000.0,1571727500000000.0,1041830800000000.0,1.0006907698594714,89.8750401133887,2750176227469694.0,1572813201984302.0,1042550465315308.8,0.1200409522808953,0.0686508714024728,0.0455057204724962,0.0632519395991226,0.0361734948687793,0.0239778594558765
290,290,336.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75668.0,75.668,1000.0,0.0996172608407732,0.1317562865752184,0.2856759825073033,0.0005831388909123,8.124987916792301e-05,2315440800000000.0,1324190000000000.0,877748800000000.0,1.0038420968012611,75.95872378075784,2324336947691189.0,1329277666163262.0,881121195856790.9,0.1011352340662353,0.0578387776522587,0.0383388469009258,0.0532901446960508,0.0304763899405519,0.0202014927605944
291,291,336.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46364.0,46.364,1000.0,0.0997735948153604,0.1388157082317218,0.341457095321324,0.0004145883933135,-0.0003882037457479,1418738400000000.0,811370000000000.0,537822400000000.0,1.002269189408867,46.46920869775271,1421957786151233.0,813211152210672.4,539042820893931.4,0.0619685202760339,0.0354395132297579,0.0234913344837252,0.0326524325829637,0.0186737768039825,0.0123780463386398
292,292,336.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90265.0,90.265,1000.0,0.096134324791592,0.1374391492114005,0.0800391533091501,0.0005300376409679,-0.0001273757278032,2762109000000000.0,1579637500000000.0,1047074000000000.0,1.040211185929566,93.89466269793228,2873176678556728.0,1643156597213815.0,1089178087296014.4,0.1206450798618799,0.0689963692020555,0.045734736156791,0.0635702663079376,0.0363555444571539,0.0240985323258848
293,293,336.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89855.0,89.85499999999999,1000.0,0.0996124241183906,0.1333063473856952,0.1608769316860841,0.0008342385632949,-0.0002082325959967,2749562999999999.5,1572462499999999.8,1042318000000000.0,1.0038908387687535,90.20461131756632,2760261106317529.0,1578580698057410.8,1046373491283769.6,0.1200970880295709,0.0686829751803101,0.0455270006909484,0.0632815186295877,0.0361904109809733,0.0239890724216737
294,294,336.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75726.0,75.726,1000.0,0.099874558221245,0.1301064704528722,0.2939424025876747,0.0013131220374707,-0.0006005128137684,2317215600000000.0,1325205000000000.0,878421600000000.0,1.0012559933279217,75.82111135075017,2320126007332955.5,1326869448638128.0,879524891668702.0,0.1012127548620253,0.0578831114407007,0.0383682338692645,0.0533309919285978,0.0304997502859628,0.0202169773324096
295,295,336.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46491.0,46.491,1000.0,0.0996919753075644,0.1229875661809822,0.3341049086732915,0.0011749880012775,0.0005989862450102,1422624600000000.0,813592500000000.0,539295600000000.0,1.0030897641609091,46.634646225604826,1427020174503507.8,816106308948084.5,540961896217016.0,0.0621382640875052,0.0355365889389327,0.0235556818109496,0.0327418739369892,0.0187249279051408,0.0124119522114076
296,296,337.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90127.0,90.127,1000.0,0.0999491324007522,0.1380272795194744,0.0823340884306949,0.0003163694983533,-9.684098993254308e-05,2757886199999999.5,1577222499999999.8,1045473200000000.0,1.0005089348754308,90.17286877351796,2759289784469649.0,1578025203536564.0,1046005277772808.2,0.1204606338305173,0.06889088536059,0.0456648154390196,0.0634730780649808,0.0362999629456589,0.0240616897239796
297,297,337.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89758.0,89.75800000000001,1000.0,0.0998359600009735,0.1448368471261467,0.147904136434089,0.0004921038148897,-1.5890365635773644e-05,2746594800000000.0,1570765000000000.0,1041192800000000.0,1.0016430953238182,89.90548095007529,2751107717072303.5,1573345916626317.2,1042903579020873.2,0.1199674411814392,0.0686088307410192,0.0454778535197612,0.0632132051544659,0.0361513428170965,0.0239631758101897
