sep=	
IntermediateFocus_RN	IntermediateFocus_RS	IntermediateFocus_RO	IntermediateFocus_OX	IntermediateFocus_OY	IntermediateFocus_OZ	IntermediateFocus_DX	IntermediateFocus_DY	IntermediateFocus_DZ	IntermediateFocus_EN	IntermediateFocus_PL	IntermediateFocus_S0	IntermediateFocus_S1	IntermediateFocus_S2	IntermediateFocus_S3
917491	2	1	-0.00043644553339095	-0.000239550123130344	0	-0.000518692848231504	-0.000261319029825105	0.999999831335033	1000.00799954519	999.767551088614	1	1	-3.23819e-21	1.75056e-18
917518	2	1	-0.000412984350776385	0.000400569824150265	0	-0.000198890879448242	0.000548541787709626	0.999999829772148	1000.01694880085	1000.12343371091	1	1	-3.52074e-21	1.75264e-18
917554	2	1	-0.000140571903951725	-0.000191438557510692	0	-0.000369954453038468	0.000426137396683398	0.999999840770298	1000.00479558226	1000.46742588788	1	1	-3.44786e-21	1.75149e-18
917568	2	1	0.000431498919732838	0.000174831842629897	0	5.52487589249378e-06	0.000290085944540804	0.99999995790981	999.994941881427	999.928863704063	1	1	-3.51234e-21	1.75427e-18
917571	2	1	0.000294712839029293	-2.1344134482959e-05	0	0.00013172052147558	0.000888044462183261	0.999999597013288	1000.01005681421	999.560192426141	1	1	-3.68516e-21	1.75466e-18
917593	2	1	0.000198706770357049	0.00041686615284775	0	0.000860216167495154	-0.000768997102927891	0.999999334335579	1000.01297313539	1000.16102928618	1	1	-3.47587e-21	1.76043e-18
917615	2	1	-0.000443192292709754	-9.92337710234992e-05	0	0.000111500990593342	0.000933973750693285	0.999999557630183	1000.01463671272	1000.02528436857	1	1	-3.69121e-21	1.75478e-18
917616	2	1	-0.000100044231667318	-0.000348685072507515	0	-0.000548842508775873	0.000564630714867112	0.99999968998198	999.997336942803	1000.24842579128	1	1	-3.43629e-21	1.75021e-18
917617	2	1	0.00021334669401003	-0.000199727313888176	0	-2.75701119669663e-05	-0.000885801770549794	0.999999607297479	999.991062128236	999.664830835404	1	1	-3.19696e-21	1.75382e-18
917618	2	1	0.000410576413599539	0.000177033844544372	0	0.000437012074456894	0.000858507338155722	0.999999535992691	999.9998581267	1000.35261639802	1	1	-3.76082e-21	1.75696e-18
917627	2	1	5.92672727695587e-05	0.000249179625057661	0	-0.000490204559119571	0.00181323733268007	0.999998235933376	1000.02536014852	1000.10453017031	1	1	-3.73021e-21	1.75038e-18
917633	2	1	3.4544194301378e-05	-0.000146017610318738	0	7.5104591793742e-05	0.00137073994805241	0.999999057715203	999.977049983425	1000.33293099442	1	1	-3.77973e-21	1.75457e-18
917687	2	1	-0.000266823686940393	-0.000491557249404972	0	0.000114638072383929	0.0003994513380546	0.999999913648367	1000.00001533963	999.545383958373	1	1	-3.56598e-21	1.75472e-18
917702	2	1	-2.21324680432233e-05	-0.000498414384555404	0	-0.000205917917411327	0.000112559071361771	0.999999972464133	999.996326249516	1000.38584949422	1	1	-3.41361e-21	1.75288e-18
917712	2	1	-6.322111504109e-05	0.000298203521035267	0	-0.00071832009562686	-0.000639823966923813	0.999999537320658	1000.00850037133	1000.24073872283	1	1	-3.08832e-21	1.7492e-18
917727	2	1	-0.000298372246063161	-0.000185865170410304	0	0.000128685394089856	-0.000612579324600692	0.999999804093301	1000.00354660469	1000.31801820384	1	1	-3.31193e-21	1.75473e-18
917740	2	1	0.000344924098407889	-0.000354968083688734	0	-0.000175917107230261	-0.000351288472576591	0.999999922824787	999.986787468214	1000.42657040902	1	1	-3.30308e-21	1.75314e-18
917750	2	1	0.000498163507562974	0.0002409138893954	0	-6.84679280104628e-05	-0.00016928296076615	0.999999983327711	1000.00479350119	1000.38500267011	1	1	-3.37896e-21	1.75402e-18
917773	2	1	-0.00039721565500983	-0.000306562482353723	0	-0.000211291568285197	-0.00121259630889366	0.999999242482745	999.982589604874	999.58440302634	1	1	-3.05468e-21	1.75196e-18
917863	2	1	-4.05509144132815e-05	0.000217062274255164	0	6.70649764618631e-05	0.000429549406957863	0.999999905494794	1000.00032949804	999.937302791263	1	1	-3.56173e-21	1.75458e-18
917878	2	1	0.000325059447495613	0.000299379393514987	0	-0.000476079832881542	-0.000451747507078305	0.999999784636068	1000.01479771638	1000.4444437526	1	1	-3.19988e-21	1.75104e-18
917914	2	1	-0.000132819837331153	-2.55452711513393e-05	0	-1.50054020934317e-05	-0.0002592737807143	0.999999966275972	999.988805517932	1000.24811955387	1	1	-3.36812e-21	1.75403e-18
917941	2	1	5.42689734607804e-05	0.000283498132384534	0	0.000464259518330786	8.71338090671807e-06	0.999999892193582	999.99954404563	999.625739965189	1	1	-3.56465e-21	1.7572e-18
918059	2	1	0.000409237592936693	0.0003279616213685	0	4.3146992647531e-05	0.000448966313129375	0.999999898283788	1000.01523217927	999.758488967864	1	1	-3.56014e-21	1.75439e-18
918066	2	1	-0.000142514517419493	6.94551099011953e-06	0	0.000100109807703327	0.00183314695619363	0.999998314773712	999.990784329129	1078.50123955188	1	1	-3.88343e-21	1.75439e-18
918078	2	1	0.0004904869216944	-0.000298706241819463	0	-0.000791863550995538	-0.000213171370152181	0.999999663754985	1000.00438972155	1000.43942444809	1	1	-3.18415e-21	1.74888e-18
918121	2	1	-0.000284647921023506	0.000280401723266932	0	0.00024189576197765	-0.00107183948797795	0.999999396323094	1000.00103975938	1000.53219107837	1	1	-3.21797e-21	1.75579e-18
918174	2	1	-0.000137482439850789	-0.000491986091522234	0	-0.000464083938330157	-0.00123630598093632	0.99999912808643	999.999040851929	999.81828003402	1	1	-2.98445e-21	1.75066e-18
918179	2	1	-8.27717586399657e-05	-0.000305854314973125	0	-0.000395855640422799	0.000196363126670636	0.999999902369912	1000.0046708547	1000.4897642072	1	1	-3.38572e-21	1.75146e-18
918189	2	1	0.000404445004898724	-0.000478714457119889	0	-0.000483913922728176	0.00121860386865336	0.999999140415594	999.992931028548	999.908061153657	1	1	-3.60455e-21	1.75087e-18
918205	2	1	-0.000290137729869522	-0.000454254159718337	0	-0.000193631600161934	-0.000734949039008718	0.999999711178315	999.985644913855	1000.4277725282	1	1	-3.19486e-21	1.75276e-18
918254	2	1	0.000446467095140485	-0.000270181282257087	0	-8.14802543505511e-05	0.000585799738293893	0.999999825099802	999.982364480049	999.99362422943	1	1	-3.56094e-21	1.7537e-18
918304	2	1	0.000334054534970152	0.000240523360469425	0	-0.000570386280225722	0.00192584982906496	0.999997982878929	1000.02570143445	1000.20392760602	1	1	-3.73537e-21	1.75009e-18
918306	2	1	8.09099641995437e-05	0.000219525172056256	0	9.82432371405118e-05	0.00116892581296065	0.999999311980118	1000.00532800452	999.589201258269	1	1	-3.74013e-21	1.75449e-18
918323	2	1	-0.000300612081877039	0.000389072542225866	0	-0.00011097961877056	-0.000472116002473249	0.999999882394995	1000.02486792544	999.61025003615	1	1	-3.28728e-21	1.75337e-18
918343	2	1	-6.77744739576609e-05	4.11918476932449e-05	0	-2.57348488426813e-05	0.001658835946841	0.999998623799562	1000.02782889957	999.879191597494	1	1	-3.81447e-21	1.75359e-18
918352	2	1	0.000418836330563555	4.82953186614929e-05	0	0.000461275206264791	-2.22977321323248e-06	0.9999998936101	1000.00448917296	999.888206423053	1	1	-3.56221e-21	1.75744e-18
918362	2	1	-8.96405374959386e-05	0.000277311928588153	0	0.000526453504227519	0.00038481053920582	0.999999787383756	1000.01417014081	999.807295439603	1	1	-3.67405e-21	1.75764e-18
918364	2	1	6.69472288059997e-05	0.00048620016310677	0	5.65268374712619e-05	-0.000173984622963365	0.999999983267034	1000.0068254363	999.870828020801	1	1	-3.40897e-21	1.75448e-18
918407	2	1	-0.000445676118489335	0.000450367998272472	0	-0.000159568469702897	-0.000532977449624574	0.999999845236459	1000.00424674301	999.946323388266	1	1	-3.25753e-21	1.75279e-18
918410	2	1	7.89104985728928e-05	0.000203828588831598	0	0.000380552297706935	7.96193342435247e-05	0.999999924420352	1000.01843060293	999.643605054055	1	1	-3.56003e-21	1.75677e-18
918415	2	1	-6.88914012133557e-05	-0.000460951374760987	0	0.000209010010171018	-0.000734910791884117	0.999999708110429	1000.00126223989	999.773437415669	1	1	-3.30168e-21	1.75555e-18
918430	2	1	-0.000389934819238824	-0.000398718355480776	0	-0.000417011382686693	0.000348916322465653	0.999999852179443	999.978126135676	1000.38667055962	1	1	-3.41768e-21	1.75129e-18
918436	2	1	6.16405992522884e-05	-0.000481897339080106	0	-0.000371237479096228	-0.00114593527984033	0.999999274507271	999.971454186216	1000.4324831513	1	1	-3.03446e-21	1.75143e-18
918440	2	1	0.000333565418316417	-5.17527597776457e-06	0	-0.000169767181214591	0.00121246900095047	0.999999250548732	999.971701592615	1000.09705064424	1	1	-3.68156e-21	1.75285e-18
918464	2	1	0.000231533580479337	-0.000351992567299703	0	-0.00103487808280641	-0.000265592455584187	0.999999429243838	1000.00860599792	999.833274453321	1	1	-3.11402e-21	1.74774e-18
918473	2	1	9.57726813664017e-05	0.000161394399491116	0	0.000548635112154564	0.000180115068065943	0.999999833279024	999.999166954409	999.657661307735	1	1	-3.62977e-21	1.75765e-18
918487	2	1	-0.00048210137941343	-0.000163216228769469	0	6.69620132360253e-05	-0.00115813204542267	0.9999993271229	1000.00557823909	999.761588559952	1	1	-3.14509e-21	1.75426e-18
918491	2	1	-5.52315424576233e-05	-0.00027432392838856	0	-5.64647645716013e-05	4.66268420732247e-05	0.999999997318834	999.972780134592	999.736483820466	1	1	-3.43371e-21	1.7534e-18
918532	2	1	-4.93645179161506e-06	-0.000357028562008921	0	-0.00049668498253083	0.00150900521785047	0.999998738102844	999.980447950564	999.596414787758	1	1	-3.6649e-21	1.75068e-18
918580	2	1	-0.000195504404501848	-0.000194490393546465	0	-8.02429147450846e-05	0.00124947329090455	0.999999216188478	1000.0125341916	1000.14192605581	1	1	-3.71282e-21	1.75354e-18
918603	2	1	-0.000306810835291105	-6.67899521542559e-05	0	-0.000384057535924027	0.0014057255562305	0.999998938217171	999.994121723237	999.519828627785	1	1	-3.66913e-21	1.75118e-18
918606	2	1	-0.000172213552057127	-0.00046089107584632	0	-0.000199900613267637	0.000171218533944986	0.999999965361979	1000.00257019449	1000.21741378745	1	1	-3.42957e-21	1.75286e-18
918610	2	1	-0.000143592239948587	-0.000207184708402447	0	0.000201167065519028	0.000136245035811696	0.999999970484551	1000.00433023659	999.775420830238	1	1	-3.5267e-21	1.75578e-18
918631	2	1	-0.000365789146902492	-0.000242543378309978	0	-1.65448724922594e-05	-0.00138917625871188	0.999999034957329	999.982254143521	999.897088089758	1	1	-3.0565e-21	1.75363e-18
918642	2	1	-1.19719399307994e-05	0.00034750725218724	0	0.000370592913522341	0.000754927978105771	0.999999646372258	1000.00108492776	1000.14702845784	1	1	-3.71935e-21	1.75661e-18
918684	2	1	0.000109059979332249	0.000483207916038286	0	-0.000218842963061155	0.000383490251192635	0.999999902521487	1000.00374482988	1000.41095800712	1	1	-3.47736e-21	1.75281e-18
918703	2	1	9.81962980955431e-05	-0.000273883080740944	0	-0.000258962965759883	0.002001543115572	0.999997963379595	999.997773336983	1019.42282921178	1	1	-3.82673e-21	1.75195e-18
918708	2	1	-0.000260448778228617	0.000154807707272497	0	-0.000202233059082338	-0.000573284594094116	0.999999815223265	999.973208541561	1000.13511121138	1	1	-3.23672e-21	1.75275e-18
918730	2	1	-6.5329555307303e-05	-1.610379378994e-05	0	0.00019824885183291	0.000160504027789702	0.999999967467924	999.983495784194	999.82720156372	1	1	-3.53121e-21	1.7556e-18
918743	2	1	0.0004890998837771	-0.000125909848557648	0	-0.000353223353987841	-0.000564951888060689	0.999999778031289	999.998180858991	999.681269879547	1	1	-3.20115e-21	1.75195e-18
918750	2	1	0.000205574341255545	0.000404190989664155	0	-5.43239876299745e-05	0.000568336242888209	0.999999837021397	1000.01889608065	1000.27814051645	1	1	-3.56626e-21	1.75447e-18
918779	2	1	6.99228461646384e-05	0.000399029007703167	0	-0.000408432018346358	-0.00015872153861194	0.999999903995375	999.998968623874	999.982648865966	1	1	-3.29348e-21	1.7515e-18
918790	2	1	0.000215814174458933	-0.000314364507914999	0	-1.54785713696666e-06	-0.000612356476817039	0.999999812508557	999.980789760023	999.915063799164	1	1	-3.27894e-21	1.75421e-18
918791	2	1	-0.000345263537453677	-0.000364904592515924	0	0.000321132890655341	0.000319327747136715	0.999999897451723	1000.0090338132	1000.09910018014	1	1	-3.60209e-21	1.75622e-18
918839	2	1	-2.91504422321454e-05	0.00042969932042769	0	-0.000217139937456519	-0.000878965899910458	0.999999590134513	999.983649498878	1000.13748590299	1	1	-3.14961e-21	1.75259e-18
918854	2	1	-0.000290111176970059	0.000470799518530907	0	-0.000133862992418311	-0.00122834079833015	0.9999992366295	1000.01580941102	999.795700347309	1	1	-3.07153e-21	1.75274e-18
918880	2	1	2.09757206971195e-05	-0.000233397392154777	0	0.000170895939569551	-0.000647393918563416	0.999999775837821	999.982823769778	999.968782877855	1	1	-3.31497e-21	1.75525e-18
918892	2	1	4.05766414147573e-05	-2.23130627687862e-05	0	2.525626985852e-06	0.00199677352949524	0.999998006442559	999.982477339419	1090.6524794187	1	1	-3.89421e-21	1.75421e-18
918903	2	1	-7.84795957807227e-05	0.000357142962672974	0	0.000247705648571071	-8.97132168361237e-05	0.999999965296724	1000.02109663171	1000.45333701176	1	1	-3.48318e-21	1.75625e-18
918906	2	1	0.000481429824204887	0.000487819793076882	0	-2.60933072630808e-05	0.00100742406558158	0.999999492207817	999.991519246951	1000.07976689367	1	1	-3.67249e-21	1.75383e-18
918907	2	1	-0.00021617286561236	-0.000327365414981962	0	-0.000119531861934113	0.000430859210720199	0.999999900036232	999.998934821127	999.877298608447	1	1	-3.5126e-21	1.75315e-18
918913	2	1	0.000355075557768703	0.000491484992179547	0	-0.000304070360534083	0.000744718620370774	0.999999676467644	1000.01782108806	1000.46374683199	1	1	-3.54136e-21	1.75209e-18
918919	2	1	-0.000124223571067117	-0.000477304049675636	0	0.000664059216297495	-0.000124204501609972	0.999999771799273	999.983167408451	999.992704244899	1	1	-3.58783e-21	1.75891e-18
918929	2	1	0.000387151686333548	0.000430221481985349	0	0.000128637612996836	-0.00102960433528096	0.999999461683494	1000.01282150271	1000.03408021694	1	1	-3.19897e-21	1.75492e-18
918969	2	1	0.000224322134037197	-0.000113629070941146	0	0.000137078620770951	-0.000513878179272731	0.999999858569325	999.997949594201	1000.20599658696	1	1	-3.34182e-21	1.75508e-18
918988	2	1	-0.000305931111904518	-3.40282019271054e-05	0	4.49300940672496e-06	0.000743441624875786	0.999999723637144	999.986597238138	999.818324903803	1	1	-3.61817e-21	1.75379e-18
919022	2	1	-0.000283604191727377	0.000130332982727133	0	7.98278058957298e-05	0.00132832807825087	0.999999114585627	999.991954858815	999.587483380068	1	1	-3.77082e-21	1.75443e-18
919029	2	1	0.000294775646894008	-0.00025579533713882	0	0.000289653506140122	-0.00054013241988451	0.99999981217889	999.993330522369	999.656953723454	1	1	-3.37567e-21	1.75605e-18
919058	2	1	-0.000181224714547429	0.000476937517665005	0	-0.000128942443144528	-0.000202443796559837	0.999999971195177	1000.02392660923	1000.23908848045	1	1	-3.35305e-21	1.75324e-18
919078	2	1	0.000268590432175048	0.000343220414832368	0	-2.93494715339209e-05	0.000581812077349121	0.999999830316643	999.986678970715	1000.23567775503	1	1	-3.5736e-21	1.75405e-18
919092	2	1	0.000271429903513587	-7.81491494112885e-05	0	0.000186876589422121	0.000453721141464063	0.999999879607126	1000.00287988248	999.530604664347	1	1	-3.60006e-21	1.75561e-18
919098	2	1	-0.000471536962679819	0.000330335573831261	0	-0.000317130125032213	-0.000124337943095406	0.999999941984278	1000.01948690135	999.723585516658	1	1	-3.32513e-21	1.75207e-18
919112	2	1	0.000355108898843995	0.000451765276060612	0	-3.82335354947448e-06	-0.000595857422742058	0.999999822469641	1000.00779181948	999.875772666229	1	1	-3.28261e-21	1.75407e-18
919130	2	1	-0.000173173250502923	-0.000111003152986844	0	0.000280959230865964	0.000783752502571721	0.999999653396902	999.998969181248	999.610114853404	1	1	-3.69912e-21	1.75534e-18
919212	2	1	-0.000490098675110493	-0.000467122580972923	0	2.16577344123412e-05	-0.000737518201873158	0.999999727798885	1000.01078749942	1000.07198454667	1	1	-3.24963e-21	1.75396e-18
919231	2	1	0.000411171427547041	7.90838397335195e-05	0	-0.00032373689823997	5.49236468235463e-05	0.999999946088905	999.993132367078	999.805693726601	1	1	-3.36932e-21	1.75207e-18
919236	2	1	-0.000468821283705734	0.000204718036002527	0	-0.000589012049791469	0.00140743592351694	0.999998836093786	1000.00869021755	999.908546542105	1	1	-3.61902e-21	1.7498e-18
919275	2	1	0.000226057803152283	0.000491080239360953	0	-4.91201730012103e-05	-0.000700729674242132	0.999999753282536	1000.01422925719	1000.52695347833	1	1	-3.24124e-21	1.75349e-18
919276	2	1	-3.76980666044746e-06	-0.000144265697859192	0	-0.000463210425366758	-0.00124699832356592	0.99999911521525	1000.02292599579	999.977697093278	1	1	-2.9818e-21	1.7507e-18
919280	2	1	-0.000147370252217727	-8.71278102201334e-05	0	0.000326728490796995	0.000503740785866676	0.99999981974684	999.993559223154	1000.08751740573	1	1	-3.64845e-21	1.75633e-18
919285	2	1	-0.000296741385639732	0.000234018906928313	0	0.000254379621935388	0.00117551648183245	0.999999276725743	999.996953288943	1000.43652024055	1	1	-3.7841e-21	1.75588e-18
919291	2	1	-0.000136348158953803	0.000412195475739674	0	-0.000550317027284771	-0.000627523313384788	0.99999965168277	999.985272720425	999.553455992482	1	1	-3.13317e-21	1.75029e-18
919316	2	1	0.000419418375135108	-0.000216993697006673	0	0.00011436482353365	0.000552491555799731	0.999999840836871	999.981903510341	1000.0975763497	1	1	-3.60336e-21	1.75485e-18
919344	2	1	-0.000442972349673276	-0.000196714381794943	0	-0.000184255895831565	0.000231873187968971	0.999999956142294	999.998309758293	999.642154255085	1	1	-3.44806e-21	1.75286e-18
919355	2	1	3.6501089215879e-05	0.000285214383955179	0	-0.00022242293929175	-0.000331234058165587	0.999999920406014	1000.00286377098	1000.07488015876	1	1	-3.29525e-21	1.75254e-18
919357	2	1	0.000349591352654166	-0.000382399875408002	0	-0.000263897100539473	-0.000181589991057668	0.999999948691696	1000.0060406358	999.789478423723	1	1	-3.32382e-21	1.75237e-18
919373	2	1	1.19706794677876e-05	0.000351141260928056	0	-0.000298094865482839	0.00104496196327801	0.999999409596799	1000.04026070218	999.857622089626	1	1	-3.61208e-21	1.75214e-18
919390	2	1	-8.41904034771801e-05	-8.49529657558357e-05	0	0.000557601643151067	0.00160223763605358	0.999998560956447	1000.00230489221	1160.62570797622	1	1	-3.95697e-21	1.75762e-18
919401	2	1	0.000332297724625286	-0.000347770350082044	0	-0.000366823576407726	0.00120898527662651	0.999999201897213	999.987471036451	999.738772685859	1	1	-3.63101e-21	1.75153e-18
919407	2	1	0.000322070016345169	0.000331839928594424	0	2.03801465057542e-05	0.000842283066236326	0.99999964507188	999.991955082153	1000.18659338593	1	1	-3.64763e-21	1.75441e-18
919455	2	1	0.000208424012367314	0.00014080344344336	0	-2.66282876888666e-05	-0.00100793469653856	0.999999491679161	999.997823160244	1000.46065844452	1	1	-3.16331e-21	1.75379e-18
919458	2	1	0.000184982954246293	-7.19505305981361e-05	0	0.000307407435683601	5.56851102079484e-05	0.999999951199918	999.986870375438	1000.46545471526	1	1	-3.53409e-21	1.75625e-18
919488	2	1	-0.000417744202168085	0.000243761137060983	0	5.64684846678359e-05	0.00026036805170389	0.999999964509893	1000.00615794794	999.6031234979	1	1	-3.51718e-21	1.75436e-18
919533	2	1	0.000422020323116445	-0.00018719814252921	0	-0.00036267017304825	-0.00119635983036033	0.999999218596446	1000.00710325826	1000.13805504774	1	1	-3.02279e-21	1.75158e-18
919545	2	1	0.000329874627676668	-2.59460863988176e-05	0	0.000115946785404995	6.03281603929178e-05	0.999999991458428	999.982489504811	1000.38555302513	1	1	-3.48425e-21	1.75497e-18
919601	2	1	-0.000270695226418094	-0.000462320683783379	0	9.88986131657977e-05	0.000311582867146814	0.999999946567589	999.994161746249	999.625949148853	1	1	-3.54081e-21	1.75468e-18
919603	2	1	-0.000173410335911291	-0.000497895750429522	0	3.16310326202284e-05	-0.000298399105900272	0.999999954978725	999.988032131845	999.666270696884	1	1	-3.37e-21	1.75431e-18
919612	2	1	-0.000272800182147648	0.000218722617527256	0	-0.000334069804028269	0.000235467685078428	0.999999916476164	1000.0055286328	999.96147159715	1	1	-3.41056e-21	1.75178e-18
919655	2	1	0.000488734435067417	0.000422305713010968	0	0.000106015553542354	0.000175787791923985	0.999999978929677	999.995688897168	999.626326634607	1	1	-3.51042e-21	1.75488e-18
919661	2	1	1.48869640629115e-06	-0.000115418259708733	0	-2.01339594482712e-05	-0.000767631215554289	0.999999705168427	999.986331689221	1000.07659400335	1	1	-3.23133e-21	1.75388e-18
919703	2	1	0.000302169723360668	0.000345731156248918	0	0.000396920606982641	0.000291434245105495	0.999999878760049	1000.02185541895	1000.13786287317	1	1	-3.61695e-21	1.75692e-18
919704	2	1	-0.000274769586599333	-4.27030170274956e-05	0	-0.000405810204176335	0.00023932274083578	0.999999889021346	1000.0050962685	999.737251730694	1	1	-3.39417e-21	1.75148e-18
919735	2	1	-2.81834256843916e-05	-2.70949364910011e-05	0	5.55563581019595e-05	-0.000731128859136065	0.999999731182005	999.987793798532	1000.49534367245	1	1	-3.26162e-21	1.75446e-18
919773	2	1	0.000462851426011823	-1.70125738314097e-05	0	-5.03471057515612e-05	0.000321134313916118	0.999999947168959	999.994799621296	1000.37480202619	1	1	-3.5061e-21	1.75408e-18
919781	2	1	-2.67768747461775e-05	0.000343484962447405	0	-4.20074430836425e-06	0.000541455436597445	0.999999853404171	999.997224065305	999.807841611621	1	1	-3.56965e-21	1.75402e-18
919789	2	1	-0.000291222749611103	0.00038568348056961	0	-0.000173248492135122	-0.000420923587969796	0.999999896404141	1000.02118798758	999.602048758858	1	1	-3.28447e-21	1.75288e-18
919823	2	1	-0.0003450120199643	-0.000414155079756534	0	-0.000126841792688251	0.000239165052351425	0.999999963355618	999.996231229928	1000.24963886165	1	1	-3.46444e-21	1.7532e-18
919833	2	1	-0.000366493424729442	-0.000150684414002622	0	-0.000432769745614984	0.0003751468935099	0.999999835987564	1000.00911733808	999.53475775058	1	1	-3.41971e-21	1.75106e-18
919841	2	1	-0.000467865616277013	6.52788622365064e-05	0	0.000155599060670635	0.000688564388723858	0.999999750833977	1000.02259239832	1000.18336458996	1	1	-3.64688e-21	1.75529e-18
919892	2	1	-3.98945429705422e-05	-0.000457625992245858	0	0.000250669579022747	-0.000502392430697414	0.999999842383292	999.994778988194	1000.18808062048	1	1	-3.37495e-21	1.75577e-18
919910	2	1	0.00021390800764165	-0.000163221313839168	0	-0.000401879692311259	0.00110383840647157	0.999999310016504	999.972102117789	999.570209709742	1	1	-3.5982e-21	1.7512e-18
919922	2	1	0.000458837396176581	0.000442000729571346	0	-0.000374978995701457	0.000336275809762044	0.999999873154659	1000.03184047263	999.92160805409	1	1	-3.42557e-21	1.75159e-18
919939	2	1	-0.000182256169622322	0.000157788548757136	0	-7.82359524174429e-05	-5.04170126340592e-05	0.99999999566863	999.990682761576	1000.08293767161	1	1	-3.40461e-21	1.75347e-18
919962	2	1	0.000320598189729404	0.000491034475116225	0	-0.000476348526294891	-0.000420339223403661	0.999999798203489	999.98895530044	999.66771352107	1	1	-3.20776e-21	1.75094e-18
919971	2	1	0.000142692707749498	0.000496600333401556	0	-0.000255910268306309	6.20385205816528e-05	0.999999965330578	1000.01234371951	999.718836460997	1	1	-3.3882e-21	1.7525e-18
919972	2	1	-0.000400746292199231	0.000260432457167559	0	-4.93711937744871e-05	0.00131633411597265	0.999999132413114	1000.00859369769	999.934203086532	1	1	-3.73575e-21	1.75379e-18
920020	2	1	0.000381665698916511	0.000358626532480574	0	-0.000335823112353053	-4.79585239989647e-05	0.999999942461407	1000.01281177783	999.586180407397	1	1	-3.34022e-21	1.75197e-18
920032	2	1	0.000440323031636478	-5.72633708448844e-05	0	0.000108505438517592	0.000588568631374679	0.999999820906752	999.984429873199	1000.03013065132	1	1	-3.61062e-21	1.75486e-18
920034	2	1	0.000127643620803787	0.000138216610917952	0	3.41068200335037e-05	0.000609670415353352	0.999999813569337	1000.0190331943	1000.23548378523	1	1	-3.59583e-21	1.75428e-18
920072	2	1	-0.000178125226562936	3.10528284859224e-05	0	-6.70441300089537e-05	0.00101642228549965	0.999999481195276	1000.01283908837	999.554905058496	1	1	-3.66258e-21	1.75332e-18
920075	2	1	-0.000136633081602167	-3.54546665852773e-05	0	0.000162945332148381	0.000364617848564012	0.999999920251318	999.999417019191	1000.45534242578	1	1	-3.57112e-21	1.75521e-18
920114	2	1	6.77469168941514e-06	2.14746299487811e-05	0	8.06057716334907e-05	-0.000422263142338952	0.99999990759827	1000.00852791353	1000.30206771745	1	1	-3.35191e-21	1.75495e-18
920139	2	1	-0.000121103522415233	-0.000318658707291725	0	0.000232837201807017	-5.64283067606454e-05	0.999999971301341	999.968723471889	999.875540307541	1	1	-3.48508e-21	1.75557e-18
920142	2	1	-0.000329985754273399	-0.000112494523127227	0	0.000375130361845737	0.00153245407461066	0.999998755430086	999.990806005806	1084.88425730479	1	1	-3.89344e-21	1.75654e-18
920156	2	1	5.31984461362156e-05	-4.73314518698031e-05	0	-0.000409889963441917	0.00040510771444603	0.999999833938965	1000.00201030179	1000.27494609578	1	1	-3.43419e-21	1.75156e-18
920175	2	1	0.000113381147306135	-0.000235529878462648	0	6.4989425871397e-05	0.00180405084314162	0.999998370587138	1000.01213951732	1061.16451829744	1	1	-3.87208e-21	1.75507e-18
920185	2	1	-0.000278392519631972	-0.00039282090452325	0	-5.44644303508805e-05	0.000241497120402875	0.999999969356383	999.967631936773	999.847667976571	1	1	-3.48302e-21	1.75353e-18
920201	2	1	-0.000400339246849721	0.000260172335015962	0	3.45894539855661e-05	0.001960628381921	0.999998077368111	1000.01508171557	1091.42542050351	1	1	-3.89507e-21	1.75444e-18
920212	2	1	0.000306557920162098	8.59002076214754e-05	0	-0.000332944269103096	0.000250775320411076	0.999999913129922	999.994888116599	1000.2733646299	1	1	-3.41713e-21	1.75236e-18
920224	2	1	0.000457495084052961	-0.000486437392930583	0	-0.000125641008271168	-0.00044684124038556	0.999999892273615	999.990282665794	999.728540672567	1	1	-3.29088e-21	1.75344e-18
920246	2	1	-0.000183985340268145	0.000368260487736971	0	-0.000213023133429736	-0.000996988961621108	0.999999480316942	1000.03883484282	1000.41708531805	1	1	-3.11751e-21	1.75253e-18
920265	2	1	0.000288773191061742	-2.88479713168588e-05	0	0.000284672695958162	0.000688670286330496	0.999999722347308	999.994748915085	999.933820757553	1	1	-3.67989e-21	1.7558e-18
920284	2	1	-0.000376411789386522	0.00047299553907168	0	0.000249062358796199	-0.000158849222712268	0.999999956367432	1000.03166393267	1000.41098569153	1	1	-3.45967e-21	1.7547e-18
920292	2	1	-0.000299162216653865	2.13451881957427e-05	0	1.04133994673264e-05	0.000520973966982342	0.999999864238834	1000.0044008527	1000.22275064339	1	1	-3.56856e-21	1.75416e-18
920293	2	1	9.57151986081539e-05	1.20806329153805e-05	0	0.000175614433997972	2.24202926503609e-06	0.999999984577272	1000.01094847602	999.520279537903	1	1	-3.48479e-21	1.7552e-18
920298	2	1	0.000126380944667659	-0.000133273759665209	0	-0.000531615662300297	-0.00059906283774519	0.9999996792542	999.995669939654	999.82682649144	1	1	-3.14545e-21	1.75041e-18
920331	2	1	0.000204390482195227	4.8854036125201e-05	0	-0.000191520837658429	-0.00136296178566991	0.999999052827021	1000.00931908892	999.86484716545	1	1	-3.01822e-21	1.75247e-18
920347	2	1	0.000338127289565809	-0.000296269180595776	0	8.20804785663515e-05	-0.000419396739498534	0.99999990868458	1000.00159468986	1000.03474419717	1	1	-3.35112e-21	1.75445e-18
