,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
1463,1463,0.02,4948,2,100000.0,5.81538260503669,,4.948,1501.0,0.7698555513733661,4948.0,0.4201267372791335,0.0093748394040194,0.0062940899538719,-0.0004291917620869,6.61661730147766e-05,1016979183364.2168,3147169494.014321,119196023739.55276,416161310466.7863,660830908680.0881,11.777398487048764,9.066895605990773,11977369095513.812,37065469237.29028,1403819069652.437,4901297588259.76,7782868944083.93,0.0002025139635742,6.267048320148792e-07,2.373584396284125e-05,8.287138797679021e-05,0.0001315931424736,4.436361914053289e-05,1.3728877747653178e-07,5.199680668737568e-06,1.8154178748771416e-05,2.882738528825549e-05
1464,1464,0.02,4952,2,100000.0,5.82671178404734,,4.952000000000001,1467.0,0.7501680006150656,4952.0,0.400614522768592,0.0080544763395605,0.00651855933068,-0.0002868625599584,-7.176605377385182e-05,990971928812.5016,3066686786.514389,115128568444.39432,403673091576.45306,641771042662.4125,12.36100969524871,9.272833928668168,12249413619770.646,37907345100.39547,1423105350741.263,4989806998687.557,7932938080479.954,0.000197397097903,6.108700501346096e-07,2.2933086837175443e-05,8.040984256158034e-05,0.0001278378707372,4.3182652928551016e-05,1.336341295775296e-07,5.0168494876062855e-06,1.7590483144189396e-05,2.7965853914847693e-05
1465,1465,0.02,4956,2,100000.0,5.83786696320222,,4.956,1433.0,0.7302022742469058,4956.0,0.3925678677251198,0.0103570901975072,0.0064260523594074,-0.0003039616188184,-5.973054385517351e-05,964597204280.1624,2985066897.121351,111075647170.298,391132746121.752,622587393946.6346,12.62456866049527,9.218488747279858,12177623635156.691,37685181998.88006,1402282134210.3738,4937882208782.123,7859897302038.105,0.0001922004906162,5.947884978343806e-07,2.213234061525202e-05,7.793502341402821e-05,0.0001240534412053,4.198822638537008e-05,1.2993782699726942e-07,4.835043475756712e-06,1.7025728685526687e-05,2.71007839600956e-05
1466,1466,0.02,4960,2,100000.0,5.84884547963799,,4.96,1500.0,0.761463126335258,4960.0,0.4005163729925698,0.0098149734226043,0.0058601703044763,-0.0003626909610194,-2.4022108622161085e-05,1005892789888.876,3112861260.4585347,114850063668.13171,406014442152.8973,647089558632.7424,12.384013075270747,9.429969312872377,12456989462304.41,38549714551.02227,1422304690161.8208,5028088160370.238,8013565554979.059,0.0002004884271026,6.204365556364126e-07,2.289121549425621e-05,8.092432683327378e-05,0.000128973951408,4.373884300990429e-05,1.3535532946592637e-07,4.993980427091914e-06,1.765456728946361e-05,2.813714235044124e-05
1467,1467,0.02,4964,2,100000.0,5.81307296170735,,4.964,1494.0,0.7563156487967095,4964.0,0.4019756398975005,0.0073738834984231,0.0062437304716478,-0.0003005868962277,5.782210917477357e-05,999092972060.4532,3091818372.2809486,113099442121.05988,401458368894.7931,640581678462.9934,12.349007022579196,9.339747258277107,12337806128184.06,38180886791.836815,1396665805002.758,4957612216754.99,7910547645875.075,0.0001991950416145,6.164340122031009e-07,2.254930092584434e-05,8.004111602705828e-05,0.0001277165365659,4.339607030901091e-05,1.342945763991193e-07,4.912527141566608e-06,1.743753193135776e-05,2.7823964670589467e-05
1468,1468,0.02,4968,2,100000.0,5.82338011312988,,4.968,1502.0,0.7585159005557405,4968.0,0.330715907771264,0.0095665924838417,0.0061649785792255,-0.0003962777973658,-4.680691329614814e-05,1001999504634.1332,3100813001.471867,112451396439.57594,400809587645.2098,640305467404.4858,15.021956559271596,11.394392907665107,15051993031025.604,46580278206.534966,1689239992344.7383,6020944214145.902,9618640916014.28,0.00019983666565,6.184195981659412e-07,2.242706908360867e-05,7.99366179176078e-05,0.0001277011705213,4.347518332192796e-05,1.3453940152917598e-07,4.879089313325018e-06,1.7390497918883158e-05,2.778184764433316e-05
1469,1469,0.02,4972,2,100000.0,5.83338829974334,,4.972,1488.0,0.7496252540783157,4972.0,0.371278887925655,0.008210556285523,0.0059084692915919,-0.0004713648378291,-5.135556419634849e-05,990254960637.4552,3064468038.6721544,110167722552.16104,394316256589.5415,630685685764.4115,13.391550561300956,10.03864449201784,13261049373955.57,41037978683.368935,1475316626780.64,5280506087261.767,8445859249202.884,0.000197557134098,6.113653021898405e-07,2.1978601877947027e-05,7.866659868075793e-05,0.0001258226028133,4.291912567374152e-05,1.328186114718057e-07,4.774833267547931e-06,1.7090254171381852e-05,2.733485746996701e-05
1470,1470,0.02,4976,2,100000.0,5.84309365791407,,4.976,1517.0,0.7622583623657522,4976.0,0.4275311360652267,0.0082999386203398,0.0061738172252869,-0.000298733844507,-0.0001014698984341,1006943296685.1588,3116112185.351195,111042439124.795,399135841086.29504,639164026892.8352,11.638918385679473,8.87186286837668,11719730849125.594,36268175405.92387,1292413886320.2705,4645509479202.92,7439177944067.948,0.0002009517099313,6.218702423914897e-07,2.216030246244036e-05,7.965396862484632e-05,0.0001275554488058,4.359526151638481e-05,1.3491099854578433e-07,4.807543968959249e-06,1.7280448094744944e-05,2.767238532297532e-05
1471,1471,0.02,4980,2,100000.0,5.85260940838092,,4.98,1503.0,0.7527171808186894,4980.0,0.4378649675127235,0.0095813973256191,0.0057485199623773,-0.0003150307588606,-7.082811486155022e-05,994339395861.4888,3077107835.1868024,108682920050.66267,392337056989.2557,629040201422.4772,11.373369347835052,8.560930511912098,11308989206235.88,34997083932.69665,1236090991537.4143,4462194257981.414,7154306545414.389,0.0001985008558029,6.142857672386667e-07,2.169646775638821e-05,7.832259477970961e-05,0.0001255758535128,4.30031093463721e-05,1.3307850946856104e-07,4.7003100897680905e-06,1.6967761141280386e-05,2.720467948632186e-05
1472,1472,0.02,4984,2,100000.0,5.86181570793621,,4.984,1452.0,0.7245536432782937,4984.0,0.4234375784999429,0.0088759242125418,0.0065952068964308,-0.0002956022405533,-8.553979642302704e-06,957135362770.626,2961975293.721665,103683135130.3148,375922089940.01904,603460175260.7472,11.770329921251124,8.528235427030015,11265798999106.648,34863426425.6987,1220384707753.4678,4424727023280.263,7102925357155.0205,0.0001911323406604,5.914829739740977e-07,2.070469974811332e-05,7.506865982696983e-05,0.0001205062108028,4.134908391556416e-05,1.2795992055020914e-07,4.479202025011354e-06,1.6240162726459803e-05,2.607000681108203e-05
1473,1473,0.02,4988,2,100000.0,5.87082676854724,,4.988,1444.0,0.7178210557550472,4988.0,0.3920517075894167,0.009226661587722,0.0062016519378244,-0.0004324595137912,5.692400482201477e-06,948241614652.4174,2934452475.926633,101822746659.07716,370709777946.4096,595828561444.8553,12.722811566539008,9.132702030865556,12064299382773.4,37334485902.17839,1295471618930.878,4716470650685.687,7580614513224.903,0.0001894143801296,5.861665298789118e-07,2.0339428415191363e-05,7.405049695426102e-05,0.0001190187140974,4.0920353148140425e-05,1.2663315947736417e-07,4.394051776909589e-06,1.5997584154325775e-05,2.571234458952652e-05
1474,1474,0.02,4992,2,100000.0,5.87940371745893,,4.992000000000001,1480.0,0.7328617315959057,4992.0,0.3744370829135732,0.0094380137891672,0.0059874364714623,-0.0004262697375488,-3.0847973324525366e-05,968110347438.1917,2995938758.764063,103053210592.27484,376726270061.8712,606288873697.6016,13.332012847542249,9.770522021108675,12906859589884.56,39941894022.29227,1373906727596.685,5022519472471.537,8083051053458.345,0.0001934391918517,5.986218139968081e-07,2.0591175197583827e-05,7.527408980072837e-05,0.0001211432457747,4.173241995609075e-05,1.291462019534436e-07,4.442324032214568e-06,1.6239573259718112e-05,2.613534909404422e-05
1475,1475,0.02,4996,2,100000.0,5.8407075742844,,4.996,1427.0,0.7044808724274989,4996.0,0.4183331906333478,0.0098001174337474,0.0063877943054834,-0.0001542238575069,-6.461440836980178e-06,930619232476.726,2879917806.483616,98194283423.48088,360487160143.2116,580863849223.6998,11.942633555889168,8.413356906534725,11114044473532.371,34393803033.91396,1172698344209.7542,4305166055193.511,6937044097141.904,0.0001859986731308,5.755961966381796e-07,1.962564901780248e-05,7.204894453869248e-05,0.0001160946404876,4.007279061545841e-05,1.2401027103406053e-07,4.2282802911689615e-06,1.552270357612818e-05,2.501220111697257e-05
1476,1476,0.02,5000,2,100000.0,5.84872461721787,,5.0,1443.0,0.7102638950767779,5000.0,0.4016205917487241,0.0091743515749423,0.0062258315282994,-0.0004091707829034,-1.31213409236967e-05,938258605396.4236,2903558803.0738683,98125145121.5952,361782843845.6508,583670301779.7343,12.449560860983627,8.842473589117636,11680907611224.396,36148032032.3129,1221614966184.1504,4504037532916.166,7266438944755.482,0.0001875765856648,5.804792446615049e-07,1.961717119769833e-05,7.23275973280407e-05,0.0001166873202463,4.0357986158033394e-05,1.248928443709618e-07,4.220726807934964e-06,1.556162333088087e-05,2.510582671408502e-05
1477,1477,0.02,5004,2,100000.0,5.85630405926947,,5.004,1478.0,0.72523987605632,5004.0,0.4262740569520247,0.0082626070407085,0.0063871078453918,-0.0004108618601929,-2.3107118930131823e-05,958041876270.3988,2964780613.3182364,99300462517.67722,367712469276.7904,593973871403.7125,11.738926914248452,8.513537900323747,11246383566327.672,34803342936.52348,1165680872046.0808,4316549802298.072,6972615865381.391,0.0001915894971833,5.928977021086148e-07,1.9858135802891487e-05,7.353524813658515e-05,0.0001187830701151,4.1164105964598655e-05,1.2738748310619173e-07,4.266634750167882e-06,1.5799471218042944e-05,2.5521226147075443e-05
1478,1478,0.02,5008,2,100000.0,5.86355946844496,,5.008,1402.0,0.6855410956072061,5008.0,0.366471232796357,0.0071804907306965,0.006372585171741,-0.0002650447867185,-1.0823051243041627e-05,905599787297.1191,2802491998.8422585,93020129050.06152,345978699393.662,559566915963.4036,13.665465531322823,9.36823821232556,12375442678482.064,38297357811.986885,1271163367252.817,4727959991135.989,7646742402566.507,0.0001811568211861,5.606124791892556e-07,1.860781232660165e-05,6.920982343353065e-05,0.0001119361611594,3.8868545111606286e-05,1.20283582449846e-07,3.992444712316968e-06,1.484948304280614e-05,2.4016736997035223e-05
1479,1479,0.02,5012,2,100000.0,5.87060594974379,,5.0120000000000005,1426.0,0.6947094390982783,5012.0,0.4578937474952909,0.0073887554404472,0.0056706253272467,-0.0002900072873553,-8.444858208046658e-06,917711169048.8256,2839972187.033762,93408128910.18898,348978682726.9306,565131650141.8682,10.945770776333967,7.604130276525297,10045056095289.92,31085684570.43542,1022423967697.1826,3819840666955.9614,6185801500904.253,0.000183634840198,5.682810194774768e-07,1.8691051612025778e-05,6.9830952042915e-05,0.0001130833575581,3.934560987091717e-05,1.2175991911605558e-07,4.004745635472484e-06,1.4961983210983304e-05,2.4229245738869925e-05
1480,1480,0.02,5016,2,100000.0,5.87732309837458,,5.016,1427.0,0.6925493339190939,5016.0,0.3126267639327125,0.0083805350049027,0.005834429241275,-0.000451719195196,0.0001090754867591,914857670107.123,2831141677.061256,92279027388.3574,346271546029.0721,561461570081.582,16.044691557756735,11.111740451261737,14678609136116.754,45424794964.75798,1480588531695.9805,5555820151264.025,9008477713492.8,0.0001831187400936,5.666838830452827e-07,1.847065372523388e-05,6.931002636912623e-05,0.0001123826565418,3.918073695687148e-05,1.2124969922762348e-07,3.9520467684506764e-06,1.4829819767511677e-05,2.404579292228339e-05
1481,1481,0.02,5020,2,100000.0,5.88370805533401,,5.02,1353.0,0.6540646039085202,5020.0,0.373802066646931,0.0098366853508904,0.0061901829859231,-0.000148246113655,4.429753630517264e-05,864019341763.1552,2673816100.7780304,86390727324.19713,325497455748.3928,528456325803.0018,13.429567270802606,8.783804597640334,11603405873482.88,35908193195.15368,1160190084173.87,4371289978448.136,7096939777052.591,0.0001729947628717,5.35353967160965e-07,1.729723244073231e-05,6.517140583639893e-05,0.0001058080211304,3.696339430002802e-05,1.1438785457873929e-07,3.6958599924790215e-06,1.392502484485103e-05,2.260775725360436e-05
1482,1482,0.02,5024,2,100000.0,5.88975807021626,,5.024,1447.0,0.6966862732733259,5024.0,0.3547715109334604,0.0090056314619518,0.0061355880920976,-0.000295878034563,-2.6447567271182515e-05,920322566994.0636,2848053485.141356,91210383507.74858,345076549406.7935,561000262392.035,14.161227283388836,9.865932661040713,13032897045234.783,40331932718.33444,1291650971458.2883,4886707446317.16,7944452221774.383,0.0001843197168841,5.704004561865066e-07,1.8267369146399232e-05,6.911099887266737e-05,0.0001123556166548,3.932888133994668e-05,1.2170815058115217e-07,3.897766368658883e-06,1.4746432556951055e-05,2.3973673516839467e-05
1483,1483,0.02,5028,2,100000.0,5.89535113181971,,5.0280000000000005,1405.0,0.6737298112395506,5028.0,0.4556952146976982,0.0078881999886306,0.0058741657089313,-0.0003054664048941,2.273800249291766e-05,889997080647.4463,2754207468.3472824,87421668455.83687,332175820056.9651,540684586501.4337,11.033690584913218,7.433726275049188,9819952409339.98,30389073012.40108,964583640158.572,3665125218298.363,5965746431488.565,0.0001782963989787,5.517605443035865e-07,1.751350540054454e-05,6.65460076575506e-05,0.0001083173381719,3.7991266276427336e-05,1.17568733185492e-07,3.7317649201940406e-06,1.4179574635451906e-05,2.308017918709665e-05
1484,1484,0.02,5032,2,100000.0,5.90072318353786,,5.032,1382.0,0.6604874364776899,5032.0,0.4031454562600629,0.0077600764498544,0.0062477853954482,-0.0003562633610651,1.638306752321011e-05,872503903587.0283,2700072640.3207965,84935514705.61758,324149075954.6825,528263036829.8718,12.48184723866498,8.244103285171965,10890460439712.166,33701894229.783,1060152119692.9016,4045979248620.759,6593698527543.712,0.0001748381275055,5.410584899642097e-07,1.7019942591431334e-05,6.495514488769347e-05,0.0001058568561241,3.720375300344995e-05,1.1513167469954837e-07,3.621668507542098e-06,1.3821785906670912e-05,2.2525248841033525e-05
1485,1485,0.02,5036,2,100000.0,5.95412489714671,,5.0360000000000005,1387.0,0.6621456009007258,5036.0,0.3871771277536027,0.0084835250162687,0.0064691667138964,-0.0003054533314433,-1.1422489927045735e-05,874694338789.8588,2706851216.4821672,84378966068.79333,323461375215.3091,527790524008.2785,13.006966680131171,8.612505768311175,11377120119939.06,35207923580.85608,1097514400160.7136,4207251329734.9326,6864953759864.649,0.0001753203655013,5.425508358587179e-07,1.6912595081237566e-05,6.483335265066737e-05,0.0001057883005225,3.725635789122023e-05,1.1529446711529773e-07,3.594001720303051e-06,1.3777375963905745e-05,2.2480484647073e-05
1486,1486,0.02,5040,2,100000.0,5.95890954426831,,5.04,1338.0,0.6458979168919085,5040.0,0.4052116902239504,0.0074890803533415,0.0058937676974438,-0.0005624841708766,7.450169510404398e-05,853231148214.211,2640430684.254122,81557588902.2162,314059662866.4293,513085047063.14246,12.437943232127674,8.033641624051075,10612440585371.47,32841526959.1208,1014408660914.9712,3906256258233.804,6381722688624.923,0.0001710606285468,5.29368546176829e-07,1.635112882315622e-05,6.296446565926443e-05,0.0001028662055204,3.6302456164393706e-05,1.1234249871312757e-07,3.470033650544866e-06,1.33623077029889e-05,2.183024783916976e-05
1487,1487,0.02,5044,2,100000.0,5.96346383366816,,5.0440000000000005,1325.0,0.642869010827168,5044.0,0.3783688966195768,0.00874147707607,0.0060385293132342,-0.0006088156784316,3.0441695934844985e-05,849229963302.6888,2628048516.2614627,80427758127.38895,311129125111.219,508932599649.5485,13.330905486851858,8.570026023762919,11321004377390.818,35034266385.142815,1072174842115.6034,4147632961064.568,6784532385105.947,0.00017030560403,5.270320282172703e-07,1.6129079896570938e-05,6.239421107723448e-05,0.0001020619591151,3.6092475558227406e-05,1.1169268742016173e-07,3.41819886232766e-06,1.322306186637326e-05,2.162975661174284e-05
1488,1488,0.02,5048,2,100000.0,5.9675409677359,,5.048,1311.0,0.6340918489229409,5048.0,0.4415526731590944,0.0080382373566818,0.0055433135942647,-0.0005976444710639,2.145201542765304e-06,837635332427.205,2592167478.396982,78616928034.52417,305443377132.35474,500261569000.3941,11.43238464368026,7.249181916309453,9576169311444.787,29634655673.87304,898778960795.2103,3491946174241.7705,5719182679263.498,0.0001680269404471,5.199804182800489e-07,1.5770301673780913e-05,6.127095425962637e-05,0.0001003508538958,3.55605876770612e-05,1.1004669373491765e-07,3.3375671417440665e-06,1.2967153571971268e-05,2.123787607472817e-05
1489,1489,0.02,5052,2,100000.0,5.97126119034715,,5.0520000000000005,1355.0,0.6532947987444832,5052.0,0.4435537128838405,0.0101767611427475,0.0062761213833951,-0.0004750005011765,3.675246282196319e-05,863002429141.4623,2670669137.267447,80266016296.84955,313212066283.7918,513637925293.0152,11.389826876103813,7.440914656758746,9829448261578.305,30418459116.82975,914216029655.6436,3567431210479.141,5850247046088.587,0.0001731632617261,5.358754079761477e-07,1.6105545845976125e-05,6.284666320539092e-05,0.0001030625355,3.6597301439693175e-05,1.132549343569006e-07,3.403836993485001e-06,1.3282368643782964e-05,2.1781818159547463e-05
1490,1490,0.02,5056,2,100000.0,5.97462265476542,,5.056,1330.0,0.6391302517421673,5056.0,0.368642966122934,0.0093952877963617,0.005965622492027,-0.0004682755360441,-0.0001113421325678,844291062551.403,2612764469.12198,77809817092.92545,304971801134.3067,500801773571.4835,13.715167423848092,8.765778408290004,11579593277351.094,35834502133.08953,1067174668648.4696,4182739312109.522,6868580170692.958,0.0001694553347812,5.244007635017009e-07,1.5616994173673006e-05,6.121005060018403e-05,0.0001005145452365,3.5764558127506795e-05,1.1067790584803012e-07,3.296059676269731e-06,1.2918745907314748e-05,2.121419370131654e-05
1491,1491,0.02,5060,2,100000.0,5.97762364573449,,5.06,1354.0,0.6484644408191735,5060.0,0.3995761947653591,0.0062378416020454,0.0063281784674523,-0.0004977043085872,-5.950628673143069e-05,856621526322.1282,2650922634.0687814,78219841760.86395,307986213091.7924,506391315783.2332,12.663417056092031,8.211775660138702,10847755647043.229,33569738898.647022,990530478279.3442,3900157863907.798,6412644425346.28,0.0001719774023104,5.322056174451311e-07,1.570360396255945e-05,6.183205446909778e-05,0.0001016643410945,3.624714491393861e-05,1.1217133111898641e-07,3.3098000135770603e-06,1.3032150785848158e-05,2.142747857990729e-05
