"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"
4.77593e+2	3.58549e+14	1.43278e+3	2.24537e+13	2.38797e+3	1.55789e+12	3.34315e+3	1.10283e+11
4.77323e+2	3.59513e+14	1.43197e+3	2.25962e+13	2.38662e+3	1.57468e+12	3.34126e+3	1.11965e+11
4.77053e+2	3.60233e+14	1.43116e+3	2.27392e+13	2.38527e+3	1.59161e+12	3.33937e+3	1.13669e+11
4.76783e+2	3.60952e+14	1.43035e+3	2.28828e+13	2.38392e+3	1.60869e+12	3.33748e+3	1.15395e+11
4.76513e+2	3.61671e+14	1.42954e+3	2.30269e+13	2.38256e+3	1.62592e+12	3.33559e+3	1.17144e+11
4.76243e+2	3.62389e+14	1.42873e+3	2.31717e+13	2.38121e+3	1.64329e+12	3.33370e+3	1.18916e+11
4.75972e+2	3.63108e+14	1.42792e+3	2.33170e+13	2.37986e+3	1.66081e+12	3.33181e+3	1.20710e+11
4.75702e+2	3.63826e+14	1.42711e+3	2.34630e+13	2.37851e+3	1.67848e+12	3.32991e+3	1.22527e+11
4.75431e+2	3.64544e+14	1.42629e+3	2.36095e+13	2.37716e+3	1.69629e+12	3.32802e+3	1.24368e+11
4.75161e+2	3.65261e+14	1.42548e+3	2.37567e+13	2.37580e+3	1.71426e+12	3.32613e+3	1.26233e+11
4.74890e+2	3.65979e+14	1.42467e+3	2.39040e+13	2.37445e+3	1.73238e+12	3.32423e+3	1.28121e+11
4.74620e+2	3.66696e+14	1.42386e+3	2.40523e+13	2.37310e+3	1.75065e+12	3.32234e+3	1.30034e+11
4.74349e+2	3.67412e+14	1.42305e+3	2.42012e+13	2.37174e+3	1.76907e+12	3.32044e+3	1.31971e+11
4.74078e+2	3.68129e+14	1.42223e+3	2.43507e+13	2.37039e+3	1.78765e+12	3.31855e+3	1.33933e+11
4.73807e+2	3.68845e+14	1.42142e+3	2.45012e+13	2.36904e+3	1.80638e+12	3.31665e+3	1.35919e+11
4.73536e+2	3.69561e+14	1.42061e+3	2.46519e+13	2.36768e+3	1.82527e+12	3.31475e+3	1.37931e+11
4.73265e+2	3.70277e+14	1.41980e+3	2.48032e+13	2.36633e+3	1.84431e+12	3.31286e+3	1.39968e+11
4.72994e+2	3.70993e+14	1.41898e+3	2.49550e+13	2.36497e+3	1.86351e+12	3.31096e+3	1.42031e+11
4.72723e+2	3.71451e+14	1.41817e+3	2.51075e+13	2.36361e+3	1.88287e+12	3.30906e+3	1.44119e+11
4.72452e+2	3.72165e+14	1.41736e+3	2.52604e+13	2.36226e+3	1.90239e+12	3.30716e+3	1.46234e+11
4.72180e+2	3.72879e+14	1.41654e+3	2.54141e+13	2.36090e+3	1.92207e+12	3.30526e+3	1.48376e+11
4.71909e+2	3.73593e+14	1.41573e+3	2.55685e+13	2.35955e+3	1.94191e+12	3.30336e+3	1.50544e+11
4.71638e+2	3.74307e+14	1.41491e+3	2.57234e+13	2.35819e+3	1.96191e+12	3.30146e+3	1.52739e+11
4.71366e+2	3.75020e+14	1.41410e+3	2.58789e+13	2.35683e+3	1.98207e+12	3.29956e+3	1.54961e+11
4.71095e+2	3.75733e+14	1.41328e+3	2.60350e+13	2.35547e+3	2.00240e+12	3.29766e+3	1.57211e+11
4.70823e+2	3.76446e+14	1.41247e+3	2.61916e+13	2.35412e+3	2.02289e+12	3.29576e+3	1.59489e+11
4.70551e+2	3.77158e+14	1.41165e+3	2.63488e+13	2.35276e+3	2.04354e+12	3.29386e+3	1.61795e+11
4.70280e+2	3.77871e+14	1.41084e+3	2.65066e+13	2.35140e+3	2.06437e+12	3.29196e+3	1.64129e+11
4.70008e+2	3.78846e+14	1.41002e+3	2.66651e+13	2.35004e+3	2.08536e+12	3.29006e+3	1.66492e+11
4.69736e+2	3.79558e+14	1.40921e+3	2.68242e+13	2.34868e+3	2.10652e+12	3.28815e+3	1.68884e+11
4.69464e+2	3.80270e+14	1.40839e+3	2.69838e+13	2.34732e+3	2.12784e+12	3.28625e+3	1.71305e+11
4.69192e+2	3.80981e+14	1.40758e+3	2.71441e+13	2.34596e+3	2.14934e+12	3.28435e+3	1.73755e+11
4.68921e+2	3.81693e+14	1.40676e+3	2.73049e+13	2.34460e+3	2.17101e+12	3.28244e+3	1.76235e+11
4.68648e+2	3.82404e+14	1.40595e+3	2.74664e+13	2.34324e+3	2.19285e+12	3.28054e+3	1.78746e+11
4.68376e+2	3.83114e+14	1.40513e+3	2.76285e+13	2.34188e+3	2.21486e+12	3.27863e+3	1.81286e+11
4.68104e+2	3.83825e+14	1.40431e+3	2.77911e+13	2.34052e+3	2.23704e+12	3.27673e+3	1.83858e+11
4.67832e+2	3.84535e+14	1.40350e+3	2.79544e+13	2.33916e+3	2.25941e+12	3.27482e+3	1.86460e+11
4.67560e+2	3.85243e+14	1.40268e+3	2.81183e+13	2.33780e+3	2.28194e+12	3.27292e+3	1.89094e+11
4.67288e+2	3.85954e+14	1.40186e+3	2.82828e+13	2.33644e+3	2.30465e+12	3.27101e+3	1.91759e+11
4.67015e+2	3.86663e+14	1.40105e+3	2.84478e+13	2.33508e+3	2.32754e+12	3.26911e+3	1.94456e+11
4.66743e+2	3.87372e+14	1.40023e+3	2.86135e+13	2.33371e+3	2.35061e+12	3.26720e+3	1.97185e+11
4.66471e+2	3.88081e+14	1.39941e+3	2.87798e+13	2.33235e+3	2.37386e+12	3.26529e+3	1.99947e+11
4.66198e+2	3.88789e+14	1.39859e+3	2.89467e+13	2.33099e+3	2.39728e+12	3.26339e+3	2.02741e+11
4.65926e+2	3.89497e+14	1.39778e+3	2.91142e+13	2.32963e+3	2.42089e+12	3.26148e+3	2.05569e+11
4.65653e+2	3.90204e+14	1.39696e+3	2.92823e+13	2.32826e+3	2.44468e+12	3.25957e+3	2.08430e+11
4.65380e+2	3.90911e+14	1.39614e+3	2.94510e+13	2.32690e+3	2.46865e+12	3.25766e+3	2.11325e+11
4.65108e+2	3.91343e+14	1.39532e+3	2.96204e+13	2.32554e+3	2.49281e+12	3.25575e+3	2.14253e+11
4.64835e+2	3.92049e+14	1.39451e+3	2.97903e+13	2.32418e+3	2.51715e+12	3.25385e+3	2.17216e+11
4.64562e+2	3.92754e+14	1.39369e+3	2.99608e+13	2.32281e+3	2.54168e+12	3.25194e+3	2.20214e+11
4.64290e+2	3.93460e+14	1.39287e+3	3.01319e+13	2.32145e+3	2.56639e+12	3.25003e+3	2.23247e+11
4.64017e+2	3.94165e+14	1.39205e+3	3.03037e+13	2.32008e+3	2.59129e+12	3.24812e+3	2.26315e+11
4.63744e+2	3.94869e+14	1.39123e+3	3.04760e+13	2.31872e+3	2.61638e+12	3.24621e+3	2.29418e+11
4.63471e+2	3.95574e+14	1.39041e+3	3.06490e+13	2.31736e+3	2.64166e+12	3.24430e+3	2.32558e+11
4.63198e+2	3.96278e+14	1.38959e+3	3.08226e+13	2.31599e+3	2.66713e+12	3.24239e+3	2.35734e+11
4.62925e+2	3.96981e+14	1.38878e+3	3.09967e+13	2.31463e+3	2.69279e+12	3.24048e+3	2.38946e+11
4.62652e+2	3.97965e+14	1.38796e+3	3.11715e+13	2.31326e+3	2.71864e+12	3.23856e+3	2.42196e+11
4.62379e+2	3.98669e+14	1.38714e+3	3.13468e+13	2.31190e+3	2.74468e+12	3.23665e+3	2.45483e+11
4.62106e+2	3.99372e+14	1.38632e+3	3.15229e+13	2.31053e+3	2.77092e+12	3.23474e+3	2.48807e+11
4.61833e+2	4.00074e+14	1.38550e+3	3.16995e+13	2.30916e+3	2.79736e+12	3.23283e+3	2.52170e+11
4.61560e+2	4.00777e+14	1.38468e+3	3.18767e+13	2.30780e+3	2.82399e+12	3.23092e+3	2.55570e+11
4.61287e+2	4.01479e+14	1.38386e+3	3.20545e+13	2.30643e+3	2.85081e+12	3.22901e+3	2.59010e+11
4.61013e+2	4.02181e+14	1.38304e+3	3.22329e+13	2.30507e+3	2.87784e+12	3.22709e+3	2.62488e+11
4.60740e+2	4.02882e+14	1.38222e+3	3.24120e+13	2.30370e+3	2.90506e+12	3.22518e+3	2.66006e+11
4.60467e+2	4.03583e+14	1.38140e+3	3.25916e+13	2.30233e+3	2.93249e+12	3.22327e+3	2.69563e+11
4.60194e+2	4.04284e+14	1.38058e+3	3.27719e+13	2.30097e+3	2.96011e+12	3.22135e+3	2.73161e+11
4.59920e+2	4.04984e+14	1.37976e+3	3.29528e+13	2.29960e+3	2.98794e+12	3.21944e+3	2.76799e+11
4.59647e+2	4.05684e+14	1.37894e+3	3.31342e+13	2.29823e+3	3.01596e+12	3.21753e+3	2.80478e+11
4.59373e+2	4.06383e+14	1.37812e+3	3.33163e+13	2.29687e+3	3.04420e+12	3.21561e+3	2.84197e+11
4.59100e+2	4.07083e+14	1.37730e+3	3.34990e+13	2.29550e+3	3.07263e+12	3.21370e+3	2.87959e+11
4.58827e+2	4.07781e+14	1.37648e+3	3.36823e+13	2.29413e+3	3.10127e+12	3.21179e+3	2.91762e+11
4.58553e+2	4.08480e+14	1.37566e+3	3.38663e+13	2.29277e+3	3.13012e+12	3.20987e+3	2.95608e+11
4.58280e+2	4.09178e+14	1.37484e+3	3.40508e+13	2.29140e+3	3.15918e+12	3.20796e+3	2.99496e+11
4.58006e+2	4.09875e+14	1.37402e+3	3.42359e+13	2.29003e+3	3.18844e+12	3.20604e+3	3.03427e+11
4.57732e+2	4.10279e+14	1.37320e+3	3.44217e+13	2.28866e+3	3.21791e+12	3.20413e+3	3.07401e+11
4.57459e+2	4.10975e+14	1.37238e+3	3.46080e+13	2.28729e+3	3.24760e+12	3.20221e+3	3.11419e+11
4.57185e+2	4.11671e+14	1.37156e+3	3.47950e+13	2.28593e+3	3.27749e+12	3.20030e+3	3.15481e+11
4.56912e+2	4.12367e+14	1.37073e+3	3.49826e+13	2.28456e+3	3.30760e+12	3.19838e+3	3.19588e+11
4.56638e+2	4.13062e+14	1.36991e+3	3.51708e+13	2.28319e+3	3.33792e+12	3.19647e+3	3.23739e+11
4.56364e+2	4.13757e+14	1.36909e+3	3.53596e+13	2.28182e+3	3.36845e+12	3.19455e+3	3.27936e+11
4.56091e+2	4.14451e+14	1.36827e+3	3.55490e+13	2.28045e+3	3.39920e+12	3.19263e+3	3.32178e+11
4.55817e+2	4.15145e+14	1.36745e+3	3.57390e+13	2.27908e+3	3.43016e+12	3.19072e+3	3.36466e+11
4.55543e+2	4.15839e+14	1.36663e+3	3.59296e+13	2.27772e+3	3.46135e+12	3.18880e+3	3.40801e+11
4.55269e+2	4.16830e+14	1.36581e+3	3.61208e+13	2.27635e+3	3.49274e+12	3.18689e+3	3.45182e+11
4.54996e+2	4.17524e+14	1.36499e+3	3.63127e+13	2.27498e+3	3.52436e+12	3.18497e+3	3.49610e+11
4.54722e+2	4.18217e+14	1.36417e+3	3.65051e+13	2.27361e+3	3.55620e+12	3.18305e+3	3.54086e+11
4.54448e+2	4.18908e+14	1.36334e+3	3.66982e+13	2.27224e+3	3.58826e+12	3.18114e+3	3.58610e+11
4.54174e+2	4.19595e+14	1.36252e+3	3.68918e+13	2.27087e+3	3.62054e+12	3.17922e+3	3.63183e+11
4.53900e+2	4.20293e+14	1.36170e+3	3.70861e+13	2.26950e+3	3.65304e+12	3.17730e+3	3.67804e+11
4.53627e+2	4.20984e+14	1.36088e+3	3.72810e+13	2.26813e+3	3.68577e+12	3.17539e+3	3.72474e+11
4.53353e+2	4.21675e+14	1.36006e+3	3.74765e+13	2.26676e+3	3.71872e+12	3.17347e+3	3.77194e+11
4.53079e+2	4.22365e+14	1.35924e+3	3.76726e+13	2.26539e+3	3.75190e+12	3.17155e+3	3.81964e+11
4.52805e+2	4.23055e+14	1.35841e+3	3.78693e+13	2.26402e+3	3.78530e+12	3.16963e+3	3.86784e+11
4.52531e+2	4.23745e+14	1.35759e+3	3.80666e+13	2.26266e+3	3.81893e+12	3.16772e+3	3.91655e+11
4.52257e+2	4.24434e+14	1.35677e+3	3.82646e+13	2.26129e+3	3.85279e+12	3.16580e+3	3.96577e+11
4.51983e+2	4.25123e+14	1.35595e+3	3.84631e+13	2.25992e+3	3.88688e+12	3.16388e+3	4.01551e+11
4.51709e+2	4.25747e+14	1.35513e+3	3.86623e+13	2.25855e+3	3.92119e+12	3.16197e+3	4.06576e+11
4.51435e+2	4.26499e+14	1.35431e+3	3.88620e+13	2.25718e+3	3.95574e+12	3.16005e+3	4.11655e+11
4.51161e+2	4.27187e+14	1.35348e+3	3.90624e+13	2.25581e+3	3.99052e+12	3.15813e+3	4.16786e+11
4.50887e+2	4.27874e+14	1.35266e+3	3.92634e+13	2.25444e+3	4.02554e+12	3.15621e+3	4.21970e+11
4.50613e+2	4.28561e+14	1.35184e+3	3.94649e+13	2.25307e+3	4.06079e+12	3.15429e+3	4.27208e+11
4.50340e+2	4.28935e+14	1.35102e+3	3.96945e+13	2.25170e+3	4.09627e+12	3.15238e+3	4.32500e+11
4.50066e+2	4.29620e+14	1.35020e+3	3.98975e+13	2.25033e+3	4.13199e+12	3.15046e+3	4.37847e+11
4.49792e+2	4.30305e+14	1.34937e+3	4.00733e+13	2.24896e+3	4.16795e+12	3.14854e+3	4.43249e+11
4.49518e+2	4.30989e+14	1.34855e+3	4.02774e+13	2.24759e+3	4.20414e+12	3.14662e+3	4.48706e+11
4.49244e+2	4.31674e+14	1.34773e+3	4.04820e+13	2.24622e+3	4.24058e+12	3.14470e+3	4.54219e+11
4.48970e+2	4.32357e+14	1.34691e+3	4.06872e+13	2.24485e+3	4.27725e+12	3.14279e+3	4.59789e+11
4.48696e+2	4.33040e+14	1.34609e+3	4.08930e+13	2.24348e+3	4.31417e+12	3.14087e+3	4.65415e+11
4.48422e+2	4.33723e+14	1.34526e+3	4.10995e+13	2.24211e+3	4.35132e+12	3.13895e+3	4.71098e+11
4.48148e+2	4.34721e+14	1.34444e+3	4.13065e+13	2.24074e+3	4.38872e+12	3.13703e+3	4.76839e+11
4.47873e+2	4.35403e+14	1.34362e+3	4.15142e+13	2.23937e+3	4.42637e+12	3.13511e+3	4.82639e+11
4.47599e+2	4.36085e+14	1.34280e+3	4.17225e+13	2.23800e+3	4.46425e+12	3.13320e+3	4.88496e+11
4.47325e+2	4.36767e+14	1.34198e+3	4.19313e+13	2.23663e+3	4.50239e+12	3.13128e+3	4.94413e+11
4.47051e+2	4.37448e+14	1.34115e+3	4.21408e+13	2.23526e+3	4.54077e+12	3.12936e+3	5.00389e+11
4.46777e+2	4.38128e+14	1.34033e+3	4.23509e+13	2.23389e+3	4.57939e+12	3.12744e+3	5.06425e+11
4.46503e+2	4.38809e+14	1.33951e+3	4.25615e+13	2.23252e+3	4.61827e+12	3.12552e+3	5.12522e+11
4.46229e+2	4.39488e+14	1.33869e+3	4.27728e+13	2.23115e+3	4.65739e+12	3.12361e+3	5.18679e+11
4.45955e+2	4.40167e+14	1.33787e+3	4.29847e+13	2.22978e+3	4.69677e+12	3.12169e+3	5.24897e+11
4.45681e+2	4.40846e+14	1.33704e+3	4.32273e+13	2.22841e+3	4.73639e+12	3.11977e+3	5.31177e+11
4.45407e+2	4.41524e+14	1.33622e+3	4.34406e+13	2.22704e+3	4.77627e+12	3.11785e+3	5.37520e+11
4.45133e+2	4.42202e+14	1.33540e+3	4.36544e+13	2.22567e+3	4.81641e+12	3.11593e+3	5.43925e+11
4.44859e+2	4.42879e+14	1.33458e+3	4.38689e+13	2.22430e+3	4.85679e+12	3.11402e+3	5.50393e+11
4.44585e+2	4.43556e+14	1.33376e+3	4.40840e+13	2.22293e+3	4.89743e+12	3.11210e+3	5.56925e+11
4.44311e+2	4.44232e+14	1.33293e+3	4.42996e+13	2.22156e+3	4.93833e+12	3.11018e+3	5.63521e+11
4.44037e+2	4.44908e+14	1.33211e+3	4.45159e+13	2.22019e+3	4.97948e+12	3.10826e+3	5.70181e+11
4.43764e+2	4.45584e+14	1.33129e+3	4.47328e+13	2.21882e+3	5.02090e+12	3.10634e+3	5.76907e+11
4.43490e+2	4.46259e+14	1.33047e+3	4.49503e+13	2.21745e+3	5.06257e+12	3.10443e+3	5.83698e+11
4.43216e+2	4.46933e+14	1.32965e+3	4.51367e+13	2.21608e+3	5.10450e+12	3.10251e+3	5.90555e+11
4.42942e+2	4.47276e+14	1.32883e+3	4.53552e+13	2.21471e+3	5.14669e+12	3.10059e+3	5.97479e+11
4.42668e+2	4.47949e+14	1.32800e+3	4.55743e+13	2.21334e+3	5.18914e+12	3.09867e+3	6.04469e+11
4.42394e+2	4.48622e+14	1.32718e+3	4.57940e+13	2.21197e+3	5.23186e+12	3.09676e+3	6.11527e+11
4.42120e+2	4.49294e+14	1.32636e+3	4.60143e+13	2.21060e+3	5.27484e+12	3.09484e+3	6.18653e+11
4.41846e+2	4.49966e+14	1.32554e+3	4.62352e+13	2.20923e+3	5.31808e+12	3.09292e+3	6.25847e+11
4.41572e+2	4.50637e+14	1.32472e+3	4.64567e+13	2.20786e+3	5.36159e+12	3.09101e+3	6.33110e+11
4.41298e+2	4.51308e+14	1.32389e+3	4.66788e+13	2.20649e+3	5.40536e+12	3.08909e+3	6.40443e+11
4.41024e+2	4.51978e+14	1.32307e+3	4.69014e+13	2.20512e+3	5.44941e+12	3.08717e+3	6.47846e+11
4.40751e+2	4.52982e+14	1.32225e+3	4.71247e+13	2.20375e+3	5.49372e+12	3.08525e+3	6.55319e+11
4.40477e+2	4.53652e+14	1.32143e+3	4.73821e+13	2.20238e+3	5.53830e+12	3.08334e+3	6.62863e+11
4.40203e+2	4.54321e+14	1.32061e+3	4.76067e+13	2.20101e+3	5.58315e+12	3.08142e+3	6.70478e+11
4.39929e+2	4.54990e+14	1.31979e+3	4.78320e+13	2.19965e+3	5.62827e+12	3.07950e+3	6.78166e+11
4.39655e+2	4.55658e+14	1.31897e+3	4.80578e+13	2.19828e+3	5.67366e+12	3.07759e+3	6.85925e+11
4.39382e+2	4.56326e+14	1.31814e+3	4.82843e+13	2.19691e+3	5.71933e+12	3.07567e+3	6.93758e+11
4.39108e+2	4.56994e+14	1.31732e+3	4.85113e+13	2.19554e+3	5.76527e+12	3.07376e+3	7.01664e+11
4.38834e+2	4.57661e+14	1.31650e+3	4.87390e+13	2.19417e+3	5.81148e+12	3.07184e+3	7.09644e+11
4.38560e+2	4.58327e+14	1.31568e+3	4.89672e+13	2.19280e+3	5.85797e+12	3.06992e+3	7.17699e+11
4.38287e+2	4.58993e+14	1.31486e+3	4.91960e+13	2.19143e+3	5.90474e+12	3.06801e+3	7.25829e+11
4.38013e+2	4.59658e+14	1.31404e+3	4.94254e+13	2.19007e+3	5.95178e+12	3.06609e+3	7.34034e+11
4.37739e+2	4.60323e+14	1.31322e+3	4.96554e+13	2.18870e+3	5.99911e+12	3.06418e+3	7.42315e+11
4.37466e+2	4.60989e+14	1.31240e+3	4.98860e+13	2.18733e+3	6.04671e+12	3.06226e+3	7.50673e+11
4.37192e+2	4.61651e+14	1.31158e+3	5.00816e+13	2.18596e+3	6.09459e+12	3.06035e+3	7.59108e+11
4.36919e+2	4.62314e+14	1.31076e+3	5.03132e+13	2.18459e+3	6.14276e+12	3.05843e+3	7.67620e+11
4.36645e+2	4.62977e+14	1.30994e+3	5.05454e+13	2.18323e+3	6.19120e+12	3.05652e+3	7.76211e+11
4.36372e+2	4.63639e+14	1.30911e+3	5.07782e+13	2.18186e+3	6.23993e+12	3.05460e+3	7.84880e+11
4.36098e+2	4.64301e+14	1.30829e+3	5.10115e+13	2.18049e+3	6.28894e+12	3.05269e+3	7.93629e+11
4.35825e+2	4.64963e+14	1.30747e+3	5.12455e+13	2.17912e+3	6.33824e+12	3.05077e+3	8.02457e+11
4.35551e+2	4.65273e+14	1.30665e+3	5.15168e+13	2.17776e+3	6.38782e+12	3.04886e+3	8.11366e+11
4.35278e+2	4.65933e+14	1.30583e+3	5.17521e+13	2.17639e+3	6.43769e+12	3.04694e+3	8.20356e+11
4.35004e+2	4.66593e+14	1.30501e+3	5.19880e+13	2.17502e+3	6.48785e+12	3.04503e+3	8.29426e+11
4.34731e+2	4.67251e+14	1.30419e+3	5.22245e+13	2.17365e+3	6.53830e+12	3.04312e+3	8.38579e+11
4.34457e+2	4.67910e+14	1.30337e+3	5.24615e+13	2.17229e+3	6.58903e+12	3.04120e+3	8.47814e+11
4.34184e+2	4.68567e+14	1.30255e+3	5.26992e+13	2.17092e+3	6.64006e+12	3.03929e+3	8.57132e+11
4.33911e+2	4.69225e+14	1.30173e+3	5.29374e+13	2.16955e+3	6.69137e+12	3.03738e+3	8.66534e+11
4.33638e+2	4.69882e+14	1.30091e+3	5.31762e+13	2.16819e+3	6.74298e+12	3.03546e+3	8.76020e+11
4.33364e+2	4.70892e+14	1.30009e+3	5.34156e+13	2.16682e+3	6.79488e+12	3.03355e+3	8.85590e+11
4.33091e+2	4.71548e+14	1.29927e+3	5.36556e+13	2.16546e+3	6.84708e+12	3.03164e+3	8.95246e+11
4.32818e+2	4.72203e+14	1.29845e+3	5.38995e+13	2.16409e+3	6.89957e+12	3.02973e+3	9.04987e+11
4.32545e+2	4.72859e+14	1.29763e+3	5.41373e+13	2.16272e+3	6.95235e+12	3.02781e+3	9.14815e+11
4.32272e+2	4.73513e+14	1.29681e+3	5.43791e+13	2.16136e+3	7.00544e+12	3.02590e+3	9.24730e+11
4.31999e+2	4.74167e+14	1.29600e+3	5.46214e+13	2.15999e+3	7.05882e+12	3.02399e+3	9.34732e+11
4.31726e+2	4.74821e+14	1.29518e+3	5.48643e+13	2.15863e+3	7.11249e+12	3.02208e+3	9.44822e+11
4.31452e+2	4.75474e+14	1.29436e+3	5.51077e+13	2.15726e+3	7.16647e+12	3.02017e+3	9.55000e+11
4.31179e+2	4.76127e+14	1.29354e+3	5.53518e+13	2.15590e+3	7.22075e+12	3.01826e+3	9.65268e+11
4.30907e+2	4.76779e+14	1.29272e+3	5.55964e+13	2.15453e+3	7.27532e+12	3.01635e+3	9.75625e+11
4.30634e+2	4.77430e+14	1.29190e+3	5.58416e+13	2.15317e+3	7.33020e+12	3.01444e+3	9.86073e+11
4.30361e+2	4.78081e+14	1.29108e+3	5.60873e+13	2.15180e+3	7.38539e+12	3.01253e+3	9.96612e+11
4.30088e+2	4.78732e+14	1.29026e+3	5.63336e+13	2.15044e+3	7.44087e+12	3.01062e+3	1.00724e+12
4.29815e+2	4.79382e+14	1.28945e+3	5.65806e+13	2.14908e+3	7.49666e+12	3.00871e+3	1.01796e+12
4.29542e+2	4.80031e+14	1.28863e+3	5.68281e+13	2.14771e+3	7.55276e+12	3.00680e+3	1.02878e+12
4.29270e+2	4.80680e+14	1.28781e+3	5.70762e+13	2.14635e+3	7.60916e+12	3.00489e+3	1.03969e+12
4.28997e+2	4.81328e+14	1.28699e+3	5.73248e+13	2.14498e+3	7.66587e+12	3.00298e+3	1.05069e+12
4.28724e+2	4.81976e+14	1.28617e+3	5.75740e+13	2.14362e+3	7.72288e+12	3.00107e+3	1.06178e+12
4.28452e+2	4.82623e+14	1.28535e+3	5.78238e+13	2.14226e+3	7.78021e+12	2.99916e+3	1.07297e+12
4.28179e+2	4.82900e+14	1.28454e+3	5.80742e+13	2.14089e+3	7.83784e+12	2.99725e+3	1.08426e+12
4.27906e+2	4.83546e+14	1.28372e+3	5.83251e+13	2.13953e+3	7.89578e+12	2.99534e+3	1.09564e+12
4.27634e+2	4.84191e+14	1.28290e+3	5.85766e+13	2.13817e+3	7.95404e+12	2.99344e+3	1.10712e+12
4.27361e+2	4.84835e+14	1.28208e+3	5.88286e+13	2.13681e+3	8.01261e+12	2.99153e+3	1.11869e+12
4.27089e+2	4.85479e+14	1.28127e+3	5.90812e+13	2.13544e+3	8.07149e+12	2.98962e+3	1.13037e+12
4.26817e+2	4.86123e+14	1.28045e+3	5.93344e+13	2.13408e+3	8.13068e+12	2.98772e+3	1.14214e+12
4.26544e+2	4.86766e+14	1.27963e+3	5.95882e+13	2.13272e+3	8.19019e+12	2.98581e+3	1.15401e+12
4.26272e+2	4.87408e+14	1.27882e+3	5.98425e+13	2.13136e+3	8.25002e+12	2.98390e+3	1.16598e+12
4.26000e+2	4.88424e+14	1.27800e+3	6.00974e+13	2.13000e+3	8.31016e+12	2.98200e+3	1.17805e+12
4.25727e+2	4.89066e+14	1.27718e+3	6.03528e+13	2.12864e+3	8.37061e+12	2.98009e+3	1.19022e+12
4.25455e+2	4.89707e+14	1.27637e+3	6.06088e+13	2.12728e+3	8.43139e+12	2.97819e+3	1.20250e+12
4.25183e+2	4.90348e+14	1.27555e+3	6.08654e+13	2.12592e+3	8.49249e+12	2.97628e+3	1.21487e+12
4.24911e+2	4.90986e+14	1.27473e+3	6.11225e+13	2.12456e+3	8.55390e+12	2.97438e+3	1.22735e+12
4.24639e+2	4.91627e+14	1.27392e+3	6.13802e+13	2.12320e+3	8.61563e+12	2.97247e+3	1.23993e+12
4.24367e+2	4.92266e+14	1.27310e+3	6.16384e+13	2.12184e+3	8.67769e+12	2.97057e+3	1.25261e+12
4.24095e+2	4.92905e+14	1.27229e+3	6.18972e+13	2.12048e+3	8.74007e+12	2.96867e+3	1.26540e+12
4.23823e+2	4.93542e+14	1.27147e+3	6.21566e+13	2.11912e+3	8.80277e+12	2.96676e+3	1.27830e+12
4.23551e+2	4.94180e+14	1.27065e+3	6.24165e+13	2.11776e+3	8.86579e+12	2.96486e+3	1.29130e+12
4.23280e+2	4.94817e+14	1.26984e+3	6.26769e+13	2.11640e+3	8.92914e+12	2.96296e+3	1.30440e+12
4.23008e+2	4.95453e+14	1.26902e+3	6.29380e+13	2.11504e+3	8.99282e+12	2.96105e+3	1.31761e+12
4.22736e+2	4.96089e+14	1.26821e+3	6.31995e+13	2.11368e+3	9.05682e+12	2.95915e+3	1.33093e+12
4.22464e+2	4.96724e+14	1.26739e+3	6.34616e+13	2.11232e+3	9.12114e+12	2.95725e+3	1.34436e+12
4.22193e+2	4.97359e+14	1.26658e+3	6.37243e+13	2.11096e+3	9.18580e+12	2.95535e+3	1.35790e+12
4.21921e+2	4.97993e+14	1.26576e+3	6.39876e+13	2.10961e+3	9.25078e+12	2.95345e+3	1.37155e+12
4.21650e+2	4.98626e+14	1.26495e+3	6.42513e+13	2.10825e+3	9.31610e+12	2.95155e+3	1.38530e+12
4.21378e+2	4.99257e+14	1.26414e+3	6.45157e+13	2.10689e+3	9.38174e+12	2.94965e+3	1.39917e+12
4.21107e+2	4.99892e+14	1.26332e+3	6.47805e+13	2.10554e+3	9.44771e+12	2.94775e+3	1.41315e+12
4.20836e+2	5.00523e+14	1.26251e+3	6.50460e+13	2.10418e+3	9.51402e+12	2.94585e+3	1.42724e+12
4.20564e+2	5.00765e+14	1.26169e+3	6.53119e+13	2.10282e+3	9.58066e+12	2.94395e+3	1.44144e+12
4.20293e+2	5.01395e+14	1.26088e+3	6.55782e+13	2.10147e+3	9.64763e+12	2.94205e+3	1.45575e+12
4.20022e+2	5.02024e+14	1.26007e+3	6.58453e+13	2.10011e+3	9.71493e+12	2.94015e+3	1.47018e+12
4.19751e+2	5.02654e+14	1.25925e+3	6.61129e+13	2.09875e+3	9.78257e+12	2.93826e+3	1.48473e+12
4.19480e+2	5.03282e+14	1.25844e+3	6.63811e+13	2.09740e+3	9.85055e+12	2.93636e+3	1.49938e+12
4.19209e+2	5.03910e+14	1.25763e+3	6.66498e+13	2.09604e+3	9.91885e+12	2.93446e+3	1.51416e+12
4.18938e+2	5.04537e+14	1.25681e+3	6.69190e+13	2.09469e+3	9.98749e+12	2.93256e+3	1.52905e+12
4.18667e+2	5.05557e+14	1.25600e+3	6.71888e+13	2.09333e+3	1.00565e+13	2.93067e+3	1.54406e+12
