,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
258,258,2.25,0.02,1390,1,100000.0,,100000.0,100.0,1390.0,1.3879792245469162,0.0453704921279744,0.0285012669599797,-2.19715212215858e-05,-4.568531773619653e-06,545000000000000.0,1066941270910427.2,1014880833911357.2,1.0014592901117958,100.14592901117958,545795313110928.7,1068498247756933.4,1016361839476935.0,0.0331008677856143,0.064801251272333,0.0616393326632182,0.0216420992439163,0.0423685300412362,0.0403011958316664
259,259,2.25,0.02,1395,1,100000.0,,100000.0,100.0,1395.0,1.3923748119673518,0.0442955467674209,0.0287654417176377,1.614903043057768e-05,-1.4869156234712948e-06,545000000000000.0,1063992194384250.2,1013111373384482.2,1.0018878701934215,100.18878701934216,546028889255414.8,1066000873534061.8,1015023996148911.6,0.0332211537521368,0.0648569693224086,0.0617554655105403,0.0217133636789211,0.042390549482933,0.0403634049496302
260,260,2.25,0.02,1400,1,100000.0,,100000.0,100.0,1400.0,1.3977390334265691,0.0455909904149419,0.0280148277793177,-5.534897022228589e-05,1.577462597897472e-05,545000000000000.0,1061043117858074.0,1011341912857608.0,1.001618755465227,100.1618755465227,545882221728548.6,1062760687203948.0,1012979028106259.2,0.033337781062351,0.0649042626804896,0.0618640280183968,0.0217850989922892,0.0424127144176612,0.0404260251131268
261,261,2.25,0.02,1405,1,100000.0,,100000.0,100.0,1405.0,1.4028638857266968,0.0444766288303481,0.0283301408704275,-2.008373505876704e-05,1.935426709204148e-06,545000000000000.0,1058094015475784.0,1009315923729173.8,1.0015242323957945,100.15242323957943,545830706655707.9,1059706796651968.4,1010854355757712.6,0.0334519372514787,0.0649454947006625,0.0619515099954249,0.021855732116898,0.0424319621224434,0.0404758503676043
262,262,2.25,0.02,1410,1,100000.0,,100000.0,100.0,1410.0,1.4085370351185702,0.0452836809713302,0.029715563823159,-2.560434123259754e-06,1.3853928584656822e-06,545000000000000.0,1055144898942623.8,1006484786886174.0,1.0010390199991728,100.10390199991726,545566265899549.2,1056241215594650.0,1007530544708612.0,0.0335697520969147,0.0649925737317944,0.0619953115322659,0.0219268247543792,0.0424513344763158,0.0404936064954164
263,263,2.25,0.02,1415,1,100000.0,,100000.0,100.0,1415.0,1.4130805500968335,0.0443379154062835,0.0279543284589721,-6.707018471078347e-06,1.3194181166674732e-05,545000000000000.0,1052195782409463.8,1003653650043174.8,1.0013590713355396,100.13590713355396,545740693877869.0,1053625791536711.8,1005017686949758.4,0.0336850870893877,0.0650335900285307,0.0620333222188737,0.02199665005146,0.0424674906629049,0.0405082901153582
264,264,2.25,0.02,1420,1,100000.0,,100000.0,100.0,1420.0,1.4128481484724944,0.0447229746518627,0.0280982383991563,2.769106282020641e-06,2.1257633796627255e-05,545000000000000.0,1049246676540169.2,1000822513200175.8,1.0051999931373012,100.51999931373012,547833996259829.2,1054702752057514.2,1006026783400473.0,0.033799155959749,0.0650709212121645,0.062067809562717,0.0220669214822492,0.0424837505077483,0.0405230675531296
265,265,2.25,0.02,1425,1,100000.0,,100000.0,100.0,1425.0,1.378033676045504,0.0446257025854539,0.0278430487993873,-1.3536871826902572e-05,1.3926270834196198e-06,545000000000000.0,1046297601753402.0,997991376357176.2,1.0480126535224,104.80126535224,571166896169708.0,1096533125987705.8,1045907590528556.4,0.0339169227798637,0.0651141191989481,0.0621078833887638,0.0221359349487826,0.0424968360540928,0.0405348113513551
266,266,2.25,0.02,1430,1,100000.0,,100000.0,100.0,1430.0,1.427295308043199,0.0437297184906028,0.0278058355511469,3.003519637676365e-05,2.9612234788343665e-05,545000000000000.0,1043348526966634.8,995160239514176.8,1.0018960851222027,100.18960851222026,546033366391600.5,1045326804585888.2,997047148038527.4,0.0340321835513853,0.0651512450968735,0.0621421576774075,0.0222053814436349,0.042510003706328,0.040546628836608
267,267,2.25,0.02,1435,1,100000.0,,100000.0,100.0,1435.0,1.4319889345947558,0.0461762390279818,0.0284461014945588,1.0429765704596357e-05,-2.2575796325362425e-05,545000000000000.0,1040399452179867.8,992851263371309.2,1.0021068015652392,100.21068015652394,546148206853055.4,1042591367374194.0,994943003967029.8,0.0341511772001664,0.065194249633671,0.0622147512455095,0.022273489847171,0.0425198653855609,0.0405766285035815
268,268,2.25,0.02,1440,1,100000.0,,100000.0,100.0,1440.0,1.392748366375851,0.0437330644007832,0.027619649867267,-2.417005592647285e-05,-2.201540400159636e-05,545000000000000.0,1037450357843478.2,990904865746339.2,1.0476259990145091,104.7625999014509,570956169462907.5,1086859967563734.2,1038097699905846.6,0.0342651412880084,0.0652263909922966,0.0622999912436208,0.022342017340685,0.0425297869450254,0.0406216765017868
269,269,2.25,0.02,1445,1,100000.0,,100000.0,100.0,1445.0,1.4436206359654988,0.0458543783435116,0.027920093057891,2.068605836668518e-05,2.5119358731457132e-05,545000000000000.0,1034501260444228.2,988958468121368.8,1.0009559971191826,100.09559971191824,545521018429954.5,1035490240669003.8,989903909567884.2,0.0343765469359976,0.0652524424495592,0.0623797746736266,0.0224093091148321,0.0425366211467492,0.0406639926859867
270,270,2.25,0.02,1450,1,100000.0,,100000.0,100.0,1450.0,1.4466399176590812,0.045510507558595,0.0284034608568771,3.04590138156705e-05,-3.1655496887720606e-06,545000000000000.0,1031552163044978.2,987012070496398.8,1.0023268931448688,100.23268931448688,546268156763953.5,1033952474701742.6,989308742117139.4,0.034494230803284,0.0652891713719272,0.0624701324134494,0.0224770074648409,0.0425434966406144,0.0407065645439186
271,271,2.25,0.02,1455,1,100000.0,,100000.0,100.0,1455.0,1.452699641084564,0.0467522394730024,0.0275435124901293,1.0459851705518731e-05,2.5354302488425106e-06,545000000000000.0,1028603066469667.2,985065672871428.2,1.0015852006886394,100.15852006886398,545863934375308.5,1030233608758971.4,986627199654419.4,0.0346093649625944,0.0653198145487936,0.0625550410725339,0.022543530730555,0.0425474217220224,0.0407465289320955
272,272,2.25,0.02,1460,1,100000.0,,100000.0,100.0,1460.0,1.4559703265276311,0.0459362616335057,0.0271164340564373,-1.4549857513886576e-05,-6.5043047263262975e-06,545000000000000.0,1025653970809851.2,983119275246458.0,1.0028015959893997,100.28015959893996,546526869814222.9,1028527438860983.8,985873578265090.2,0.0347206483643107,0.0653419648879779,0.0626321810201988,0.0226104489315007,0.0425513701438293,0.0407867305807963
273,273,2.25,0.02,1465,1,100000.0,,100000.0,100.0,1465.0,1.4616388822114004,0.0449092909433751,0.0270196488150888,-3.7447345852452975e-05,7.873083200301016e-08,545000000000000.0,1022704875150035.2,981172869215633.8,1.002312066053718,100.2312066053718,546260075999276.2,1025069436374841.4,983441405699376.0,0.0348369962544729,0.0653724145046477,0.0627176432474412,0.0226761615291638,0.0425523320102119,0.0408242834318657
274,274,2.25,0.02,1470,1,100000.0,,100000.0,100.0,1470.0,1.468231799957607,0.0461576849037514,0.0278073149417481,-2.054650098414967e-05,6.201685561674176e-06,545000000000000.0,1019511558692346.2,979226462636071.8,1.0012050360375255,100.12050360375255,545656744640451.5,1020740106861244.6,980406465812446.8,0.0349494759232876,0.0653787058239113,0.0627953241822855,0.0227422572003238,0.0425431084155675,0.0408620551754729
275,275,2.25,0.02,1475,1,100000.0,,100000.0,100.0,1475.0,1.4730906647755546,0.0447264302210808,0.0275385555529228,2.903751724800049e-05,2.6119669953838096e-06,545000000000000.0,1013613363893846.6,977280056056509.8,1.001296756053494,100.12967560534943,545706732049154.3,1014927773159378.6,978547349885160.0,0.0350619119327194,0.0652095825663734,0.0628721234111127,0.0228070212147145,0.0424174339336607,0.0408969669196296
276,276,2.25,0.02,1480,1,100000.0,,100000.0,100.0,1480.0,1.4775603563934283,0.0458378555903227,0.0278428718507317,-7.271179652332937e-06,3.216454959916942e-06,545000000000000.0,1007715169095346.6,975333649476947.8,1.0016527156498412,100.1652715649841,545900730029163.3,1009380635725892.8,976945598663254.6,0.0351768889182503,0.0650427239715648,0.0629526668731784,0.0228721551445562,0.0422910416313238,0.040932078070721
277,277,2.25,0.02,1485,1,100000.0,,100000.0,100.0,1485.0,1.4829352401611913,0.0444429768113586,0.0279219038383114,-2.2630556453179e-05,1.2039381928483402e-05,545000000000000.0,1001816974296846.6,973387242897385.2,1.0013940098987608,100.13940098987608,545759735394824.7,1003213517075763.0,974744154349311.8,0.0352892463407922,0.0648685614575204,0.0630277104579642,0.0229381448722724,0.0421648126457295,0.0409682524667927
278,278,2.25,0.02,1490,1,100000.0,,100000.0,100.0,1490.0,1.4871136800236626,0.04481780936163,0.026970714517321,-1.2581916659857009e-05,-1.8335439782053432e-05,545000000000000.0,998571573666935.0,971440836317823.2,1.001942359036412,100.1942359036412,546058585674844.4,1000511158186551.2,973327723204584.8,0.0354054632528048,0.064871356250936,0.0631088308853664,0.0230045164830526,0.042149827937484,0.0410046362043739
279,279,2.25,0.02,1495,1,100000.0,,100000.0,100.0,1495.0,1.4924057689756864,0.0444418796822612,0.0277728514663748,3.2951787530087824e-05,4.913777225303857e-06,545000000000000.0,996507206705064.0,969494429738261.2,1.0017410633950123,100.17410633950124,545948879550281.7,998242188925524.0,971182381001547.0,0.0355164410388391,0.064940164131594,0.063179801378499,0.0230743990600886,0.0421904678050769,0.0410467914831445
280,280,2.25,0.02,1500,1,100000.0,,100000.0,100.0,1500.0,1.4952024638271495,0.0434689125153562,0.0267579195648882,-4.5694340157197047e-05,9.433773772300916e-07,545000000000000.0,994442839743192.8,967548023158699.2,1.0032467773979103,100.32467773979104,546769493681861.2,997671574278784.8,970689436211684.0,0.0356260566521192,0.0650056457724501,0.0632475608930234,0.0231447075061045,0.0422313553346721,0.0410892036589318
281,281,2.25,0.02,1505,1,100000.0,,100000.0,100.0,1505.0,1.50259669762645,0.0442244619945334,0.0276184856857792,-3.885701071982517e-05,-2.7944972071222072e-05,545000000000000.0,992023313794580.0,965601616579137.2,1.0016029083775022,100.16029083775022,545873585065738.7,993613436274938.8,967149387499681.8,0.0357395535845613,0.0650540740926524,0.06332141415976,0.0232142096519998,0.0422551141029339,0.0411296850781248
282,282,2.25,0.02,1510,1,100000.0,,100000.0,100.0,1510.0,1.5074266034973334,0.0443809474207565,0.0271006667434443,2.9613747249018497e-05,-2.037787396595096e-05,545000000000000.0,988779306655405.0,963655209999575.2,1.001710052392214,100.1710052392214,545931978553756.5,990470171074122.6,965303110896704.6,0.0358503785627547,0.0650424081809437,0.0633897322613865,0.023284130476577,0.042243791538906,0.0411704103560795
283,283,2.25,0.02,1515,1,100000.0,,100000.0,100.0,1515.0,1.512341486555897,0.0456382198789797,0.0274531843757062,1.974635622653339e-05,-2.2579757105665533e-05,545000000000000.0,985535299516230.0,961708803420013.2,1.0017590218117305,100.17590218117304,545958666887393.0,987268877604309.2,963400470181762.0,0.0359598282703788,0.0650269360091743,0.0634548319579728,0.0233530227167063,0.0422297765829697,0.0412088211616956
284,284,2.25,0.02,1520,1,100000.0,,100000.0,100.0,1520.0,1.5168850692604563,0.0437918076463263,0.0266025393191049,-1.429927318932825e-06,1.565864635807918e-06,545000000000000.0,982291292377055.0,959649893195816.0,1.0020560192710013,100.20560192710012,546120530502695.8,984310902203919.2,961622951869641.2,0.036071871345362,0.0650148350867788,0.0635162706127521,0.0234223238383385,0.0422156784470377,0.0412426248988248
285,285,2.25,0.02,1525,1,100000.0,,100000.0,100.0,1525.0,1.5228776603444885,0.0451595349306986,0.026685014825542,8.925260702734118e-06,-8.453110449995733e-06,545000000000000.0,978778835724182.0,957526549580781.2,1.0013951084302142,100.13951084302138,545760334094466.6,980144338329215.8,958862402942255.0,0.0361812075385898,0.064978715944433,0.0635678290166828,0.0235640011241541,0.042319166211565,0.0414002875059247
286,286,2.25,0.02,1530,1,100000.0,,100000.0,100.0,1530.0,1.527156093458575,0.0449814402996314,0.0276360027693596,-1.192711115682118e-05,5.384361599508665e-06,545000000000000.0,975239895884390.0,955403205965746.2,1.001864362619879,100.1864362619879,546016077627834.0,977058096691691.4,957184423989861.4,0.0362944905400546,0.0649464865604767,0.0636254543502048,0.0237074027996485,0.0424227615376486,0.0415598690640468
287,287,2.25,0.02,1535,1,100000.0,,100000.0,100.0,1535.0,1.5290224770569694,0.0454299135855897,0.0275469871981796,-3.148056436726341e-06,1.251884703822226e-07,545000000000000.0,971700956044597.8,953279862350711.2,1.0039441455141378,100.39441455141376,547149559305205.1,975533486011464.4,957039736843519.6,0.0364037175848245,0.0649055544600946,0.0636751025473683,0.0237735881978311,0.0423868227164093,0.041583271348277
288,288,2.25,0.02,1540,1,100000.0,,100000.0,100.0,1540.0,1.5361864863754815,0.0448291745135576,0.0270855962571687,1.3905548321537289e-05,6.542105946631041e-06,545000000000000.0,968315205370619.2,951156518735676.2,1.0024892364884246,100.24892364884244,546356633886191.4,970725570912124.0,953524172248315.8,0.036510194088456,0.0648685799759347,0.0637190992798894,0.023840144178193,0.0423573836806828,0.0416068046654801
289,289,2.25,0.02,1545,1,100000.0,,100000.0,100.0,1545.0,1.5386626253058466,0.0443407073533184,0.0269133540868075,-4.575445391955791e-06,1.4164323650731285e-06,545000000000000.0,965071223105175.2,949033175120641.2,1.0041767749798105,100.41767749798105,547276342363996.7,969102108443575.8,952997073141495.0,0.0366206392300158,0.0648468350323021,0.0637691771071732,0.0239057106136967,0.0423315841856125,0.0416280962334531
290,290,2.25,0.02,1550,1,100000.0,,100000.0,100.0,1550.0,1.5436410938788183,0.0456230960827552,0.0267387171796639,-2.761037427698684e-06,3.0142005799604565e-06,545000000000000.0,961827240839731.2,947084004754892.8,1.0041755402140136,100.41755402140134,547275669416637.4,965843389162791.2,951038592102795.6,0.0367283250985606,0.0648189056701159,0.0638253380225402,0.023971638692424,0.0423056423888829,0.0416571661896483
291,291,2.25,0.02,1555,1,100000.0,,100000.0,100.0,1555.0,1.5491306704262116,0.0442055911544057,0.0265843762870691,2.0215822034304293e-05,-1.0297924795944391e-05,545000000000000.0,958583252429188.8,945137598864148.2,1.0038116312480518,100.38116312480516,547077339030188.4,962237018308007.2,948740114869687.6,0.03683322549846,0.0647847946711405,0.0638760849652041,0.0240363941880439,0.0422768530595325,0.041683853005945
292,292,2.25,0.02,1560,1,100000.0,,100000.0,100.0,1560.0,1.5548210911864544,0.0439972494440896,0.0281253050813163,1.0115995323868103e-05,4.095984923166646e-07,545000000000000.0,955339222329308.0,943191192973404.0,1.0033686828532349,100.33686828532343,546835932155012.8,958557457186591.2,946368504972495.4,0.0369434872706107,0.0647588300903447,0.063935361158468,0.024101500484241,0.0422479059258428,0.0417106843929917
293,293,2.25,0.02,1565,1,100000.0,,100000.0,100.0,1565.0,1.5621464251128827,0.0443339023439344,0.0271379083280178,-2.8080848578208248e-06,-2.019093265925656e-05,545000000000000.0,952095192229427.2,941244787082659.8,1.0018307673714184,100.18307673714186,545997768217423.1,953838257041845.4,942967987327368.2,0.0370495970354237,0.0647242994705771,0.0639866790332215,0.0241656209677776,0.0422164615424949,0.0417353481881396
294,294,2.25,0.02,1570,1,100000.0,,100000.0,100.0,1570.0,1.5637137811310595,0.0455539350745145,0.0274518979637097,2.829038970308989e-05,8.271101365974751e-06,545000000000000.0,948851162129546.2,939298381191915.2,1.0040396451286246,100.40396451286246,547201606595100.4,952684184104433.0,943092813321822.2,0.0371583700226088,0.0646931423464074,0.0640418290091131,0.0242300835382146,0.0421848494013411,0.0417601435662198
295,295,2.25,0.02,1575,1,100000.0,,100000.0,100.0,1575.0,1.522548191357665,0.0445367694299566,0.0269821581460353,-3.280429389248885e-05,4.983167130259037e-06,545000000000000.0,945389637069162.2,937293063714734.8,1.0483264542313144,104.8326454231314,571337917556066.2,991076966095744.0,982589114059673.2,0.0372615808043802,0.0646361694555528,0.0640826077632875,0.024293428961779,0.0421408366776913,0.0417799311187563
296,296,2.25,0.02,1580,1,100000.0,,100000.0,100.0,1580.0,1.5784773079512433,0.0440069837698601,0.0269661731717371,9.435760125007348e-06,2.003600935029781e-05,545000000000000.0,941850747325041.8,935169711082485.2,1.0009651118907066,100.09651118907064,545525985980435.1,942759738680556.0,936072254490479.6,0.0373660751720166,0.0645747996795734,0.0641167371062406,0.0243571064651358,0.0420931356456216,0.0417945471849657
297,297,2.25,0.02,1585,1,100000.0,,100000.0,100.0,1585.0,1.583047605090087,0.0438333981408069,0.0264969582443948,-4.351022680110774e-05,-2.821503349558216e-06,545000000000000.0,938311857580921.2,933046358450235.8,1.001234032190241,100.12340321902414,545672547543681.5,939469764617661.2,934197767691550.6,0.0374746342282242,0.0645190709263314,0.0641570110108241,0.024419641456934,0.0420426406181941,0.041806711075326
298,298,2.25,0.02,1590,1,100000.0,,100000.0,100.0,1590.0,1.5371177471401836,0.0437305109870124,0.0271757882298354,3.289875058197873e-05,-1.0713663989253192e-05,545000000000000.0,934875211892648.0,930923005817986.2,1.0485692684605223,104.85692684605225,571470251310984.8,980281417036149.8,976137255203636.4,0.0375789670561427,0.0644617335583823,0.0641892201237424,0.0244824983828073,0.0419964786482358,0.0418189375861597
299,299,2.25,0.02,1595,1,100000.0,,100000.0,100.0,1595.0,1.5909389156439602,0.0447305640905924,0.0264376148787016,-2.16511758418664e-06,-3.549736814822086e-05,545000000000000.0,931631204753473.2,928799653185736.8,1.0025649263830612,100.25649263830614,546397884878768.6,934020770209828.8,931181955920771.2,0.0376804270966499,0.0644114893425274,0.0642157204023099,0.0245444084910141,0.041956581380633,0.0418290607231249
300,300,2.25,0.02,1600,1,100000.0,,100000.0,100.0,1600.0,1.5974540363946743,0.0445071768195653,0.0262703256340842,4.781606407728053e-06,-2.697803949648087e-06,545000000000000.0,928387197614298.2,926676300553487.2,1.001595883078641,100.15958830786408,545869756277859.1,929868795033397.6,928155167580918.0,0.0377859736554203,0.0643669985157493,0.064248378495076,0.0246066325033297,0.0419164818210848,0.0418392351876418
301,301,2.25,0.02,1605,1,100000.0,,100000.0,100.0,1605.0,1.594131470981506,0.0440761389761304,0.0262533875796613,-5.123590723957488e-06,1.8907594031844808e-06,545000000000000.0,925143190475123.2,924673541227547.2,1.0071184620431812,100.71184620431814,548879561813533.8,931728787161028.2,931255794733109.6,0.0378872372287031,0.0643139807854136,0.0642813317717306,0.0246678887455585,0.0418739987089018,0.0418527413595649
302,302,2.25,0.02,1610,1,100000.0,,100000.0,100.0,1610.0,1.606207273701989,0.0435308376399629,0.0267105166833901,2.8193945546103924e-05,1.5251869795734015e-05,545000000000000.0,921899185164869.2,922727142913765.2,1.0023656842351831,100.23656842351832,546289297908174.8,924080107533642.0,924910023969132.0,0.0379883960194666,0.0642595804331499,0.064317291968659,0.0247294507339428,0.0418313036352233,0.0418688723331335
303,303,2.25,0.02,1615,1,100000.0,,100000.0,100.0,1615.0,1.6098401084962917,0.0442230816768975,0.0268944207730838,1.3406951636556874e-06,3.0456190747644355e-05,545000000000000.0,918655179939071.8,920780744599983.2,1.0032222230121293,100.3222223012129,546756111541610.4,921615291800083.0,923747705504358.6,0.0380922704238622,0.0642085532853594,0.0643571176594272,0.0247899111884374,0.0417860189421789,0.0418827025369851
304,304,2.25,0.02,1620,1,100000.0,,100000.0,100.0,1620.0,1.6148670333695236,0.043769819765849,0.0260127717974495,4.919794123427923e-07,1.305743285391119e-05,545000000000000.0,915411174713274.2,918834346286201.2,1.0032019100837095,100.32019100837094,546745040995621.7,918342238984329.0,921776371244833.6,0.0381918138174489,0.0641490149560764,0.0643888996008074,0.0248506680041948,0.0417405122754673,0.0418966005328622
305,305,2.25,0.02,1625,1,100000.0,,100000.0,100.0,1625.0,1.6233900951978284,0.0442893185562407,0.0268632515498256,3.08424552194688e-06,-1.1504186967755834e-05,545000000000000.0,912000547352477.2,916887947972419.2,1.0009923206179303,100.09923206179306,545540814736772.2,912905544299179.2,917797794787524.2,0.0382969194164493,0.0640858926049826,0.0644293281787401,0.0249103569951253,0.0416848792922934,0.041908268089029
306,306,2.25,0.02,1630,1,100000.0,,100000.0,100.0,1630.0,1.6282536600433333,0.0444844570291293,0.0257694602310409,-2.512846627989483e-06,-1.2778261181582931e-05,545000000000000.0,908461630473377.2,914936235743019.2,1.0010727568223208,100.1072756822321,545584652468164.9,909436188885284.4,915917739831901.2,0.0383962532449969,0.0640027941780159,0.0644589420378224,0.0249703334112224,0.0416231005582072,0.0419197483605723
307,307,2.25,0.02,1635,1,100000.0,,100000.0,100.0,1635.0,1.6308985824955695,0.0427238460187259,0.025930599702652,-1.1103284004208148e-05,-4.097665949993985e-06,545000000000000.0,904922713594277.2,912812883862207.2,1.0025198148708212,100.25198148708212,546373299104597.5,907202951304936.0,915113003341240.4,0.0384940458973195,0.0639158467350918,0.0644731395358834,0.0250292198920298,0.0415587331813642,0.0419210906247067
308,308,2.25,0.02,1640,1,100000.0,,100000.0,100.0,1640.0,1.6374162455254235,0.0446405907617669,0.0259263830877043,-3.046101224131783e-05,4.606346261001134e-06,545000000000000.0,901435147322073.8,910689531981395.2,1.0015804105363186,100.15804105363188,545861323742293.8,902859784926709.6,912128795313053.8,0.0385945803589039,0.0638358004250683,0.064491156557924,0.0250883847683581,0.0414964253573171,0.0419224392346153
309,309,2.25,0.02,1645,1,100000.0,,100000.0,100.0,1645.0,1.6424741289509712,0.0434891612704718,0.0261530736662369,8.312138913602586e-06,-1.3706887970859684e-05,545000000000000.0,898191142096276.1,908566180100583.2,1.001540586404271,100.15405864042712,545839619590327.8,899574883158226.5,909965904805026.6,0.0386921372505573,0.0637668531141724,0.064503426314984,0.025146611667105,0.0414430529415202,0.041921763128173
310,310,2.25,0.02,1650,1,100000.0,,100000.0,100.0,1650.0,1.644730752726923,0.0424685235626642,0.0266658704498768,-2.9332390030571303e-05,8.24857191573841e-06,545000000000000.0,894947136870478.9,906442828219771.2,1.0032208021477182,100.32208021477182,546755337170506.4,897829584531005.4,909362301227685.2,0.0387881311362937,0.0636941778073078,0.0645123363092503,0.0252051094687964,0.0413894322084522,0.0419210838761189
311,311,2.25,0.02,1655,1,100000.0,,100000.0,100.0,1655.0,1.5983105670490985,0.0425921344678817,0.025797755692869,-3.379649680996146e-05,-4.978667790327129e-06,545000000000000.0,891703131644681.1,904319476338959.2,1.049402804754032,104.9402804754032,571924528590947.4,935755767355882.2,948995394863801.2,0.0388868842950453,0.0636248743225622,0.0645250767745857,0.0252625918955751,0.0413334537738456,0.0419182639889381
312,312,2.25,0.02,1660,1,100000.0,,100000.0,100.0,1660.0,1.6560499379281055,0.0444445510392892,0.0261662245942665,-9.990132269262792e-06,2.579967492203223e-06,545000000000000.0,888228137911509.6,902196127587471.2,1.0024000690764647,100.24000690764647,546308037646673.4,890359946798156.8,904361460614200.2,0.0389826249563596,0.0635329621575965,0.0645320610620594,0.0253203371089284,0.0412664878560646,0.0419154313557517
313,313,2.25,0.02,1665,1,100000.0,,100000.0,100.0,1665.0,1.663201520397888,0.0440441496971545,0.0252801633916759,-1.895696482296369e-05,-2.0900187418570385e-07,545000000000000.0,884689223119730.2,900072783972436.1,1.001081548176262,100.1081548176262,545589443756062.8,885646057135554.2,901046256050444.6,0.0390825962119014,0.0634421131746958,0.0645452865638839,0.0253769879610636,0.0411940325952151,0.0419103416567883
314,314,2.25,0.02,1670,1,100000.0,,100000.0,100.0,1670.0,1.6688107874231264,0.0442774704476072,0.025974804914879,-2.0371034530972027e-05,2.2450755007833915e-06,545000000000000.0,881150308327951.1,897949440357401.1,1.000712934664985,100.0712934664985,545388549392416.9,881778510927820.5,898589619640835.9,0.0391737133445399,0.063335650627325,0.0645431449072493,0.0254338928789766,0.0411212523895235,0.0419052291317196
315,315,2.25,0.02,1675,1,100000.0,,100000.0,100.0,1675.0,1.6722124236773197,0.0447240985538754,0.0261296776849439,1.2345828953961585e-05,-7.1406599987370415e-06,545000000000000.0,877727109990716.1,895826096742366.1,1.0016712206512828,100.1671220651283,545910815254949.3,879193985663123.8,897323219815200.2,0.0392675984820701,0.0632407995081529,0.0645448430764027,0.0254897421326729,0.0410514453147148,0.0418979379847372
316,316,2.25,0.02,1680,1,100000.0,,100000.0,100.0,1680.0,1.6726876371263644,0.0428441819918928,0.0265308926420206,3.886027753012649e-06,1.2056832248310075e-05,545000000000000.0,874483102851541.1,893702753127331.1,1.0044759394454212,100.44759394454212,547439386997754.7,878397236265948.9,897702912532535.5,0.039364277820122,0.0631621941461477,0.0645503916747014,0.0255458372003636,0.0409897302383749,0.0418906147466194
317,317,2.25,0.02,1685,1,100000.0,,100000.0,100.0,1685.0,1.681601150362144,0.043320588751047,0.0256196570890656,-1.798975375139071e-06,1.4898685127964624e-05,545000000000000.0,871239095712366.1,891579409512296.1,1.002022635743984,100.20226357439836,546102336480471.2,873001295048910.2,893382749894575.9,0.039457892269477,0.063077538311147,0.0645501730095782,0.0256010371943142,0.0409259165036201,0.0418813901368971
318,318,2.25,0.02,1690,1,100000.0,,100000.0,100.0,1690.0,1.627075689722505,0.0432620539264887,0.0252478793918253,-5.931028187056297e-06,1.1765338749022388e-05,545000000000000.0,867995088541325.8,889584721062242.4,1.0524328848425637,105.24328848425634,573575922239197.2,913506575062723.8,936228214299403.2,0.0395484156345046,0.0629868450098,0.0645535161296777,0.0256564762595211,0.0408618263899843,0.0418781821592039
319,319,2.25,0.02,1695,1,100000.0,,100000.0,100.0,1695.0,1.69185874094635,0.0421610887037464,0.0257539690554752,1.1414009407580197e-05,6.5489264871730405e-06,545000000000000.0,864751060354849.6,887638314482680.4,1.001861197127563,100.1861197127563,546014352434521.7,866360532544438.9,889290384363910.4,0.0396417419319303,0.0628995199448626,0.0645642733791122,0.025710761014938,0.040795243761831,0.041874966185994
320,320,2.25,0.02,1700,1,100000.0,,100000.0,100.0,1700.0,1.6945736461999104,0.0428975460404216,0.0259058724375728,-5.454290797216085e-06,8.858345031764263e-07,545000000000000.0,861507032168373.2,885691907903118.4,1.0032357663583888,100.32357663583888,546763492665321.8,864294667640579.1,888557799982608.6,0.0397319596812759,0.0628061700316504,0.0645693122474112,0.0257652759721073,0.0407283787811546,0.0418717365750203
321,321,2.25,0.02,1705,1,100000.0,,100000.0,100.0,1705.0,1.6997635995810925,0.0439854251948,0.0255332827688611,-9.94289621076598e-06,-4.466756087591491e-06,545000000000000.0,858263003981897.1,883745501323556.4,1.0030863792018856,100.30863792018856,546682076665027.6,860911929067134.8,886473075058601.5,0.0398205314718765,0.0627091540572634,0.064571037703824,0.0258189217165555,0.0406594959853659,0.0418667081028093
322,322,2.25,0.02,1710,1,100000.0,,100000.0,100.0,1710.0,1.7071434473528826,0.0447200651969727,0.0252218715965792,-9.451237451819712e-06,4.030791042330135e-06,545000000000000.0,854838912003095.2,881799094743994.4,1.0016775984591526,100.16775984591526,545914291160238.2,856272988444695.2,883278399546619.1,0.0399119236586291,0.0626023218280608,0.0645766938562763,0.0258727913181356,0.040581777579593,0.0418616586473986
323,323,2.25,0.02,1715,1,100000.0,,100000.0,100.0,1715.0,1.7106875054091006,0.0442036762093011,0.0259600588950665,-1.1895696029593792e-05,-2.109673737109199e-06,545000000000000.0,851300020171683.6,879839296918711.0,1.002524867065497,100.2524867065497,546376052550695.8,853449439555471.9,882060774182431.0,0.0400016698866362,0.0624833438190725,0.0645780570800596,0.0259255911748335,0.0404962500735755,0.0418538603880138
