,Simulation Number,ExitSlit.openingHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
749,749,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1305.0,0.6525000000000001,1050.0,0.03254763838504,0.0269970366008727,0.0009884558723046,0.0117701651132894,1.4614151423118672e-05,54043899750.00001,32.26040511997989,21.049914340786888,1743478100198.5806,2.479590593019377e-06,1.2780202933748277e-06
750,750,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1362.0,0.681,1050.0,0.0371993415099041,0.0248983509868497,0.0010299617770437,0.0116120848566371,5.929163162976392e-06,56404437900.00001,28.226306095242126,19.22211445085989,1592088929295.4763,2.587894549955856e-06,1.3338418694072911e-06
751,751,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1308.0,0.654,1050.0,0.0258919344719288,0.0281713825660821,0.0010364569610586,0.0119678636329765,9.833096477917812e-06,54168138600.0,40.553169217169724,26.521772668029,2196689690824.903,2.4852908012791915e-06,1.2809582710607465e-06
752,752,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1405.0,0.7025,1050.0,0.0428349191970482,0.0206995737648897,0.0009809405888185,0.011910347050841,-1.4625191213176138e-05,58185194750.0,24.512711117063443,17.220179559737073,1426276870196.8264,2.6695975350131983e-06,1.3759528829054655e-06
753,753,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1355.0,0.6775,1050.0,0.0354127270500157,0.0140883332283597,0.0010343075648109,0.0119351835885014,-1.1199059853824446e-05,56114547250.0,29.650357017605995,20.08811687942806,1663816359843.8208,2.5745940640162875e-06,1.3269865881401465e-06
754,754,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1304.0,0.652,1050.0,0.0763623936866224,0.0184707363923805,0.0010149358709295,0.011667405843986,-8.028644998280075e-06,54002486800.0,13.750223759472648,8.965145891176165,742546277067.968,2.477690523599438e-06,1.2770409674795209e-06
755,755,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1317.0,0.6585,1050.0,0.0798697810239446,0.023747462697828,0.0009766047280231,0.0111308407928879,-7.846441702472847e-06,54540855150.0,13.146398882516214,8.656903664136927,717015837195.4387,2.5023914260586354e-06,1.2897722041185038e-06
756,756,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,968.0,0.484,1050.0,0.664076253180383,0.0247129041580899,0.0010040358241253,0.0114016875226382,1.697668501112777e-05,40087735600.0,1.581143724039758,0.7652735624352429,63384471554.90519,1.8392671985001968e-06,9.479874666565768e-07
757,757,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1341.0,0.6705,1050.0,0.0389972131538343,0.0138803145274607,0.0009949575817284,0.0117581640546506,-4.929556354584105e-07,55534765950.0,26.92500091886082,18.05321311609618,1495273624232.4707,2.5479930921371523e-06,1.313276025605857e-06
758,758,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1380.0,0.69,1050.0,0.0417781857620411,0.021936051709259,0.0010299917002685,0.0122121994059008,-1.0629940506419114e-05,57149870999.99999,25.132733287667293,17.34158596849043,1436332465267.5916,2.6220957995147427e-06,1.3514697355228058e-06
759,759,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1365.0,0.6825,1050.0,0.0320081631748507,0.0220851044737799,0.0010223539169184,0.0112496615421694,1.5708407070412883e-05,56528676750.0,32.80413169178662,22.388819879644373,1854374156469.4368,2.5935947582156697e-06,1.3367798470932102e-06
760,760,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1373.0,0.6865,1050.0,0.030833715166409,0.0206906412377399,0.0010079153133764,0.0118736389038724,7.418939108639856e-06,56859980350.0,34.053632341518565,23.377818602452493,1936288865784.8696,2.608795313575176e-06,1.3446144542556614e-06
761,761,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1375.0,0.6875,1050.0,0.033655863695003,0.0201378102071897,0.0010397785315214,0.0117361953488465,5.702729692065438e-07,56942806250.0,31.19812967854084,21.44871415399682,1776509053647.5254,2.612595452415052e-06,1.346573106046274e-06
762,762,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1324.0,0.662,1050.0,0.0410164109341621,0.0298293526597134,0.001029742286824,0.0109899299560831,-8.588933466221691e-06,54830745800.0,25.599509466720907,16.946875266969244,1403640196174.4675,2.515691911998203e-06,1.2966274853856489e-06
763,763,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1372.0,0.6859999999999999,1050.0,0.0416571333939828,0.0250980439668763,0.0009682028741218,0.0121373938890919,-2.362963849390476e-05,56818567399.99999,25.2057670428102,17.291156191367797,1432155573590.61,2.606895244155237e-06,1.3436351283603546e-06
764,764,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8282590000000.0,1362.0,0.681,1050.0,0.0698522440070519,0.0228465106500171,0.0009851287887814,0.0114433948971297,-4.837409865949849e-06,56404437900.00001,15.031728971999776,10.236607429931848,847856223330.7922,2.587894549955856e-06,1.3338418694072911e-06
765,765,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,8282590000000.0,1323.0,0.6615,1050.0,0.031317704163257,0.0205667030110255,0.0010411656305514,0.0114365108777516,9.186183856496632e-06,54789332850.0,33.52736185661698,22.17834986815213,1836941788344.5813,2.5137918425782645e-06,1.2956481594903423e-06
766,766,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,8282590000000.0,1373.0,0.6865,1050.0,0.0253733445040325,0.0325265477930992,0.0010184269613283,0.0112563544602964,-1.0876193302468312e-05,56859980350.0,41.38201015767263,28.408749973242266,2352980284408.766,2.608795313575176e-06,1.3446144542556614e-06
767,767,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8282590000000.0,1337.0,0.6685,1050.0,0.0318600821083236,0.0267061846323521,0.0010031589780397,0.0111822208366915,7.06100070517756e-06,55369114150.0,32.956600564619364,22.03148747744805,1824777778658.364,2.5403928144574e-06,1.3093587220246316e-06
768,768,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8282590000000.0,1043.0,0.5215,1050.0,0.0324534917917844,0.1272430062239866,0.0009971429625134,0.0123722200148487,7.876212677828127e-06,43193706850.0,32.353991574669486,16.872606606190136,1397488827503.6436,1.981772404995563e-06,1.0214369088045554e-06
769,769,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,8282590000000.0,1316.0,0.658,1050.0,0.0341465282233457,0.024653826773917,0.0010263924738136,0.0125432949744203,-4.088291172279468e-06,54499442200.0,30.749831816931906,20.2333893355412,1675848681766.6013,2.500491356638697e-06,1.2887928782231977e-06
770,770,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,8282590000000.0,1285.0,0.6425000000000001,1050.0,0.0318686859982335,0.0175343498972767,0.0015731192281963,0.0116513676759042,1.937206032792342e-05,53215640750.00001,32.947702960147154,21.16889915189455,1753333124264.9028,2.441589204620613e-06,1.2584337754687e-06
771,771,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,8282590000000.0,1349.0,0.6745,1050.0,0.0260493804012185,0.0240959234008839,0.0019489545726885,0.0117645127145138,-4.68592965624803e-06,55866069550.0,40.308060453940165,27.18778677618264,2251852908745.4263,2.5631936474966584e-06,1.321110632768308e-06
772,772,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8282590000000.0,1293.0,0.6465000000000001,1050.0,0.0357628043757358,0.0234180655216044,0.0067485489503214,0.0115445826462867,-8.189615352014957e-05,53546944350.00001,29.360113624433705,18.9813134581964,1572144370357.2288,2.456789759980118e-06,1.2662683826311509e-06
773,773,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,8282590000000.0,1316.0,0.658,1050.0,0.0384561760617998,0.0240000197413419,0.0009540563264717,0.0116194155430726,2.4179018905923382e-06,54499442200.0,27.303806762082345,17.965904849450187,1488042238470.076,2.500491356638697e-06,1.2887928782231977e-06
774,774,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8282590000000.0,1348.0,0.674,1050.0,0.0269149016892242,0.019053686277403,0.0010205355507129,0.0114313254879613,1.0864441460343e-07,55824656600.0,39.01184600723921,26.293984208879227,2177822906686.21,2.56129357807672e-06,1.3201313068730016e-06
775,775,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,8282590000000.0,1325.0,0.6625,1050.0,0.0244134209533513,0.0185672288769809,0.0010381768035932,0.0118279244864397,-5.744195211174524e-06,54872158750.0,43.00913018320209,28.493548746371385,2360003819112.082,2.517591981418141e-06,1.297606811280955e-06
776,776,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8282590000000.0,1282.0,0.641,1050.0,0.0336751139750504,0.027051182770758,0.0010175283678843,0.012121721185288,6.208502839107886e-06,53091401900.0,31.180295359295165,19.986569325308203,1655405592281.045,2.4358889963607976e-06,1.2554957977827806e-06
777,777,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,8282590000000.0,1378.0,0.6890000000000001,1050.0,0.037774115700131,0.0236510283871982,0.0010013141656239,0.0118404025372104,7.768329967832403e-06,57067045100.00001,27.79681219635695,19.15200360328994,1586281935245.7324,2.618295660674867e-06,1.349511083732193e-06
778,778,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,8282590000000.0,1376.0,0.688,1050.0,0.0251909435960442,0.021153064485154,0.0009737334174183,0.0126193192552133,8.696080573010677e-06,56984219199.99999,41.68164626294042,28.676972628903005,2375196067264.2573,2.6144955218349897e-06,1.3475524319415802e-06
779,779,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,8282590000000.0,1416.0,0.7080000000000001,1050.0,0.0334603418284586,0.0242704041829384,0.0009850094658876,0.0119434996218325,-1.7137224136784496e-06,58640737200.00001,31.380432554545926,22.21734624861852,1840171698653.453,2.69049829863252e-06,1.3867254677538358e-06
780,780,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,8282590000000.0,1364.0,0.6819999999999999,1050.0,0.0318379147915948,0.0216560795363251,0.0009565918828481,0.0118838654703328,8.190558290042425e-06,56487263799.99999,32.97954677224023,22.492050898667834,1862924358527.972,2.591694688795731e-06,1.3358005211979036e-06
781,781,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8282590000000.0,1270.0,0.635,1050.0,0.0455586501393554,0.0206836500863562,0.0010000557011413,0.0117193389827572,-1.4224981940301602e-05,52594446500.0,23.04721489307179,14.634981457100588,1212155510667.6675,2.413088163321539e-06,1.243743887039104e-06
782,782,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,8282590000000.0,1351.0,0.6755,1050.0,0.0383135286540436,0.0175017045563872,0.0010351567409955,0.0120763996526048,6.310686138777215e-06,55948895450.0,27.40546321068709,18.51239039881913,1533305395933.5532,2.566993786336535e-06,1.3230692845589209e-06
783,783,0.01,1050,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8282590000000.0,1407.0,0.7035,1050.0,0.0200814486970557,0.0239764535970952,0.0009443386486673,0.0118261454022462,4.74172904459395e-06,58268020650.0,52.2870643368447,36.78394976097025,3046663744507.145,2.673397673853075e-06,1.3779115346960782e-06
784,784,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1530.0,0.765,1300.0,0.0503954931461976,0.0220349969564828,0.0009939326245704,0.0116637926827468,3.7514681166801e-06,64303452000.0,25.795957512087288,19.733907496746777,1658769115672.5444,3.6553089641955146e-06,2.311751624071125e-06
785,785,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,8405680000000.0,1490.0,0.745,1300.0,0.0959297754002364,0.0397072068619701,0.0013686120569363,0.0110205263841139,-3.135487871649537e-05,62622316000.0,13.55157973190456,10.095926900268896,848631308270.5225,3.559745331144651e-06,2.251313673115017e-06
786,786,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1495.0,0.7474999999999999,1300.0,0.0401411893849399,0.0262021926813467,0.0010194622467946,0.0118514255953182,2.644924230382381e-06,62832457999.99999,32.385687118870734,24.20830112135588,2034872325697.5864,3.5716907852760086e-06,2.25886841698453e-06
787,787,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1498.0,0.749,1300.0,0.0324140120812899,0.0324373929198436,0.0009998853922218,0.0121278896087758,2.8880474384766588e-05,62958543200.0,40.10611203388762,30.03947791338183,2525022387069.5537,3.578858057754824e-06,2.2634012633062382e-06
788,788,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1431.0,0.7155,1300.0,0.0314153956239806,0.0411324756798796,0.0009832020094702,0.0118650004260872,-6.211694562975375e-06,60142640400.0,41.380984519821126,29.60809442393202,2488761671373.569,3.418788972394628e-06,2.162167695454758e-06
789,789,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1251.0,0.6255000000000001,1300.0,0.037596240294988,0.1108613727555379,0.0009692239436796,0.0121475456277532,-2.600991898529869e-06,52577528400.00001,34.5779256063884,21.628492466795944,1818021865582.973,2.9887526236657445e-06,1.890196916152273e-06
790,790,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1488.0,0.744,1300.0,0.0483610764019886,0.0160912055962589,0.0009625856927513,0.0113400981135955,-2.7307001470941818e-06,62538259200.0,26.88112210725202,19.9995548477955,1681098581930.177,3.554967149492108e-06,2.2482917755672114e-06
791,791,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1498.0,0.749,1300.0,0.0355261399893152,0.0219172812198867,0.0010026266201029,0.0116340596817498,6.22279154527522e-06,62958543200.0,36.592773670063416,27.40798747887749,2303827721914.51,3.578858057754824e-06,2.2634012633062382e-06
792,792,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1512.0,0.756,1300.0,0.0597156183400784,0.0234823768720631,0.0010169239600656,0.011829689491873,3.31756461888122e-06,63546940800.0,21.76984909704097,16.45800591736298,1383407311794.5964,3.612305329322626e-06,2.2845545461408766e-06
793,793,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1485.0,0.7425,1300.0,0.0826334805653914,0.0147220304021494,0.0009975806170494,0.0114032185075049,3.711710988967839e-06,62412174000.00001,15.732122029777676,11.681100607109924,981875937511.7177,3.5477998770132934e-06,2.243758929245504e-06
794,794,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1501.0,0.7505000000000001,1300.0,0.0524451348039747,0.0204948887927445,0.0009941942256197,0.0107758158306939,-6.440618111330719e-06,63084628400.00001,24.787809295543564,18.60325087630545,1563729738259.4316,3.586025330233638e-06,2.267934109627947e-06
795,795,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1503.0,0.7515,1300.0,0.0586446783254359,0.028561587071485,0.0010412930560183,0.0117914877179015,1.7479445553351004e-06,63168685199.99999,22.16739927851477,16.65880055780385,1400285466727.2063,3.590803511886181e-06,2.270956007175752e-06
796,796,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1474.0,0.737,1300.0,0.0756861984959869,0.0220770769385488,0.0010339086636434,0.0116812941997329,5.83732163249353e-06,61949861600.0,17.1761830536241,12.65884691052096,1064062162988.2784,3.521519877924306e-06,2.227138492732574e-06
797,797,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1378.0,0.6890000000000001,1300.0,0.735829170823763,0.0254737091856682,0.0009946067402474,0.011667316731332,-1.9067127215612128e-05,57915135200.00001,1.766714410825336,1.217266229058657,102319503962.7377,3.292167158602235e-06,2.0820874104379154e-06
798,798,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1594.0,0.7969999999999999,1300.0,0.0410356778484128,0.0153546864397528,0.0009901943812006,0.0119721923717828,8.572434411560772e-07,66993269599.99999,31.679749626708784,25.24876045248689,2122330007602.6008,3.808210777076895e-06,2.4084523456008967e-06
799,799,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1569.0,0.7845,1300.0,0.0403079677150799,0.0224246168593709,0.0010106150735052,0.0118279196318485,-1.5042271705619342e-06,65942559600.0,32.25168803322343,25.30144926206378,2126758860331.4429,3.7484835064201058e-06,2.37067862625333e-06
800,800,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1500.0,0.75,1300.0,0.0436368442315142,0.0304821171559297,0.0010188087610448,0.0118074534795151,-1.1127108654764462e-05,63042600000.0,29.791338555622406,22.34350391671681,1878123440026.681,3.5836362394073667e-06,2.266423160854044e-06
801,801,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1507.0,0.7535000000000001,1300.0,0.0457121045997155,0.0203807285620087,0.0010326234262236,0.011670575490697,-3.138519967427253e-06,63336798800.00001,28.43885687136116,21.428678652570635,1801226155763.3992,3.600359875191268e-06,2.276999802271363e-06
802,802,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1516.0,0.758,1300.0,0.0648189728433408,0.0224373196560973,0.0010189149355791,0.0113956735056942,6.924707437169788e-06,63715054400.0,20.05585622502742,15.202339018570784,1277859970416.2004,3.621861692627712e-06,2.290598341236488e-06
803,803,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1486.0,0.743,1300.0,0.0733228874505584,0.0190516783208852,0.0009809647811211,0.0112089022131497,8.248462050759547e-06,62454202400.0,17.729798228098808,13.173240083477411,1107300407048.8442,3.5501889678395645e-06,2.245269878019406e-06
804,804,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1566.0,0.783,1300.0,0.0841374109841126,0.0197634928711671,0.0010485962453667,0.0114857551030033,-3.5526929422717395e-06,65816474400.0,15.450915173102654,12.098066580539378,1016924762947.0824,3.741316233941291e-06,2.3661457799316217e-06
805,805,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,978.0,0.489,1300.0,1.2088612673014725,0.0198708488062044,0.0009895959078198,0.0120624340509604,-1.0361401239358092e-05,41103775200.00001,1.0753922184155802,0.5258667948052188,44202679997.58332,2.336530828093604e-06,1.477707900876837e-06
806,806,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1618.0,0.8089999999999999,1300.0,0.0571051727586109,0.0286654989252116,0.0009943777334849,0.0123157425867177,-1.904660181756144e-06,68001951199.99999,22.76501299619958,18.416895513925457,1548065302834.9292,3.865548956907413e-06,2.444715116174562e-06
807,807,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1559.0,0.7795,1300.0,0.041179540649864,0.0203308186295886,0.0009950833597897,0.0119584529465255,3.1528934298179853e-06,65522275600.0,31.56907482415765,24.60809382543088,2068477621065.4788,3.72459259815739e-06,2.355569138514303e-06
808,808,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1496.0,0.748,1300.0,0.0409008997601176,0.0272755269977984,0.0010348432717466,0.0114493302595264,-8.045543414488855e-07,62874486400.0,31.78414185566708,23.77453810803898,1998411594839.8103,3.574079876102281e-06,2.2603793657584333e-06
809,809,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1455.0,0.7275,1300.0,0.0662337578294227,0.0202903297785964,0.0009974491422226,0.0122498331117217,2.074956427100446e-06,61151322000.0,19.62745347090221,14.278972400081356,1200244727239.1587,3.476127152225146e-06,2.1984304660284224e-06
810,810,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1465.0,0.7325,1300.0,0.0536461385058828,0.0254824440300088,0.0010019157954821,0.0116269109928107,5.412933604413839e-06,61571606000.0,24.232871856330195,17.75057863476187,1492056838186.4514,3.5000180604878616e-06,2.213539953767449e-06
811,811,0.01,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8405680000000.0,1531.0,0.7655000000000001,1300.0,0.0457076425434479,0.0256248209649672,0.0010051440731961,0.0120193253467175,-7.384773473578128e-06,64345480400.00001,28.4416331199814,21.77207015334577,1830090546465.7544,3.6576980550217865e-06,2.313262572845028e-06
