,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
309,309,2.25,0.02,1645,100000.0,17.15,2.43,0.81,,1329.2,1.3291999999999995,1645.0,0.2371502469373126,0.0044101189919181,0.0114014231063033,-9.271079092918852e-07,-8.980381472032809e-05,7244140000000.0,11938756660743.703,12076661665896.951,6.964677569980511,9.26663006432914,50503133850593.8,83232050408634.78,84193466799527.47,0.0005142958883343,0.0008475890115935,0.0008573795425786,0.0003342487622791,0.0005508610596986,0.0005572240754996
310,310,2.25,0.02,1650,100000.0,17.15,2.43,0.81,,1277.5,1.2775,1650.0,0.2256159784296414,0.004486485961653,0.0112117931391974,4.0258124673198726e-05,4.143621610163547e-05,6962375000000.0,11432949673520.363,11579807130507.578,7.353745693713651,9.395228752556768,51203996701434.375,84082330723438.78,85162377222392.69,0.0004955183752661,0.0008136931214883,0.0008241450963506,0.0003219952734638,0.0005287499964629,0.0005355418465173
311,311,2.25,0.02,1655,100000.0,17.15,2.43,0.81,,1294.3,1.2943000000000002,1655.0,0.2221026333935697,0.004476080864964,0.0114507471169725,-6.509693604727518e-07,3.141244129546859e-05,7053935000000.0,11541313632877.107,11704606982255.148,7.509208351119423,9.716318468934617,52953935655693.66,86640716068060.53,87866560297695.11,0.0005033129434307,0.0008234967483568,0.0008351480686934,0.0003269737269043,0.0005349788921948,0.0005425480908087
312,312,2.25,0.02,1660,100000.0,17.15,2.43,0.81,,1296.0,1.296,1660.0,0.2247116392838961,0.0047609478369246,0.011558881876779,3.2480869136107397e-06,-4.912227695680114e-05,7063200000000.0,11511436667333.166,11692461813533.623,7.469196733093236,9.680738052096306,52760022383924.89,85987039336225.98,87339243827899.69,0.0005052148194343,0.0008233871895624,0.0008363355113642,0.0003281515689316,0.0005348136826145,0.0005432239903704
313,313,2.25,0.02,1665,100000.0,17.15,2.43,0.81,,1282.3,1.2822999999999998,1665.0,0.2350359131280128,0.0047783179225024,0.0110456168391066,-7.973930809706381e-06,-7.026923663151437e-05,6988535000000.0,11344369908064.305,11541633308878.549,7.124849817700688,9.132318609599386,49771136422316.65,80792638560083.38,82197514350654.03,0.0005011561312251,0.000813518217239,0.0008276642096086,0.0003254091166246,0.0005282310799683,0.0005374163110649
314,314,2.25,0.02,1670,100000.0,17.15,2.43,0.81,,1289.6,1.2896,1670.0,0.2268525170253269,0.0044488149544859,0.0116595502806207,1.8754683624426477e-05,-6.596147175378544e-05,7028320000000.0,11363314376197.262,11579955982849.045,7.417880224172336,9.563725340325764,52122303104775.41,84270795323918.88,85877418170774.16,0.0005051842072911,0.0008167765504899,0.0008323483967238,0.0003279954825672,0.0005302996708152,0.0005404098348826
315,315,2.25,0.02,1675,100000.0,17.15,2.43,0.81,,1286.5,1.2865,1675.0,0.2341928129174675,0.0044087743992711,0.0117435965278381,-1.6711786610362224e-05,-5.017012612608416e-05,7011425000000.0,11291959270030.564,11524802734590.545,7.233887733757422,9.31495301487186,50766493931051.63,81759867894427.84,83445780006511.95,0.0005051776544717,0.0008135928856723,0.0008303694061778,0.0003279255325367,0.0005281268439737,0.0005390169721735
316,316,2.25,0.02,1680,100000.0,17.15,2.43,0.81,,1276.0,1.2760000000000002,1680.0,0.2263546461273108,0.0047311671526368,0.0118908345677032,-9.031845591146097e-06,1.4650231828124343e-05,6954200000000.0,11158404392385.668,11403647129904.746,7.612245559407375,9.696239818794613,52844507012430.63,84791978827321.78,86655562210395.98,0.0005022881849847,0.0008059495973047,0.0008236629977691,0.0003259648826765,0.0005230289578416,0.0005345242441668
317,317,2.25,0.02,1685,100000.0,17.15,2.43,0.81,,1279.2,1.2792,1685.0,0.2352062296519761,0.0043184273656542,0.0111649338618457,2.438111372205427e-05,1.542524308264195e-05,6971640000000.0,11144890512352.588,11405083806481.293,7.205001091757834,9.212401868383989,50207590182692.734,80262046731497.8,82135878180037.7,0.0005047453579111,0.0008068878700761,0.0008257258131384,0.0003274884677896,0.0005235243239142,0.0005357467426311
318,318,2.25,0.02,1690,100000.0,17.15,2.43,0.81,,1264.2,1.2641999999999998,1690.0,0.251750884646367,0.0042798750536067,0.0107899057732443,2.4232242014135665e-05,6.892705757134462e-05,6889890000000.0,10973193909339.438,11246130043668.871,6.7504721911793215,8.535199239650444,46516835856094.92,74085110197382.42,75927828348151.03,0.0004999710704513,0.0007962796946138,0.0008160855509113,0.0003243491728728,0.0005165752092221,0.0005294239788566
319,319,2.25,0.02,1695,100000.0,17.15,2.43,0.81,,1282.4,1.2824,1695.0,0.2399344619028625,0.0042816243343792,0.0107784660743547,6.498066305836515e-06,4.071341512366054e-05,6989080000000.0,11089567597990.59,11383073744925.896,7.130939931332065,9.143287081750616,49830914595540.86,79066671990726.42,81159319340763.83,0.000508365698535,0.0008066234437728,0.0008279722418136,0.0003297147992555,0.0005231582060016,0.0005370045663691
320,320,2.25,0.02,1700,100000.0,17.15,2.43,0.81,,1263.9,1.2638999999999998,1700.0,0.2445842454104649,0.0043357203634698,0.010987211453135,-1.929519627203342e-05,1.5615328245901548e-05,6888255000000.0,10888587379576.072,11194260023987.516,7.03248302364815,8.885657988579476,48426836037758.15,76550568426043.03,78699553768795.45,0.0005021722384116,0.0007938071830299,0.0008160915374949,0.0003256473230114,0.0005147659794149,0.0005292168785716
321,321,2.25,0.02,1705,100000.0,17.15,2.43,0.81,,1256.9,1.2569,1705.0,0.2527488301791208,0.0043740256150737,0.0112088732690841,-5.478230326315419e-06,9.280347624893092e-06,6850105000000.0,10787507697048.465,11107797206135.783,6.814391241490402,8.565567806406639,46682344544916.18,73515099563371.9,75697820151937.52,0.0005005042600699,0.0007881913573456,0.0008115933728993,0.0003245180270553,0.00051104920504,0.0005262226541441
322,322,2.25,0.02,1710,100000.0,17.15,2.43,0.81,,1249.6,1.2495999999999998,1710.0,0.2321155447506044,0.004578449728965,0.0117896231292591,-2.634197236519039e-05,-4.127018982982721e-05,6810320000000.0,10682067044390.68,11018961487920.955,7.435094131742389,9.29600347715164,50663218950476.44,79465854983852.97,81972074508893.4,0.0004987393980381,0.0007822786135634,0.0008069503664279,0.0003233064003113,0.0005071098926345,0.0005231032864578
323,323,2.25,0.02,1715,100000.0,17.15,2.43,0.81,,1267.8,1.2678,1715.0,0.2369214735831065,0.0044519693931916,0.0111951826785925,3.832986754816025e-06,-5.29359454912285e-05,6909510000000.0,10792781655736.604,11154602606335.42,7.296453766868838,9.245721967815076,50389184724592.16,78708832977027.52,81347495156682.97,0.0005071411708227,0.0007921638329381,0.0008187206076609,0.0003286846449144,0.0005134114584327,0.0005306232419991
324,324,2.25,0.02,1720,100000.0,17.15,2.43,0.81,,1247.4,1.2474,1720.0,0.2435286811394916,0.0044527711275651,0.0110451645487582,1.536472711421478e-05,-9.849959796019931e-07,6798330000000.0,10574972314916.549,10948628810883.406,7.091566152330313,8.834937261000936,48150408072455.11,74899163812016.61,77545653870564.53,0.0005001170985141,0.0007779446527313,0.0008054325802965,0.0003240571434018,0.0005040789899763,0.0005218901372281
325,325,2.25,0.02,1725,100000.0,17.15,2.43,0.81,,1248.1,1.2481000000000002,1725.0,0.2340239192508534,0.0044177877562181,0.0113404506405686,-1.706074487216598e-05,1.774012484425029e-05,6802145000000.0,10537546614979.049,10928271380281.152,7.426430539618641,9.26034457115984,50468877912821.14,78183889583659.14,81082892835949.08,0.0005014764026505,0.0007768624410743,0.0008056679501792,0.000324890980909,0.0005033050392362,0.000521967233627
326,326,2.25,0.02,1730,100000.0,17.15,2.43,0.81,,1243.5,1.2435,1730.0,0.2486187890660175,0.0045206585709269,0.0112933759335317,-1.1893153494989776e-05,1.9333684445691536e-05,6777075000000.0,10458370205902.91,10861590351657.43,7.00608434248934,8.711947705019963,47480114992358.8,73271229846051.47,76096185876147.1,0.0005006818833673,0.0007726514007362,0.0008024408042751,0.0003243457639772,0.0005005298118127,0.0005198276277917
327,327,2.25,0.02,1735,100000.0,17.15,2.43,0.81,,1246.9,1.2469,1735.0,0.2464661460291381,0.004387904534978,0.0104958372225208,1.5596311729975388e-05,3.6508456620122495e-06,6795605000000.0,10446516168112.02,10864812344614.3,7.064800186567782,8.809822311903572,48013531599874.47,73808606319267.53,76764027755416.16,0.0005031429552207,0.0007734544630809,0.0008044248879957,0.0003258712503566,0.0005009442552316,0.0005210029105031
328,328,2.25,0.02,1740,100000.0,17.15,2.43,0.81,,1232.2,1.2322,1740.0,0.2486340729131825,0.0046532454561897,0.0112696752800032,1.5402735338598632e-05,-1.086713420838101e-05,6715490000000.0,10283387077566.523,10710560662805.72,7.054189407527107,8.68885469477605,47354258086529.45,72513273889882.52,75525487176353.78,0.000498232298529,0.0007629399463509,0.000794632596812,0.0003226630855198,0.0004940919283689,0.0005146165880834
329,329,2.25,0.02,1745,100000.0,17.15,2.43,0.81,,1224.8,1.2248,1745.0,0.2332162167438582,0.0045627023713147,0.0098233595773363,-2.6106367070675923e-06,2.5039135880289265e-05,6675160000000.0,10178903101986.406,10620231437543.703,7.5934540900668015,9.309352465887182,50735970939085.14,77366914347243.5,80721324070370.72,0.0004962526856272,0.0007567321234397,0.0007895418795749,0.0003214171871011,0.000490126738957,0.0005113772426457
330,330,2.25,0.02,1750,100000.0,17.15,2.43,0.81,,1247.3,1.2473,1750.0,0.257020329268289,0.0045578263819966,0.0110434555979346,-3.210768381879012e-06,7.300499469974929e-05,6797785000000.0,10321751853034.816,10788844188170.094,6.944250660547247,8.660075856083445,47197413415654.77,71664518572076.81,74907567601233.1,0.0005064168138579,0.000768942925798,0.000803740056354,0.0003280293488908,0.0004980795273406,0.0005206192214566
331,331,2.25,0.02,1755,100000.0,17.15,2.43,0.81,,1216.2,1.2161999999999995,1755.0,0.2485873453325666,0.0045959150330548,0.0109048033032141,2.391423006829055e-05,-7.369787494021901e-05,6628290000000.0,10021350155267.54,10494012473855.867,7.138091296811899,8.685105774197247,47333826469374.99,71564287205037.47,74939654934372.23,0.0004947906906879,0.0007480769195298,0.0007833603659506,0.0003205277741509,0.0004846078037103,0.0005074645889297
332,332,2.25,0.02,1760,100000.0,17.15,2.43,0.81,,1219.5,1.2195,1760.0,0.2448159204006742,0.0042591592677587,0.0110641285363814,-1.5160938553226993e-05,3.813497341768927e-05,6646275000000.0,10006960107944.984,10496592322006.426,7.259662005243459,8.861182343884185,48293443774168.81,72712995674026.62,76270781922684.4,0.0004971531562483,0.0007485383620323,0.000785163719939,0.0003220796685323,0.0004849390665573,0.0005086667307313
333,333,2.25,0.02,1765,100000.0,17.15,2.43,0.81,,1222.9,1.2229,1765.0,0.2382449944582048,0.0045366499835389,0.0112514385126535,-2.2561972015422226e-05,-7.952026610394069e-05,6664805000000.0,9995189132598.66,10499890634708.322,7.450520255128614,9.121322164858558,49711205798479.14,74551754172152.7,78316203430334.28,0.0004994843616467,0.0007490752787868,0.000786899417318,0.0003236552012159,0.0004853847861869,0.0005098940203234
334,334,2.25,0.02,1770,100000.0,17.15,2.43,0.81,,1208.9,1.2089,1770.0,0.2586925939913499,0.0043382078671826,0.0111881929437621,3.193009075427132e-06,-7.236854852770984e-05,6588505000000.0,9841545737659.152,10354016609228.09,6.89687701856912,8.340146605749382,45453799001334.13,67896380411336.98,71431893853359.56,0.0004947165199099,0.0007389802782071,0.0007774606020648,0.0003206225576788,0.0004789283101283,0.0005038671576481
335,335,2.25,0.02,1775,100000.0,17.15,2.43,0.81,,1188.2,1.1882,1775.0,0.2470862406407377,0.0044722581935474,0.0107306391218018,-6.51248718687142e-06,6.070768992337476e-05,6475690000000.0,9634483896700.256,10151495061458.318,7.285967999370001,8.673968710276306,47273129471005.86,70332613919911.59,74106842724805.48,0.0004872139094145,0.0007248732667101,0.0007637718289935,0.0003157810297996,0.0004698166908064,0.0004950282617781
336,336,2.25,0.02,1780,100000.0,17.15,2.43,0.81,,1198.3,1.1983,1780.0,0.2478299530631829,0.0047125166013268,0.0107553471242452,9.55049156205486e-06,-8.708389455478324e-05,6530735000000.0,9677506527742.438,10212341197965.828,7.246245800751955,8.688884450983547,47354420257860.336,70171689888336.016,74049781059120.4,0.0004922738285913,0.0007294712141328,0.0007697859889283,0.0003191219514578,0.0004728877788455,0.0004990222772855
337,337,2.25,0.02,1785,100000.0,17.15,2.43,0.81,,1183.1,1.1831,1785.0,0.2496088763354237,0.0044175287962582,0.0106761763702019,1.1379159321290595e-05,5.156647224563714e-06,6447895000000.0,9516371048722.598,10057679976364.254,7.212077163719263,8.53252902319701,46502283176423.7,68632163104333.83,72536088500004.56,0.000486915318418,0.000718632490041,0.0007595096458981,0.0003157142367503,0.0004659588628971,0.0004924634717558
338,338,2.25,0.02,1790,100000.0,17.15,2.43,0.81,,1204.7,1.2047,1790.0,0.2514587973372272,0.0045809310787731,0.0106933567126862,-1.4040951962283172e-05,1.4541832769505866e-05,6565615000000.0,9651032056650.355,10215724228743.115,7.183255224290098,8.647192370928986,47127198421562.98,69273952661955.73,73327245467171.81,0.0004967418910848,0.0007301786526839,0.0007729021839062,0.0003221328446596,0.0004735145771279,0.0005012204197266
339,339,2.25,0.02,1795,100000.0,17.15,2.43,0.81,,1165.4,1.1654,1795.0,0.2631096972670548,0.0045763327353258,0.0110840190763359,-1.898561317552532e-05,8.916143572360947e-06,6351430000000.0,9296132605249.156,9857718975839.076,6.8545304913082985,7.98931073546783,43541743508299.68,63728927425304.3,67578839918393.77,0.000481404425419,0.000704597134102,0.0007471623775286,0.000312245374524,0.0004570111623604,0.000484619550804
340,340,2.25,0.02,1800,100000.0,17.15,2.43,0.81,,1161.9,1.1619,1800.0,0.2533714951458478,0.0045264065671632,0.0109842030355851,2.680733978895647e-05,3.9682752345876926e-05,6332355000000.0,9227095220473.34,9803442454493.207,7.139364807454082,8.294731399345775,45206286126434.46,65871655435074.914,69986162276412.95,0.0004807842379873,0.0007005674736195,0.0007443266541652,0.000311929450361,0.0004545232761826,0.0004829139264106
341,341,2.25,0.02,1805,100000.0,17.15,2.43,0.81,,1163.1,1.1631,1805.0,0.2512044504254618,0.0045387682839665,0.0110338400748125,7.909143248582544e-07,-6.818492719627726e-05,6338895000000.0,9195463740241.14,9788870753199.523,7.258308007944049,8.428085524781109,45933066110057.05,66632408944008.19,70932370302634.4,0.0004821593871923,0.0006994403854211,0.0007445770790757,0.0003128680789314,0.0004538593990424,0.0004831481176864
342,342,2.25,0.02,1810,100000.0,17.15,2.43,0.81,,1144.6,1.1446,1810.0,0.2552294781858791,0.0042921037410066,0.0110096360126647,1.164931308160012e-05,4.567648570837214e-05,6238070000000.0,9009592279752.016,9608867444570.115,7.174642663940939,8.210392520225657,44746639235229.83,64627196456367.98,68925889738544.734,0.000475316217302,0.0006864952335971,0.0007321576266873,0.0003085007368722,0.000445565031688,0.000475201895323
343,343,2.25,0.02,1815,100000.0,17.15,2.43,0.81,,1138.1,1.1381,1815.0,0.2591558920816169,0.0046243834515227,0.011137056656717,2.2173786366626403e-05,-1.178723390838097e-05,6202645000000.0,8921507964017.828,9530134452304.75,7.084291003298347,8.06902595646386,43976191462728.02,63252683711852.1,67567790408784.375,0.0004734535820463,0.000680986885888,0.0007274439039839,0.0003073431112652,0.000442063670392,0.0004722213141889
344,344,2.25,0.02,1820,100000.0,17.15,2.43,0.81,,1141.0,1.141,1820.0,0.2486299739739706,0.0044519101105689,0.0110277563875395,1.081118237536208e-05,1.3127525010880376e-06,6218450000000.0,8907226554783.082,9530190899136.932,7.388882291737526,8.44487784861639,46024584274959.336,65925013343641.86,70535756369156.02,0.0004754598773671,0.0006810425178973,0.0007286740901975,0.0003087243823972,0.0004422127727967,0.0004731407825848
345,345,2.25,0.02,1825,100000.0,17.15,2.43,0.81,,1129.5,1.1295,1825.0,0.2532873098489744,0.0045091235464831,0.0112654432296868,2.119037737473931e-05,1.4571870193058871e-05,6155775000000.0,8780810405075.901,9410154099928.797,7.275392717140681,8.220289510254968,44800577830889.58,63905093992371.06,68485339563990.67,0.0004714208381811,0.0006724509913164,0.0007206473162522,0.0003061972895873,0.0004367704060681,0.0004680748857775
346,346,2.25,0.02,1830,100000.0,17.15,2.43,0.81,,1111.1,1.1111,1830.0,0.2641845606340666,0.0043070961887098,0.0104616301248222,-9.373851717273793e-06,-2.2698741169233607e-05,6055495000000.0,8598857808634.424,9233266468171.488,7.0068730503401095,7.787856854902418,42443819859218.18,60270609062464.92,64717268974250.7,0.0004645323556185,0.0006596401571587,0.000708307251928,0.0003017863995414,0.0004285394238186,0.0004601563114884
347,347,2.25,0.02,1835,100000.0,17.15,2.43,0.81,,1129.4,1.1294,1835.0,0.2546031441067725,0.0043709517723973,0.0110770186931788,2.3783998098343496e-05,5.5912085719894286e-05,6155230000000.0,8700514168644.709,9361358751494.576,7.31650083741809,8.269071570539447,45066440059439.984,63702120029232.88,68540592804678.98,0.0004729305072065,0.0006684946913007,0.000719269977318,0.0003073335380482,0.0004344207774995,0.0004674170593195
348,348,2.25,0.02,1840,100000.0,17.15,2.43,0.81,,1107.7,1.1077,1840.0,0.2743728260016496,0.004452759805246,0.0108459844805586,3.4692596308899414e-06,-4.182708795308442e-05,6036965000000.0,8494144430979.222,9157971652670.594,6.748207409737826,7.479087637843447,40761027626246.8,57351675189846.95,61833775006959.8,0.0004712120037687,0.0006630058013625,0.0007148204723586,0.0003019962281517,0.0004249154301096,0.0004581230629343
349,349,2.25,0.02,1845,100000.0,17.15,2.43,0.81,,1085.6,1.0856,1845.0,0.2664447478364309,0.0044060552009225,0.0107940432223223,1.3478258668691e-05,4.056307270749599e-05,5916520000000.0,8287805857177.654,8952207559616.82,6.9741713532121326,7.569286660105779,41252612297576.5,57786273320082.33,62418777873531.42,0.0004630656555948,0.0006486580376128,0.000700658471976,0.0002965183703948,0.0004153601588296,0.0004486579943977
350,350,2.25,0.02,1850,100000.0,17.15,2.43,0.81,,1078.2,1.0782,1850.0,0.2756052939774918,0.0045370891473875,0.0106689648394252,1.6037786672798527e-05,-2.7083188050272424e-05,5876190000000.0,8196335106186.906,8868290794135.727,6.780265496989247,7.30941891106721,39836333065316.3,55565244691714.58,60120619958726.54,0.0004612077832504,0.0006433102988675,0.0006960504575896,0.0002950427788154,0.0004115369798852,0.0004452757925194
351,351,2.25,0.02,1855,100000.0,17.15,2.43,0.81,,1084.3,1.0843,1855.0,0.2656324754346088,0.0046242821031745,0.0113982391681968,1.011689367107544e-05,5.204621183404355e-05,5909435000000.0,8207531758142.895,8895440331654.824,7.120747148572457,7.707325829682472,42004925771769.47,58340054890227.73,63229786068949.95,0.0004651057879199,0.0006459789345765,0.0007001212102933,0.0002972522912243,0.000412849556752,0.0004474522555936
352,352,2.25,0.02,1860,100000.0,17.15,2.43,0.81,,1071.5,1.0715,1860.0,0.2809428628374917,0.0046178506226032,0.0105661271883402,1.4256557678103416e-05,-5.386091287480627e-05,5839675000000.0,8075883550303.346,8767679261469.644,6.723635102063716,7.197722972117829,39227590198042.16,54249157769637.78,58896244920617.02,0.0004609933589219,0.0006375232669827,0.0006921347356994,0.000294279127192,0.0004069685320652,0.0004418302389371
353,353,2.25,0.02,1865,100000.0,17.15,2.43,0.81,,1061.3,1.0613,1865.0,0.2750688734918185,0.004234186124158,0.0101910032640804,2.761410519348209e-05,-6.417327123989991e-06,5784085000000.0,7964577616288.8125,8661681377597.214,6.812103036272011,7.224164410194466,39371696035559.84,54214094184325.92,58959210723152.71,0.0004578669939188,0.0006304743465912,0.0006856569387626,0.0002920016255729,0.0004020808150223,0.0004372731456147
354,354,2.25,0.02,1870,100000.0,17.15,2.43,0.81,,1039.1,1.0391,1870.0,0.2610534198400046,0.0043853483047778,0.0109117716967191,-8.353562248308776e-06,7.215976582170767e-05,5663095000000.0,7764268155271.748,8458434800662.486,7.222006916210539,7.498582143932121,40867272684430.05,56030220912156.2,61039619056743.11,0.0004496270349455,0.0006164517581246,0.0006715658062776,0.0002864083488428,0.0003926741865224,0.0004277813360101
355,355,2.25,0.02,1875,100000.0,17.15,2.43,0.81,,1043.3,1.0433,1875.0,0.2625309673350102,0.0045378419111442,0.0104649996945708,1.2998291214933791e-05,1.5499492967557104e-05,5685985000000.0,7761806285349.356,8470470512599.974,7.217412552824799,7.533051233288477,41055129221422.2,56043404974980.55,61160249536542.61,0.000452685642149,0.0006179506738973,0.0006743704711322,0.0002880737361275,0.000393242777763,0.0004291464165528
356,356,2.25,0.02,1880,100000.0,17.15,2.43,0.81,,1017.7,1.0177,1880.0,0.2788183827500916,0.0044816419511846,0.0107671446820315,5.465048593534056e-05,-8.409137462338977e-05,5546465000000.0,7538336521344.67,8241016769536.967,6.806723438677558,6.932528985089826,37782282968739.55,51350826799236.66,56137454673701.83,0.0004427888107464,0.0006018051251189,0.0006579019275746,0.0002815021494079,0.0003825964706743,0.0004182599067931
357,357,2.25,0.02,1885,100000.0,17.15,2.43,0.81,,1023.9,1.0238999999999998,1885.0,0.2786050507412937,0.004562073763518,0.0101978432762125,1.2623533751469676e-06,-2.001481048050725e-06,5580255000000.0,7551045969006.186,8269481425658.592,6.79503337004097,6.957683468031912,37919374900773.93,51311444188791.24,56193411665691.73,0.0004468228357221,0.0006046282423544,0.0006621548908722,0.0002837095617954,0.0003839078936292,0.0004204343621482
358,358,2.25,0.02,1890,100000.0,17.15,2.43,0.81,,998.3,0.9983,1890.0,0.2704600126776313,0.0045900001762949,0.0106739540461075,-1.8049147915222025e-05,-4.788739370683282e-05,5440735000000.0,7329866478640.586,8041526769553.955,7.121194918214963,7.117764397931763,38791815968728.11,52261106544386.88,57335162721973.73,0.0004368232224432,0.0005884969393433,0.0006456343925664,0.0002770979439461,0.0003733118651489,0.0004095568951679
359,359,2.25,0.02,1895,100000.0,17.15,2.43,0.81,,986.7,0.9867,1895.0,0.2716153040924837,0.0044355244870731,0.0107443073919405,2.9082330852485983e-06,3.571849231564999e-05,5377515000000.0,7211781421978.432,7927135089653.611,7.027206642897018,6.9302506497949325,37769866041382.375,50653139643098.25,55677544447232.336,0.0004329222869105,0.0005805917614181,0.0006381820323443,0.0002743476131441,0.0003679273827477,0.0004044229706319
360,360,2.25,0.02,1900,100000.0,17.15,2.43,0.81,,995.5,0.9954999999999998,1900.0,0.269611004721446,0.0044508181515238,0.0103967313046171,-5.32295553695388e-05,-2.2540429522509544e-05,5425475000000.0,7240870646046.591,7976696200840.849,7.061541481956195,7.02912095364448,38308709197362.414,51127027203169.59,56322614169951.5,0.0004380679451873,0.0005846480400852,0.0006440606424481,0.0002772697074229,0.0003700457721244,0.0004076502466252
361,361,2.25,0.02,1905,100000.0,17.15,2.43,0.81,,963.7,0.9637,1905.0,0.2587457449806606,0.0044818488318602,0.0113965336816908,2.011031929204382e-05,-3.99055268933782e-05,5252165000000.0,6975465585228.568,7701427887298.104,7.490455770393076,7.227073457887416,39387550345486.414,52311094933498.49,57755302554867.77,0.0004252224597427,0.0005647432314106,0.0006235181320023,0.000268864732321,0.0003570825911576,0.0003942454868437
362,362,2.25,0.02,1910,100000.0,17.15,2.43,0.81,,940.0,0.94,1910.0,0.2692848268866555,0.0043635578866757,0.0097811890973276,2.6651169607670444e-05,2.7987725000168585e-05,5123000000000.0,6770654145042.422,7492069346998.287,7.307586342001723,6.853794482735845,37353179930910.36,49366672365749.3,54626705909288.52,0.000415979124694,0.0005497659154521,0.0006083436363677,0.0002626950470984,0.0003471827658635,0.0003841751922651
363,363,2.25,0.02,1915,100000.0,17.15,2.43,0.81,,913.9,0.9139,1915.0,0.2851135568936342,0.0044935894976129,0.0103600930822037,-4.906497754274935e-05,-8.041619141149056e-05,4980755000000.0,6552798432800.687,7264639637126.492,6.781548254388328,6.191048067756056,33741211969270.51,44390732110499.63,49212969896461.35,0.0004055183444892,0.0005335094724074,0.0005914654784181,0.0002558247814518,0.0003365690998592,0.0003731311513002
364,364,2.25,0.02,1920,100000.0,17.15,2.43,0.81,,926.8,0.9268,1920.0,0.2639857271784877,0.0044033668541555,0.0103511704294337,-1.249644400727883e-05,0.0001287749182885,5051060000000.0,6615227886313.475,7347503364154.939,7.419054404209822,6.8865399094409,37531642506452.91,49154111835502.92,54595247250759.89,0.0004123471855533,0.00054003923943,0.0005998191138203,0.0002598669554614,0.0003403402712499,0.0003780143830177
365,365,2.25,0.02,1925,100000.0,17.15,2.43,0.81,,912.3,0.9123,1925.0,0.280357010704256,0.0047154853122446,0.0107930011777275,2.7652855030921108e-05,-2.209880259952861e-06,4972035000000.0,6482136041431.869,7213178802787.9375,6.9417201315681725,6.330614913886881,34501851280683.508,44980715880447.52,50053553990422.05,0.0004070602823218,0.0005306921868156,0.0005905426248811,0.0002562191451863,0.0003340377442068,0.0003717098747146
366,366,2.25,0.02,1930,100000.0,17.15,2.43,0.81,,911.8,0.9118,1930.0,0.2635155034865192,0.0045956472929808,0.0110439752854652,-2.346005092992287e-06,-5.258767055821093e-05,4969310000000.0,6449004448725.775,7189864951559.325,7.387085459852761,6.727745476284508,36666212845750.58,47584185683761.24,53050648610385.805,0.0004079246389185,0.0005293909639629,0.0005902073052874,0.000256497726299,0.0003328741772983,0.0003711147045509
367,367,2.25,0.02,1935,100000.0,17.15,2.43,0.81,,896.3,0.8963000000000001,1935.0,0.2808924021115899,0.0044637286696521,0.0103552809026745,-6.240189402064981e-06,-0.0001026237873043,4884835000000.0,6310299392158.771,7048610537328.74,7.02338836765644,6.293463719921546,34299377273572.414,44308423838440.48,49492552373686.414,0.000402059311267,0.0005193859418998,0.0005801546005193,0.0002525428329179,0.0003262384266932,0.0003644086388245
368,368,2.25,0.02,1940,100000.0,17.15,2.43,0.81,,854.8,0.8548,1940.0,0.2887552093851809,0.0044501356478605,0.0109994118023002,6.626418242459106e-05,-4.478666144974377e-05,4658660000000.0,5990393354456.085,6704099309733.893,6.816611098540681,5.828018336144189,31762699931985.832,40842445379605.01,45708485849860.48,0.0003845355485115,0.0004944596073453,0.0005533703909158,0.0002412376045361,0.0003101982422108,0.0003471558040407
369,369,2.25,0.02,1945,100000.0,17.15,2.43,0.81,,842.6,0.8426,1945.0,0.2941171459189036,0.0042979473244501,0.0111071908008949,3.531096282418379e-05,-9.610455239553331e-05,4592170000000.0,5877562267219.361,6590524747677.761,6.684035636884305,5.632092467549636,30694903948145.52,39286700893377.8,44052272476377.14,0.0003800528714149,0.0004864333020285,0.0005454388349051,0.0002381701204031,0.0003048362131325,0.00034181358109
370,370,2.25,0.02,1950,100000.0,17.15,2.43,0.81,,822.2,0.8222000000000002,1950.0,0.2967168596595684,0.0044067985003101,0.0106455664485483,2.105670511708978e-05,-1.1631102860027412e-05,4480990000000.0,5708589884830.304,6413504822833.119,6.66267913080344,5.479169243055723,29861472374653.69,38042240474557.55,42739818007123.3,0.0003718328416228,0.0004736991599034,0.0005321930473033,0.0002327714460847,0.0002965408810545,0.0003331586975383
371,371,2.25,0.02,1955,100000.0,17.15,2.43,0.81,,819.3,0.8192999999999999,1955.0,0.296772625761082,0.0042549595356653,0.0106526569018024,1.1049523583114202e-05,-2.1676185644786385e-05,4465185000000.0,5661877027457.082,6373486978484.774,6.696474170855788,5.484766751927979,29891978798007.48,37903179389358.51,42667019984668.87,0.0003715692992701,0.0004711517394343,0.0005303681909043,0.0002323100495296,0.0002945703106767,0.0003315932208068
