,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
156,156,0.02,816,2.25,100000.0,17.15,2.43,0.81,,0.8160000000000001,1219.0,1.219,816.0,0.0374873750581628,0.0141801713581798,0.0060337220568545,0.0002261419467,-4.6126109123757744e-05,3894705000000.0,8513031536924.905,7847973352056.168,7278690915995.282,6837724307973.378,6484808721187.343,21.76732830009973,26.534373197821576,84777322367039.94,185305952293347.03,170829412444640.8,158437654763422.97,148838989837228.78,141156960397434.84,0.0001385747661353,0.0003028962024934,0.0002792332338129,0.0002589779948559,0.0002432882713518,0.0002307314294589,7.749213280869473e-05,0.0001693820123639,0.0001561494884148,0.0001448225945574,0.0001360487739591,0.0001290268861598
157,157,0.02,816,5.0,100000.0,17.15,2.43,0.81,,0.8160000000000001,1422.0,1.422,816.0,0.0234925569795905,0.0146932773759922,0.0060496070381069,-3.4555532915321745e-05,-2.530177705909189e-07,4543290000000.0,9930706189915.682,9154895903711.133,8490810896263.57,7976410144329.896,7564723545142.249,34.73440548463547,49.39232459915163,157808477094289.47,344937175549310.6,317989866489130.75,294923268564179.94,277055864264914.4,262756174996140.0,0.0001616516139823,0.0003533374897011,0.0003257339282051,0.0003021055854677,0.0002838030532094,0.0002691551211572,9.039689323540928e-05,0.0001975891891563,0.0001821530537537,0.0001689398929127,0.0001587049684741,0.0001505137261028
158,158,0.02,826,2.25,100000.0,17.15,2.43,0.81,,0.8260000000000001,1143.0,1.143,826.0,0.037091894463856,0.0132646702794234,0.0057768420280094,5.479347992040419e-05,6.707696822251458e-05,3651885000000.001,7915006956765.322,7319461857995.038,6796557803182.664,6389044536604.464,6061979168352.043,22.269016234932128,25.453485556527426,81323886353105.12,176259418419807.7,162997214946657.97,151352656060729.38,142277736511349.2,134994312515851.98,0.0001315371665072,0.0002850904636859,0.0002636395377067,0.0002448050679123,0.0002301268564134,0.0002183462960172,7.342134119199642e-05,0.0001591316337479,0.0001471581680194,0.000136645154324,0.0001284520785328,0.0001218764119949
159,159,0.02,826,5.0,100000.0,17.15,2.43,0.81,,0.8260000000000001,1373.0,1.373,826.0,0.025212378336846,0.0153111761285698,0.005649495096099,0.0002682201367559,4.927758730673117e-05,4386735000000.0,9507703019806.465,8792319449717.573,8164194106535.255,7674679045282.526,7281799998379.137,32.761685112144306,44.98179365897413,143716830740422.34,311488372474682.9,288051201217029.06,267472756512732.4,251435418218318.4,238564038596510.25,0.0001580057126985,0.0003424577485921,0.000316690363317,0.0002940659302219,0.0002764340978614,0.0002622829960031,8.819553933211818e-05,0.0001911528723849,0.0001767700478483,0.0001641415545817,0.0001542998283688,0.0001464009743386
160,160,0.02,836,2.25,100000.0,17.15,2.43,0.81,,0.8360000000000001,1226.0,1.226,836.0,0.0471529530977932,0.0166090622830925,0.005560584342099,2.2696571693036367e-05,-3.718880304143708e-05,3917070000000.0,8417608115330.202,7808903026553.344,7259704086003.878,6828992468745.922,6482303598461.39,17.72953643573864,21.73641167021557,69447835286338.766,149240289782516.1,138448230732427.28,128711188105486.44,121074870794015.6,114928237836440.92,0.0001428336830958,0.0003069431922254,0.0002847471146089,0.0002647208941352,0.0002490152451054,0.000236373436756,7.955140874761472e-05,0.0001709524169493,0.0001585902821588,0.0001474366521743,0.0001386893701709,0.0001316484982875
161,161,0.02,836,5.0,100000.0,17.15,2.43,0.81,,0.8360000000000001,1418.0,1.418,836.0,0.0285548408086242,0.0153054782673976,0.0064767331366263,0.0002005595138186,1.3146885096989123e-05,4530510000000.0,9735863219851.734,9031830743599.22,8396623486095.84,7898459478533.211,7497476755806.077,29.276997396095023,41.51478230766274,132639729472982.48,285036842136336.56,264424885162325.3,245827923938418.25,231243177586178.88,219503607457017.5,0.0001652024165007,0.0003550125991644,0.0003293404637157,0.0003061779999051,0.0002880127386292,0.0002733911364764,9.200970440792632e-05,0.0001977247367326,0.000183426606934,0.0001705262420743,0.0001604090757768,0.0001522655551156
162,162,0.02,846,2.25,100000.0,17.15,2.43,0.81,,0.8460000000000001,1279.0,1.279,846.0,0.0503027683821528,0.0165822136149952,0.0058801293506597,0.0002934280584414,-7.256639303408498e-05,4086405000000.0,8706227839341.293,8101040914839.019,7541057867204.507,7099174037844.186,6741450489488.814,16.818159858974205,21.510426459628004,68725812538511.49,146422731570693.44,136244601129853.23,126826716716420.44,119395043835142.9,113378792013582.78,0.000150796321394,0.0003212768023215,0.0002989442234482,0.0002782797558719,0.0002619733799862,0.0002487726827553,8.380567623616503e-05,0.0001785509051457,0.0001661394825243,0.0001546551196215,0.0001455927841121,0.0001382564422968
163,163,0.02,846,5.0,100000.0,17.15,2.43,0.81,,0.8460000000000001,1421.0,1.421,846.0,0.0330983537355678,0.0136509330259343,0.005427928052616,0.0002973067539352,-0.0001031120471496,4540095000000.0,9672830148322.11,9000452806869.621,8378298068254.578,7887354423593.893,7489914890980.1455,25.56018365018804,36.3210209669172,116045661989300.44,247239315008188.7,230053226678437.9,214150837300602.62,201602227581182.88,191443600137730.6,0.0001675383680225,0.0003569463143854,0.0003321342779671,0.0003091755536309,0.0002910587747931,0.0002763924802152,9.311013755401915e-05,0.0001983743832776,0.0001845849919211,0.0001718255863817,0.0001617571119807,0.000153606258408
164,164,0.02,856,2.25,100000.0,17.15,2.43,0.81,,0.8560000000000001,1210.0,1.21,856.0,0.0444682460267813,0.0137663646528014,0.0052390378390061,0.0001152558078021,-1.6109844773949233e-05,3865950000000.0,8165328080470.828,7620995091329.295,7103239998719.426,6691830319876.461,6357649538675.7705,19.24969110507456,23.29212623714022,74418343327663.0,157180043320654.84,146701801421378.44,136735175820559.2,128815666585194.2,122382789773828.36,0.0001443686110567,0.0003049230005044,0.0002845956301052,0.0002652607748723,0.0002498972435514,0.0002374177197025,8.003705850689413e-05,0.0001690474117111,0.0001577780442078,0.0001470589209291,0.0001385414748846,0.0001316229046142
165,165,0.02,856,5.0,100000.0,17.15,2.43,0.81,,0.8560000000000001,1503.0,1.503,856.0,0.028621440514712,0.0135560553472245,0.0059530050454782,0.0003728158838536,-2.025643073181948e-06,4802084999999.999,10142552152849.3,9466409605180.104,8823280758739.914,8312248736177.124,7897146493082.382,29.907649112210034,44.95119661565168,143619073187007.1,303339890889707.4,283118056824181.3,263883584950907.7,248599818534996.72,236185086302827.88,0.0001793272912547,0.0003787597270728,0.0003535101091307,0.0003294933426719,0.0003104095512874,0.000294908126209,9.94179330048445e-05,0.000209982032894,0.0001959838020202,0.0001826690563276,0.0001720891212822,0.0001634952277976
166,166,0.02,866,2.25,100000.0,17.15,2.43,0.81,,0.8660000000000001,1271.0,1.271,866.0,0.0568067346368934,0.0153072615249952,0.0056563862515242,0.000402675888701,-8.433742317451273e-05,4060845000000.001,8502165802784.224,7960018212511.954,7428785038417.212,7002932517578.165,6657034806082.113,15.24467134989258,19.37597728571347,61906247427854.54,129612723425741.12,121347861588904.12,113249386439669.52,106757404715954.95,101484307783517.7,0.0001534295403766,0.00032123447,0.0003007506900006,0.0002806792857155,0.0002645894431973,0.0002515205063401,8.484376743270637e-05,0.0001776368657374,0.0001663097049955,0.0001552105805828,0.0001463131879863,0.0001390863017127
167,167,0.02,866,5.0,100000.0,17.15,2.43,0.81,,0.8660000000000001,1537.0,1.537,866.0,0.0337118336100275,0.0131591652483743,0.0055738847612085,0.0003794212454488,3.431279862499372e-05,4910715000000.0,10281533311470.771,9625922889560.088,8983511096811.371,8468534444939.133,8050245866993.082,25.688309037643407,39.48293099085792,126147964515791.05,264115205085886.4,247273681959544.97,230771209297989.38,217542329917524.44,206797203660329.84,0.0001855398926506,0.0003884637139182,0.0003636930059252,0.0003394209772972,0.0003199637877217,0.0003041597311131,0.0001026002128592,0.0002148134245779,0.0002011156700063,0.0001876936761257,0.000176934201365,0.0001681948432198
168,168,0.02,876,2.25,100000.0,17.15,2.43,0.81,,0.8760000000000001,1260.0,1.26,876.0,0.0464578310696879,0.0152925513895048,0.0060684308573449,0.0002948679597988,1.0460159545289525e-05,4025700000000.0,8352714660116.531,7846342591329.295,7332221398386.478,6916297604235.605,6578479300152.728,18.8558092323763,23.758319632794137,75907831226777.28,157497194203630.16,147949139073974.28,138254967937522.8,130412388219807.8,124042550722816.16,0.0001538919396105,0.0003193023474325,0.0002999450729633,0.0002802915698268,0.0002643918953821,0.0002514779887196,8.485665828716739e-05,0.0001760646480571,0.0001653909660621,0.0001545539423426,0.000145786795443,0.0001386660133696
169,169,0.02,876,5.0,100000.0,17.15,2.43,0.81,,0.8760000000000001,1551.0,1.551,876.0,0.0339897993779914,0.015799038859587,0.0061940113539263,0.0004790684159585,5.220315781850954e-05,4955445000000.0,10281793998286.3,9658474094564.871,9025615388013.83,8513633003309.066,8097794757568.952,25.77243808526905,39.9730514702523,127713899447456.12,264986899226324.7,248922425600348.25,232612113769038.1,219417079458486.16,208699914016662.16,0.000189433649473,0.0003930459848157,0.0003692181017192,0.0003450255752392,0.0003254538331251,0.0003095574289715,0.0001044545055582,0.0002167271977275,0.0002035884034622,0.0001902485433122,0.000179456602962,0.0001706912593145
170,170,0.02,886,2.25,100000.0,17.15,2.43,0.81,,0.8860000000000001,1315.0,1.315,886.0,0.0431778643031748,0.014064024414523,0.0066461205858566,0.0004025860527407,2.848050654778851e-05,4201425000000.0,8637192374614.417,8142101953219.637,7618599593417.853,7191036055993.422,6843591706532.602,20.519773599243383,26.983502283005045,86212289794201.12,177233232060199.16,167074088702024.28,156331938800222.0,147558431812981.1,140428952423708.64,0.0001624309579588,0.0003339218078351,0.0003147811564076,0.0002945420732879,0.000278012073354,0.0002645795549775,8.932102056748082e-05,0.0001836240889075,0.000173098616785,0.0001619691154736,0.0001528792444132,0.0001454926829765
171,171,0.02,886,5.0,100000.0,17.15,2.43,0.81,,0.8860000000000001,1507.0,1.507,886.0,0.0321272309618052,0.0158928968282071,0.0060834422477063,0.0003875109925282,-7.395915863237381e-05,4814865000000.001,9898288143379.412,9330910755514.824,8730973070175.44,8240982004853.299,7842808138208.845,27.57785135772607,41.5598219960932,132783631277517.77,272973519114059.8,257326469847795.3,240781477537607.6,227268576771539.7,216287797062687.88,0.0001861471130372,0.0003826769311083,0.0003607415990162,0.0003375474558516,0.000318603950224,0.000303210182016,0.0001023625688176,0.0002104346022689,0.0001983723311749,0.0001856178380371,0.0001752007766773,0.0001667357210993
172,172,0.02,896,2.25,100000.0,17.15,2.43,0.81,,0.8960000000000001,1306.0,1.306,896.0,0.0504382730759971,0.0155129258056321,0.0060712144058896,8.612022141397484e-05,-1.147098957364698e-05,4172670000000.0,8498501984310.142,8039956712751.036,7532608814134.158,7114842321240.198,6774187444125.239,17.764287818696037,23.200159891217027,74124510852438.39,150969835277044.75,142824105095166.7,133811430999925.84,126390106779150.3,120338615495237.62,0.0001631759628904,0.0003323414610826,0.0003144096413568,0.0002945693515957,0.0002782322221939,0.0002649106109506,8.944653233834685e-05,0.00018217628822,0.0001723467823014,0.0001614711294891,0.0001525157689846,0.0001452133948495
173,173,0.02,896,5.0,100000.0,17.15,2.43,0.81,,0.8960000000000001,1647.0,1.6469999999999998,896.0,0.0334387749919642,0.0132459753457079,0.0069907703277178,0.0002146301010731,-2.5891233538351923e-05,5262165000000.0,10717482977150.691,10139210341424.928,9499392585665.355,8972546173876.42,8542945421496.377,26.79523996364461,44.131760220122665,141000973903291.97,287177528179029.0,271682574140348.0,254538503841769.7,240421527813900.0,228910272565314.5,0.0002057816316083,0.0004191166817788,0.0003965028172394,0.0003714821761701,0.0003508793797498,0.0003340794611299,0.0001128012547942,0.0002297429913464,0.0002173469758427,0.0002036316617677,0.0001923380333213,0.0001831289902888
174,174,0.02,906,2.25,100000.0,17.15,2.43,0.81,,0.906,1238.0,1.238,906.0,0.0416927911010134,0.0146317028954764,0.0061845521049219,0.0005518270870484,-2.996061633268093e-05,3955410000000.0,7980574056056.972,7576149247846.008,7107312289867.18,6718566651505.362,6400082203305.854,21.73037534966034,26.9022046828795,85952543961800.0,173420869743879.25,164632566860740.62,154444563786067.75,145996975148922.16,139076188546517.36,0.0001564118966328,0.0003155821329083,0.0002995896438117,0.0002810500542852,0.0002656775789656,0.0002530834972924,8.547000605466834e-05,0.0001724472843247,0.0001637083190072,0.0001535775114204,0.0001451773475778,0.0001382954142976
175,175,0.02,906,5.0,100000.0,17.15,2.43,0.81,,0.906,1567.0,1.567,906.0,0.0318783823375952,0.0158460418892273,0.0054291176654861,2.3756538086083595e-05,3.595042703908282e-05,5006565000000.0,10101421280970.334,9589520089963.404,8996089142343.998,8504033879571.004,8100911803376.634,28.420513638533187,44.53494487158149,142289148864702.9,287087581284386.75,272539086503792.9,255673474163448.0,241689010856896.0,230232074392420.1,0.0001979785476766,0.000399448467098,0.0003792059546469,0.0003557394467406,0.000336281717479,0.0003203407433418,0.0001081837637218,0.0002182753590766,0.0002072140031376,0.0001943909211597,0.0001837584035981,0.0001750475882103
176,176,0.02,916,2.25,100000.0,17.15,2.43,0.81,,0.916,1340.0,1.34,916.0,0.0519321140150168,0.0159463822894394,0.005992027554711,5.060313852783656e-05,9.379838206728657e-05,4281300000000.0,8556452962412.888,8150930283837.133,7657070625678.724,7243917212633.601,6904237608043.968,17.63841155657801,23.63547148581453,75515331397177.42,150922238815539.62,143769462915294.56,135058563013505.6,127771193078210.86,121779784415083.23,0.0001711737455179,0.0003421017218892,0.0003258882269731,0.0003061428675152,0.0002896242826965,0.0002760433072466,9.323018991843092e-05,0.0001863265210832,0.0001774958022969,0.0001667414450402,0.0001577445583087,0.0001503476475462
177,177,0.02,916,5.0,100000.0,17.15,2.43,0.81,,0.916,1662.0,1.662,916.0,0.0282507606473245,0.0137201841783391,0.0060342333450817,0.0004570535494686,-1.8977125415334064e-05,5310090000000.0,10612555838455.389,10109586665475.607,9497053268565.7,8984619707012.719,8563315600424.682,32.42390572895063,53.88853132151594,172173857572243.44,344100510049302.0,327792285000037.44,307931559882796.7,291316462390652.44,277656137755422.16,0.0002123065410827,0.0004243082550597,0.0004041986815145,0.0003797085416495,0.0003592205655534,0.000342376101973,0.0001156332654062,0.0002311005060003,0.0002201477786698,0.0002068091654156,0.0001956503402306,0.0001864759628521
178,178,0.02,926,2.25,100000.0,17.15,2.43,0.81,,0.926,1374.0,1.374,926.0,0.0524488113769621,0.0145714317124155,0.0059193408290304,0.0002025782935705,7.713205456915489e-05,4389930000000.0,8689837125328.459,8307065740829.322,7814625746052.961,7398804062466.543,7055678812015.988,17.655309542567462,24.258395311487696,77505573020203.19,153421764322168.56,146663817044799.2,137969636505882.23,130628175967652.48,124570193459076.94,0.000177459135889,0.0003512791746741,0.0003358059714257,0.0003158995091472,0.0002990902760494,0.0002852197335928,9.631259486064288e-05,0.0001906501384889,0.0001822523496222,0.0001714484931347,0.0001623255992969,0.0001547976243103
179,179,0.02,926,5.0,100000.0,17.15,2.43,0.81,,0.926,1627.0,1.627,926.0,0.0318942929600325,0.0140642177637974,0.005808225522219,0.0003270389702305,-2.6167799834919195e-05,5198265000000.0,10289930860923.871,9836678282626.86,9253563383426.611,8761174825060.454,8354868578711.799,29.033407361009427,47.23735377636234,150923345315477.7,298751754401825.25,285592287658700.3,268662475251945.6,254366757657000.62,242570302893437.5,0.0002101353814348,0.0004159615845668,0.0003976392398178,0.0003740673226947,0.0003541629396888,0.0003377383599385,0.0001140470100715,0.0002257552949938,0.0002158111883809,0.0002030179754951,0.0001922152474935,0.0001833011169962
180,180,0.02,936,2.25,100000.0,17.15,2.43,0.81,,0.936,1335.0,1.335,936.0,0.0471039745659709,0.0190868622405855,0.0059210225102938,-0.0001843839623232,-4.412630360147781e-05,4265325000000.0,8361838820404.432,8022034965564.937,7557126983125.888,7160701009543.499,6831990146789.697,19.87093464244925,26.527697747669748,84755994303804.84,166157552690951.38,159405332500183.47,150167176366384.2,142289821754759.22,135758029684715.31,0.0001743160780045,0.0003417331500129,0.0003278459842597,0.000308846040262,0.0002926448314599,0.0002792110161251,9.425686829396354e-05,0.0001847832792085,0.000177274156881,0.0001670004331977,0.0001582400525045,0.0001509760675802
181,181,0.02,936,5.0,100000.0,17.15,2.43,0.81,,0.936,1690.0,1.69,936.0,0.0329875455033743,0.0151753018302804,0.0049664243737114,0.0002195880588449,-4.722817918099304e-06,5399549999999.999,10585398956167.408,10155235274760.107,9566700076017.04,9064857457774.168,8648736590318.044,28.374345096523022,47.95264321312391,153208695065930.88,300353762966668.6,288148150222427.1,271448849391840.56,257209393757674.62,245402236662610.03,0.0002206697916312,0.0004326060101287,0.000415026002546,0.0003909736389834,0.000370464243571,0.0003534581402633,0.0001193214287766,0.0002339204058894,0.000224414475752,0.000211408788093,0.0002003188679645,0.0001911232615809
182,182,0.02,946,2.25,100000.0,17.15,2.43,0.81,,0.946,1438.0,1.438,946.0,0.0500273214599928,0.0154025526569097,0.0054383984794589,0.0001659466369716,4.40424358908661e-05,4594410000000.0,8919364954415.627,8587923711148.892,8101746656252.609,7682913739538.1455,7333340325326.038,18.909667205679224,27.192101441766724,86878764106444.69,168662222973997.75,162394779365587.22,153201333054461.28,145281341984606.8,138671025057902.78,0.0001897781855056,0.000368426173744,0.0003547355545462,0.0003346533678644,0.0003173529199365,0.0003029133274208,0.0001022406370487,0.0001984850187531,0.0001911093679392,0.0001802903396394,0.000170969938495,0.0001631907876216
