,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
155,155,0.02,806,5.0,100000.0,17.15,2.43,0.81,,0.806,1370.0,1.37,806.0,0.0259897612147597,0.0148573115190196,0.0056889894400878,0.0003741400908831,-0.0001224882478538,30332971015022.15,19919800000000.0,13358870000000.0,9446150000000.0,6834930000000.0,31.01221259171357,42.4867312506476,940692545656152.6,617757072384416.0,414288116425064.6,292946011973215.1,211966302209480.84,0.0010658341286803,0.0006999381190181,0.0004694014166813,0.0003319170103597,0.0002401644618831,0.0005970794007315,0.0003921047575854,0.0002629582868786,0.0001859396357325,0.0001345399336722
156,156,0.02,816,2.25,100000.0,17.15,2.43,0.81,,0.8160000000000001,1220.0,1.22,816.0,0.0337057388152288,0.0114117846372541,0.0056978075392313,0.0003233279211301,2.898754387781492e-05,26816874535409.34,17738800000000.0,11896220000000.0,8411899999999.999,6086580000000.0,24.209527180911884,29.5356231607125,649223852972096.1,429447960756759.75,288001861440107.6,203648121693112.62,147353223948794.66,0.0009541523985064,0.0006311517975101,0.0004232710576011,0.0002992979122305,0.000216562332722,0.0005335697576612,0.0003529452026448,0.0002366966073583,0.0001673698192734,0.0001211034123793
157,157,0.02,816,5.0,100000.0,17.15,2.43,0.81,,0.8160000000000001,1391.0,1.391,816.0,0.031150288511867,0.0147500515088209,0.0065394922075603,0.000140328989068,-0.0001462979405382,30575633179306.88,20225140000000.0,13563641000000.0,9590945000000.0,6939699000000.0,26.195584021288763,36.43805737361267,800946567952637.9,529809354212328.2,355307497450097.1,251240405591059.3,181789468236953.6,0.0010878901527233,0.0007196165166693,0.0004825983943633,0.0003412486851743,0.0002469165613248,0.0006083569941858,0.0004024153908844,0.0002698729351109,0.000190829031647,0.0001380777431308
158,158,0.02,826,2.25,100000.0,17.15,2.43,0.81,,0.8260000000000001,1199.0,1.199,826.0,0.0396907075356693,0.0129561774056312,0.0063957751576637,0.0001333083291653,1.296143072764034e-05,26163660341536.92,17433460000000.0,11691449000000.0,8267105000000.0,5981811000000.0,20.810916491163265,24.952288872904752,544489750470884.9,362806280212035.1,243309768799694.25,172046031778678.28,124486969186921.8,0.000942388313647,0.0006279354171385,0.0004211140476284,0.0002977726754587,0.0002154587205023,0.0005260217758137,0.0003505006359228,0.000235057200886,0.0001662105835411,0.0001202646267275
159,159,0.02,826,5.0,100000.0,17.15,2.43,0.81,,0.8260000000000001,1407.0,1.407,826.0,0.0247011659297413,0.0117893858441817,0.0066170262479317,0.0004115192645631,5.423915053594168e-05,30702477148075.44,20457780000000.0,13719657000000.0,9701265000000.0,7019523000000.0,33.43971707041801,47.04968191807814,1026682149192616.8,684102375088856.1,458781448383180.0,324407556825148.8,234730863089291.84,0.0011058718576325,0.0007368683335395,0.0004941680275339,0.0003494296533531,0.0002528360464944,0.0006172749279148,0.0004113047495774,0.0002758344300639,0.0001950444462404,0.0001411278814059
160,160,0.02,836,2.25,100000.0,17.15,2.43,0.81,,0.8360000000000001,1247.0,1.247,836.0,0.0376922744844705,0.0128443552714361,0.00604146854692,-8.789352831269594e-05,-4.127744586267015e-05,27011683368276.12,18131380000000.004,12159497000000.002,8598065000000.001,6221283000000.001,22.179611377510195,27.65797538775521,599108639760719.8,402146962137960.9,269692918006001.1,190701740298572.2,137985639209510.78,0.0009849653496391,0.0006611502436799,0.00044338899767,0.0003135234477422,0.0002268554721952,0.0005485777544416,0.0003682285028192,0.0002469460887889,0.0001746172989641,0.0001263474553346
161,161,0.02,836,5.0,100000.0,17.15,2.43,0.81,,0.8360000000000001,1452.0,1.452,836.0,0.0247322334582804,0.016080451801562,0.0056586581276398,0.0002967853778489,4.60988381379699e-05,31452256816950.207,21112080000000.0,14158452000000.0,10011540000000.0,7244028000000.0,33.80204223812644,49.08056532975959,1063150513410951.0,713631419894704.4,478584592530485.7,338410497948692.4,244862940430170.56,0.0011468882820176,0.0007698397384308,0.000516279731048,0.0003650649928803,0.0002641492747614,0.0006387609458294,0.0004287632607005,0.0002875426791672,0.0002033234307104,0.0001471182880079
162,162,0.02,846,2.25,100000.0,17.15,2.43,0.81,,0.8460000000000001,1241.0,1.241,846.0,0.0506735207945894,0.015080562322376,0.0070281348426123,-0.0002517862197413,-3.731808188437608e-05,26683270022209.387,18044140000000.0,12100991000000.0,8556694999999.999,6191349000000.0,16.695109925938485,20.718631418089657,445480126204284.8,301248900819023.7,202027374957792.28,142854963627728.2,103365252144849.31,0.0009846647510739,0.0006658639891832,0.0004465501897198,0.0003157587486532,0.0002284728639639,0.0005472314879223,0.0003700566524365,0.0002481721057709,0.0001754842241093,0.000126974734457
163,163,0.02,846,5.0,100000.0,17.15,2.43,0.81,,0.8460000000000001,1461.0,1.461,846.0,0.0284427320527811,0.0168239040809085,0.0062090222636683,0.0004191466446995,-5.743285746281384e-05,31413583805356.902,21242940000000.004,14246211000000.002,10073595000000.002,7288929000000.001,29.74397812524053,43.45595204097643,934364949541946.2,631849542675797.4,423738988351561.2,299628789322532.5,216801744732431.44,0.0011592225635125,0.000783905953422,0.0005257129953107,0.000371735319728,0.0002689757085022,0.0006442427105999,0.0004356589598789,0.0002921671607826,0.0002065934338628,0.0001494843570038
164,164,0.02,856,2.25,100000.0,17.15,2.43,0.81,,0.8560000000000001,1225.0,1.225,856.0,0.0515846098692236,0.0128990197486752,0.0054336757502019,0.0001855455994823,-4.208974262504971e-05,26139684007957.1,17811500000000.0,11944975000000.0,8446375000000.0,6111525000000.0,16.594096614670843,20.327768352971784,433764441905006.4,295565751852209.7,198216069209827.84,140159962793740.42,101415236312976.22,0.0009761507194067,0.0006651460872067,0.0004460687411521,0.0003154183130185,0.0002282265356997,0.0005411718771056,0.000368752846673,0.0002472977309428,0.0001748659475798,0.0001265273694671
165,165,0.02,856,5.0,100000.0,17.15,2.43,0.81,,0.8560000000000001,1521.0,1.521,856.0,0.024033796075173,0.0166565571520955,0.0056122157641685,0.0005012045012226,-7.434483203068932e-05,32455885204981.84,22115340000000.0,14831271000000.0,10487295000000.0,7588269000000.0,35.61651256932517,54.17271561794357,1155965443351810.2,787671285084899.6,528238149990567.8,373520874185721.0,270267678217920.53,0.0012120206075245,0.0008258671009317,0.0005538535145244,0.0003916336768173,0.0002833735190198,0.0006719366735328,0.0004578555753384,0.0003070529377665,0.0002171192704235,0.0001571005134362
166,166,0.02,866,2.25,100000.0,17.15,2.43,0.81,,0.8660000000000001,1261.0,1.261,866.0,0.050489720835003,0.0161626748870496,0.0058099313629643,0.0001259518018733,5.507813730553362e-05,26700648706106.21,18334940000000.0,12296011000000.0,8694595000000.0,6291129000000.0,17.152006104965984,21.628679698362102,457969689613685.8,314481002814185.0,210901255738728.88,149129746520206.72,107905483015128.52,0.0010088216267149,0.000692742869288,0.0004645760466594,0.0003285049576163,0.0002376956103767,0.0005578601569681,0.0003830743072568,0.0002569021712559,0.0001816573142046,0.0001314413836935
167,167,0.02,866,5.0,100000.0,17.15,2.43,0.81,,0.8660000000000001,1551.0,1.551,866.0,0.0261403696574689,0.015466483498679,0.0056266436972612,0.0003682398177889,3.628791331081616e-05,32841162682926.83,22551540000000.0,15123801000000.0,10694145000000.0,7737939000000.0,33.128835259319445,51.382823487204455,1087989468247192.0,747106253503952.8,501033911823730.6,354284567944274.75,256348906377663.03,0.0012408266003448,0.0008520572484264,0.0005714174848285,0.0004040532825241,0.0002923599458321,0.0006861547212193,0.0004711722843421,0.0003159835587771,0.0002234341747275,0.0001616697748681
168,168,0.02,876,2.25,100000.0,17.15,2.43,0.81,,0.8760000000000001,1262.0,1.262,876.0,0.0475020152550769,0.014405836243525,0.0063703805081471,0.0002953397939294,1.684901484717085e-05,26510552462607.96,18349480000000.0,12305762000000.0,8701489999999.999,6296118000000.0,18.44132286379945,23.272949454114904,488889657260647.0,338388685062830.75,226934530127074.44,160466986486122.25,116108744826579.28,0.0010134288045852,0.0007014524351157,0.0004704169666309,0.0003326351128007,0.0002406840576886,0.0005588088758038,0.0003867838025951,0.0002593898802685,0.0001834163905703,0.0001327141947143
169,169,0.02,876,5.0,100000.0,17.15,2.43,0.81,,0.8760000000000001,1513.0,1.513,876.0,0.0304216695419654,0.0144730031792142,0.0058891017691278,0.0004937141224647,5.632490540647634e-05,31783253467453.13,21999020000000.0,14753263000000.0,10432135000000.0,7548357000000.0,28.795263809949475,43.56723414445355,915207168333804.2,633467584460354.6,424824100142566.6,300396079426007.25,217356931146678.8,0.0012149903180169,0.0008409647657132,0.0005639785027833,0.0003987931265194,0.0002885538663097,0.0006699507362054,0.0004637114844108,0.0003109801020969,0.0002198961956679,0.0001591098071338
170,170,0.02,886,2.25,100000.0,17.15,2.43,0.81,,0.8860000000000001,1297.0,1.2970000000000002,886.0,0.0464689141526832,0.0177199886338113,0.0063890830588371,0.0001304978716745,-5.022068467622019e-05,27021744994733.52,18858380000000.004,12647047000000.002,8942815000000.002,6470733000000.001,19.066509647478803,24.72926301278001,515210361633798.8,359563484205821.44,241135043637617.9,170508268473118.2,123374293170759.48,0.0010446855353159,0.0007290823301504,0.0004889464787686,0.0003457374598615,0.0002501644941623,0.0005744740987745,0.0004009234361792,0.0002688723814431,0.0001901215331812,0.0001375658200205
171,171,0.02,886,5.0,100000.0,17.15,2.43,0.81,,0.8860000000000001,1533.0,1.533,886.0,0.0346605121400216,0.0164227607140073,0.0060728663760232,0.0001411774251498,9.291906625017e-06,31938577545818.41,22289820000000.0,14948283000000.0,10570035000000.0,7648137000000.0,25.56223048351781,39.1868993312328,816421280541916.8,569777516276124.9,382111455378851.0,270193670888850.1,195503440763520.44,0.0012347748077403,0.0008617449592294,0.0005779143808422,0.0004086472829358,0.0002956840166159,0.0006790044667859,0.0004738748093005,0.0003177959604875,0.0002247157365974,0.0001625970717744
172,172,0.02,896,2.25,100000.0,17.15,2.43,0.81,,0.8960000000000001,1331.0,1.331,896.0,0.0466800324747964,0.0150531687510168,0.0066895477126713,7.276345080271186e-05,-1.1581853222508485e-06,27500184383821.36,19352740000000.0,12978580999999.998,9177245000000.0,6640358999999.999,19.194502499195337,25.547882826428992,527852357883591.6,371466216296277.6,249117405440509.03,176152652088227.88,127458387421054.22,0.0010754191121018,0.0007568060699906,0.0005075389263052,0.0003588843089811,0.0002596771308929,0.0005895017175568,0.0004148507991874,0.0002782125270204,0.000196726015158,0.0001423446105327
173,173,0.02,896,5.0,100000.0,17.15,2.43,0.81,,0.8960000000000001,1558.0,1.558,896.0,0.0360599414754005,0.0140180464534761,0.0062382165917325,-4.527956619792738e-05,4.226637302890014e-05,32190298474826.207,22653320000000.0,15192058000000.0,10742410000000.0,7772862000000.0,24.847516755157084,38.71243110453474,799848980706751.8,562878748259935.1,377484915700318.3,266922212465767.03,193136318780523.8,0.0012588301853153,0.0008858781795983,0.0005940989084775,0.0004200914751259,0.0003039646656132,0.0006900403275383,0.0004856029640376,0.0003256612450021,0.0002302773340467,0.0001666212646206
174,174,0.02,906,2.25,100000.0,17.15,2.43,0.81,,0.906,1343.0,1.343,906.0,0.0447198089561879,0.0175352907872625,0.0054106704007468,0.0002127042132865,-3.4020918584566684e-05,27516376076417.41,19527220000000.0,13095593000000.0,9259985000000.0,6700227000000.0,20.25947831949838,27.208479383086324,557467424551342.6,395611290230075.2,265309882464474.75,187602465346380.25,135743103642217.69,0.0010881017569799,0.0007721802584731,0.0005178493604107,0.0003661748887326,0.0002649523596645,0.0005945843363529,0.000421951608463,0.0002829745621817,0.0002000932833805,0.0001447810574017
175,175,0.02,906,5.0,100000.0,17.15,2.43,0.81,,0.906,1549.0,1.549,906.0,0.0353478748020279,0.014964269598968,0.0066043626815708,0.0002157307954493,0.0001025976619814,31737056248972.883,22522460000000.0,15104298999999.998,10680354999999.998,7727960999999.999,25.63096098631712,39.702358567805206,813451250537975.8,577272293575887.8,387137698394668.6,273747762325016.88,198075066894780.2,0.0012550034412225,0.0008906233956626,0.0005972812057157,0.0004223416996625,0.0003055928556369,0.0006857864013482,0.0004866738953903,0.0003263794466266,0.0002307851794165,0.0001669887251789
176,176,0.02,916,2.25,100000.0,17.15,2.43,0.81,,0.916,1388.0,1.388,916.0,0.0480499736884212,0.015678174726768,0.0064168398210526,0.0005240063941757,-1.90274681703648e-05,28198862333607.227,20181520000000.0,13534387999999.998,9570259999999.998,6924731999999.999,19.06348598523232,26.46011854750246,537568616896217.0,384730123680685.75,258012615956696.5,182442517385029.44,132009531433489.77,0.0011274390687383,0.0008068919180263,0.0005411281356722,0.0003826354728192,0.0002768627083241,0.0006140623854543,0.0004394756131181,0.0002947267333916,0.0002084033254779,0.000150793936303
177,177,0.02,916,5.0,100000.0,17.15,2.43,0.81,,0.916,1662.0,1.662,916.0,0.0378225103293061,0.0146241832758854,0.0066816602946561,0.000524138908448,-6.0508905102647714e-05,33765496540673.785,24165480000000.0,16206162000000.0,11459490000000.0,8291718000000.0,24.218381911320467,40.25095073661461,817745690647407.9,585248823710376.5,392487020632729.1,277530305328957.72,200811993224970.4,0.0013500026889359,0.0009661774983859,0.0006479502604375,0.0004581701410846,0.0003315171622728,0.000735282193534,0.0005262308854483,0.0003529076591476,0.0002495434632163,0.0001805616153715
178,178,0.02,926,2.25,100000.0,17.15,2.43,0.81,,0.926,1370.0,1.37,926.0,0.0588092235624344,0.0134345599629223,0.0068748762179829,0.0001371778340614,1.4659088923239763e-05,27590731490095.44,19919800000000.0,13358870000000.0,9446150000000.0,6834930000000.0,15.74582937686497,21.57178624630501,434438950425938.1,313653772021274.9,210346487687720.16,148737466168273.03,107621641582815.69,0.0011153315357601,0.0008052407430375,0.0005400208036698,0.0003818524706495,0.0002762961531646,0.0006053251290827,0.0004370292070955,0.0002930860934242,0.0002072432175325,0.000149954519546
179,179,0.02,926,5.0,100000.0,17.15,2.43,0.81,,0.926,1651.0,1.651,926.0,0.0317879029416872,0.0139673481013208,0.0064694245978405,6.349126131980358e-05,1.6323853403924377e-05,33249852328574.867,24005540000000.0,16098901000000.0,11383645000000.0,8236839000000.0,29.1305784372969,48.09458499997718,968587431286089.2,699295265899668.2,468970298334777.5,331612163574842.7,239943884564886.16,0.0013440966171824,0.0009704032604051,0.0006507841947875,0.0004601740357973,0.000332967115967,0.0007294830570187,0.0005266680444633,0.0003532008322945,0.00024975076799,0.000180711614431
180,180,0.02,936,2.25,100000.0,17.15,2.43,0.81,,0.936,1380.0,1.38,936.0,0.0489749657649554,0.0132309271463039,0.0062826169502332,3.4909443370068314e-05,-0.0001247452238041,27543106127195.445,20065200000000.0,13456380000000.0,9515100000000.0,6884820000000.0,19.111805090219487,26.37429102450289,526398475882189.5,383482191496272.06,257175711779927.7,181850736613947.47,131581337921244.94,0.001125636671568,0.0008200282436571,0.0005499377856878,0.0003888648376902,0.0002813700761764,0.000608658643043,0.0004434088641995,0.0002973645003308,0.0002102685088484,0.0001521435229361
181,181,0.02,936,5.0,100000.0,17.15,2.43,0.81,,0.936,1610.0,1.61,936.0,0.0330499921143427,0.0143835030179945,0.0055645546596687,0.0003696067178052,7.775633140792896e-06,32133623815061.35,23409400000000.0,15699110000000.0,11100950000000.0,8032290000000.0,28.320732929730468,45.59638001686605,910047778130779.2,662971365445232.4,444610301544460.9,314387040216291.44,227480339904144.75,0.001313242783496,0.0009566996176,0.0006415940833024,0.0004536756439719,0.0003282650888725,0.0007101017502169,0.0005173103415661,0.0003469252503859,0.0002453132603231,0.0001775007767588
182,182,0.02,946,2.25,100000.0,17.15,2.43,0.81,,0.946,1362.0,1.362,946.0,0.0532412849206593,0.0130324531624555,0.0059271762629588,-9.73089150693717e-05,-3.648625447339266e-05,26937062790315.0,19803480000000.0,13280862000000.0,9390990000000.0,6795018000000.0,17.76816621555504,24.20024238558597,478622209017159.7,351871524286419.94,235976563501848.75,166860671248615.22,120735009261688.4,0.0011126710283142,0.0008180089502454,0.0005485835814197,0.0003879072704224,0.0002806772113325,0.0005994376775046,0.0004406921478453,0.0002955425814057,0.0002089802172898,0.0001512113566437
183,183,0.02,946,5.0,100000.0,17.15,2.43,0.81,,0.946,1740.0,1.7399999999999998,946.0,0.0368390574258228,0.0141040792270566,0.0063380360006317,0.0004840884024539,-4.7767402844126863e-05,34412987705688.76,25299600000000.0,16966739999999.998,11997300000000.0,8680859999999.999,25.67926722622628,44.68192497363372,883700307347221.2,649675189116634.4,435693450417902.4,308081872693204.56,222918123693458.62,0.0014214740009301,0.001045033460666,0.0007008336502719,0.0004955643542841,0.0003585744109534,0.0007658014382217,0.0005629987791857,0.0003775654123686,0.0002669791322204,0.0001931775040823
184,184,0.02,956,2.25,100000.0,17.15,2.43,0.81,,0.956,1344.0,1.344,956.0,0.0481923265499517,0.0113277257680208,0.005861291559939,-6.705158890041017e-05,-9.59468314148166e-05,26323050380818.05,19541760000000.0,13105344000000.0,9266880000000.0,6705216000000.0,19.83718297993142,26.66117392502783,522175166994241.1,387653468869904.6,259973106942946.4,183828794213066.88,133012596711963.84,0.0010988424983549,0.0008157609422158,0.0005470759936414,0.0003868412446064,0.0002799058693751,0.0005897324596391,0.0004378067900092,0.0002936075659821,0.0002076119544094,0.0001502213256778
185,185,0.02,956,5.0,100000.0,17.15,2.43,0.81,,0.956,1634.0,1.634,956.0,0.0347918050155158,0.0150111391239235,0.0053756717947316,0.0006149278780278,0.000170873857033,32002875239774.33,23758360000000.0,15933134000000.0,11266430000000.0,8152026000000.0,27.47773504633233,44.89861906570704,879366526559348.2,652825921215380.2,437806434509709.25,309575978458050.0,223999210518812.4,0.0013359439302915,0.0009917807883785,0.0006651206648885,0.0004703114536361,0.0003403022251183,0.0007169812790552,0.0005322740289249,0.000356960388999,0.000252409176715,0.000182635153391
