"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"	"Harmonic Energy (eV)"	"Harmonic: 9"	"Harmonic Energy (eV)"	"Harmonic: 11"	"Harmonic Energy (eV)"	"Harmonic: 13"	"Harmonic Energy (eV)"	"Harmonic: 15"	"Harmonic Energy (eV)"	"Harmonic: 17"	"Harmonic Energy (eV)"	"Harmonic: 19"
3.34202e+3	4.19065e+14	1.00261e+4	1.27910e+12	1.67101e+4	4.21148e+9	2.33941e+4	1.40520e+7	3.00782e+4	4.71231e+4	3.67622e+4	1.58376e+2	4.34462e+4	5.32926e-1	5.01303e+4	1.79458e-3	5.68143e+4	6.04604e-6	6.34983e+4	2.12100e-8
3.34118e+3	4.21366e+14	1.00235e+4	1.30051e+12	1.67059e+4	4.33006e+9	2.33883e+4	1.46100e+7	3.00706e+4	4.95453e+4	3.67530e+4	1.68389e+2	4.34353e+4	5.72993e-1	5.01177e+4	1.95120e-3	5.68000e+4	6.64765e-6	6.34824e+4	2.35880e-8
3.34034e+3	4.23671e+14	1.00210e+4	1.32221e+12	1.67017e+4	4.45158e+9	2.33824e+4	1.51883e+7	3.00630e+4	5.20837e+4	3.67437e+4	1.79000e+2	4.34244e+4	6.15929e-1	5.01051e+4	2.12093e-3	5.67858e+4	7.30691e-6	6.34664e+4	2.62239e-8
3.33950e+3	4.25981e+14	1.00185e+4	1.34420e+12	1.66975e+4	4.57610e+9	2.33765e+4	1.57875e+7	3.00555e+4	5.47433e+4	3.67345e+4	1.90243e+2	4.34135e+4	6.61930e-1	5.00925e+4	2.30480e-3	5.67714e+4	8.02914e-6	6.34504e+4	2.91444e-8
3.33865e+3	4.28297e+14	1.00160e+4	1.36648e+12	1.66933e+4	4.70370e+9	2.33706e+4	1.64084e+7	3.00479e+4	5.75296e+4	3.67252e+4	2.02153e+2	4.34025e+4	7.11204e-1	5.00798e+4	2.50396e-3	5.67571e+4	8.82011e-6	6.34344e+4	3.23795e-8
3.33781e+3	4.30617e+14	1.00134e+4	1.38906e+12	1.66890e+4	4.83442e+9	2.33646e+4	1.70515e+7	3.00403e+4	6.04483e+4	3.67159e+4	2.14767e+2	4.33915e+4	7.63972e-1	5.00671e+4	2.71961e-3	5.67427e+4	9.68612e-6	6.34183e+4	3.59616e-8
3.33696e+3	4.32942e+14	1.00109e+4	1.41194e+12	1.66848e+4	4.96834e+9	2.33587e+4	1.77177e+7	3.00326e+4	6.35050e+4	3.67065e+4	2.28125e+2	4.33805e+4	8.20470e-1	5.00544e+4	2.95306e-3	5.67283e+4	1.06340e-5	6.34022e+4	3.99269e-8
3.33611e+3	4.35272e+14	1.00083e+4	1.43511e+12	1.66805e+4	5.10553e+9	2.33528e+4	1.84077e+7	3.00250e+4	6.67059e+4	3.66972e+4	2.42267e+2	4.33694e+4	8.80947e-1	5.00416e+4	3.20572e-3	5.67138e+4	1.16712e-5	6.33860e+4	4.43149e-8
3.33526e+3	4.37607e+14	1.00058e+4	1.45860e+12	1.66763e+4	5.24606e+9	2.33468e+4	1.91222e+7	3.00173e+4	7.00572e+4	3.66878e+4	2.57237e+2	4.33583e+4	9.45670e-1	5.00288e+4	3.47909e-3	5.66993e+4	1.28059e-5	6.33699e+4	4.91690e-8
3.33440e+3	4.39947e+14	1.00032e+4	1.48239e+12	1.66720e+4	5.38999e+9	2.33408e+4	1.98622e+7	3.00096e+4	7.35656e+4	3.66784e+4	2.73080e+2	4.33472e+4	1.01492e+0	5.00160e+4	3.77481e-3	5.66848e+4	1.40467e-5	6.33536e+4	5.45371e-8
3.33355e+3	4.42292e+14	1.00006e+4	1.50649e+12	1.66677e+4	5.53739e+9	2.33348e+4	2.06282e+7	3.00019e+4	7.72378e+4	3.66690e+4	2.89845e+2	4.33361e+4	1.08900e+0	5.00032e+4	4.09462e-3	5.66703e+4	1.54033e-5	6.33374e+4	6.04718e-8
3.33269e+3	4.44641e+14	9.99806e+3	1.53090e+12	1.66634e+4	5.68834e+9	2.33288e+4	2.14213e+7	2.99942e+4	8.10809e+4	3.66596e+4	3.07582e+2	4.33249e+4	1.16824e+0	4.99903e+4	4.44040e-3	5.66557e+4	1.68861e-5	6.33211e+4	6.70307e-8
3.33183e+3	4.46996e+14	9.99548e+3	1.55563e+12	1.66591e+4	5.84292e+9	2.33228e+4	2.22422e+7	2.99864e+4	8.51024e+4	3.66501e+4	3.26343e+2	4.33137e+4	1.25296e+0	4.99774e+4	4.81416e-3	5.66411e+4	1.85064e-5	6.33047e+4	7.42773e-8
3.33096e+3	4.49355e+14	9.99289e+3	1.58068e+12	1.66548e+4	6.00119e+9	2.33168e+4	2.30919e+7	2.99787e+4	8.93098e+4	3.66406e+4	3.46185e+2	4.33025e+4	1.34353e+0	4.99645e+4	5.21806e-3	5.66264e+4	2.02763e-5	6.32883e+4	8.22812e-8
3.33010e+3	4.51719e+14	9.99030e+3	1.60606e+12	1.66505e+4	6.16323e+9	2.33107e+4	2.39712e+7	2.99709e+4	9.37111e+4	3.66311e+4	3.67167e+2	4.32913e+4	1.44034e+0	4.99515e+4	5.65445e-3	5.66117e+4	2.22092e-5	6.32719e+4	9.11188e-8
3.32923e+3	4.54088e+14	9.98770e+3	1.63176e+12	1.66462e+4	6.32912e+9	2.33046e+4	2.48811e+7	2.99631e+4	9.83147e+4	3.66216e+4	3.89349e+2	4.32800e+4	1.54379e+0	4.99385e+4	6.12580e-3	5.65970e+4	2.43195e-5	6.32554e+4	1.00874e-7
3.32837e+3	4.56462e+14	9.98510e+3	1.65779e+12	1.66418e+4	6.49894e+9	2.32986e+4	2.58226e+7	2.99553e+4	1.03129e+5	3.66120e+4	4.12796e+2	4.32688e+4	1.65432e+0	4.99255e+4	6.63480e-3	5.65822e+4	2.66228e-5	6.32389e+4	1.11638e-7
3.32750e+3	4.58840e+14	9.98249e+3	1.68414e+12	1.66375e+4	6.67276e+9	2.32925e+4	2.67966e+7	2.99475e+4	1.08163e+5	3.66025e+4	4.37576e+2	4.32574e+4	1.77239e+0	4.99124e+4	7.18433e-3	5.65674e+4	2.91362e-5	6.32224e+4	1.23513e-7
3.32662e+3	4.61223e+14	9.97987e+3	1.71084e+12	1.66331e+4	6.85067e+9	2.32864e+4	2.78042e+7	2.99396e+4	1.13426e+5	3.65929e+4	4.63760e+2	4.32461e+4	1.89847e+0	4.98994e+4	7.77747e-3	5.65526e+4	3.18781e-5	6.32058e+4	1.36609e-7
3.32575e+3	4.63611e+14	9.97725e+3	1.73787e+12	1.66287e+4	7.03276e+9	2.32802e+4	2.88464e+7	2.99317e+4	1.18928e+5	3.65832e+4	4.91423e+2	4.32347e+4	2.03310e+0	4.98862e+4	8.41753e-3	5.65377e+4	3.48683e-5	6.31892e+4	1.51047e-7
3.32487e+3	4.66004e+14	9.97462e+3	1.76524e+12	1.66244e+4	7.21910e+9	2.32741e+4	2.99242e+7	2.99239e+4	1.24679e+5	3.65736e+4	5.20644e+2	4.32234e+4	2.17682e+0	4.98731e+4	9.10806e-3	5.65228e+4	3.81286e-5	6.31726e+4	1.66959e-7
3.32400e+3	4.68401e+14	9.97199e+3	1.79296e+12	1.66200e+4	7.40978e+9	2.32680e+4	3.10389e+7	2.99160e+4	1.30689e+5	3.65639e+4	5.51505e+2	4.32119e+4	2.33021e+0	4.98599e+4	9.85287e-3	5.65079e+4	4.16823e-5	6.31559e+4	1.84492e-7
3.32312e+3	4.70803e+14	9.96935e+3	1.82103e+12	1.66156e+4	7.60489e+9	2.32618e+4	3.21914e+7	2.99080e+4	1.36969e+5	3.65543e+4	5.84093e+2	4.32005e+4	2.49389e+0	4.98467e+4	1.06560e-2	5.64930e+4	4.55549e-5	6.31392e+4	2.03804e-7
3.32223e+3	4.73210e+14	9.96670e+3	1.84944e+12	1.66112e+4	7.80451e+9	2.32556e+4	3.33830e+7	2.99001e+4	1.43530e+5	3.65446e+4	6.18498e+2	4.31890e+4	2.66851e+0	4.98335e+4	1.15219e-2	5.64780e+4	4.97739e-5	6.31224e+4	2.25070e-7
3.32135e+3	4.75622e+14	9.96405e+3	1.87821e+12	1.66067e+4	8.00874e+9	2.32494e+4	3.46149e+7	2.98921e+4	1.50384e+5	3.65348e+4	6.54816e+2	4.31775e+4	2.85478e+0	4.98202e+4	1.24552e-2	5.64629e+4	5.43690e-5	6.31056e+4	2.48480e-7
3.32046e+3	4.78038e+14	9.96139e+3	1.90734e+12	1.66023e+4	8.21766e+9	2.32432e+4	3.58883e+7	2.98842e+4	1.57543e+5	3.65251e+4	6.93146e+2	4.31660e+4	3.05342e+0	4.98070e+4	1.34609e-2	5.64479e+4	5.93725e-5	6.30888e+4	2.61952e-7
3.31958e+3	4.80459e+14	9.95873e+3	1.93683e+12	1.65979e+4	8.43138e+9	2.32370e+4	3.72045e+7	2.98762e+4	1.65019e+5	3.65153e+4	7.33594e+2	4.31545e+4	3.26523e+0	4.97936e+4	1.45444e-2	5.64328e+4	6.48191e-5	6.30719e+4	2.88959e-7
3.31869e+3	4.82884e+14	9.95606e+3	1.96668e+12	1.65934e+4	8.64997e+9	2.32308e+4	3.85647e+7	2.98682e+4	1.72826e+5	3.65055e+4	7.76269e+2	4.31429e+4	3.49102e+0	4.97803e+4	1.57115e-2	5.64177e+4	7.07468e-5	6.30550e+4	3.18656e-7
3.31779e+3	4.85314e+14	9.95338e+3	1.99689e+12	1.65890e+4	8.87355e+9	2.32246e+4	3.99703e+7	2.98601e+4	1.80978e+5	3.64957e+4	8.21287e+2	4.31313e+4	3.73167e+0	4.97669e+4	1.69683e-2	5.64025e+4	7.71962e-5	6.30381e+4	3.51302e-7
3.31690e+3	4.87749e+14	9.95070e+3	2.02748e+12	1.65845e+4	9.10219e+9	2.32183e+4	4.14227e+7	2.98521e+4	1.89487e+5	3.64859e+4	8.68768e+2	4.31197e+4	3.98811e+0	4.97535e+4	1.83214e-2	5.63873e+4	8.42115e-5	6.30211e+4	3.87179e-7
3.31601e+3	4.90188e+14	9.94802e+3	2.05844e+12	1.65800e+4	9.33602e+9	2.32120e+4	4.29233e+7	2.98440e+4	1.98369e+5	3.64761e+4	9.18840e+2	4.31081e+4	4.26133e+0	4.97401e+4	1.97778e-2	5.63721e+4	9.18405e-5	6.30041e+4	4.26596e-7
3.31511e+3	4.92632e+14	9.94532e+3	2.08978e+12	1.65755e+4	9.57511e+9	2.32058e+4	4.44734e+7	2.98360e+4	2.07639e+5	3.64662e+4	9.71634e+2	4.30964e+4	4.55236e+0	4.97266e+4	2.13451e-2	5.63568e+4	1.00135e-4	6.29870e+4	4.69890e-7
3.31421e+3	4.95080e+14	9.94262e+3	2.12150e+12	1.65710e+4	9.81959e+9	2.31995e+4	4.60746e+7	2.98279e+4	2.17312e+5	3.64563e+4	1.02729e+3	4.30847e+4	4.86231e+0	4.97131e+4	2.30314e-2	5.63415e+4	1.09150e-4	6.29700e+4	5.17429e-7
3.31331e+3	4.97533e+14	9.93992e+3	2.15360e+12	1.65665e+4	1.00695e+10	2.31931e+4	4.77284e+7	2.98198e+4	2.27405e+5	3.64464e+4	1.08595e+3	4.30730e+4	5.19235e+0	4.96996e+4	2.48453e-2	5.63262e+4	1.18946e-4	6.29528e+4	5.69614e-7
3.31240e+3	4.99991e+14	9.93721e+3	2.18608e+12	1.65620e+4	1.03251e+10	2.31868e+4	4.94364e+7	2.98116e+4	2.37935e+5	3.64364e+4	1.14778e+3	4.30612e+4	5.54371e+0	4.96861e+4	2.67960e-2	5.63109e+4	1.29588e-4	6.29357e+4	6.26884e-7
3.31150e+3	5.02453e+14	9.93450e+3	2.21896e+12	1.65575e+4	1.05863e+10	2.31805e+4	5.12002e+7	2.98035e+4	2.48919e+5	3.64265e+4	1.21292e+3	4.30495e+4	5.91769e+0	4.96725e+4	2.88934e-2	5.62955e+4	1.41147e-4	6.29185e+4	6.89716e-7
3.31059e+3	5.04919e+14	9.93177e+3	2.25223e+12	1.65530e+4	1.08533e+10	2.31741e+4	5.30213e+7	2.97953e+4	2.60375e+5	3.64165e+4	1.28156e+3	4.30377e+4	6.31568e+0	4.96589e+4	3.11481e-2	5.62801e+4	1.53698e-4	6.29012e+4	7.58632e-7
3.30968e+3	5.07390e+14	9.92905e+3	2.28590e+12	1.65484e+4	1.11263e+10	2.31678e+4	5.49015e+7	2.97871e+4	2.72322e+5	3.64065e+4	1.35385e+3	4.30259e+4	6.73914e+0	4.96452e+4	3.35712e-2	5.62646e+4	1.67323e-4	6.28840e+4	8.34199e-7
3.30877e+3	5.09866e+14	9.92631e+3	2.31997e+12	1.65439e+4	1.14053e+10	2.31614e+4	5.68426e+7	2.97789e+4	2.84779e+5	3.63965e+4	1.43000e+3	4.30140e+4	7.18963e+0	4.96316e+4	3.61749e-2	5.62491e+4	1.82110e-4	6.28667e+4	9.17038e-7
3.30786e+3	5.12346e+14	9.92358e+3	2.35444e+12	1.65393e+4	1.16904e+10	2.31550e+4	5.88462e+7	2.97707e+4	2.97767e+5	3.63864e+4	1.51018e+3	4.30022e+4	7.66876e+0	4.96179e+4	3.89719e-2	5.62336e+4	1.98155e-4	6.28493e+4	1.00782e-6
3.30694e+3	5.14830e+14	9.92083e+3	2.38932e+12	1.65347e+4	1.19817e+10	2.31486e+4	6.09142e+7	2.97625e+4	3.11307e+5	3.63764e+4	1.59460e+3	4.29903e+4	8.17828e+0	4.96042e+4	4.19761e-2	5.62180e+4	2.15561e-4	6.28319e+4	1.10729e-6
3.30603e+3	5.17319e+14	9.91808e+3	2.42461e+12	1.65301e+4	1.22794e+10	2.31422e+4	6.30485e+7	2.97542e+4	3.25420e+5	3.63663e+4	1.68348e+3	4.29784e+4	8.72002e+0	4.95904e+4	4.52020e-2	5.62025e+4	2.34437e-4	6.28145e+4	1.21624e-6
3.30511e+3	5.19812e+14	9.91533e+3	2.46031e+12	1.65255e+4	1.25836e+10	2.31358e+4	6.52510e+7	2.97460e+4	3.40128e+5	3.63562e+4	1.77703e+3	4.29664e+4	9.29589e+0	4.95766e+4	4.86653e-2	5.61869e+4	2.54904e-4	6.27971e+4	1.33554e-6
3.30419e+3	5.22310e+14	9.91257e+3	2.49643e+12	1.65209e+4	1.28945e+10	2.31293e+4	6.75237e+7	2.97377e+4	3.55455e+5	3.63461e+4	1.87547e+3	4.29545e+4	9.90795e+0	4.95628e+4	5.23827e-2	5.61712e+4	2.77090e-4	6.27796e+4	1.46615e-6
3.30327e+3	5.24812e+14	9.90980e+3	2.53297e+12	1.65163e+4	1.32120e+10	2.31229e+4	6.98685e+7	2.97294e+4	3.71425e+5	3.63359e+4	1.97907e+3	4.29425e+4	1.05583e+1	4.95490e+4	5.63720e-2	5.61555e+4	3.01135e-4	6.27621e+4	1.60909e-6
3.30234e+3	5.27319e+14	9.90703e+3	2.56994e+12	1.65117e+4	1.35364e+10	2.31164e+4	7.22875e+7	2.97211e+4	3.88063e+5	3.63258e+4	2.08805e+3	4.29304e+4	1.12494e+1	4.95351e+4	6.06522e-2	5.61398e+4	3.27186e-4	6.27445e+4	1.76550e-6
3.30142e+3	5.29830e+14	9.90425e+3	2.60733e+12	1.65071e+4	1.38678e+10	2.31099e+4	7.47829e+7	2.97127e+4	4.05395e+5	3.63156e+4	2.20270e+3	4.29184e+4	1.19834e+1	4.95212e+4	6.52435e-2	5.61241e+4	3.55407e-4	6.27269e+4	1.93658e-6
3.30049e+3	5.32345e+14	9.90146e+3	2.64516e+12	1.65024e+4	1.42063e+10	2.31034e+4	7.73567e+7	2.97044e+4	4.23447e+5	3.63054e+4	2.32328e+3	4.29063e+4	1.27630e+1	4.95073e+4	7.01677e-2	5.61083e+4	3.85957e-4	6.27093e+4	2.12368e-6
3.29956e+3	5.34864e+14	9.89868e+3	2.68342e+12	1.64978e+4	1.45520e+10	2.30969e+4	8.00113e+7	2.96960e+4	4.42247e+5	3.62951e+4	2.45009e+3	4.28943e+4	1.35909e+1	4.94934e+4	7.54476e-2	5.60925e+4	4.19046e-4	6.26916e+4	2.32824e-6
3.29863e+3	5.37388e+14	9.89588e+3	2.72212e+12	1.64931e+4	1.49051e+10	2.30904e+4	8.27490e+7	2.96876e+4	4.61824e+5	3.62849e+4	2.58342e+3	4.28822e+4	1.44698e+1	4.94794e+4	8.11079e-2	5.60767e+4	4.54865e-4	6.26739e+4	2.55183e-6
3.29769e+3	5.39916e+14	9.89308e+3	2.76127e+12	1.64885e+4	1.52658e+10	2.30839e+4	8.55720e+7	2.96792e+4	4.82208e+5	3.62746e+4	2.72359e+3	4.28700e+4	1.54028e+1	4.94654e+4	8.71747e-2	5.60608e+4	4.93629e-4	6.26562e+4	2.79615e-6
3.29676e+3	5.42449e+14	9.89027e+3	2.80086e+12	1.64838e+4	1.56340e+10	2.30773e+4	8.84827e+7	2.96708e+4	5.03428e+5	3.62643e+4	2.87093e+3	4.28579e+4	1.63930e+1	4.94514e+4	9.36760e-2	5.60449e+4	5.35571e-4	6.26384e+4	3.06306e-6
3.29582e+3	5.44986e+14	9.88746e+3	2.84090e+12	1.64791e+4	1.60101e+10	2.30707e+4	9.14836e+7	2.96624e+4	5.25518e+5	3.62540e+4	3.02578e+3	4.28457e+4	1.74438e+1	4.94373e+4	1.00641e-1	5.60290e+4	5.80941e-4	6.26206e+4	3.35458e-6
3.29488e+3	5.47527e+14	9.88465e+3	2.88139e+12	1.64744e+4	1.63940e+10	2.30642e+4	9.45773e+7	2.96539e+4	5.48509e+5	3.62437e+4	3.18851e+3	4.28335e+4	1.85586e+1	4.94232e+4	1.08103e-1	5.60130e+4	6.30009e-4	6.26028e+4	3.67289e-6
3.29394e+3	5.50072e+14	9.88182e+3	2.92234e+12	1.64697e+4	1.67860e+10	2.30576e+4	9.77662e+7	2.96455e+4	5.72436e+5	3.62334e+4	3.35949e+3	4.28212e+4	1.97412e+1	4.94091e+4	1.16093e-1	5.59970e+4	6.83063e-4	6.25849e+4	4.02036e-6
3.29300e+3	5.52622e+14	9.87900e+3	2.96375e+12	1.64650e+4	1.71863e+10	2.30510e+4	1.01053e+8	2.96370e+4	5.97334e+5	3.62230e+4	3.53911e+3	4.28090e+4	2.09954e+1	4.93950e+4	1.24649e-1	5.59810e+4	7.40415e-4	6.25670e+4	4.39958e-6
3.29205e+3	5.55175e+14	9.87616e+3	3.00563e+12	1.64603e+4	1.75949e+10	2.30444e+4	1.04441e+8	2.96285e+4	6.23239e+5	3.62126e+4	3.72778e+3	4.27967e+4	2.23254e+1	4.93808e+4	1.33809e-1	5.59649e+4	8.02399e-4	6.25490e+4	4.81334e-6
3.29111e+3	5.57733e+14	9.87332e+3	3.04798e+12	1.64555e+4	1.80120e+10	2.30378e+4	1.07932e+8	2.96200e+4	6.50190e+5	3.62022e+4	3.92593e+3	4.27844e+4	2.37356e+1	4.93666e+4	1.43613e-1	5.59488e+4	8.69374e-4	6.25310e+4	5.26467e-6
3.29016e+3	5.60296e+14	9.87048e+3	3.09079e+12	1.64508e+4	1.84377e+10	2.30311e+4	1.11529e+8	2.96114e+4	6.78224e+5	3.61918e+4	4.13401e+3	4.27721e+4	2.52304e+1	4.93524e+4	1.54104e-1	5.59327e+4	9.41726e-4	6.25130e+4	5.75687e-6
3.28921e+3	5.62862e+14	9.86763e+3	3.13409e+12	1.64460e+4	1.88723e+10	2.30245e+4	1.15235e+8	2.96029e+4	7.07382e+5	3.61813e+4	4.35248e+3	4.27597e+4	2.68148e+1	4.93381e+4	1.65329e-1	5.59166e+4	1.01987e-3	6.24950e+4	6.29350e-6
3.28826e+3	5.65433e+14	9.86477e+3	3.17786e+12	1.64413e+4	1.93158e+10	2.30178e+4	1.19054e+8	2.95943e+4	7.37707e+5	3.61708e+4	4.58183e+3	4.27473e+4	2.84938e+1	4.93239e+4	1.77337e-1	5.59004e+4	1.10425e-3	6.24769e+4	6.87842e-6
3.28730e+3	5.68007e+14	9.86191e+3	3.22212e+12	1.64365e+4	1.97684e+10	2.30111e+4	1.22987e+8	2.95857e+4	7.69240e+5	3.61603e+4	4.82256e+3	4.27349e+4	3.02727e+1	4.93096e+4	1.90179e-1	5.58842e+4	1.19535e-3	6.24588e+4	7.51583e-6
3.28635e+3	5.70586e+14	9.85904e+3	3.26686e+12	1.64317e+4	2.02303e+10	2.30044e+4	1.27040e+8	2.95771e+4	8.02026e+5	3.61498e+4	5.07522e+3	4.27225e+4	3.21572e+1	4.92952e+4	2.03911e-1	5.58679e+4	1.29367e-3	6.24406e+4	8.21028e-6
3.28539e+3	5.73169e+14	9.85617e+3	3.31209e+12	1.64270e+4	2.07017e+10	2.29977e+4	1.31213e+8	2.95685e+4	8.36112e+5	3.61393e+4	5.34035e+3	4.27101e+4	3.41532e+1	4.92809e+4	2.18592e-1	5.58516e+4	1.39977e-3	6.24224e+4	8.96667e-6
3.28443e+3	5.75756e+14	9.85329e+3	3.35782e+12	1.64222e+4	2.11827e+10	2.29910e+4	1.35511e+8	2.95599e+4	8.71545e+5	3.61287e+4	5.61852e+3	4.26976e+4	3.62671e+1	4.92665e+4	2.34284e-1	5.58353e+4	1.51424e-3	6.24042e+4	9.79033e-6
3.28347e+3	5.78347e+14	9.85041e+3	3.40405e+12	1.64174e+4	2.16734e+10	2.29843e+4	1.39938e+8	2.95512e+4	9.08374e+5	3.61182e+4	5.91035e+3	4.26851e+4	3.85053e+1	4.92521e+4	2.51054e-1	5.58190e+4	1.63771e-3	6.23859e+4	1.06870e-5
3.28251e+3	5.80943e+14	9.84752e+3	3.45078e+12	1.64125e+4	2.21741e+10	2.29776e+4	1.44496e+8	2.95426e+4	9.46650e+5	3.61076e+4	6.21646e+3	4.26726e+4	4.08748e+1	4.92376e+4	2.68973e-1	5.58026e+4	1.77086e-3	6.23677e+4	1.16630e-5
3.28154e+3	5.83542e+14	9.84463e+3	3.49802e+12	1.64077e+4	2.26849e+10	2.29708e+4	1.49189e+8	2.95339e+4	9.86425e+5	3.60970e+4	6.53750e+3	4.26601e+4	4.33830e+1	4.92232e+4	2.88116e-1	5.57862e+4	1.91442e-3	6.23493e+4	1.27251e-5
3.28058e+3	5.86145e+14	9.84173e+3	3.54577e+12	1.64029e+4	2.32059e+10	2.29640e+4	1.54021e+8	2.95252e+4	1.02775e+6	3.60863e+4	6.87416e+3	4.26475e+4	4.60374e+1	4.92087e+4	3.08562e-1	5.57698e+4	2.06918e-3	6.23310e+4	1.38805e-5
3.27961e+3	5.88753e+14	9.83883e+3	3.59403e+12	1.63980e+4	2.37375e+10	2.29573e+4	1.58995e+8	2.95165e+4	1.07069e+6	3.60757e+4	7.22715e+3	4.26349e+4	4.88462e+1	4.91941e+4	3.30397e-1	5.57534e+4	2.23596e-3	6.23126e+4	1.51372e-5
3.27864e+3	5.91364e+14	9.83592e+3	3.64281e+12	1.63932e+4	2.42796e+10	2.29505e+4	1.64116e+8	2.95078e+4	1.11530e+6	3.60650e+4	7.59721e+3	4.26223e+4	5.18179e+1	4.91796e+4	3.53710e-1	5.57369e+4	2.41567e-3	6.22941e+4	1.65037e-5
3.27767e+3	5.93980e+14	9.83300e+3	3.69211e+12	1.63883e+4	2.48326e+10	2.29437e+4	1.69386e+8	2.94990e+4	1.16163e+6	3.60543e+4	7.98512e+3	4.26097e+4	5.49614e+1	4.91650e+4	3.78597e-1	5.57203e+4	2.60927e-3	6.22757e+4	1.79893e-5
3.27669e+3	5.96599e+14	9.83008e+3	3.74194e+12	1.63835e+4	2.53966e+10	2.29369e+4	1.74811e+8	2.94902e+4	1.20975e+6	3.60436e+4	8.39168e+3	4.25970e+4	5.82862e+1	4.91504e+4	4.05158e-1	5.57038e+4	2.81778e-3	6.22572e+4	1.96039e-5
3.27572e+3	5.99223e+14	9.82716e+3	3.79230e+12	1.63786e+4	2.59718e+10	2.29300e+4	1.80393e+8	2.94815e+4	1.25972e+6	3.60329e+4	8.81774e+3	4.25843e+4	6.18021e+1	4.91358e+4	4.33503e-1	5.56872e+4	3.04232e-3	6.22387e+4	2.13585e-5
3.27474e+3	6.01850e+14	9.82422e+3	3.84319e+12	1.63737e+4	2.65584e+10	2.29232e+4	1.86138e+8	2.94727e+4	1.31161e+6	3.60222e+4	9.26417e+3	4.25716e+4	6.55196e+1	4.91211e+4	4.63745e-1	5.56706e+4	3.28405e-3	6.22201e+4	2.32646e-5
3.27376e+3	6.04481e+14	9.82129e+3	3.89462e+12	1.63688e+4	2.71565e+10	2.29163e+4	1.92048e+8	2.94639e+4	1.36549e+6	3.60114e+4	9.73188e+3	4.25589e+4	6.94495e+1	4.91064e+4	4.96004e-1	5.56540e+4	3.54426e-3	6.22015e+4	2.53349e-5
3.27278e+3	6.07117e+14	9.81835e+3	3.94660e+12	1.63639e+4	2.77664e+10	2.29095e+4	1.98130e+8	2.94550e+4	1.42142e+6	3.60006e+4	1.02218e+4	4.25462e+4	7.36035e+1	4.90917e+4	5.30411e-1	5.56373e+4	3.82428e-3	6.21829e+4	2.75831e-5
3.27180e+3	6.09756e+14	9.81540e+3	3.99912e+12	1.63590e+4	2.83882e+10	2.29026e+4	2.04386e+8	2.94462e+4	1.47949e+6	3.59898e+4	1.07350e+4	4.25334e+4	7.79935e+1	4.90770e+4	5.67100e-1	5.56206e+4	4.12558e-3	6.21642e+4	3.00238e-5
3.27082e+3	6.12399e+14	9.81245e+3	4.05219e+12	1.63541e+4	2.90223e+10	2.28957e+4	2.10823e+8	2.94373e+4	1.53975e+6	3.59790e+4	1.12724e+4	4.25206e+4	8.26324e+1	4.90622e+4	6.06216e-1	5.56039e+4	4.44969e-3	6.21455e+4	3.26729e-5
3.26983e+3	6.15046e+14	9.80949e+3	4.10581e+12	1.63491e+4	2.96686e+10	2.28888e+4	2.17443e+8	2.94285e+4	1.60230e+6	3.59681e+4	1.18352e+4	4.25078e+4	8.75334e+1	4.90474e+4	6.47914e-1	5.55871e+4	4.79828e-3	6.21268e+4	3.55476e-5
3.26884e+3	6.17697e+14	9.80653e+3	4.15999e+12	1.63442e+4	3.03276e+10	2.28819e+4	2.24252e+8	2.94196e+4	1.66720e+6	3.59573e+4	1.24244e+4	4.24949e+4	9.27105e+1	4.90326e+4	6.92354e-1	5.55703e+4	5.17313e-3	6.21080e+4	3.86663e-5
3.26785e+3	6.20352e+14	9.80356e+3	4.21474e+12	1.63393e+4	3.09993e+10	2.28750e+4	2.31256e+8	2.94107e+4	1.73455e+6	3.59464e+4	1.30412e+4	4.24821e+4	9.81786e+1	4.90178e+4	7.39710e-1	5.55535e+4	5.57612e-3	6.20892e+4	4.20492e-5
3.26686e+3	6.23011e+14	9.80059e+3	4.27005e+12	1.63343e+4	3.16840e+10	2.28680e+4	2.38458e+8	2.94018e+4	1.80442e+6	3.59355e+4	1.36868e+4	4.24692e+4	1.03953e+2	4.90029e+4	7.90164e-1	5.55366e+4	6.00928e-3	6.20704e+4	4.57176e-5
3.26587e+3	6.25673e+14	9.79761e+3	4.32593e+12	1.63293e+4	3.23818e+10	2.28611e+4	2.45863e+8	2.93928e+4	1.87691e+6	3.59246e+4	1.43626e+4	4.24563e+4	1.10050e+2	4.89880e+4	8.43908e-1	5.55198e+4	6.47479e-3	6.20515e+4	4.96949e-5
3.26487e+3	6.28339e+14	9.79462e+3	4.38239e+12	1.63244e+4	3.30931e+10	2.28541e+4	2.53478e+8	2.93839e+4	1.95210e+6	3.59136e+4	1.50697e+4	4.24434e+4	1.16487e+2	4.89731e+4	9.01149e-1	5.55029e+4	6.97496e-3	6.20326e+4	5.40061e-5
