,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
262,262,2.25,0.02,1410,1,100000.0,,1318.7,1.3187000000000002,1410.0,0.0874207403290256,0.0162589824698983,0.0072365685700752,0.0001246902005074,1.9575452713665204e-06,7186915000000.0,13914195782356.38,13272514884667.98,16.319487159958264,21.511522786279507,117237799185223.3,226977735364308.38,216510204271456.1,0.0004426843209019,0.0008570570698011,0.0008175321731759,0.0002891490380359,0.0005598057477391,0.000533989188855
263,263,2.25,0.02,1415,1,100000.0,,1310.3,1.3102999999999998,1415.0,0.0946236766203355,0.0159489862866927,0.0069946545816292,4.264985317035248e-05,2.4449150614073923e-05,7141135000000.0,13786921336911.2,13150873776515.72,15.097785003653422,19.783827224282454,107821858372339.42,208164595653075.28,198561104054746.25,0.0004413756961321,0.0008521351301438,0.0008128226210338,0.0002882221056242,0.000556451530156,0.0005307801253814
264,264,2.25,0.02,1420,1,100000.0,,1315.4,1.3154,1420.0,0.0983418974555888,0.0163713230879864,0.0065472509806644,5.5865912138337295e-05,4.337154253096528e-05,7168930000000.0,13801790783209.385,13164819338635.104,14.563042785861493,19.15085950186545,104372184285166.72,200939756852200.47,191666113366004.44,0.0004445940974944,0.0008559428976247,0.0008164399669879,0.0002902682851774,0.0005588312541788,0.0005330404305938
265,265,2.25,0.02,1425,1,100000.0,,1313.4,1.3134,1425.0,0.0973277036163608,0.0157610730915756,0.0068547326615684,0.000109995513188,-1.0307230937253729e-05,7158030000000.0,13742072701429.182,13107618737075.152,14.789533646314377,19.416574098342927,105820328835968.95,203155149133634.3,193775735085463.6,0.0004454648637906,0.0008552088415589,0.0008157249404279,0.0002907333696172,0.0005581534447344,0.0005323842122886
266,266,2.25,0.02,1430,1,100000.0,,1339.3,1.3393,1430.0,0.0947399684297578,0.0165686023309092,0.0073408647791179,4.784160221868056e-05,-2.8486409107718725e-05,7299185000000.0,13973566821664.145,13328181087813.371,15.164250012430228,20.316267491394576,110723657828100.44,211969477606066.6,202179416227703.12,0.0004557930343036,0.0008725706255823,0.0008322699177734,0.0002973966736745,0.0005693364796387,0.0005430410000086
267,267,2.25,0.02,1435,1,100000.0,,1313.5,1.3135,1435.0,0.1009729110639909,0.0169904597821845,0.0073643343337438,6.969008933728273e-05,-1.0724602372668348e-05,7158575000000.0,13665646804382.56,13041101344382.148,14.352891952546935,18.849766020278384,102731224810517.2,196112862412163.2,187150140074869.7,0.0004485757125241,0.0008563264689382,0.0008171907576097,0.0002925622891425,0.0005584984318392,0.0005329740153944
268,268,2.25,0.02,1440,1,100000.0,,1327.4,1.3274000000000004,1440.0,0.0910504431583148,0.017211941380692,0.0070373459074682,-3.299957486316381e-05,2.4651284465464413e-06,7234330000000.0,13771116050014.332,13153271187916.904,16.010095108165466,21.266771214204816,115903903117416.23,220632194063521.7,210733470748697.3,0.0004548354854569,0.0008658151140317,0.0008269700837677,0.0002965679381802,0.0005645403919082,0.0005392121338846
269,269,2.25,0.02,1445,1,100000.0,,1318.0,1.318,1445.0,0.0920202546490144,0.0166361256656751,0.0066805456904873,0.0001253755425794,-1.3585359443215402e-05,7183100000000.0,13634726612654.93,13034472609839.64,15.792025656177936,20.79720969848285,113344792856731.52,215147396468034.4,205675766446104.75,0.0004530828886163,0.0008600271914851,0.0008221654301983,0.0002953546941334,0.0005606326667141,0.0005359514236012
270,270,2.25,0.02,1450,1,100000.0,,1327.3,1.3273,1450.0,0.1002225491119588,0.0154272381201101,0.0071618130201117,0.0002334298400942,1.315829241724681e-05,7233785000000.0,13691791860095.998,13100611211698.7,14.533550973823203,19.2768065014653,105058595432985.84,198850314431860.3,190264406975697.03,0.0004578419254519,0.0008665831716195,0.0008291660675236,0.0002983373200807,0.0005646798309108,0.0005402982311914
271,271,2.25,0.02,1455,1,100000.0,,1304.6,1.3046,1455.0,0.1030778928669405,0.0165655130542226,0.0070261178168989,1.8144819039420383e-05,2.9881735588764942e-05,7110070000000.0,13419155605163.275,12851166768280.654,14.286012472094264,18.642233887688043,101600174687899.84,191754589427206.6,183638246684019.7,0.0004515137753019,0.0008521623006035,0.0008160930658322,0.0002941029019107,0.0005550736637854,0.000531579216448
272,272,2.25,0.02,1460,1,100000.0,,1323.6,1.3236000000000003,1460.0,0.0960525679226065,0.0170959062830807,0.0068872268011611,2.2634825800344343e-05,2.3410151181620995e-05,7213620000000.0,13575555957639.19,13012566727162.12,15.351675661316056,20.30611486021025,110668325988145.84,208270473380955.7,199633329244412.38,0.0004595625017499,0.0008648662472572,0.0008289995479833,0.0002992719020572,0.0005632099352236,0.0005398531659673
273,273,2.25,0.02,1465,1,100000.0,,1342.9,1.3429,1465.0,0.0978559830537505,0.0149823071602256,0.006924270380207,-3.21031825357888e-05,6.1563938508691e-06,7318805000000.0,13733903768389.824,13176170460696.74,15.091696186358885,20.2759409092276,110503877955290.4,207363036161211.0,198942031179534.8,0.0004678260227012,0.0008778861543828,0.0008422352311698,0.000304518173175,0.0005714352665651,0.0005482293022064
274,274,2.25,0.02,1470,1,100000.0,,1332.9,1.3329000000000002,1470.0,0.1038749533903227,0.0170888518331115,0.0071034697221909,2.800062379958813e-06,3.199379299771695e-05,7264305000000.0,13589069565810.283,13052109520476.191,14.321120224687192,19.079784651485056,103984826350593.58,194520609895498.4,186834300321317.25,0.0004658415645814,0.0008714327699268,0.0008369988760256,0.000303131546223,0.000567057092071,0.0005446503334338
275,275,2.25,0.02,1475,1,100000.0,,1321.6,1.3216,1475.0,0.1014599403704095,0.0170940051715992,0.0070456520814014,0.0001434345551368,-2.29560251991688e-06,7202720000000.0,13395914217221.078,12915733220842.83,14.65647036556669,19.363055352264485,105528651669841.44,196266516708715.6,189231278200863.3,0.0004633782281027,0.0008618098431971,0.0008309179830012,0.0003014175923736,0.0005605888068672,0.0005404943148097
276,276,2.25,0.02,1480,1,100000.0,,1322.7,1.3227,1480.0,0.1032662940644513,0.0159566526072465,0.0067003767145148,7.482793063793845e-05,-2.8866355527264497e-05,7208715000000.0,13329048541624.15,12900738181631.584,14.55700772068364,19.23182781060321,104813461567787.48,193802046141746.0,187574488046278.8,0.0004652847097216,0.0008603201099718,0.0008326749247314,0.0003025299960969,0.0005593836076574,0.0005414085966413
277,277,2.25,0.02,1485,1,100000.0,,1289.8,1.2898,1485.0,0.094908422555818,0.0165288715861005,0.007095060181664,5.522646082253188e-05,7.102638944447319e-06,7029410000000.0,12921435334480.729,12554748658890.477,15.794817379247696,20.379440428509664,111067950335377.66,204164693479523.8,198370873304985.3,0.0004551606993034,0.000836674705679,0.0008129314094867,0.0002958561925625,0.0005438417535045,0.0005284085203166
278,278,2.25,0.02,1490,1,100000.0,,1301.3,1.3013,1490.0,0.1009474911551251,0.0147371154549954,0.0069557089835138,0.0001670640849377,4.5594954777991936e-05,7092085000000.0,12994411888127.828,12641359603003.838,14.921402466799936,19.405376456450835,105759301687657.08,193776573057174.1,188511751339168.03,0.0004607312933087,0.0008441709588933,0.0008212352163112,0.0002993577729939,0.0005484957109504,0.0005335933309274
279,279,2.25,0.02,1495,1,100000.0,,1332.9,1.3329,1495.0,0.1052872117452579,0.0175310018609669,0.0066287091495956,7.732885043624499e-05,-9.073053492525763e-06,7264305000000.0,13282444558171.797,12922391253981.283,14.301388506356108,19.04878033193801,103815852809062.16,189822468797179.03,184676864251216.5,0.0004733986426066,0.0008655874477099,0.0008421235725739,0.0003075586650718,0.0005623567453738,0.0005471126836787
280,280,2.25,0.02,1500,1,100000.0,,1332.7,1.3326999999999998,1500.0,0.0989701314815874,0.016439899643112,0.0071306504204799,-8.53217364555074e-06,2.965663103851505e-05,7263215000000.0,13252939725257.531,12894512504635.986,15.4025197459793,20.54787093085292,111985896573148.4,204336831191539.72,198810518992668.4,0.0004747884570027,0.0008663302412093,0.0008429002440212,0.0003084495169338,0.0005628172725451,0.0005475958171625
281,281,2.25,0.02,1505,1,100000.0,,1338.9,1.3389000000000002,1505.0,0.1034045760362914,0.0161551672763286,0.0067207512657959,0.0001440126785417,-1.922285677024237e-05,7297005000000.0,13282200148395.637,12928440044378.07,14.717075055835137,19.68681587425348,107293146514681.42,195297803216406.7,190096212334749.72,0.0004785168829436,0.0008710089980264,0.0008478104141849,0.0003108150530305,0.0005657537227241,0.0005506853535109
282,282,2.25,0.02,1510,1,100000.0,,1360.3,1.3603,1510.0,0.1068662457241316,0.0160960597936979,0.0071077637448775,0.0001062177272109,-3.999363536034007e-05,7413635000000.0,13450364908433.477,13108601821624.225,14.183352272579684,19.31257712575989,105253545335391.42,190958766201379.03,186106655657571.47,0.000487672699589,0.0008847718784853,0.0008622905279515,0.0003167340268728,0.0005746422963036,0.0005600410920737
283,283,2.25,0.02,1515,1,100000.0,,1321.6,1.3216000000000003,1515.0,0.10216757049036,0.016257524771415,0.0071410302649253,4.81865782158713e-05,-1.6757460861548975e-05,7202720000000.0,13024834518406.496,12709943545998.896,15.076267759112676,19.91967198221318,108562212303061.84,196315398932555.2,191569239065334.1,0.0004752450904212,0.0008593959862971,0.0008386190591565,0.0003086335482239,0.0005581087273204,0.0005446157804729
284,284,2.25,0.02,1520,1,100000.0,,1330.7,1.3307000000000002,1520.0,0.1037422628029616,0.0164337779971692,0.0070013898489152,5.010022424187244e-05,-3.857334029819736e-05,7252315000000.0,13071350227661.47,12770061128756.725,14.849322635836092,19.74629092651599,107617285549512.12,193966096338607.03,189495259786445.75,0.0004800083919926,0.0008651524104997,0.0008452110130438,0.0003116808633167,0.0005617640330946,0.0005488156095286
285,285,2.25,0.02,1525,1,100000.0,,1342.0,1.342,1525.0,0.1023275841537952,0.0158789201765735,0.0071536192964021,6.64478484756818e-06,9.20829427599145e-06,7313900000000.0,13135211975418.52,12850006295374.082,14.946986905373572,20.05622725936486,109306438563538.48,196306107659407.3,192043700852676.4,0.0004855518051678,0.0008720143679742,0.0008530802654038,0.000316228895086,0.0005679232105591,0.0005555918583294
286,286,2.25,0.02,1530,1,100000.0,,1338.0,1.338,1530.0,0.1010862567493404,0.0164267868137098,0.0074678328685602,-8.287378089563718e-06,2.340045587174326e-05,7292100000000.0,13048709806933.137,12783294895821.688,15.39799970504342,20.60048563670209,112272646720026.38,200904154675052.1,196817700217564.8,0.0004856202834259,0.0008689839901791,0.0008513085792056,0.0003172050494592,0.0005676165493736,0.0005560710480769
287,287,2.25,0.02,1535,1,100000.0,,1324.9,1.3249000000000002,1535.0,0.1073488281443132,0.0159710304684186,0.0066269317063557,-3.961574420444915e-05,4.949100022219171e-05,7220705000000.0,12874065966634.877,12630004896284.574,14.429473580101648,19.105519696834158,104125082347746.16,185648517551426.44,182129071867368.7,0.0004823128542812,0.0008599336910417,0.00084363143365,0.000314976270033,0.0005615830141696,0.0005509367620932
288,288,2.25,0.02,1540,1,100000.0,,1340.6,1.3405999999999998,1540.0,0.107991993609562,0.0157833882570442,0.007242139848794,0.0001831054781475,3.165260765716149e-05,7306270000000.0,12981233643198.52,12751204290170.477,14.39177945961319,19.26511613834917,104994882954002.95,186547048899944.1,183241407991906.9,0.0004894556619497,0.0008696281831573,0.0008542182449461,0.0003196009728528,0.0005678430856231,0.0005577808233453
289,289,2.25,0.02,1545,1,100000.0,,1329.5,1.3295,1545.0,0.1066901138513912,0.0156385587631619,0.0071528499191586,0.0002489855629613,2.161170541524997e-05,7245775000000.0,12830621911183.305,12617396063228.926,14.748333325984444,19.592543873349246,106779364109753.38,189082002795949.6,185939741208151.03,0.000486871398563,0.0008621386717544,0.0008478112096398,0.000317826422609,0.0005627984117476,0.0005534455394236
290,290,2.25,0.02,1550,1,100000.0,,1334.6,1.3346,1550.0,0.1069351571205288,0.0160747493706742,0.0071638778370765,5.595530816718824e-05,6.378892999186808e-06,7273570000000.0,12836546356247.057,12639783127458.797,14.701154996155712,19.65169089754865,107101715391640.2,189015316338244.9,186118021154556.56,0.0004901762267653,0.0008650731150733,0.0008518129612487,0.000319925489989,0.0005646111033219,0.000555956539967
291,291,2.25,0.02,1555,1,100000.0,,1315.8,1.3158,1555.0,0.1036293746960154,0.0157125739814571,0.0070633160360596,5.5254995921457794e-05,1.6453942190652297e-05,7171110000000.0,12613038435463.266,12436120525854.465,15.59532911350768,20.54179622125745,111952789405853.08,196910218325105.8,194148239569158.97,0.0004846515811086,0.0008524383282828,0.0008404815259721,0.0003162708747262,0.0005562788325572,0.0005484761378521
292,292,2.25,0.02,1560,1,100000.0,,1310.6,1.3106000000000002,1560.0,0.1060281280379967,0.0156413600700152,0.0074052791539005,1.4005493865361094e-05,3.616506134087699e-07,7142770000000.0,12520675847847.91,12361463775109.434,14.939331463188106,19.538550430270604,106485099844974.78,186659435734966.8,184285886892979.47,0.0004841813441685,0.000848729227164,0.0008379368433428,0.0003158742653464,0.000553701055064,0.0005466602296545
293,293,2.25,0.02,1565,1,100000.0,,1366.6,1.3666000000000005,1565.0,0.1100776299436119,0.0162628148632309,0.007489919068725,0.0001010575377685,5.876610355781229e-05,7447970000000.0,13011332897007.355,12863051260271.629,14.246384215130666,19.473665787984707,106131478544516.66,185407835718229.2,183294864083305.38,0.000506319793086,0.0008845222765648,0.0008744419556679,0.0003302473761455,0.0005769301634396,0.000570355268339
294,294,2.25,0.02,1570,1,100000.0,,1326.4,1.3264,1570.0,0.1157813557952067,0.0163457120324673,0.0072179386093514,0.0001268613595978,1.8400951790856755e-05,7228880000000.0,12585561814486.305,12458853728129.564,13.666750994526655,18.13106111785121,98814283092289.1,172036784123149.53,170304763572893.2,0.0004928686199798,0.0008580898400826,0.0008494508199768,0.0003213878280508,0.0005595398424593,0.0005539065442623
295,295,2.25,0.02,1575,1,100000.0,,1319.4,1.3194,1575.0,0.1077697804431408,0.0151020102253653,0.0070359973619452,-7.580016811989992e-05,-3.471664751973788e-05,7190730000000.0,12473470871490.523,12366644682652.21,14.678260045108136,19.35802336627525,105501227346200.14,183008746846193.2,181441410284375.56,0.0004916292971329,0.0008528096197965,0.0008455059268287,0.0003205275017216,0.0005560061991253,0.0005512444111808
296,296,2.25,0.02,1580,1,100000.0,,1320.4,1.3204,1580.0,0.1140732653799659,0.0169495103171747,0.0071298576051152,1.577075411446884e-05,1.139713807903588e-05,7196180000000.0,12436197267679.85,12347980865133.137,13.939160309636176,18.408148961105688,100324411838026.05,173377288558880.9,172147433455205.66,0.0004933816565712,0.000852645654969,0.0008465973967507,0.0003216112337655,0.0005557977630647,0.0005518552010302
297,297,2.25,0.02,1585,1,100000.0,,1332.0,1.332,1585.0,0.1121964385040655,0.0155639277627548,0.0077895786035924,0.0001279402184716,-1.603080726306735e-05,7259400000000.0,12498313942977.87,12428177494557.14,14.161625808781968,18.853669277786885,102752497563938.52,176906214422565.53,175913474630641.38,0.0004991621279199,0.0008593940247386,0.0008545713866641,0.0003252696242063,0.0005600079730342,0.0005568653915233
298,298,2.25,0.02,1590,1,100000.0,,1306.8,1.3068,1590.0,0.1101889195364037,0.015991399692049,0.0070381586333257,-1.938708100003806e-05,-1.5025551872872934e-06,7122060000000.0,12216949269013.123,12165301840029.443,14.78110237105344,19.368594476304786,105558839895861.05,181072188650982.1,180306701883512.9,0.0004910819414896,0.0008423859341408,0.000838824728577,0.0003199372888664,0.0005488099829751,0.0005464898763758
299,299,2.25,0.02,1595,1,100000.0,,1301.6,1.3016,1595.0,0.113291086794561,0.0156715748678278,0.0069098200753692,4.4494415619486375e-05,-4.049798705126254e-05,7093720000000.0,12126111761071.207,12089256285865.55,14.205224693496092,18.491809982392688,100780364404040.16,172275472119688.03,171751866984228.78,0.0004904484390899,0.0008383799452822,0.0008358318167564,0.000319470020919,0.0005461068632502,0.0005444470543721
300,300,2.25,0.02,1600,1,100000.0,,1296.8,1.2967999999999995,1600.0,0.1143141478346478,0.0163607282861319,0.0070608554388449,0.0001176488100625,1.967390786073311e-05,7067560000000.0,12039325178662.22,12017138265577.62,14.18693631111688,18.41270384256279,100349235941967.22,170941185208988.88,170626162800130.66,0.0004900085063634,0.0008347112367521,0.000833172972324,0.0003190988103031,0.0005435729362557,0.0005425712019132
301,301,2.25,0.02,1605,1,100000.0,,1301.1,1.3011,1605.0,0.1078306125174548,0.0155124666056413,0.0071089323333191,3.565862670338559e-05,2.160886691876877e-05,7090995000000.0,12037038051271.828,12030927444911.62,15.149921946135086,19.73506836373431,107556122582351.95,182577641102698.28,182484955502619.44,0.0004929508435826,0.0008367892039989,0.0008363644076819,0.0003209539004684,0.0005448225972014,0.0005445460178292
302,302,2.25,0.02,1610,1,100000.0,,1322.1,1.3221,1610.0,0.1188763517646293,0.0156415672239501,0.0070373931118771,-3.530970110310789e-05,1.4480236928678234e-05,7205445000000.0,12188429127064.736,12199375556462.89,13.613920895043062,18.008015953800726,98143686948213.94,166015752342448.53,166164851105960.47,0.0005022445837733,0.0008495759129066,0.0008503389171175,0.0003269480681534,0.0005530516653612,0.0005535483611162
303,303,2.25,0.02,1615,1,100000.0,,1313.9,1.3138999999999998,1615.0,0.1157482952744657,0.0168872613907039,0.0069858113090774,8.001323837764077e-05,2.20629955085326e-05,7160755000000.0,12070210409219.465,12098138203299.18,14.057195113944667,18.465867102316583,100638975707625.4,169637644656096.28,170030148601554.0,0.000500494341099,0.0008436361816162,0.0008455881689271,0.0003257146431048,0.0005490265028812,0.0005502968286334
304,304,2.25,0.02,1620,1,100000.0,,1300.6,1.3006,1620.0,0.1159915353130599,0.016082987465013,0.0072217563355153,-1.806836918291982e-06,-6.632478794627749e-05,7088270000000.0,11905837738320.848,11950359507798.334,14.095358239283623,18.33461055004212,99923627497729.56,167837073815244.47,168464698991600.4,0.0004967227305096,0.0008343220885186,0.000837442028208,0.0003232077880625,0.0005428771026546,0.0005449071865303
305,305,2.25,0.02,1625,1,100000.0,,1309.4,1.3094,1625.0,0.1174998422500265,0.0154420046146454,0.0073890495007707,0.0001071598027239,9.126344255045428e-06,7136230000000.0,11941735167033.34,12005730790750.855,13.92610130123568,18.236259604386653,99387614843907.28,166314787408625.03,167206066473584.06,0.0005014598628389,0.0008391406777695,0.0008436376231723,0.0003261762144941,0.0005458218094532,0.0005487468623576
306,306,2.25,0.02,1630,1,100000.0,,1300.9,1.3009,1630.0,0.1100127171429221,0.016721853434716,0.0070044966040624,0.0001794382697347,3.055607226003346e-05,7089905000000.0,11818177350828.168,11902405490780.936,14.917504755542774,19.39275660565839,105690523500838.22,176175752853497.8,177431357294616.6,0.0004994968584641,0.0008326123494617,0.0008385463769699,0.0003248390673465,0.0005414749151616,0.0005453340064226
307,307,2.25,0.02,1635,1,100000.0,,1305.8,1.3057999999999996,1635.0,0.1248336770833248,0.0164606107759294,0.0072483793426386,0.000141502387202,2.7161103283017053e-05,7116610000000.0,11816480794114.074,11919510637472.7,13.274584962896965,17.315509664685003,94369527672533.23,156691979930346.88,158058203125650.38,0.0005026552513271,0.0008346131266667,0.0008418902560595,0.00032683155335,0.0005426739378822,0.0005474056013773
308,308,2.25,0.02,1640,1,100000.0,,1300.5,1.3005,1640.0,0.1120960326400335,0.0166788794595144,0.007199171747923,6.65648131754759e-05,-1.897582304596399e-05,7087725000000.0,11723164090923.57,11843517363418.045,14.696486658507853,19.115721049238854,104180679718351.72,172315828201882.94,174084870558182.34,0.0005019225175675,0.0008301845845279,0.0008387074910357,0.0003262744439124,0.0005396610117718,0.0005452013222461
309,309,2.25,0.02,1645,1,100000.0,,1310.9,1.3108999999999995,1645.0,0.1238119167826652,0.0147808730416829,0.0067682794079503,-3.128327652012861e-05,-8.259139741242375e-06,7144405000000.0,11774387681740.084,11910394054938.545,13.32893769056263,17.480432408704758,95268356627440.94,157007695495112.88,158821297000833.2,0.0005072152272175,0.0008359196774736,0.000845575415563,0.000329646932344,0.0005432769810103,0.0005495523928471
310,310,2.25,0.02,1650,1,100000.0,,1314.5,1.3145000000000002,1650.0,0.1184677216344425,0.0164817839932596,0.0072267002129652,-5.882459322804449e-06,1.5379898418692166e-05,7164025000000.0,11764080114162.44,11915190976948.896,14.278638601656317,18.74608447308577,102166160378317.4,167767546267202.4,169922538278306.0,0.0005098699837865,0.000837259967277,0.000848014660785,0.0003313211639672,0.00054406408638,0.0005510526475515
311,311,2.25,0.02,1655,1,100000.0,,1299.0,1.2990000000000002,1655.0,0.1163096939734259,0.0172591468395945,0.0074423896514073,-3.782585122159785e-05,4.409791767961322e-06,7079550000000.0,11583223680064.406,11747109997643.08,14.38434451224052,18.688100104526665,101850145569670.31,166642373876957.22,169000129002956.03,0.0005051406269925,0.00082648711745,0.0008381807473018,0.0003281610687234,0.0005369215645222,0.0005445182492162
312,312,2.25,0.02,1660,1,100000.0,,1302.5,1.3025000000000002,1660.0,0.1150933309495939,0.0159058343951929,0.007220515790993,9.843937850225396e-05,-2.9293275866781444e-05,7098625000000.0,11569171496297.41,11751104561826.81,14.525313335995964,18.918126075957296,103103787113967.28,168036118972227.25,170678600869402.38,0.0005077486900565,0.0008275168321026,0.0008405300953332,0.0003297973908437,0.0005374960043252,0.0005459484934086
313,313,2.25,0.02,1665,1,100000.0,,1278.3,1.2782999999999998,1665.0,0.1146290290614615,0.0160746916120191,0.0073235797592557,-1.547787151364798e-05,-4.020381582231118e-05,6966735000000.0,11308982339139.514,11505630397519.652,14.614586994497635,18.685756845177544,101837374806217.6,165310877067643.0,168185411842709.53,0.0004995928273766,0.0008109805327121,0.000825082398146,0.0003243940371062,0.0005265833186645,0.0005357398973986
314,314,2.25,0.02,1670,1,100000.0,,1283.0,1.283,1670.0,0.119238347208602,0.0156402839879416,0.0071201352660149,-4.031068742592096e-05,-8.448106742208903e-06,6992350000000.0,11305158455847.611,11520691319785.46,14.04800978501932,18.027971380464457,98252444023531.31,158853525404237.4,161882068118673.1,0.0005025987422104,0.0008125963975485,0.0008280885491599,0.0003263168456372,0.0005275856681575,0.0005376440897599
315,315,2.25,0.02,1675,1,100000.0,,1272.0,1.272,1675.0,0.1206204287720992,0.0157432889830848,0.0070638991843889,7.261048032169593e-06,2.0205628673080825e-05,6932400000000.0,11164688839081.91,11394907950562.898,14.021255668480809,17.812238226449544,97076698334150.05,156342843809677.25,159566678446454.7,0.0004994838526918,0.0008044229697436,0.0008210104039317,0.0003242295199275,0.0005221743844031,0.0005329417711658
316,316,2.25,0.02,1680,1,100000.0,,1283.5,1.2835,1680.0,0.1213278492689368,0.0161793141781859,0.0069572467303126,1.624650036319768e-05,-4.818008358507007e-06,6995075000000.0,11223990625099.531,11470674836389.297,13.984537342103158,17.957471698080308,97868220754537.7,157035055699060.06,160486418957805.03,0.0005052405058212,0.0008106867618657,0.0008285042771447,0.0003278808204666,0.0005261031876094,0.0005376660402728
317,317,2.25,0.02,1685,1,100000.0,,1285.4,1.2854,1685.0,0.116468115728503,0.0157138229875401,0.0067601943771082,9.330276588160688e-05,5.204153181555497e-05,7005430000000.0,11198907336286.758,11460361729871.057,14.58288955451432,18.734191998336765,102101346390935.38,163219604955327.7,167030198395670.78,0.0005071917472318,0.0008107986774514,0.000829727923865,0.0003290757320956,0.0005260617307374,0.0005383433888196
318,318,2.25,0.02,1690,1,100000.0,,1258.2,1.2582000000000002,1690.0,0.1237636912879451,0.0153509939985736,0.0069544018072747,-6.321412334088188e-05,1.7660100164941852e-05,6857190000000.0,10921114204026.955,11192754960405.137,13.702284790495828,17.22830818109958,93894279586992.72,149540868850707.78,153260397276578.22,0.0004975981655132,0.0007925004839132,0.0008122123399435,0.0003228097842972,0.0005141234996387,0.000526911287927
319,319,2.25,0.02,1695,1,100000.0,,1275.7,1.2757,1695.0,0.1173292656510738,0.0162292951560399,0.0069603126519283,0.0001203622351437,-2.11027100222632e-05,6952565000000.0,11031629276946.814,11323601977855.557,14.976938576596575,19.133524726015025,104277709756781.88,165457357951472.25,169836496379126.7,0.0005057097018255,0.0008024091759365,0.0008236464354972,0.0003279921782675,0.0005204249246696,0.0005341989436346
320,320,2.25,0.02,1700,1,100000.0,,1253.2,1.2532,1700.0,0.1246573003304547,0.0154734408592716,0.0070371063849399,-4.4392537964152e-05,-1.3089772808420176e-05,6829940000000.0,10796406127134.057,11099490989841.885,13.832892772438132,17.325756443391075,94425372616481.36,149262610136179.16,153452822802117.88,0.0004979209187256,0.0007870869228365,0.0008091826210845,0.0003228904384823,0.0005104080428853,0.0005247366027581
321,321,2.25,0.02,1705,1,100000.0,,1285.9,1.2859,1705.0,0.1291614230668301,0.0159265934232634,0.0068477122859213,-1.7871649467631682e-05,1.1907548145815824e-05,7008155000000.0,11036403968203.217,11364083401519.611,13.246252982811928,17.025136512967325,92786993995671.9,146120448068212.16,150458878027542.94,0.0005120522141968,0.0008063770120222,0.0008303189738334,0.0003320055143531,0.0005228404588757,0.0005383639994939
322,322,2.25,0.02,1710,1,100000.0,,1274.6,1.2746,1710.0,0.1294323248823275,0.014984157296342,0.0071249720770542,8.725150998304811e-05,-1.8511388227773984e-05,6946570000000.0,10895776772391.455,11239411261606.955,13.33573840713902,17.016802422612074,92741573203235.8,145466248687173.4,150054009716967.4,0.0005087173789528,0.0007979291940204,0.000823094539892,0.0003297745981409,0.0005172553370294,0.0005335687011197
323,323,2.25,0.02,1715,1,100000.0,,1264.2,1.2641999999999998,1715.0,0.1260583808865703,0.0158640895010041,0.0074495369571222,7.366199968077379e-05,3.625644014777608e-06,6889890000000.0,10762134855010.426,11122928391646.346,13.662290974446613,17.281848237043537,94186072891887.28,147120377527991.38,152052492023362.53,0.0005057011107068,0.0007899144325606,0.000816395797606,0.0003277513236322,0.00051195359343,0.0005291165030252
324,324,2.25,0.02,1720,1,100000.0,,1252.2,1.2521999999999998,1720.0,0.123266449288053,0.0148399483607492,0.0068462240578719,9.699918038332278e-05,-2.3207579571706047e-05,6824490000000.0,10615664849076.88,10990759176678.053,14.103538006076992,17.649025595460536,96187189495259.9,149621578529139.56,154908313386626.5,0.0005020415510336,0.0007809381867485,0.0008085318879647,0.0003253041165366,0.0005060186878694,0.0005238983724844
325,325,2.25,0.02,1725,1,100000.0,,1250.0,1.25,1725.0,0.1271179413690787,0.0161948734913076,0.0071165724905595,0.0001488137176708,3.050628599870728e-06,6812500000000.0,10553588068843.69,10944907639893.793,13.62745452133742,17.023822489247557,92779832566399.2,143729927926908.7,149059331858209.06,0.0005022398071573,0.0007780450695801,0.0008068944297124,0.0003253855669708,0.000504071227502,0.0005227618316111
326,326,2.25,0.02,1730,1,100000.0,,1241.5,1.2414999999999998,1730.0,0.1258630809067881,0.015826391507073,0.0070575238878606,3.012484171190929e-05,6.821954876501815e-06,6766175000000.0,10441549345097.275,10844120966290.871,13.786445700298207,17.12211397119833,93315521143030.9,144004347903863.72,149556403626495.1,0.0004998766049059,0.0007714086964327,0.0008011501877825,0.0003238240980922,0.0004997247779376,0.0005189915560139
327,327,2.25,0.02,1735,1,100000.0,,1221.1,1.2211,1735.0,0.1213608100174724,0.0163053107146366,0.0071723222398653,1.6795265838760386e-05,-7.821006766591068e-06,6654995000000.0,10230364017067.596,10640005095844.512,14.404801659314492,17.569950562162717,95756230563786.84,147200876269597.94,153095048329495.94,0.000492732266116,0.000757450673565,0.0007877802796789,0.000319128545842,0.0004905790601197,0.0005102226754473
