,Simulation Number,Dipole.photonEnergy,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
335,335,8900,500000.0,0.01715,0.00243,0.81,1530370000000.0,8.9,1371.0,0.2742,8900.0,2.262679750727329,0.0527439204835247,0.0115475592303703,-0.0065028784916371,0.0002551372235759,4196274540.0,3.933389158204616,1.0785353071797057,16505580780.48606,6.120658771092679e-07,6.686810571353449e-08
336,336,8950,500000.0,0.01715,0.00243,0.81,1528360000000.0,8.95,1360.0,0.272,8950.0,2.151470114118638,0.0499955899151642,0.0159576049289188,-0.0077834346671886,0.0001843781909634,4157139200.000001,4.159946234561765,1.1315053758008002,17293475561.58911,6.019550432829562e-07,6.52479984430155e-08
337,337,9000,500000.0,0.01715,0.00243,0.81,1526350000000.0,9.0,1375.0,0.2749999999999999,9000.0,2.0060246035009186,0.055062845822966,0.0159987331041404,-0.00643402275324,-3.960742076711555e-05,4197462500.0,4.486485352319797,1.233783471887944,18831854023.16164,6.033391719107919e-07,6.488399611697309e-08
338,338,9050,500000.0,0.01715,0.00243,0.81,1524320000000.0,9.05,1470.0,0.294,9050.0,2.247972478129668,0.052610421644827,0.0137441738416655,-0.0055409165990695,-1.860655711033512e-05,4481500800.0,4.025849999520313,1.1835998998589718,18041849993.53028,6.394667460871444e-07,6.821246241389727e-08
339,339,9100,500000.0,0.01715,0.00243,0.81,1522290000000.0,9.1,1366.0,0.2732,9100.0,2.3419823247077147,0.0614648163104029,0.0138894053680086,-0.005799994581011,0.0002714732010973,4158896280.0,3.8855972156560585,1.0615451593172351,16159795805.77034,5.891090937328497e-07,6.233479189492602e-08
340,340,9150,500000.0,0.01715,0.00243,0.81,1520250000000.0,9.15,1398.0,0.2795999999999999,9150.0,2.020770350041857,0.054833942960805,0.0160374460223999,-0.0065627926991982,-3.668548805795178e-05,4250619000.0,4.5279761749327285,1.2660221385111907,19246701560.716377,5.97701680205124e-07,6.272707954258695e-08
341,341,9200,500000.0,0.01715,0.00243,0.81,1518190000000.0,9.2,1399.0,0.2798,9200.0,2.5117985061642685,0.0644126354649447,0.0162091180129801,-0.0078561270085321,-4.320560507956135e-05,4247895620.0,3.662714177678681,1.024827426914495,15558827512.673172,5.929125303124684e-07,6.172149698649881e-08
342,342,9250,500000.0,0.01715,0.00243,0.81,1516130000000.0,9.25,1384.0,0.2768,9250.0,2.1888399643103185,0.0527836692959183,0.0152262743530361,-0.0061961130620662,-0.0001359358110452,4196647840.0,4.22598278121013,1.1697520338389638,17734961510.64268,5.814671091356769e-07,6.005111054509863e-08
343,343,9300,500000.0,0.01715,0.00243,0.81,1514060000000.0,9.3,1444.0,0.2888,9300.0,2.32967290121087,0.046891568861863,0.0174634983879043,-0.0054155759059943,0.0002499956124334,4372605280.0,3.991976725645148,1.1528828783663188,17455338508.193085,6.014011356075349e-07,6.16235715584293e-08
344,344,9350,500000.0,0.01715,0.00243,0.81,1511970000000.0,9.35,1443.0,0.2886,9350.0,2.403433767962269,0.0595844750630982,0.0154104151314813,-0.006843736508073,0.000230666572648,4363545420.0,3.890267385203345,1.1227311673696851,16975358431.27943,5.957140835586917e-07,6.057354323428953e-08
345,345,9400,500000.0,0.01715,0.00243,0.81,1509880000000.0,9.4,1439.0,0.2878,9400.0,2.5665939983227872,0.048738973671718,0.0167898029066634,-0.0064165074528445,-0.0002229892606041,4345434640.0,3.662441354629012,1.0540506218622296,15914899529.373432,5.888813581134659e-07,5.944515163495437e-08
346,346,9450,500000.0,0.01715,0.00243,0.81,1507790000000.0,9.45,1487.0,0.2974,9450.0,2.457676477728455,0.0553274795111699,0.0177799361522115,-0.0078096894998325,-0.0002639698350034,4484167460.0,3.8450951887427856,1.1435313091321044,17242050725.96296,6.032085493207023e-07,6.047280659404088e-08
347,347,9500,500000.0,0.01715,0.00243,0.81,1505680000000.0,9.5,1397.0,0.2794,9500.0,2.369995109405864,0.0507605680040618,0.0146009602456687,-0.0062868908827157,-0.0003428936389482,4206869920.0,4.008447090163644,1.1199601169917222,16863015489.52096,5.617100623403166e-07,5.5947180611115844e-08
348,348,9550,500000.0,0.01715,0.00243,0.81,1503560000000.0,9.55,1546.0,0.3092,9550.0,2.637989338101761,0.0576438762046492,0.0175488201012335,-0.0063409687395668,-0.0001701902475474,4649007520.0,3.6201814245663217,1.1193600964759067,16830250666.57314,6.161733572829014e-07,6.10175639475898e-08
349,349,9600,500000.0,0.01715,0.00243,0.81,1501440000000.0,9.6,1556.0,0.3112,9600.0,2.7099977554280485,0.0536107675563522,0.0136628741058315,-0.0069748948540071,-0.0003572789768039,4672481280.000001,3.542438358397704,1.1024068171333656,16551976915.167208,6.147149164039792e-07,6.057034588431117e-08
350,350,9650,500000.0,0.01715,0.00243,0.81,1499310000000.0,9.65,1507.0,0.3014,9650.0,2.4985401770518365,0.0448217707084844,0.015719783421314,-0.0073277528041833,-4.092328255551507e-05,4518920340.0,3.8622552835578414,1.1640837424643335,17453223959.142,5.900980301005651e-07,5.789524018172176e-08
351,351,9700,500000.0,0.01715,0.00243,0.81,1497170000000.0,9.7,1510.0,0.302,9700.0,2.544240091596293,0.058744261830204,0.0144502902249416,-0.0062324197288955,-5.664371782585538e-05,4521453400.0,3.81253327154124,1.1513850480054542,17238191523.22326,5.8606766644492e-07,5.7314843829226264e-08
352,352,9750,500000.0,0.01715,0.00243,0.81,1495020000000.0,9.75,1512.0,0.3024,9750.0,2.636495132230266,0.0634286519874056,0.0171813847420273,-0.0057085600737435,1.0501717357727092e-05,4520940480.0,3.6980914096178408,1.1183028422684351,16718851152.481558,5.816770429702146e-07,5.6781467972871144e-08
353,353,9800,500000.0,0.01715,0.00243,0.81,1492860000000.0,9.8,1516.0,0.3032,9800.0,2.5287922918141703,0.0497732071310532,0.0140577002382824,-0.0063314218992573,-0.0001585952309263,4526351520.0,3.875367712770677,1.1750114905120694,17541276537.25848,5.780466838852564e-07,5.638613053758245e-08
354,354,9850,500000.0,0.01715,0.00243,0.81,1490700000000.0,9.85,1555.0,0.311,9850.0,2.4590314571796625,0.0494414160607982,0.0166173762877536,-0.0068379484811094,0.0002556736191057,4636077000.0,4.005642128424523,1.2457547019400266,18570465341.819977,5.876832155424027e-07,5.7367641153793095e-08
355,355,9900,500000.0,0.01715,0.00243,0.81,1488530000000.0,9.9,1489.0,0.2978,9900.0,2.690423514059148,0.0398455696337743,0.0148269357976009,-0.0059761244713544,-0.0001671318340496,4432842340.0,3.679718062329704,1.0958200389617856,16311610025.95787,5.577698998738971e-07,5.4591318280059855e-08
356,356,9950,500000.0,0.01715,0.00243,0.81,1486350000000.0,9.95,1516.0,0.3032,9950.0,2.537195204120508,0.0540032952223307,0.0138486449452516,-0.0068343292390283,-6.610160531809198e-05,4506613200.0,3.9216533216840377,1.1890452871346002,17673374625.32513,5.628611610580957e-07,5.53305933724049e-08
357,357,10000,500000.0,0.01715,0.00243,0.81,1484170000000.0,10.0,1574.0,0.3148,10000.0,2.718595216027097,0.0490119537268583,0.013941499729338,-0.0072980755616748,-0.0001159697406707,4672167160.0,3.678370336652695,1.1579509819782683,17185961089.226868,5.792020940416165e-07,5.7275621219662296e-08
358,358,10050,500000.0,0.01715,0.00243,0.81,1481980000000.0,10.05,1521.0,0.3042,10050.0,2.845596557843237,0.058008301010895,0.0131075770810331,-0.0069964281668042,3.803231489091884e-05,4508183160.0,3.531772616290061,1.0743652298754367,15921877833.707994,5.547497333569198e-07,5.5265358070155226e-08
359,359,10100,500000.0,0.01715,0.00243,0.81,1479780000000.0,10.1,1596.0,0.3192,10100.0,2.7825970037883963,0.0503776616194761,0.0163821942338578,-0.0055967683060445,0.0002787204520179,4723457760.0,3.629702751152699,1.1586011181679414,17144747626.425566,5.76954614282647e-07,5.790438745963757e-08
360,360,10150,500000.0,0.01715,0.00243,0.81,1477580000000.0,10.15,1610.0,0.322,10150.0,2.8408551654592884,0.053543756030594,0.0126034820914728,-0.0062300151977483,-0.0004871031571489,4757807600.0,3.572867819313493,1.150463437818945,16999017664.525164,5.768317154963579e-07,5.832547864867714e-08
361,361,10200,500000.0,0.01715,0.00243,0.81,1475370000000.0,10.2,1614.0,0.3228,10200.0,2.6465207091987395,0.0558301786563353,0.0160216151044131,-0.0056181220021464,-0.000195613373504,4762494360.0,3.854116827632213,1.2441089119596782,18355209654.379505,5.731461932950047e-07,5.838293316203568e-08
362,362,10250,500000.0,0.01715,0.00243,0.81,1473150000000.0,10.25,1631.0,0.3262,10250.0,2.91881155829833,0.055424094786487,0.0157377647557398,-0.00733014640613,-0.0001043852059561,4805415300.0,3.5117032378670445,1.14551759619223,16875192468.305836,5.740518469379071e-07,5.8909096592761855e-08
363,363,10300,500000.0,0.01715,0.00243,0.81,1470930000000.0,10.3,1622.0,0.3243999999999999,10300.0,2.936317573861743,0.0525808570104044,0.015360668591604,-0.0055030808321108,6.407003765480342e-05,4771696919.999999,3.5077949645800057,1.1379286865097538,16738134428.47792,5.65796199428483e-07,5.849574640752989e-08
364,364,10350,500000.0,0.01715,0.00243,0.81,1468700000000.0,10.35,1642.0,0.3284,10350.0,3.20772007449159,0.046945023306112,0.0167830043217494,-0.0070803789376365,-0.0001909558924027,4823210800.0,3.226590774645581,1.0596124103936089,15562527471.450932,5.676982537688902e-07,5.9127249814277694e-08
365,365,10400,500000.0,0.01715,0.00243,0.81,1466460000000.0,10.4,1610.0,0.322,10400.0,2.5225590382633527,0.0567056994424991,0.0128125249182218,-0.0077665822278848,-0.0001080257238765,4722001200.0,4.12279746172357,1.3275407826749897,19467854561.61565,5.516962618310284e-07,5.7886531638990174e-08
366,366,10450,500000.0,0.01715,0.00243,0.81,1464220000000.0,10.45,1695.0,0.3389999999999999,10450.0,3.050827187620598,0.0568342964273481,0.0163432827860903,-0.0068628233452425,-4.850228569244161e-05,4963705800.0,3.425300535672152,1.1611768815928594,17002184135.658968,5.756516987087032e-07,6.084956370581587e-08
367,367,10500,500000.0,0.01715,0.00243,0.81,1461980000000.0,10.5,1683.0,0.3366,10500.0,2.895884385496174,0.0608693673408985,0.0165597571035036,-0.0068740543824159,-8.713899585695454e-05,4921024680.0,3.6258353588245735,1.2204561817803514,17842825286.39238,5.665116137161896e-07,6.03263402040371e-08
368,368,10550,500000.0,0.01715,0.00243,0.81,1459730000000.0,10.55,1706.0,0.3412,10550.0,2.8375338813784765,0.0456096734567582,0.0139894582136577,-0.0060239089068523,0.0002135452516566,4980598760.0,3.718017278748686,1.268587495509052,18517952248.19428,5.691631437316933e-07,6.10566527814214e-08
369,369,10600,500000.0,0.01715,0.00243,0.81,1457470000000.0,10.6,1655.0,0.331,10600.0,3.2198717677110835,0.0525859028058272,0.0132305478427499,-0.0077624980667902,-0.000153390340008,4824225700.0,3.2920565676859987,1.0896707239040655,15881623899.684587,5.472534727829726e-07,5.91396913699809e-08
370,370,10650,500000.0,0.01715,0.00243,0.81,1455210000000.0,10.65,1589.0,0.3177999999999999,10650.0,2.954805809920799,0.0595110099476684,0.0120747352387275,-0.0057382719061163,-5.530254784481529e-05,4624657380.0,3.6042977728832417,1.1454458322222942,16668642295.082048,5.207448330402076e-07,5.6693203666881624e-08
371,371,10700,500000.0,0.01715,0.00243,0.81,1452940000000.0,10.7,1649.0,0.3298,10700.0,2.8569975458503905,0.0582953013994224,0.0155327615893007,-0.0072119938023136,0.0002015427357367,4791796120.000001,3.745190476464034,1.2351638191378385,17946189193.78131,5.356167074626836e-07,5.874214045264757e-08
372,372,10750,500000.0,0.01715,0.00243,0.81,1450670000000.0,10.75,1682.0,0.3364,10750.0,3.508617295319709,0.0557644174019986,0.0147591941497362,-0.0073843745815955,-0.0001967371150852,4880053880.0,3.063885027968104,1.03069092340847,14951924018.609652,5.415001699946471e-07,5.982408334089299e-08
373,373,10800,500000.0,0.01715,0.00243,0.81,1448390000000.0,10.8,1662.0,0.3324,10800.0,3.507552275001217,0.0596652411016052,0.0129080724732329,-0.0068590732259722,0.0001677537109315,4814448360.0,3.079070289835168,1.02348296434121,14824024907.221651,5.302988949858602e-07,5.9019831955024563e-08
374,374,10850,500000.0,0.01715,0.00243,0.81,1446110000000.0,10.85,1667.0,0.3334,10850.0,3.387772482825312,0.0553049951044788,0.0145358289418377,-0.005700000151362,-6.486328783131627e-05,4821330740.0,3.202694412037785,1.0677783169733976,15441249019.583998,5.271793584537951e-07,5.9104202350275946e-08
375,375,10900,500000.0,0.01715,0.00243,0.81,1443820000000.0,10.9,1680.0,0.336,10900.0,3.4084857684392773,0.0500934838920293,0.0153687644500496,-0.0060507475874835,-2.660070657272426e-05,4851235200.0,3.1979009861000645,1.0744947313296218,15513769829.883345,5.265904462501877e-07,5.94707980787855e-08
376,376,10950,500000.0,0.01715,0.00243,0.81,1441530000000.0,10.95,1723.0,0.3445999999999999,10950.0,3.1828244165990327,0.051340714350324,0.016237376428495,-0.0073225843262613,-5.751816227519477e-05,4967512379.999999,3.440340580175794,1.1855413639285783,17089934423.439636,5.352626098064039e-07,6.089622818222606e-08
377,377,11000,500000.0,0.01715,0.00243,0.81,1439230000000.0,11.0,1743.0,0.3486,11000.0,3.397786668378103,0.0502885741435532,0.0141042354496878,-0.0054037046609411,-0.0001689755418013,5017155780.0,3.2374016009812445,1.1285581981020618,16242548154.544306,5.366874389915667e-07,6.150480156521611e-08
378,378,11050,500000.0,0.01715,0.00243,0.81,1436930000000.0,11.05,1725.0,0.345,11050.0,3.276710275440564,0.0517221750929174,0.0140678377918534,-0.0069131164644353,-8.346103781419931e-05,4957408500.0,3.372284721911916,1.163438229059611,16717792944.82627,5.26448941433995e-07,6.077236574667722e-08
379,379,11100,500000.0,0.01715,0.00243,0.81,1434630000000.0,11.1,1699.0,0.3398,11100.0,3.1136788304083893,0.04103879711979,0.0168207048589097,-0.0055337985831089,0.0001096954359423,4874872740.0,3.5649148819064704,1.2113580768718186,17378506378.22617,5.139145253394832e-07,5.97605682734813e-08
380,380,11150,500000.0,0.01715,0.00243,0.81,1432320000000.0,11.15,1704.0,0.3408,11150.0,3.516216730347878,0.0499571885973478,0.0148604825337533,-0.0062897187007662,6.495912576357696e-05,4881346560.0,3.1710218268874657,1.0806842386032482,15478856486.362047,5.108719203752082e-07,5.98399301733163e-08
381,381,11200,500000.0,0.01715,0.00243,0.81,1430010000000.0,11.2,1711.0,0.3422,11200.0,3.2777211139764404,0.0519255784160855,0.0131173393669797,-0.0075731891996583,0.0001637436376082,4893494220.0,3.41700822325682,1.1693002139984836,16721109990.199717,5.084336143692513e-07,5.998884709966729e-08
382,382,11250,500000.0,0.01715,0.00243,0.81,1427690000000.0,11.25,1781.0,0.3562,11250.0,3.311242940948432,0.0612139857313756,0.0142289021602091,-0.0063279969072207,0.0002803248257333,5085431780.0,3.397515736727456,1.21019510542232,17277834500.60392,5.245475156826153e-07,6.234179009333925e-08
383,383,11300,500000.0,0.01715,0.00243,0.81,1425370000000.0,11.3,1800.0,0.36,11300.0,3.5919108419602708,0.0438164279935021,0.0128610319445084,-0.0062442346401723,-4.2692706443517085e-05,5131332000.0,3.1459578194410502,1.1325448149987782,16142954029.548084,5.254657385799364e-07,6.290447621405998e-08
384,384,11350,500000.0,0.01715,0.00243,0.81,1423050000000.0,11.35,1706.0,0.3412,11350.0,3.75543090552128,0.0506476222979428,0.0151247963650639,-0.0067664939243302,-2.4581392639857e-05,4855446600.0,3.0222896614375445,1.0312052324824903,14674566060.842075,4.936397105263461e-07,5.9522425202333124e-08
385,385,11400,500000.0,0.01715,0.00243,0.81,1420720000000.0,11.4,1735.0,0.347,11400.0,3.668060977202913,0.0591876514488967,0.0157299397348472,-0.0071730337259736,-4.642484473925605e-06,4929898400.0,3.1079090753537835,1.0784444491477627,15321675977.932096,4.97600155827034e-07,6.043512223347316e-08
386,386,11450,500000.0,0.01715,0.00243,0.81,1418390000000.0,11.45,1766.0,0.3532,11450.0,3.5242332788402564,0.0558411148120686,0.0153080092878234,-0.0052608872674114,-5.842700357155814e-05,5009753480.0,3.248933624441549,1.1475233561527551,16276356531.335064,5.020238859770604e-07,6.141405752365356e-08
387,387,11500,500000.0,0.01715,0.00243,0.81,1416050000000.0,11.5,1745.0,0.349,11500.0,3.6434009907970895,0.0453771436812724,0.0155787673311458,-0.007339018515195,1.0478677960710092e-05,4942014500.0,3.156391522384713,1.1015806413122649,15598932671.302326,4.91680037625052e-07,6.058365226899947e-08
388,388,11550,500000.0,0.01715,0.00243,0.81,1413710000000.0,11.55,1874.0,0.3748,11550.0,3.6995713600517774,0.0516701756313052,0.013015898087212,-0.0067785828800496,0.0002359780846639,5298585080.0,3.12198329912424,1.1701193405117654,16542094128.748877,5.233875874111392e-07,6.49548146822371e-08
389,389,11600,500000.0,0.01715,0.00243,0.81,1411370000000.0,11.6,1768.0,0.3536,11600.0,3.651847752953472,0.066737602372994,0.0163643155370072,-0.0056434091717144,-8.711719478086933e-05,4990604320.0,3.1764741535619527,1.1232012606995063,15852525633.134626,4.894325513691896e-07,6.117930992210696e-08
390,390,11650,500000.0,0.01715,0.00243,0.81,1409030000000.0,11.65,1720.0,0.344,11650.0,3.5776257594006893,0.0437137273263064,0.0154763682019329,-0.0062172256076135,-2.610737777952135e-05,4847063200.0,3.256349541141376,1.1201842421526331,15783732027.203247,4.719669185564809e-07,5.9419653955823845e-08
391,391,11700,500000.0,0.01715,0.00243,0.81,1406680000000.0,11.7,1803.0,0.3606,11700.0,3.871604131309141,0.0571407030230146,0.0155888222095151,-0.005120401577332,-0.0003122218878394,5072488080.0,3.0220031808995333,1.0897343470323717,15329075112.834969,4.904076343133989e-07,6.218311459372786e-08
392,392,11750,500000.0,0.01715,0.00243,0.81,1404330000000.0,11.75,1799.0,0.3598,11750.0,3.795075323221681,0.0632872994757776,0.0171955881263386,-0.0066046857522555,-0.000274882886803,5052779340.0,3.096117731340651,1.1139831597363663,15643999707.125711,4.850156839710161e-07,6.194150715797061e-08
393,393,11800,500000.0,0.01715,0.00243,0.81,1401970000000.0,11.8,1814.0,0.3628,11800.0,3.7840196732995537,0.0571947569869565,0.0165444109362741,-0.0081006284665484,-0.0001883834611347,5086347160.0,3.118377021996492,1.1313471835803273,15861148109.641115,4.847765877065792e-07,6.235301164350144e-08
394,394,11850,500000.0,0.01715,0.00243,0.81,1399620000000.0,11.85,1828.0,0.3656,11850.0,3.68980642837596,0.0586044492321553,0.0142308510294604,-0.006552374527467,-3.407529562595973e-05,5117010720.0,3.211550586737876,1.1741428945113674,16433538780.16,4.842474765996966e-07,6.272891310157477e-08
395,395,11900,500000.0,0.01715,0.00243,0.81,1397260000000.0,11.9,1810.0,0.362,11900.0,4.107383579976158,0.0582109413882908,0.0163454419449183,-0.0068818029670809,1.8776421063061995e-05,5058081200.0,2.8972214959453764,1.048794181532226,14654381580.877186,4.752706372829146e-07,6.200650211956348e-08
396,396,11950,500000.0,0.01715,0.00243,0.81,1394890000000.0,11.95,1931.0,0.3862,11950.0,4.200778619820994,0.0517229782590697,0.0174827592853548,-0.0069877905654037,4.332426984664259e-05,5387065180.0,2.8447107266293457,1.0986272826242531,15324642102.597446,5.026059617365786e-07,6.60394832138908e-08
397,397,12000,500000.0,0.01715,0.00243,0.81,1392530000000.0,12.0,1824.0,0.3648,12000.0,3.996781213118084,0.0463901627887921,0.0160609857040935,-0.0065135375431398,-0.0001521335073313,5079949440.0,3.002416034336344,1.0952813693258985,15252121652.273932,4.706224072997709e-07,6.227458264581348e-08
